ID,名称,描述,说明
3210008,ランキングで指定されたプレイヤーの値を取得,%1の中の%2の値を取得し、 %3を実行して取得した値を事件に渡す,"1. この事件における全てのパラメータは、実行される【事件】に渡される。例：【事件をトリガーしたプレイヤー】、【事件の対象となったプレイヤー】、【事件をトリガーした生物】など
2. サーバー/ランキングから取得できるxxから、名前?プレイヤー?値?ランクの4つの値を取得できる"
3210009,ランキングで指定された名前の値を取得,%1の中の%2という名前の値を取得し、 %3を実行して取得した値を事件に渡す,"1. この事件における全てのパラメータは、実行される【事件】に渡される。例：【事件をトリガーしたプレイヤー】、【事件の対象となったプレイヤー】、【事件をトリガーした生物】など
2. サーバー/ランキングから取得できるxxから、名前?プレイヤー?値?ランクの4つの値を取得できる"
3210010,テーブルで指定された名前の任意の値を設定,%1の中の%2という名前の値を%3に設定,1.英語の「.」を使用すると、インデックスを分割することができ、スクリプトの使用に影響がある。事件のみを使用する場合は無視してください
3210011,テーブルから指定された名前の値を削除,%1から%2という名前の値を削除,
3210012,テーブルから指定された名前の値を取得,%1の中の%2という名前の値を取得し、 %3を実行して取得した値を事件に渡す,
3210013,テーブル完全削除,%1を完全削除,削除後は元に戻れないので、ご慎重に
3210014,ランキング完全削除,%1を完全削除,削除後は元に戻れないので、ご慎重に
3210015,プレイヤーデータアップロード,%1データをアップロード、事件名称は%2,異なる事件の組合せで、プレイヤーのあらゆる行為のデータをアップロードできる。アップロードした後、クリエイターセンターでデータを確認できる
3220001,プレイヤーに評価の吹き出しを表示,%1に評価の吹き出しを表示,"①プレイヤーがしばらくプレイした後（現在はマップに入って3分後）にトリガーできる
②10分毎に1回しか出現せず、プレイヤーが既にこのマップで評価を行った場合はトリガーされない
③テストしやすくするために、マップに再入場、またはマップを変更した場合は再び表示される"
3220002,プレイヤーにコレクションの吹き出しを表示,%1にコレクションの吹き出しを表示,"①プレイヤーがしばらくプレイした後（現在はマップに入って3分後）にトリガーできる
②10分毎に1回しか出現せず、プレイヤーが既にこのマップで評価を行った場合はトリガーされない
③テストしやすくするために、マップに再入場、またはマップを変更した場合は再び表示される"
3220003,Display follow-the-author pop-up to players,Display %2 pop-up to %1,
40001,チームステータス,%1の%2ステータス,
40003,事件における位置,事件における位置,
40004,リスポーン地点,リスポーン地点,
40005,事件におけるスタンプ,事件におけるスタンプ,
40006,事件における状態効果,事件における状態効果,
40007,事件における特殊効果タイプ,事件における特殊効果タイプ,
40008,最後に作成された特殊効果タイプ,最後に作成された特殊効果タイプ,
40009,事件におけるブロックタイプ,事件におけるブロックタイプ,
40010,最後に作成されたブロックタイプ,最後に作成されたブロックタイプ,
40011,事件におけるショートカットバー,事件におけるショートカットバー,
40012,事件における装備バー,事件における装備バー,
40013,事件におけるコンポーネント,事件におけるコンポーネント,
40014,事件におけるインターフェイス,事件におけるインターフェイス,
40015,事件における文字列,事件における文字列,
40016,編集中のインターフェース,編集中のインターフェース,
40017,事件における音楽,事件における音楽,
40018,アクションを実行する対象,アクションを実行する対象,
40019,事件におけるレシピ,事件におけるレシピ,
40020,事件における製錬,事件における製錬,
40021,事件におけるストーリー,事件におけるストーリー,
40022,事件におけるエリア,事件におけるエリア,
40023,事件におけるダメージ,事件におけるダメージ,
5000001,重複執行,#n%1を繰り返し実行する,
5000002,数回重複執行,#n%1を%1回繰り返し実行する,
5000003,（事件）まで繰り返し実行する,%1が#n%1まで繰り返し実行する,
5000004,ループ終了,ループ終了,
5000005,if （条件式）   then節,もし%1、ならば#n%1,
5000006,if （条件式）   then節  else   else節,もし%1、ならば#n%1#nそうでなければ#n%1,
5000007,（）まで待つ,%1まで待つ,
5000008,中止,%1を停止,
50001,プレイヤーの位置,%1の位置,
50002,プレイヤー照星の位置,%1の照星の位置,
50003,プレイヤーステータス,%1の%2ステータス,
50004,プレイヤーのアイテム数,%1が持っているアイテム%2の数,
50006,プレイヤーが向いている角度,%1が向いている角度,
50007,プレイヤー名,%1の名前,
50012,ホスト,ホスト,
50018,プレイヤーのチーム,%1のチーム,
50019,プレイヤーのプライベート変数（エリア）,%1の%2（エリア）,
50020,プレイヤーのプライベート変数（位置）,%1の%2（位置）,
50021,プレイヤーのプライベート変数（数値）,%1の%2（数値）,
50022,プレイヤーのプライベート変数（文字列）,%1の%2（文字列）,
50023,プレイヤーのプライベート変数（ブール値）,%1の%2（ブール値）,
50024,プレイヤーのプライベート変数（プレイヤー）,%1の%2（プレイヤー）,
50025,プレイヤーのプライベート変数（プレイヤーグループ）,%1の%2（プレイヤーグループ）,
50026,プレイヤーのプライベート変数（ブロックタイプ）,%1の%2（ブロックタイプ）,
50027,プレイヤーのプライベート変数（道具タイプ）,%1の%2（プロップタイプ）,
50028,プレイヤーのプライベート変数（生物）,%1の%2（生物）,
50029,プレイヤーのプライベート変数（生物タイプ）,%1の%2（生物タイプ）,
50030,プレイヤーのプライベート変数（生物グループ）,%1の%2（生物グループ）,
50031,プレイヤーのプライベート変数（タイマー）,%1の%2（タイマー）,
50032,プレイヤーのプライベート変数（特殊効果タイプ）,%1の%2（特殊効果タイプ）,
50033,プレイヤーの照星が指す方向,%1の照星が指す方向,
50034,プレイヤーの手持ちアイテムタイプ,%1の手持ちアイテムタイプ,
50035,プレイヤー,プレイヤー%1,
50036,プレイヤーグループ,プレイヤーグループ%1,
50037,プレイヤー外観,%1の外観,
50038,プレイヤーグループ,プレイヤーグループ%1,
50039,プレイヤーのプライベート変数（位置グループ）,%1の%2（位置グループ）,
50040,プレイヤーのプライベート変数（エリアグループ）,%1の%2（エリアグループ）,
50041,プレイヤーのプライベート変数（数値グループ）,%1の%2（数値グループ）,
50042,プレイヤーのプライベート変数（文字列グループ),%1の%2（文字列グループ),
50043,プレイヤーのプライベート変数（ブール値グループ),%1の%2（ブール値グループ),
50044,プレイヤーのプライベート変数（ブロックタイプグループ）,%1の%2（ブロックタイプグループ）,
50045,プレイヤーのプライベート変数（アイテムタイプグループ）,%1の%2（アイテムタイプグループ）,
50046,プレイヤーのプライベート変数（生物タイプグループ）,%1の%2（生物タイプグループ）,
50047,プレイヤーのプライベート変数（タイマーグループ）,%1の%2（タイマーグループ）,
50048,プレイヤーのプライベート変数（特殊効果タイプグループ）,%1の%2（特殊効果タイプグループ）,
50049,ランダムな外観タイプ,ランダムな外観タイプ,
50050,プレイヤーのミニID,%1のミニID,
50051,指定されたミニIDを持つプレイヤーを取得,ミニIDが%1のプレイヤーを取得,
50052,プレイヤーのバックパックで保存可能なアイテム総数,%1のバックパックとショートカットバーで保存可能な%2の合計数を取得,
50053,プレイヤーバックパックアイテムタイプ,%1の%2アイテムタイプを取得,
50054,プレイヤーバックパックアイテム名称,%1の%2アイテム名称を取得,
50055,プレイヤーアイテム数を取得,%1%2の現在の数を取得,
50056,プレイヤーの状態の残り時間を取得,%1の%2の残り時間を取得,
50099,本当のプライベート変数テンプレート,本当のプライベート変数テンプレート,
50119,変数テンプレート（エリア）,変数テンプレート（エリア）,
50120,変数テンプレート（位置）,変数テンプレート（位置）,
50121,変数テンプレート（数値）,変数テンプレート（数値）,
50122,変数テンプレート（文字列）,変数テンプレート（文字列）,
50123,変数テンプレート（ブール値）,変数テンプレート（ブール値）,
50124,変数テンプレート（プレイヤー）,変数テンプレート（プレイヤー）,
50125,変数テンプレート（プレイヤーグループ）,変数テンプレート（プレイヤーグループ）,
50126,変数テンプレート（ブロックタイプ）,変数テンプレート（ブロックタイプ）,
50127,変数テンプレート（アイテムタイプ）,変数テンプレート（アイテムタイプ）,
50128,変数テンプレート（生物）,変数テンプレート（生物）,
50129,変数テンプレート（生物タイプ）,変数テンプレート（生物タイプ）,
50130,変数テンプレート（生物グループ）,変数テンプレート（生物グループ）,
50131,変数テンプレート（タイマー）,変数テンプレート（タイマー）,
50132,変数テンプレート（特殊効果タイプ）,変数テンプレート（特殊効果タイプ）,
50139,変数テンプレート（位置グループ）,変数テンプレート（位置グループ）,
50140,変数テンプレート（エリアグループ）,変数テンプレート（エリアグループ）,
50141,変数テンプレート（数値グループ）,変数テンプレート（数値グループ）,
50142,変数テンプレート（文字列グループ）,変数テンプレート（文字列グループ）,
50143,変数テンプレート（ブール値グループ）,変数テンプレート（ブール値グループ）,
50144,変数テンプレート（ブロックタイプ）,変数テンプレート（ブロックタイプ）,
50145,変数テンプレート（アイテムタイプグループ）,変数テンプレート（アイテムタイプグループ）,
50146,変数テンプレート（生物タイプグループ）,変数テンプレート（生物タイプグループ）,
50147,変数テンプレート（タイマーグループ）,変数テンプレート（タイマーグループ）,
50148,変数テンプレート（特殊効果タイプグループ）,変数テンプレート（特殊効果タイプグループ）,
50149,変数テンプレート（ランキング）,変数テンプレート（ランキング）,
50150,変数テンプレート（テーブル）,変数テンプレート（テーブル）,
50151,変数テンプレート（二次元表）,%1の%2（二次元テーブル）,
60001,プレイヤーグループ内のプレイヤー数,%1でのプレイヤー数,
60002,プレイヤーグループ内のプレイヤー番号,%1での%2の番号,
60003,ゲーム内のプレイヤー数,現在のゲーム内のプレイヤー数,
60004,プレイヤーグループ内の特定番号を持つプレイヤー,%1で番号が%2のプレイヤー,
60005,プレイヤーグループ内のランダムプレイヤー,%1でのランダムプレイヤー,
60006,全てのプレイヤー,全てのプレイヤー,
60007,チーム内の全てのプレイヤー,%1の全てのプレイヤー,
60008,エリア内の全てのプレイヤー,%1の全てのプレイヤー,
60009,事件をトリガーしたプレイヤー,事件をトリガーしたプレイヤー,
60010,事件における目標プレイヤー,事件における目標プレイヤー,
60011,投擲物を投げたプレイヤー,投擲物を投げたプレイヤー,
60012,Player’s first inviter,%1’s first inviter,
60013,New player group of player’s invitation,New player group successfully invited by %1,At most 200 players are available for this interface
60014,All player group of player’s invitation,All player group successfully invited by %1,At most 200 players are available for this interface
70001,生物の位置,%1の位置,
70002,生物ステータス,%1の%2ステータス,
70004,生物グループ内の生物番号を取得,%1での%2の番号,
70005,生物が向いている角度,%1が向いている角度,
70006,生物のタイプ名,%1のタイプ名,
70012,生物のチーム,%1のチーム,
70013,指定された生物タイプ,%1のタイプ,
70014,ランダム生物タイプ,ランダムな生物タイプ,
70015,生物タイプ,生物タイプ%1,
70016,生物グループ,生物グループ%1,
70017,生物の外観,%1の外観,
70018,生物グループ,生物グループ%1,
70019,生物タイプグループ,生物タイプグループ%1,
70020,生物,生物%1,
70021,生物タイプ名,%1のタイプ名,
70022,生物タイプの説明,%1のプラグインの説明,
80001,生物グループ内の生物数,%1での生物数,
80002,生物グループ内の指定された番号の生物,%1で番号が%2の生物,
80003,生物グループ内のランダム生物,%1でのランダムな生物,
80004,チーム内の全ての生物,%1での全ての生物,
80005,エリア内の全ての生物,%1での全ての生物,
80006,事件をトリガーした生物,事件をトリガーした生物,
80007,事件における目標生物,事件における目標生物,
80008,事件をトリガーした生物のタイプ,事件をトリガーした生物のタイプ,
80009,事件における目標生物タイプ,事件における目標生物タイプ,
80010,最後に作成された生物,最後に作成された生物,
80011,最後に作成された生物タイプ,最後に作成された生物タイプ,
80012,投擲物を投げた生物,投擲物を投げた生物,
90001,ドロップアイテムの位置,%1の位置,
90002,ドロップアイテム数,%1の数,
90003,プレイヤーのバックパックで変更されたアイテムの数,プレイヤーのバックパックで変更されたアイテムの数,
90004,アイテムタイプ名,%1のタイプ名,
90008,ドロップアイテムのタイプ,%1のタイプ,
90009,アイテムタイプ,アイテムタイプ%1,
90012,アイテムタイプグループ,アイテムタイプグループ%1,
90013,ランダムなアイテムタイプ,ランダムなアイテムタイプ,
90014,事件におけるアイテムタイプ,事件におけるアイテムタイプ,
90015,事件をトリガーした投擲物,事件をトリガーした投擲物,
90016,事件におけるドロップアイテム,事件におけるドロップアイテム,
90017,事件におけるアイテム数,事件におけるアイテム数,
90018,最後に作成されたアイテムタイプ,最後に作成されたアイテムタイプ,
90019,アイテムタイプの説明,%1のプラグインの説明,
90020,アイテムステータス,%1の%2,
