ID,任务名,任务描述,任务追踪
2011008,سمك كي كي الذهبية I,لاصطياد @item_13610#@1#r ( استخدم قصبة الصيد المرجانية حتى تتمكن من الاصطياد),قم باصطياد @item_13610#@1
2011009,سمك كي كي الذهبية Ⅱ,لاصطياد @item_13610#@1#r ( استخدم قصبة الصيد المرجانية حتى تتمكن من الاصطياد),قم باصطياد @item_13610#@
2011010,السمكة الذهبية القبيحة I,لاصطياد @item_13611#@1#r ( استخدم قصبة الصيد المرجانية حتى تتمكن من الاصطياد),قم باصطياد @item_13611#@1
2011011,السمكة الذهبية القبيحة Ⅱ,لاصطياد @item_13611#@1#r ( استخدم قصبة الصيد المرجانية حتى تتمكن من الاصطياد),قم باصطياد @item_13611#@1
2011012,تزلج I,اصطاد @item_13602#@1,اصطاد @item_13602#@1
2011013,تزلج Ⅱ,اصطاد @item_13602#@1,اصطاد @item_13602#@1
2011014,سمك جوجو الأحمر I,اصطاد @item_13618#@1,اصطاد@item_13618#@1
2011015,سمك جوجو الأحمرⅡ,اصطاد @item_13618#@1,اصطاد@item_13618#@1
2011016,سمك كي كي الأحمر I,اصطاد @item_13617#@1,اصطاد @item_13617#@1
2011017,سمك كي كي الأحمر Ⅱ,اصطاد @item_13617#@1,اصطاد @item_13617#@1
2011018,السمك القبيح البنفسجي I,اصطاد @item_13614#@1,اصطاد @item_13614#@1
2011019,السمك القبيح البنفسجي Ⅱ,اصطاد @item_13614#@1,اصطاد @item_13614#@1
2011020,فرس النهر الصغير,قم باصطياد @item_13624#@1#r ( استخدم قصبة الصيد المرجاني، وقم بوضعها داخل المحيط حتى تتمكن من الاصطياد),اصطاد@item_13624#@1
2011021,فرس النهر,قم باصطياد @item_13623#@1#r ( استخدم قصبة الصيد المرجاني، وقم بوضعها داخل المحيط حتى تتمكن من الاصطياد),اصطاد @item_13623#@1
2011022,سمك جوجو السماوي I,اصطاد@item_13604#@1,اصطاد@item_13604#@1
2011023,سمك جوجو السماوي Ⅱ,اصطاد@item_13604#@1,اصطاد@item_13604#@1
2011024,سمك كي كي السماوي I,اصطاد @item_13607#@1,اصطاد @item_13607#@1
2011025,سمك كي كي السماوي Ⅱ,اصطاد @item_13607#@1,اصطاد @item_13607#@1
2011026,سمك البرتقالي القبيح I,اصطاد @item_13619#@1,اصطاد @item_13619#@1
2011027,سمك البرتقالي القبيح Ⅱ,اصطاد @item_13619#@1,اصطاد @item_13619#@1
2011028,السلطعون I,اصطاد @item_13621#@1,اصطاد @item_13621#@1
2011029,السلطعون Ⅱ,اصطاد @item_13621#@1,اصطاد @item_13621#@1
2011030,سمكة جوجو ازرق غامقI,اصطاد @item_13605#@1,اصطاد @item_13605#@1
2011031,سمكة جوجو ازرق غامق Ⅱ,اصطاد@item_13605#@1,اصطاد@item_13605#@1
2011032,سمكة كي كي الصفراء I,اصطاد @item_13613#@1,اصطاد @item_13613#@1
2011033,سمكة كي كي الصفراء Ⅱ,اصطاد @item_13613#@1,اصطاد @item_13613#@1
2011034,السمكة القبيحة المخططة I,اصطاد @item_13616#@1,اصطاد @item_13616#@1
2011035,السمكة القبيحة المخططة Ⅱ,اصطاد @item_13616#@1,اصطاد @item_13616#@1
2011036,قنديل I,اصطاد@item_13626#@1,اصطاد@item_13626#@1
2011037,قنديل Ⅱ,اصطاد @item_13626#@1,اصطاد @item_13626#@1
2011038,سمك جوجو الوردية I,اصطاد @item_13612#@1,اصطاد @item_13612#@1
2011039,سمكة جوجو الوردية Ⅱ,اصطاد@item_13612#@1,اصطاد@item_13612#@1
2011040,سمكة كي كي الخضراء I,اصطاد@item_13615#@1,اصطاد@item_13615#@1
2011041,سمكة كي كي الخضراء Ⅱ,اصطاد @item_13615#@1,اصطاد @item_13615#@1
2011042,السمكة القبيحة الوردية I,اصطاد @item_13608#@1,اصطاد @item_13608#@1
2011043,السمكة القبيحة الوردية Ⅱ,اصطاد @item_13608#@1,اصطاد @item_13608#@1
2011044,سمكة الفانوس I,اصطاد @item_13600#@1,اصطاد @item_13600#@1
2011045,سمكة الفانوس Ⅱ,اصطاد @item_13600#@1,اصطاد @item_13600#@1
2011046,سمكة جوجو السوداء I,اصطاد @item_13606#@1,اصطاد @item_13606#@1
2011047,سمكة جوجو السوداء Ⅱ,اصطاد @item_13606#@1,اصطاد @item_13606#@1
2011048,سمكة الشيطان I,اصطاد @item_13629#@1,اصطاد @item_13629#@1
2011049,سمكة الشيطان Ⅱ,اصطاد @item_13629#@1,اصطاد @item_13629#@1
2011050,أسماك الطحالب الخفيفة العصا I,اصطاد @item_13630#@1,اصطاد @item_13630#@1
2011051,أسماك الطحالب الخفيفة العصا Ⅱ,اصطاد @item_13630#@1,اصطاد @item_13630#@1
2011052,السمك الطائر I,اصطاد @item_13627#@1,اصطاد @item_13627#@1
2011053,السمك الطائر Ⅱ,قم باصطياد @item_13627#@1,قم باصطياد @item_13627#@1
2011054,زجاجة الانجراف البعيدة,قم باصطياد @item_27#@1,قم باصطياد @item_27#@1
2011055,زجاجة خريطة الكنز,قم باصطياد @item_12616#@1#r ( يجب عليك استخدام قصبة الصيد المرجانية لتتمكن من اصطيادها),قم باصطياد @item_12616#@1
2011056,عشب البحر,قم باصطياد @item_12615#@1,قم باصطياد @item_12615#@1
2011057,غائط,قبض @item_11311#@1,قبض @item_11311#@1
2011058,العشب المائي,قم باصطياد @item_245#@1,قم باصطياد @item_245#@1
2011059,الألواح العائمة,قم باصطياد @item_248#@1,قم باصطياد @item_248#@1
2011060,سمك القرش I,قم باصطياد @item_13628#@1#r ( استخدم قصبة الصيد المرجانية داخل أعماق المحيط حتى تتمكن من الاصطياد),قم باصطياد @item_13628#@1
2011061,سمك القرش Ⅱ,قم باصطياد @item_13628#@1#r ( استخدم قصبة الصيد المرجانية داخل أعماق المحيط حتى تتمكن من الاصطياد),قم باصطياد @item_13628#@1
2012001,الصخور Ⅰ,اجمع @item_104#@1#r ( يمكن مشاهدته في كوكب ميسرا),اجمع @item_104#@1
2012002,الصخور Ⅱ,اجمع @item_104#@1#r ( يمكن مشاهدته في كوكب ميسرا),اجمع @item_104#@1
2012003,منجم سبائك النحاس Ⅰ,صهر @item_451#@1#r ( ينتج كوكب ميسرا العديد منه),صهر @item_451#@1#r
2012004,منجم سبائك النحاس Ⅱ,صهر @item_451#@1#r ( ينتج كوكب ميسرا العديد منه),صهر @item_451#@1#r
2012005,منجم سبائك الميرثيل,صهر @item_401#@1#r (يتواجد في قاع بحر كوكب ميسرا),صهر @item_401#@1#r
2012006,منجم سبائك الميرثيل Ⅱ,صهر @item_401#@1#r (يتواجد في قاع بحر كوكب ميسرا),صهر @item_401#@1#r
2012007,منجم سبائك التيتانيوم Ⅰ,صهر @item_452#@1#r ( يتواجد في اعماق اراضي كوكب ميسرا ويتواجد في الجزر الفاضية بشكل طفيف),صهر @item_452#@1#r
2012008,منجم سبائك التيتانيوم,صهر @item_452#@1#r ( يتواجد في اعماق اراضي كوكب ميسرا ويتواجد في الجزر الفاضية بشكل طفيف),صهر @item_452#@1#r
2012009,منجم الذهب Ⅰ,صهر @item_404#@1#r (يتواجد بشكل طفيف في الكوكب اللطيف),صهر @item_404#@1#r
2012010,منجم الذهب Ⅱ,صهر @item_404#@1#r (يتواجد بشكل طفيف في الكوكب اللطيف),صهر @item_404#@1#r
2012011,منجم محترق Ⅰ,صهر @item_400#@1#r ( يتواجد بشكل طفيف في الكوكب الملتهب),صهر @item_400#@1#r
2012012,منجم محترق Ⅱ,صهر @item_400#@1#r ( يتواجد بشكل طفيف في الكوكب الملتهب),صهر @item_400#@1#r
2012013,منجم العنبر Ⅰ,صهر @item_406#@1#r ( يتواجد في قاع بحر كوكب ميسرا),صهر @item_406#@1#r
2012014,منجم العنبر Ⅱ,صهر @item_406#@1#r ( يتواجد في قاع بحر كوكب ميسرا),صهر @item_406#@1#r
2012015,منجم عقيق الحرير Ⅰ,اجمع @item_403#@1#r ( يتواجد في منتصف واسفل بحار كوكب ميسرا),تجميع @item_403#@1
2012016,منجم عقيق الحرير Ⅱ,اجمع @item_403#@1#r ( يتواجد في منتصف واسفل بحار كوكب ميسرا),تجميع @item_403#@1
2012017,منجم الميكا Ⅰ,اجمع @item_407#@1#r ( ينتج الكوكب المشتعل الكثير من المناجم),تجميع @item_407#@1
2012018,منجم الميكا Ⅱ,اجمع @item_407#@1#r ( ينتج الكوكب المشتعل الكثير من المناجم),تجميع @item_407#@1
2012019,منجم الخام النجمي Ⅰ,تجميع @item_445#@1#r ( نادرًا ما تتوزع على السطح أو الجزر الفارغة لنجم العين اللطيف ),تجميع @item_445#@1
2012020,منجم الخام النجمي,تجميع @item_445#@1#r ( نادرًا ما تتوزع على السطح أو الجزر الفارغة لنجم العين اللطيف ),تجميع@item_445#@1
2012021,خام الحجر البنفسجي Ⅰ,تجميع @item_446#@1#r ( من النادر  وجودة على الكوكب اللطيف),تجميع @item_446#@1#r
2012022,خام الحجر البنفسجي Ⅱ,تجميع @item_446#@1#r ( من النادر  وجودة على الكوكب اللطيف),تجميع @item_446#@1#r
2012023,طلاسم منجم الهجوم Ⅰ,تجميع @item_453#@1#r (يتم توزيع المناطق الجوفية والبركانية في Mira Star على نطاق واسع ، ومنطقة المستنقعات لها إنتاج كبير),تجميع @item_453#@1#r
2012024,طلاسم منجم الهجوم Ⅱ,تجميع @item_453#@1#r (يتم توزيع المناطق الجوفية والبركانية في Mira Star على نطاق واسع ، ومنطقة المستنقعات لها إنتاج كبير),تجميع @item_453#@1#r
2012025,مناجم طلاسم الدفاع Ⅰ,تجميع @item_454#@1#r (تنتشر المناطق الجوفية والبركانية في ميرا ستار على نطاق واسع ، والإنتاج في منطقة الغابات المطيرة كبير نسبيًا),تجميع @item_454#@1#r
2012026,مناجم طلاسم الدفاع Ⅱ,تجميع @item_454#@1#r (تنتشر المناطق الجوفية والبركانية في ميرا ستار على نطاق واسع ، والإنتاج في منطقة الغابات المطيرة كبير نسبيًا),تجميع @item_454#@1#r
2012027,طلاسم الفعالية Ⅰ,تجميع @item_455#@1#r (يتم توزيع المناطق الجوفية والبركانية في Mira Star على نطاق واسع ، ومنطقة حقل الجليد لها إنتاج كبيرا),تجميع @item_455#@1#r
2012028,طلاسم الفعالية Ⅱ,تجميع @item_455#@1#r (يتم توزيع المناطق الجوفية والبركانية في Mira Star على نطاق واسع ، ومنطقة حقل الجليد لها إنتاج كبيرا),تجميع @item_455#@1#r
2012029,الزجاج Ⅰ,صهر @item_11305#@1#r ( يحتاج لأن تبدأ تستخدم @item_29# لمعالجة @item_11305#),صهر @item_11305#@1
2012030,الزجاج Ⅱ,صهر @item_11305#@1#r ( يحتاج لأن تبدأ تستخدم @item_29# لمعالجة @item_11305#),صهر @item_11305#@1#r
2012031,الطين Ⅰ,صهر @item_11200#@1#r ( يحتاج لأن تبدأ تستخدم @item_305# لمعالجة @item_11200#),صهر @item_11200#@1
2012032,الطين Ⅱ,صهر @item_11200#@1#r ( يحتاج لأن تبدأ تستخدم @item_305# لمعالجة @item_11200#),صهر @item_11200#@1
2012033,الآلات المدفونة Ⅰ,صهر @item_598#@1#r ( نادرًا ما يتم توزيعها تحت الأرض على Mira Star),تجميع @item_598#@1
2012034,الآلات المدفونة Ⅱ,تجميع @item_598#@1#r ( نادرًا ما يتم توزيعها تحت الأرض على Mira Star),تجميع @item_598#@1
2012035,فجر الحجر Ⅰ,تجميع @item_536#@1#r ( يتوزع في الكوكب المشتعل ),تجميع @item_536#@1
2012036,فجر الحجر Ⅱ,تجميع @item_536#@1#r ( يتوزع في الكوكب المشتعل ),تجميع @item_536#@1
2012037,عقيدات المنغنيز Ⅰ,تجميع @item_24#@1#r ( نادرًا ما يتم توزيع نجمة ميرا في أعماق البحار),تجميع @item_24#@1
2012038,عقيدات المنغنيز Ⅱ,تجميع @item_24#@1#r ( نادرًا ما يتم توزيع نجمة ميرا في أعماق البحار),تجميع @item_24#@1
2012039,الحجر الكبريتي Ⅰ,صهر @item_124#@1#r ( مكون من مكونات الكوكب الملتهب),صهر@item_124#@1
2012040,الحجر الكبريتي Ⅱ,صهر @item_124#@1#r ( مكون من مكونات الكوكب الملتهب),صهر @item_124#@1
2012041,منجم التكثيف Ⅰ,تجميع @item_402#@1#r ( يتواجد على كوكب ميسرا بشكل واسع),تجميع @item_402#@1
2012042,منجم التكثيف Ⅱ,تجميع @item_402#@1#r ( يتواجد على كوكب ميسرا بشكل واسع),تجميع @item_402#@1
2012043,منجم السيليثيوم Ⅰ,صهر @item_405#@1#r ( يتم توزيع الخام الذي يكثف كمية كبيرة من طاقة النجم على نطاق واسع في نجم اللهب),صهر @item_405#@1
2012044,منجم السيليثيوم Ⅱ,صهر @item_405#@1#r ( يتم توزيع الخام الذي يكثف كمية كبيرة من طاقة النجم على نطاق واسع في نجم اللهب),صهر @item_405#@1
2012045,خام اللهب الصقيع الأول.,جمع @item_34#@1#r (نادرا ما توجد في كهوف جبال الثلج في ميراس),جمع @item_34#@1
2012046,خام فروستفليم الثاني.,جمع @item_34#@1#r (نادرا ما توجد في كهوف جبال الثلج في ميراس),جمع @item_34#@1
2012047,خام الكريستال الأساسي العادي I.,جمع @item_33#@1#r (نادرا ما توجد تحت الأرض في ميراس),جمع @item_33#@1
2012048,خام الكريستال الأساسي العادي II.,جمع @item_33#@1#r (نادرا ما توجد تحت الأرض في ميراس),جمع @item_33#@1
3001001,اللازق Ⅰ,معالجة@item_12001#@1,معالجة@item_12001#@1
3001002,اللازق Ⅱ,معالجة@item_12001#@1,معالجة@item_12001#@1
3001003,المطرقة الوفيرة Ⅰ,معالجة @item_11230#@1#r ( واحدة من مواد @item_242# يجب أن تذهب للصحراء كي تتمكن من ايجادها),معالجة @item_11230#@1
3001004,المطرقة الوفيرة Ⅱ,معالجة @item_11230#@1#r ( واحدة من مواد @item_242# يجب أن تذهب للصحراء كي تتمكن من ايجادها),معالجة@item_11230#@1
3001005,الرمح الحجري Ⅰ,معالجة @item_12002#@1,معالجة @item_12002#@1
3001006,الرمح الحجري Ⅱ,معالجة @item_12002#@1,معالجة @item_12002#@1
3001007,طعن الرمح Ⅰ,معالجة@item_12004#@1,معالجة@item_12004#@1
3001008,طعن الرمح Ⅱ,معالجة @item_12004#@1,معالجة @item_12004#@1
3001009,السيف القصير Ⅰ,معالجة @item_12003#@1,معالجة @item_12003#@1
3001010,السيف القصير Ⅱ,معالجة @item_12003#@1,معالجة @item_12003#@1
3001011,سيف الطاقة Ⅰ,معالجة@item_12005#@1,معالجة@item_12005#@1
3001012,سيف الطاقة Ⅱ,معالجة@item_12005#@1,معالجة@item_12005#@1
3001013,الحصاد Ⅰ,معالجة @item_12009#@1,معالجة @item_12009#@1
3001014,الحصاد Ⅱ,معالجة @item_12009#@1,معالجة @item_12009#@1
3001015,مطرقة التيتانيوم Ⅰ,معالجة @item_12010#@1,معالجة @item_12010#@1
3001016,مطرقة التيتانيوم Ⅱ,معالجة @item_12010#@1,معالجة @item_12010#@1
3001017,حربة الشيطان Ⅰ,معالجة @item_12063#@1#r ( يجب الذهاب إلى أعماق البحار من أجل الحصول على سمك الشيطان),معالجة @item_12063#@1
3001018,حربة الشيطان Ⅱ,معالجة @item_12063#@1#r ( يجب الذهاب إلى أعماق البحار من أجل الحصول على سمك الشيطان),معالجة @item_12063#@1
3001019,درع العقرب Ⅰ,معالجة  @item_12309#@1#r ( @item_11632# تحتاج إلى استخدام سلاح غير حاد لمهاجمة العقرب السام العملاق للحصول عليه),معالجة @item_12309#@1
3001020,درع العقرب Ⅱ,معالجة  @item_12309#@1#r ( @item_11632# تحتاج إلى استخدام سلاح غير حاد لمهاجمة العقرب السام العملاق للحصول عليه),معالجة @item_12309#@1
3001021,درع العقرب Ⅰ,معالجة  @item_12310#@1#r ( @item_11633# تحتاج إلى استخدام سلاح غير حاد لمهاجمة العقرب السام العملاق للحصول عليه),معالجة @item_12310#@1
3001022,درع العقرب Ⅱ,معالجة  @item_12310#@1#r ( @item_11633# تحتاج إلى استخدام سلاح غير حاد لمهاجمة العقرب السام العملاق للحصول عليه),معالجة @item_12310#@1
3001023,القطعة الملوية Ⅰ,معالجة @item_11592#@1,معالجة @item_11592#@1
3001024,القطعة الملوية Ⅱ,معالجة @item_11592#@1,معالجة @item_11592#@1
3001025,موظفين عاديين,معالجة @item_11580#@1,معالجة @item_11580#@1
3001027,الطاقم المضيء,معالجة @item_11582#@1,معالجة @item_11582#@1
3001028,طاقم اخماد السم,معالجة @item_11583#@1,معالجة @item_11583#@1
3001029,طاقم الانتقام,معالجة @item_11584#@1,معالجة @item_11584#@1
3001030,طاقم الاستدعاء,معالجة @item_11585#@1#r ( @item_11575# مختبي في اجواف الصحراء ),معالجة @item_11585#@1
3001031,قوس ميرثيل قصير Ⅰ,معالجة @item_12050#@1,معالجة @item_12050#@1
3001032,قوس ميرثيل قصير Ⅱ,معالجة @item_12050#@1,معالجة @item_12050#@1
3001033,قوس حجري Ⅰ,معالجة @item_12051#@1,معالجة @item_12051#@1
3001034,قوس حجري Ⅱ,معالجة @item_12051#@1,معالجة @item_12051#@1
3001035,قوس عارضيⅠ,معالجة @item_12056#@1#r ( @item_11221# يجب عليك الفوز على التنين الأسود كي تحصل عليها),معالجة @item_12056#@1
3001036,قوس عارضي Ⅱ,معالجة @item_12056#@1#r ( @item_11221# يجب عليك الفوز على التنين الأسود كي تحصل عليها),معالجة @item_12056#@1
3001037,ضربة السهم Ⅰ,معالجة @item_12288#@1#r( @item_251# بحاجة إلى العثور في حوض غابة الخيزران),معالجة @item_12288#@1
3001038,ضربة السهم Ⅱ,معالجة @item_12288#@1#r( @item_251# بحاجة إلى العثور في حوض غابة الخيزران),معالجة @item_12288#@1
3001039,نبلة لدغة النحل Ⅰ,معالجة @item_12289#@1,معالجة @item_12289#@1
3001040,نبلة لدغة النحل Ⅱ,معالجة @item_12289#@1,معالجة @item_12289#@1
3001041,مدفع ضغط الماء Ⅰ,معالجة @item_ 11649#@1,معالجة @item_ 11649#@1
3001042,مدفع ضغط الماء Ⅱ,معالجة @item_ 11649#@1,معالجة @item_ 11649#@1
3001043,قوس القرش Ⅰ,معالجة @item_ 12061#@1,معالجة @item_ 12061#@1
3001044,قوس القرش Ⅱ,معالجة @item_ 12061#@1,معالجة @item_ 12061#@1
3001045,سهم المحيط Ⅰ,معالجة @item_12062#@1,معالجة @item_12062#@1
3001046,سهم المحيط Ⅱ,معالجة @item_12062#@1,معالجة @item_12062#@1
3002001,خوذة جلدية Ⅰ,معالجة @item_ 12201#@1,معالجة @item_ 12201#@1
3002002,خوذة جلدية Ⅱ,معالجة @item_ 12201#@1,معالجة @item_ 12201#@1
3002003,درع صدر جلدي,معالجة @item_12202#@1,معالجة @item_12202#@1
3002004,درع صدر جلدي Ⅱ,معالجة @item_12202#@1,معالجة @item_12202#@1
3002005,درع ساق جلدي Ⅰ,معالجة @item_12203#@1,معالجة @item_12203#@1
3002006,درع ساق جلدي Ⅱ,معالجة @item_12203#@1,معالجة @item_12203#@1
3002007,حذاء جلدي Ⅰ,معالجة @item_12204#@1,معالجة @item_12204#@1
3002008,حذاء جلدي Ⅱ,معالجة @item_12204#@1,معالجة @item_12204#@1
3002009,خوذة نحاسية Ⅰ,معالجة @item_12216#@1,معالجة @item_12216#@1
3002010,خوذة نحاسية Ⅱ,معالجة @item_12216#@1,معالجة @item_12216#@1
3002011,درع نحاسي Ⅰ,معالجة @item_12217#@1,معالجة @item_12217#@1
3002012,درع نحاسي Ⅱ,معالجة @item_12217#@1,معالجة @item_12217#@1
3002013,درع ساق نحاسي Ⅰ,معالجة @item_12218#@1,معالجة @item_12218#@1
3002014,درع ساق نحاسي Ⅱ,معالجة @item_12218#@1,معالجة @item_12218#@1
3002015,حذاء نحاسي Ⅰ,معالجة @item_12219#@1,معالجة @item_12219#@1
3002016,حذاء نحاسي Ⅱ,معالجة @item_12219#@1,معالجة @item_12219#@1
3002017,خوذة الميرثيل Ⅰ,معالجة @item_12221#@1,معالجة @item_12221#@1
3002018,خوذة الميرثيل Ⅱ,معالجة @item_12221#@1,معالجة @item_12221#@1
3002019,درع الميرثيل Ⅰ,معالجة @item_12222#@1,معالجة @item_12222#@1
3002020,درع الميرثيل Ⅱ,معالجة @item_12222#@1,معالجة @item_12222#@1
3002021,درع ساق ميرثيلⅠ,معالجة @item_12223#@1,معالجة @item_12223#@1
3002022,درع ساق ميرثيل Ⅱ,معالجة @item_12223#@1,معالجة @item_12223#@1
3002023,أحذية ميثريل Ⅰ,معالجة @item_12224#@1,معالجة @item_12224#@1
3002024,أحذية ميثريل Ⅱ,معالجة @item_12224#@1,معالجة @item_12224#@1
3002025,خوذة السلسة Ⅰ,معالجة @item_12211#@1,معالجة @item_12211#@1
3002026,خوذة السلسة Ⅱ,معالجة @item_12211#@1,معالجة @item_12211#@1
3002027,درع السلسلة Ⅰ,معالجة @item_12212#@1,معالجة @item_12212#@1
3002028,درع السلسلة Ⅱ,معالجة @item_12212#@1,معالجة @item_12212#@1
3002029,درع ساق سلسلة Ⅰ,معالجة @item_12213#@1,معالجة @item_12213#@1
3002030,درع ساق سلسلة Ⅱ,معالجة @item_12213#@1,معالجة @item_12213#@1
3002031,أحذية سلسلة Ⅰ,معالجة @item_12214#@1,معالجة @item_12214#@1
3002032,أحذية سلسلة Ⅱ,معالجة @item_12214#@1,معالجة @item_12214#@1
3002033,خوذة التيتانيوم Ⅰ,معالجة @item_12231#@1,معالجة @item_12231#@1
3002034,خوذة التيتانيوم Ⅱ,معالجة @item_12231#@1,معالجة @item_12231#@1
3002035,درع التيتانيوم Ⅰ,معالجة @item_12232#@1,معالجة @item_12232#@1
3002036,درع التيتانيوم Ⅱ,معالجة @item_12232#@1,معالجة @item_12232#@1
3002037,درع ساق التيتانيوم Ⅰ,معالجة @item_12233#@1,معالجة @item_12233#@1
3002038,درع ساق التيتانيوم Ⅱ,معالجة @item_12233#@1,معالجة @item_12233#@1
3002039,حذاء التيتانيوم Ⅰ,معالجة @item_12234#@1,معالجة @item_12234#@1
3002040,حذاء التيتانيوم Ⅱ,معالجة @item_12234#@1,معالجة @item_12234#@1
3002041,خوذة الذهب التنجنست,معالجة @item_12241#@1,معالجة @item_12241#@1
3002042,خوذة الذهب التنجنست Ⅱ,معالجة @item_12241#@1,معالجة @item_12241#@1
3002043,درع الذهب التنجنست Ⅰ,معالجة @item_12242#@1,معالجة @item_12242#@1
3002044,درع الذهب التنجنست Ⅱ,معالجة @item_12242#@1,معالجة @item_12242#@1
3002045,درع ساق ذهبي Ⅰ,معالجة @item_12243#@1,معالجة @item_12243#@1
3002046,درع ساق ذهبي Ⅱ,معالجة @item_12243#@1,معالجة @item_12243#@1
3002047,حذاء ذهبي Ⅰ,معالجة @item_12244#@1,معالجة @item_12244#@1
3002048,حذاء ذهبي Ⅱ,معالجة @item_12244#@1,معالجة @item_12244#@1
3002049,قناع الغطس Ⅰ,معالجة @item_11642#@1,معالجة @item_11642#@1
3002050,قناع الغطس Ⅱ,معالجة @item_11642#@1,معالجة @item_11642#@1
3002051,زي الغطس Ⅰ,معالجة @item_11643#@1,معالجة @item_11643#@1
3002052,زي الغطس Ⅱ,معالجة @item_11643#@1,معالجة @item_11643#@1
3002053,زعانف الغوص Ⅰ,معالجة @item_11644#@1,معالجة @item_11644#@1
3002054,زعانف الغوص Ⅱ,معالجة @item_11644#@1,معالجة @item_11644#@1
3002055,قناع الأوكسجين Ⅰ,معالجة @item_12276#@1,معالجة @item_12276#@1
3002056,قناع الأوكسجين Ⅱ,معالجة @item_12276#@1,
3002057,قناع الغطس المتقدم Ⅰ,معالجة @item_ 11645#@1,معالجة @item_ 11645#@1
3002058,قناع الغطس المتقدم Ⅱ,معالجة @item_ 11645#@1,معالجة @item_ 11645#@1
3002059,زي الغطس المتقدم Ⅰ,معالجة @item_ 11646#@1,معالجة @item_ 11646#@1
3002060,زي الغطس المتقدم Ⅱ,معالجة @item_ 11646#@1,معالجة @item_ 11646#@1
3002061,.زعانف الغطس المتقدم Ⅰ,معالجة @item_ 11647#@1,معالجة @item_ 11647#@1
3002062,.زعانف الغطس المتقدم Ⅱ,معالجة @item_ 11647#@1,معالجة @item_ 11647#@1
3002063,حقيبة الأوكسجين Ⅰ,معالجة @item_ 12275#@1,معالجة @item_ 12275#@1
3002064,حقيبة الأوكسجين Ⅱ,معالجة @item_ 12275#@1,معالجة @item_ 12275#@1
3002065,كورولا Ⅰ,معالجة @item_ 11228#@1,معالجة @item_ 11228#@1
3002066,كورولا Ⅱ,معالجة @item_ 11228#@1,معالجة @item_ 11228#@1
3002067,التاج المحظوظ Ⅰ,معالجة @item_11650#@1#r ( يمكن العثور عليها في جزيرة الأرض الحمراء في البحر @item_1186#),معالجة@item_11650#@1
3002068,التاج المحظوظ Ⅱ,معالجة @item_11650#@1#r ( يمكن العثور عليها في جزيرة الأرض الحمراء في البحر @item_1186#),معالجة@item_11650#@1
3002069,عباءة جلدية Ⅰ,معالجة @item_12205#@1,معالجة @item_12205#@1
3002070,عباءة جلدية,معالجة @item_12205#@1,معالجة @item_12205#@1
3002071,عباءة نارية Ⅰ,معالجة@item_12206#@1,معالجة@item_12206#@1
3002072,عباءة نارية Ⅱ,معالجة @item_12206#@1,معالجة @item_12206#@1
3002073,العباءة الذهبية Ⅰ,معالجة @item_12207#@1,معالجة @item_12207#@1
3002074,العباءة الذهبية Ⅱ,معالجة @item_12207#@1,معالجة @item_12207#@1
3002075,العباءة الحريرية Ⅰ,معالجة @item_12208#@1,معالجة @item_12208#@1
3002076,العباءة الحريرية Ⅱ,معالجة @item_12208#@1,معالجة @item_12208#@1
3002077,عباءة الميرثيل Ⅰ,معالجة @item_12209#@1,معالجة @item_12209#@1
3002078,عباءة الميرثيل Ⅱ,معالجة @item_12209#@1,معالجة @item_12209#@1
3002079,عباءة الحمم البركانية Ⅰ,معالجة @item_12210#@1#r ( @item_11222# تحتاج إلى هزيمة الحمم السوداء التنين للحصول عليها),معالجة @item_12210#@1
3002080,عباءة الحمم البركانية Ⅱ,معالجة @item_12210#@1#r ( @item_11222# تحتاج إلى هزيمة الحمم السوداء التنين للحصول عليها),معالجة @item_12210#@1
3002081,عباءة حماية الرمال,معالجة @item_11639#@1#r ( من المحتمل جدًا أنك ستواجه عواصف رملية في الصحراء. إذا كنت تريد المشي في العواصف الرملية ، فهذا أمر لا بد منه @item_11639#),معالجة @item_11639#@1
3002082,حقيبة الحماية  من النار,معالجة @item_12277#@1#r ( تريد التكيف مع درجة الحرارة العالية لـ Blazing Star @item_12277# مهم جدا),معالجة @item_12277#@1
3003001,طلاسم هجوم منخفضة Ⅰ,في @item_785# اعطي اي فسيفساء@item_11603#@1,فسيفاء @item_11603#@1
3003002,طلاسم هجوم منخفضة Ⅱ,في @item_785# اعطي اي فسيفساء@item_11603#@1,فسيفاء @item_11603#@1
3003003,طلاسم هجوم متوسطة Ⅰ,في @item_785# اعطي اي فسيفساء@item_11604#@1,فسيفاء @item_11604#@1
3003004,طلاسم هجوم متوسطة Ⅱ,في @item_785# اعطي اي فسيفساء@item_11604#@1,فسيفاء @item_11604#@1
3003005,طلاسم هجوم مرتفعة Ⅰ,في @item_785# اعطي اي فسيفساء@item_11605#@1,فسيفاء @item_11605#@1
3003006,طلاسم هجوم مرتفعة Ⅱ,في @item_785# اعطي اي فسيفساء@item_11605#@1,فسيفاء @item_11605#@1
3003007,طلاسم الدفاع المنخفضة Ⅰ,في @item_785# اعطي اي فسيفساء@item_11606#@1,فسيفاء @item_11606#@1
3003008,طلاسم الدفاع المنخفضة Ⅱ,في @item_785# اعطي اي فسيفساء@item_11606#@1,فسيفاء @item_11606#@1
3003009,طلاسم الدفاع المتوسطة Ⅰ,في @item_785# اعطي اي فسيفساء@item_11607#@1,فسيفاء @item_11607#@1
