ID,描述
100213,"Sie benötigen eine Handy zu überprüfen, zu entkoppeln. Sie können ein anderes Mobil binden nach dem Aufheben der Verknüpfung."
100214,unlink erfolgreich
100215,Unlink fehlgeschlagen. Bitte überprüfen Sie Ihre E-Mail und Verifizierungscode.
100216,Unlink fehlgeschlagen. Bitte überprüfen Sie Ihre Handy-Nummer und Bestätigungscode.
100217,Überprüfung fehlgeschlagen. Bitte überprüfen Sie Ihre E-Mail und Verifizierungscode.
100218,Überprüfung fehlgeschlagen. Bitte überprüfen Sie Ihre Handy-Nummer und Bestätigungscode.
100219,Mini-Welt Verification Code für die Login
100220,"[Mini World] Prüfcode: @1. Sie führen Login Überprüfung ist der Bestätigungscode für 1 Stunde gültig. Sie nicht Ihr die Kontoinformationen zu anderen teilen Sicherheit zu gewährleisten. Wenn es nicht Ihr Betrieb ist, fügen Sie es in der Zeit ändern.



--------------------------------------
Wenn Sie Hilfe benötigen, kontaktieren Sie bitte Kundenservice: miniworldcustomerservice@gmail.com"
100221,"[Mini World] Prüfcode: @1. Sie führen Login Überprüfung ist der Bestätigungscode für 1 Stunde gültig. Sie nicht Ihr die Kontoinformationen zu anderen teilen Sicherheit zu gewährleisten. Wenn es nicht Ihr Betrieb ist, fügen Sie es in der Zeit ändern.



--------------------------------------
Wenn Sie Hilfe benötigen, kontaktieren Sie bitte Kundenservice: miniworldcustomerservice@gmail.com"
100222,Mini Welt: Bond Bestätigungscode
100223,"[Mini World] Prüfcode: @1. Sie führen Login Überprüfung ist der Bestätigungscode für 1 Stunde gültig. Bitte überprüfen Sie noch einmal, wenn der Bestätigungscode abläuft.


--------------------------------------
Wenn Sie Hilfe benötigen, kontaktieren Sie bitte Kundenservice: miniworldcustomerservice@gmail.com"
100224,"[Mini World] Prüfcode: @1. Sie sind verbindlich Ihr Handy. Der Bestätigungscode ist für 1 Stunde gültig. Bitte überprüfen Sie noch einmal, wenn der Bestätigungscode abläuft."
100225,Mini-Weltverifizierungscode für unlink
100226,"[Mini World] Prüfcode: @1. Sie sind unverbindlich Ihre E-Mail. Der Bestätigungscode ist für 1 Stunde gültig. Sie nicht Ihr die Kontoinformationen zu anderen teilen Sicherheit zu gewährleisten. Wenn es nicht Ihr Betrieb ist, fügen Sie es in der Zeit ändern.
--------------------------------------
Wenn Sie Hilfe benötigen, kontaktieren Sie bitte Kundenservice: miniworldcustomerservice@gmail.com"
100227,"[Mini World] Prüfcode: @1. Sie sind verbindlich Ihr Handy. Der Bestätigungscode ist für 1 Stunde gültig. Sie nicht Ihr die Kontoinformationen zu anderen teilen Sicherheit zu gewährleisten. Wenn es nicht Ihr Betrieb ist, fügen Sie es in der Zeit ändern."
100228,Security Verification
100229,"Um Ihr Konto die Sicherheit zu gewährleisten, überprüfen Sie bitte zuerst."
100230,"[Mini World] Prüfcode: @1. Sie überprüfen. Der Bestätigungscode ist für 1 Stunde gültig. Sie nicht Ihr die Kontoinformationen zu anderen teilen Sicherheit zu gewährleisten. Wenn es nicht Ihr Betrieb ist, fügen Sie es in der Zeit ändern."
100231,Bestätigungscode von Mini-Welt
100232,"[Mini World] Prüfcode: @1. Sie sind unverbindlich Ihre E-Mail. Der Bestätigungscode ist für 1 Stunde gültig. Sie nicht Ihr die Kontoinformationen zu anderen teilen Sicherheit zu gewährleisten. Wenn es nicht Ihr Betrieb ist, fügen Sie es in der Zeit ändern.
--------------------------------------
Wenn Sie Hilfe benötigen, wenden Sie sich bitte an den Kundendienst: miniworldcustomerservice@gmail.com"
100233,UID und Telefonnummer nicht überein
100234,UID und E-Mail-Adresse nicht überein
100235,Verifacation fehlgeschlagen. Bitte überprüfen erneut anmelden
100236,E-Mail-Bestätigungscode von Mini-Welt
100237,"[Mini World] Verification Code ist: {1}. Sie verknüpfen die E-Mail. Der Bestätigungscode ist gültig innerhalb von 1 Stunde. Sie nicht Ihr die Kontoinformationen zu anderen teilen Sicherheit zu gewährleisten. Wenn es nicht Ihr Betrieb ist, fügen Sie es in der Zeit ändern.



--------------------------------------
Wenn Sie Hilfe benötigen, wenden Sie sich bitte an den Kundendienst: miniworldcustomerservice@gmail.com"
100238,Passwort abfragen Bestätigungscode von Mini-Welt
100239,"[Mini World] Verification Code ist: {1}. Sie abrufen Ihr Passwort ein. Der Bestätigungscode ist gültig innerhalb von 1 Stunde. Sie nicht Ihr die Kontoinformationen zu anderen teilen Sicherheit zu gewährleisten. Wenn es nicht Ihr Betrieb ist, fügen Sie es in der Zeit ändern.



--------------------------------------
Wenn Sie Hilfe benötigen, wenden Sie sich bitte an den Kundendienst: miniworldcustomerservice@gmail.com"
100240,Sie haben Ihr Konto E-Mail verknüpft. Bitte aktualisieren und das Spiel neu starten
100241,Sie haben Ihr Konto auf Ihre Telefonnummer verknüpft. Bitte aktualisieren und das Spiel neu starten
100242,Das Konto ist nicht auf E-Mail in Verbindung gebracht worden. Bitte aktualisieren und das Spiel neu starten
100243,Das Konto ist nicht auf Telefonnummer in Verbindung gebracht worden. Bitte aktualisieren und das Spiel neu starten
100250,(Hinweis: Groß- und Kleinschreibung)
100251,@Null@
100252,@Null@
100253,@Null@
100254,@Null@
100255,@Null@
100256,@Null@
100257,@Null@
100258,@Null@
100259,@Null@
100260,"Transform state under repair, still need @1 seconds"
100261,The current state cannot be transformed
100262,Cool down
100263,@Null@
100264,@Null@
100265,@Null@
100266,@Null@
100267,@Null@
100268,@Null@
100269,@Null@
100270,@Null@
100271,@Null@
100272,@Null@
100273,@Null@
100274,@Null@
100275,@Null@
100276,@Null@
100277,Die Funktion wird derzeit gewartet. Der Teamname kann vorerst nicht geändert werden.
100278,"Der von Ihnen gewählte Avatar ist ungültig und kann den Charakter nicht erstellen. Bitte verwenden Sie den offiziellen Client, um das Spiel zu spielen."
100300,@Null@
100499,@Null@
100500,Trial by Mini Kapitän
100501,@Null@
100502,@Null@
100503,@Null@
100504,@Null@
100505,@Null@
100506,@Null@
100507,@Null@
100508,@Null@
100509,@Null@
100510,@Null@
100511,"Die Aufladung ist derzeit nicht verfügbar, warten Sie freundlich auf das spätere Versionsupdate, danke für Ihre Unterstützung!"
100512,"Derzeit ist die neue Version von HarmonyOS in der Erfahrungsstufe, und die Anzeigen können nicht vorübergehend abgespielt werden."
100597,@Null@
100598,Bonus für Anzeigen
100599,@Null@
100600,#LProbability #n
100601,(Ernte 10!)
100602,(Ernte-1)
100603,Wahrscheinlichkeit
100604,Belohnung
100605,Bestätigen
100606,Name
100607,Wahrscheinlichkeit
100608,"Regeln:
1. Während der Tätigkeit verbringen Mini-Münzen eine Frucht zu ernten. Haben die Chance zu bekommen montieren Scherben und Preziosen
2. Sie können sicherlich bekommen Scherbe montieren, wenn Sie 10-mal ernten. Wenn Sie montieren Scherben erhalten innerhalb von 10 mal, werden die Zeiten zurückgesetzt werden.
3. Das Recht, die Tätigkeit zu interpretieren gehört zum Mini-Weltamt."
100609,Überspringen
100610,Ernte
100611,Glückwunsch! Spieler @1 Sieg @2 * @3
100612,Übrig: @1
100613,Farming Tutorial
100614,ranching Tutorial
100615,Pet Tutorial
100616,Kochen Tutorial
100617,Bearbeiten Start Tutorial
100618,"Hallo, willkommen in Ihrem neuen Zuhause, lassen Sie mich Sie rund um ~"
100619,"In Ihrem Hause, können Sie den Spaß des Anbaus erleben, Aufzucht von Tieren, die Ausbildung für Haustiere, und das Aussehen Ihres Hauses anpassen. Sie können auf die jeweilige Heimat NPC gehen mehr über die jeweilige Gameplay zu lernen."
100620,"Lassen Sie uns den Kopf über die Farm Trader, um mehr über den Anbau von Kulturpflanzen!"
100621,"Hallo, ich werde dir beibringen, wie man Pflanzen pflanzen kann! Zunächst müssen Sie den Samen kaufen, dann gehen Sie zum Bauernhof und erleben Sie den lustigen lustigen Landbau."
100622,"Nach dem Kauf des Saatguts gehen Sie hinter mich und #cfa7a0f Pflanzen Sie es auf der Farm #n! Jetzt gibt es nicht viele Ackerland, aber solange Sie hart arbeiten, können Sie mehr Ackerland entsperren."
100623,"Geerntete #Ich weiß nie, wann er erscheint, anders als mir, ich werde immer für dich da sein ..."
100624,"Genug gesagt, wir gehen Pflanze die 3 Weizensamen."
100625,Sprechen Sie mit der Farm Trader
100626,Kaufen Sie 3 Weizensamen von Farm Trader
100627,Anlage 3 Weizensamen in der Farm
100628,Ernte 3 Wheats und verkaufen sie an Farm Trader
100629,"Hey! Vergnügen Sie, Sie zu treffen, hier sind zwei Küken für Sie als Geschenk! Sie können diese Küken mit der #CFA7A0F Ranch #n mitbringen, um sie hinten zu lassen."
100630,"Füttern Sie einige ihrer Lieblingsfuttermittel zu diesen kleinen Tieren, um ihr Wachstum zu beschleunigen."
100631,Sprechen Sie mit dem Ranch-Trader
100632,Erhöhen Sie 2 Hühner in der Ranch
100633,Sprechen Sie mit Pet Abenteuer Kapitän
100634,Erhalten 1 Haustier
100635,"Trainieren Sie Haustiere in der Pet Home, um ein Attribut zu erhalten"
100636,Start Pet Abenteuer einmal
100637,Hallo! Neue Abenteurer! Seien Sie bereit Ihr Haustier mit mir auf ein Abenteuer zu gehen!
100638,"Wählen Sie die Karten und Haustiere, mit denen Sie Abenteuer gehen möchten, und bereiten Sie dann etwas Nahrungsmittel für Ihre Haustiere vor und wir sind bereit für Abenteuer! Geh, lass uns eintasten!"
100639,"Sie können auch zum #CFA7A0F Pet Shop #n gehen, um ein hochwertiges Haustier zu kaufen, es gibt seltene Haustiere und legendäre Haustiere, achten Sie jedoch auf einen moderaten Verbrauch! Ah, das legendäre Petch-Niveau dieses Kapitäns hat es noch nie gesehen ..."
100640,"Pet Adventure muss sich auf sie vorbereiten #CFA7A0F Adventure Requests #n und #CFA7A0F Adventure Food #n, wenn Sie nicht wissen, was das Freom-Abenteuer zurückgebracht werden kann, können Sie #CFA7A0F lokale Spezialität #n in jeder Karte anzeigen, diese können in jeder Karte angezeigt werden Sei vor dem Ausflug, desto höher ist die Kraft des Haustiers, desto höher ist die Wahrscheinlichkeit erfolgreicher Abenteuer, viel Glück!"
100641,"Hallo ~ Wenn Sie Essen kochen möchten, können Sie die Öfen neben mir verwenden ~"
100642,"Die Zutaten können durch landwirtschaftliche und Zuchttiere erhalten werden, kommen und erleben, wie man kocht!"
100643,Machen Sie ein #CFA7A0F-Weizenbrot #n.
100644,Sprechen Sie zu Hause kochen
100645,Machen Sie ein Weizen-Brot
100646,Sprechen Sie mit Heim Craftsman
100647,Craft alle Möbel
100648,"Geben Sie den Edit-Start-Modus und legen Sie die Möbel, die Sie gerade in sie gemacht."
100649,Speichern Sie die bearbeitete Hause und Rückkehr zu spielen Modus
100650,"Wenn Sie Möbel oder Ressourcen herstellen möchten, können Sie Materialien für mich zubereiten, um das Workdesk auch neben mir zu verwenden!"
100651,"Versuchen Sie, Möbel zuerst mit dem Workdesk auf der Seite herzustellen!"
100652,"Sie können #cfa7a0f-Möbel #n und #cfa7a0f Blueprints #n von #cfa7a0f Home Trader #n, nach dem Kauf von Blaupausen kaufen, die erforderlichen Materialien vorbereiten, und Sie können ein Haus mit nur einem einzigen Taste bauen!"
100653,"Wenn Sie #cfa7a0f ein Möbel #n oder #cfa7a0f-Ressourcen #n machen möchten, können Sie das #cfa7a0f-Material und die Home-Währung #n für mich vorbereiten, um zu verarbeiten, können Sie das Workdesk auch neben mir verwenden!"
100654,Verwenden Sie zum ersten Mal den #cfa7a0f Workdesk #n und probieren Sie #cfa7a0f Möbel #n!
100655,"Beschreibung: Klicken Sie auf den Hof-Trader, gehen Sie zum ""Kauf"", wählen Sie ""Wheat Seed"", setzen Sie den Kaufbetrag auf 3 und klicken Sie auf die Schaltfläche ""Kaufen"", um erfolgreich zu kaufen."
100656,"Beschreibung: Kaufen Sie 3 Weizensamen im Hof ​​Trader, klicken Sie auf den Home Rucksack - Ressourcen - Samen, wählen Sie die Wheat-Samen aus und klicken Sie auf, um in die Positionsspalte zu ziehen, und gehen Sie in einen leeren Raum in der Farm und pflanzen Sie sie."
100657,"Beschreibung: Klicken Sie auf den Farm-Trader, klicken Sie auf die Registerkarte ""Sechen"", wählen Sie ""Wheat"". Setzen Sie den Betrag, um an 3 zu verkaufen, und klicken Sie auf ""Verkauf"", wenn Sie keinen Weizen im Rucksack haben, können Sie in den Rucksack gehen. Farm zum Pflanzen Weizensamen und Ernteweizen."
100658,"Beschreibung: Klicken Sie auf Häuser-Rucksack - Ressourcen - Kreatur-Eier, wählen Sie das Huhn aus und klicken Sie auf, um in die Säule der Gegenstand zu ziehen, und gehe zum leeren Boden der Weide, um zu züchten."
100659,"Beschreibung: Klicken Sie auf Home Backpack - PET-Registerkarte - Wählen Sie ein beliebiges Haustierei, ziehen Sie die Positionsspalte, klicken Sie mit der rechten Maustaste, um das Haustierei zu verwenden, um ein Haustier zu erhalten"
100660,"Beschreibung: Rechtsklick auf das Pet Home, Zug klicken, wählen Sie ein Haustier, Schulungsunterlagen hinzufügen, und klicken Sie auf die Schaltfläche Test. [Diese Ausbildung garantiert erhöht in pet Fähigkeiten.]"
100661,"Beschreibung: Rechtsklick auf das Tier Abenteuer Kapitän das Abenteuer-Menü zu öffnen, einen Abenteuerkarte wählen, Abenteuer Haustiere und Abenteuer Essen (falls erforderlich, fügen Sie tragen Requisiten) hinzufügen, und Sie können das Abenteuer beginnen."
100662,Beschreibung: Rechtsklick auf den Home Craftsman das Crafting-Menü zu bauen und Herstellung von Möbeln und Ressourcen zu öffnen
100663,"Beschreibung: Nur wenn Sie den Edit-Start-Modus, können Sie sich frei, ein Haus bauen."
100664,"Nun, da Sie alles gelernt haben, was Sie wissen müssen über Home, dann ist es an Ihnen, wie Sie Ihre ganz eigene exklusive Haus bauen wollen!"
100665,Häschen-Schönheit
100666,Unter 8 Jahren
100667,9-12 Jahre alt.
100668,"Hey, hast du ""Mini-Welt"" gespielt?"
100669,"Ich bin ein Neuling, der einige Anleitungen braucht"
100670,"Bitte lehre mich, zu spielen"
100671,"Weiß, wie man ein wenig spielt"
100672,Habe ähnliche Spiele gespielt und kennen den grundlegenden Betrieb
100673,Ich bin ein Experte
100674,Lass mich eine Welt erstellen!
100675,Versuchen Sie Multiplayer-Modus! Zusammen spielen wird mehr Spaß machen
100676,Klicken Sie auf Multiplayer
100677,"Wählen Sie eine Karte, die Sie mögen, und beginnen Sie mit dem Spielen!"
100678,Spiele das
100679,%s spielt
100680,Herzlichen Glückwunsch zum Abschluss des Tutorials! Als nächstes spiele dein Lieblingsspiel!
100681,"Klicken Sie auf den Bildschirm, um %ds fortzusetzen"
100682,Kartenanweisungen erstellen
100683,"Hier können Sie eine Karte erstellen, Sie können aus drei Modi wählen"
100684,Überlebensmodus
100685,Graben Sie Ressourcen selbst
100686,Werde kreativ
100687,Unbegrenzte Ressourcen
100688,Speicher kann eingestellt werden
100689,Weitere schnelle Erstellungswerkzeuge
100690,Initiieren Sie meine Save-Datei: %d
100691,Herunterladbare Dateien speichern: %d
100692,"Verwenden Sie Mini-Münzen, um mehr Speichern von Slots zu kaufen"
100693,"Es gibt ein Limit für die Anzahl der Karte, die Sie speichern können"
100694,"Nachdem Sie die Karte erstellt haben, können Sie es mit anderen Spielern hochladen und teilen"
100695,Teilen Sie Ihre Erstellung
100696,Spieler Feedback bekommen.
100697,Hochwertige Karten können Einkommens- und Verkehrsunterstützung erhalten
100698,ich verstehe
100699,Bitte füllen Sie Ihre grundlegenden Informationen ein
100700,13-16 Jahre alt
100701,17 Jahre alt und darüber
100702,Alter
100703,"#cFF0000If, in dem das Gespräch führen kann, um Freunde, Kennwörter, Zahlungsüberweisungen, kostenlose Geschenke und andere verwandte Inhalte hinzuzufügen, seien Sie bitte wachsam und achten Sie auf den Schutz der Sicherheit Ihres Eigentums"
100704,"#L#c0000FFKLick, um Betrugsfälle anzuzeigen, Wissen kennenzulernen, und hüten Sie sich vor, getäuscht zu werden!"
100705,"Bitte wählen Sie die Haut, die Sie gerne ausprobieren möchten"
100706,"Bitte wählen Sie die Art des Spiels, das Sie mögen"
100707,Wir empfehlen Ihnen entsprechend Ihren Präferenzen
100708,"Bitte wählen Sie die Haut, die Sie mögen"
100709,Herzlichen Glückwunsch zum Erhalten der Testhaut
100710,Simulation
100711,Abenteuerüberleben.
100712,Rollenspiel
100713,Rennen
100714,Sport
100715,Widerwillig aufgeben
100716,Antwort anfangen
100717,"Um Ihre Präferenzen besser zu verstehen und hochwertige Inhalte zu empfehlen, beantworten Sie bitte ein paar kleine Fragen und die Demo-Skin ist Ihnen!"
100718,%s-Versuch für %s Tage
100719,%s (dauerhaft)
100721,@Null@
100722,@Null@
100723,@Null@
100724,@Null@
100725,@Null@
100726,@Null@
100727,@Null@
100728,@Null@
100729,@Null@
100730,"Das Netzwerk ist instabil. Bitte versuchen Sie, den Skin später im Lager erneut zu verwenden."
100731,"Ein leidenschaftlicher junger Krieger aus dem Stamm, geradlinig und furchtlos."
100732,"Die Tochter des Stammeshäuptlings, sanft und kraftvoll."
100733,"Eine Menge Spiele, die du lieben wirst, warten auf dich! Probieren Sie es jetzt aus!"
100734,Exklusive Belohnungen für Anfänger
100735,"Schließe die Herausforderung ab, um die [color=#ce7400]mysteriöse Geschenkbox[/color] zu erhalten."
100736,Spielen
100737,Belohnungen beanspruchen
100738,Wieder herausfordern
100739,"*Vergiss nicht, nach Abschluss zurückzukommen und deine Belohnung abzuholen!"
100740,Ihr habt diese Belohnung abgeholt!
100741,Nini ist verschollen?!
100742,"Abenteurer, du bist endlich angekommen! Können Sie mir bitte helfen, Nini zu finden?"
100743,Jetzt loslegen
100744,Später
100745,Exklusiver Bonus für Anfänger
100746,"Abenteurer, vielen Dank für deine Hilfe! Hier ist ein kleines Geschenk für Sie!"
100747,Fordern Sie die Aufgabe an und starten Sie sie
100748,"*Schließe die Aufgabe ab, um sie zu einem [color=#b565d9]permanenten[/color] benutzerdefinierten Skin zu aktualisieren."
100800,Es wurde eine Anomalie erkannt. Bitte verwenden Sie keine illegalen Plugins von Drittanbietern für Freiwild.
100801,"Liebe Spieler, bitte öffnen Sie den Laden in der oberen rechten Ecke, um einzutreten!"
100802,"Lieber Spieler, die Anzeige [@ 1] Belohnung wurde erfolgreich ausgegeben!"
100803,"Lieber Spieler, die [@ 1] Belohnung wurde erfolgreich ausgegeben!"
100934,@Null@
100935,Seiteneinstellungen
100936,Maus bei Auslösung aufrufen
100937,Mobile Version veröffentlicht die Spielersteuerung
100938,"Schließen, wenn neue Seite öffnet"
100939,Niveau
100940,Seitenstatus.
100941,Inhalt
100942,Muster ändern
100943,Ausrichten
100944,Richten Sie sich mit der Mutterkomponente aus
100945,Schriftformat
100946,Schriftfarbe
100947,Schriftgröße
100948,Schicht
100949,Transparenz
100950,"Zeigen Sie eine Teilmenge an, die den Komponentenrahmen überschreitet"
100951,Assoziieren
100952,Verband einrichten.
100953,Mit der übergeordneten Komponente assoziieren
100954,Zoom-Methode
100955,Statuseinstellungen der Komponentenseite
100956,Synchronisationsstatus.
100957,Tastenkürzel
100958,Eingabeeinschränkungen.
100959,Ebeneneinstellungen
100960,Als Vorlage speichern
100961,An den Boden der Komponente einstellen
100962,An die Oberseite der Komponente einstellen
100963,Sich einer Teilmenge von
100964,Speichern
100965,Automatisch sparen vollständig.
100966,Auslöser hinzufügen
100967,Komponente auswählen
100968,Unterkomponenten wurden als ausgewählte Komponenten oder Basiskomponenten hinzugefügt
100969,Schnell hinzuzufügen
100970,Eingabefeld
100971,Spielereingang erhalten.
100972,Bitte speichern Sie die Vorlage im Basisplan
100973,"Sind Sie sicher, diese Vorlage zu löschen?"
100974,Komponenten hinzufügen
100975,Offizielle Vorlage
100976,Benutzerdefinierte Vorlage
100977,Grundlegende Komponenten
100978,Textnachrichten vermitteln
100979,Kommt mit interaktivem Feedback
100980,Die Operation ist zu häufig
100981,Funktion in der oberen rechten Ecke
100982,Duplicate Namens des Seitenstatus wird nicht unterstützt! Bitte umbenennen.
100983,"Erfolgreich importiert, bitte sehen Sie sich die aktuelle Karte an"
100984,"Bestätigen Sie ausgewählte Elemente, die kopiert werden sollen (derzeit keine Trigger kopieren können, wird in der zukünftigen Version unterstützt)"
100985,Status-Synchronisationserfolg.
100986,Neuer Seite Status.
100987,Fester horizontaler Abstand
100988,Fixer linker Abstand
100989,Rechtsabstand behoben
100990,Fester vertikaler Abstand
100991,Fixierter Spitzenabstand
100992,Fester unterer Abstand
100993,Löschen Sie den aktuellen Seitenstatus und kehren Sie zum vorherigen Seite Status zurück
100994,Kein Texteingang
100995,Schnittstelle im Spiel
100996,Erwähnt
100997,Grundseite
100998,"Komponenten löschen, werden alle untergeordneten Komponenten zusammen gelöscht"
100999,Schnittstellen-Editor
101000,Schnittstelle
101001,Bitte geben Sie den Namen der Schnittstelle ein
101002,"Es gibt vorerst keine Schnittstelle, gehen Sie auf die Karte und erstellen Sie eine neue, um sie zu sehen!"
101003,Bitte wählen Sie zuerst die Schnittstelle aus
101004,#c515555 auswählen: #n #cff0000 @1 #n
101005,"Wenn die Hauptbibliothek bereits über eine ausgewählte Schnittstelle verfügt, wird diese überschrieben, andernfalls wird eine neue hinzugefügt."
101006,"Die folgenden Schnittstellen sind bereits in der aktuellen Map vorhanden, und diese UI-Bibliotheken können schubweise überschrieben oder übersprungen werden."
101007,Standard-Sortierung
101008,Kürzlich modifiziert
101009,"Sind Sie sicher, dass Sie diese Schnittstelle löschen möchten?"
101010,Bitte bewerten Sie die Änderung unter der aktuellen Karte
101011,"Sie müssen das Archiv eingeben, um die Schnittstelle zu erstellen"
101012,Neue Schnittstelle kann nicht im Kreativmodus erstellt werden!
101013,"Sie müssen das Archiv betreten, um die Schnittstelle zu bearbeiten!"
101014,Die Schnittstelle kann nicht im Kreativmodus bearbeitet werden!
101015,Neue Schnittstelle in der Vorlagenkarte kann nicht erstellt werden
101016,Bauteile
101017,Fenster
101018,Bitte wählen Sie die Komponente aus!
101019,Health Bar.
101020,Mini-Karte
101021,Inventar
101022,Schalttafel
101023,Muster
101024,Text
101025,Taste
101026,Grundvorlage
101027,Hintergrundbild
101028,Wort
101029,Saum
101030,(PET Evolution kann das Attributlimit verbessern)
101031,Möchten Sie dieses Trainingsergebnis speichern?
101032,"Die Schulungsergebnisse werden nicht standardmäßig gespeichert, denken Sie daran, die genannten Attribute zu speichern."
101033,Versuchen Sie es nochmal
101034,Attribut-Ersatzerfolg!
101035,"Das aktuelle Trainingsergebnis liegt unter den ursprünglichen Attributen, Sie möchten Sie sicher, dass Sie speichern möchten?"
101036,"Aktuelles Trainingsergebnis erhöht die Fertigkeitspunkte des Haustieres, möchten Sie sicher, dass Sie es noch einmal versuchen möchten?"
101037,Erfahrungspunkte
101038,Keine Aufzeichnungen des vorherigen Pet-Trainings
101039,Betriebsfehler
101040,Attribute sind voll
101041,Weizen auf dem Bauernhof pflanzen
101042,Reis im Bauernhof pflanzen
101043,Weizen auf dem Bauernhof ernten
101044,Pflanz- und Erntekarotten auf dem Bauernhof
101045,Zuchtkuh in der Ranch
101046,Zuchtschwein in der Ranch
101047,Fütterung kleiner Tiere in der Ranch
101048,Gehen Sie zur Ranch und holen Sie sich das Huhn
101049,"Gehen Sie zum Herd, um Reis herzustellen"
101050,"Gehen Sie zum Ofen, um Wassermelonensaft zu machen"
101051,"Gehen Sie zum Workdesk, um Fruitwood-Board mit Obstholz zu machen"
101052,"Gehen Sie zum Workdesk, um Papier mit Sugarcane herzustellen"
101053,"Geben Sie den Edit-Heimmodus ein, platzieren Sie Möbel"
101054,Abenteuer zur Waldkarte
101055,Abenteuer zur einfachen Karte
101056,Besuchen Sie das Zuhause Ihrer Freunde
101057,"Finden Sie den Ranch-Trader, um Kuh zu kaufen"
101058,Verkaufe Orange an jeden Händler
101059,Milch zum Ranch-Trader verkaufen
101060,"Finden Sie den Bauernhofhändler, um Wassermelonensamen zu kaufen"
101061,"Finden Sie nach Hause Koch, um etwas Salz zu kaufen"
101062,Spielen Sie 5 Minuten in Ihrem Zuhause
101063,Spielen Sie 10 Minuten in Ihrem Zuhause
101064,"Verwenden Sie Fairy Candy, um das Attribut von PET zu trainieren"
101065,"Verwenden Sie Fairy Candy, um das Attribut von PET zu trainieren"
101066,Fruchtbaum im Bauernhof pflanzen
101067,Zuckerrohr auf dem Bauernhof pflanzen
101068,Wassermelone auf dem Bauernhof gepflanzt und ernten
101069,Pflanzen und Ernten von Obstbäumen auf dem Bauernhof
101070,"Finden Sie Ranch Trader, um Schwein zu kaufen"
101071,Rasse Schwein in der Ranch
101072,Fütterung kleiner Tiere in der Ranch
101073,"Helfen Sie dem Heimkoch, das fliegende Hühnchen auf der Ranch zu bekommen"
101074,"Gehen Sie zum Herd, um das Roast Steak herzustellen"
101075,"Gehen Sie zum Workdesk, um Glas mit Sand herzustellen"
101076,"Geben Sie den Edit-Heimmodus ein, platzieren Sie Möbel"
101077,Abenteuer zur Hügelkarte
101078,Besuchen Sie das Zuhause Ihrer Freunde
101079,"Finden Sie den Bauernhofhändler, um Wassermelonensamen zu kaufen"
101080,"Ranch Trader, bitte helfen Sie ihm, etwas Salz zu kaufen"
101081,Spielen Sie 15 Minuten zu Hause
101082,"Holen Sie sich 3.000 Hausmünzen, indem Sie Kulturpflanzen verkaufen"
101083,Verkauf eines Steaks zum Ranch-Trader
101084,Nehmen Sie einen neuen PET-Partner an!
101085,Kaufen Sie eine Reihe von Möbeln im Hausladen
101086,Kaufen Sie ein Möbel im Hausladen
101087,Löschen Sie eine Plains-Karte innerhalb von 8 Stunden!
101088,Klar eine Waldkarte innerhalb von 16 Stunden!
101089,Erhöhen Sie 50 Eigenschaften des Attributs eines Haustieres
101090,"Bauernhändler will Kaffee trinken, hilft ihm, eine Tasse im Ofen zu machen"
101091,Produzieren zwei Teile von Zuhause / Baustoffen
101092,"Holen Sie sich 10.000 Hausmünzen, indem Sie Kulturpflanzen verkaufen"
101093,Verkauft 10 Orangen nach Darwin
101094,Tägliche Aufgabe
101095,"Tipp: Aktualisieren Sie täglich @1 mal jeden Tag, derzeit abgeschlossen (#c0aaa1a @2 #n / @3) mal (#c0AAAA1A @4 #n / @5) mal abgeschlossen (#c0AAAA1A @4 #n / @5) mal"
101096,Spur
101097,Aufgabe verlassen
101098,Möchten Sie diese Aufgabe aufgeben? Nach dem Auflassen verschwindet die Aufgabe.
101099,Fortsetzen
101100,Diese Aufgabe kann nicht aufgegeben werden
101101,Diese Aufgabe wurde aufgegeben
101102,Tägliche Aufgaben abgeschlossen
101103,Verlassene Grenzwert überschritten
101104,Herzliche Glückwünsche! Die heutigen Aufgaben wurden abgeschlossen!
101201,@Null@
101202,Belohnung Pool Countdown.
101203,Lotterie-Rekord
101204,Aktuelles Belohnung Poolfragment
101205,Belohnen
101206,Wählen Sie eine Liste aus
101207,Name des Belohnungsnamens
101208,Belohnung Zeit.
101250,@Null@
101251,Parade-Bonus
101252,Entlüftungsstation.
101253,Geheimnisvolle Aktion
101300,@Null@
101301,Guardian-Geschenkpack.
101302,Heute unterstützt
101303,Den Wacher unterstützen
101304,Wache aktivieren
101305,Belohnung sammeln
101306,Himmel
101307,Derzeit kann nicht helfen
101308,Belohnung verdienen
101309,Ereignisregeln
101310,"1: Das Wachstumsguard-Event dauert 7 Tage nach dem Start, und Sie können nach 7 Tagen eine große Anzahl von Belohnungen erhalten. Sie können mehr Belohnungen bekommen"
101311,Sternleistung:
101312,Herzlichen Glückwunsch zum Erhalten der folgenden Belohnungen
101313,"Beginnen Sie den Guardian-Plan, Sie können nach 7 Tagen viele Belohnungen erhalten"
101314,Bewachung wachsen auf ???????????????????????????????????????sesuchen
101315,"Jeden Freitag kann Samstag, Sonntag helfen können"
101316,Der Guardian-Plan ist vorbei
101317,"Hilf Guard, bekomme mehr Belohnungen"
101318,"Beginnen Sie den Wachstumsschutz, \n bekommt viel Belohnungen, nachdem die Wache endet"
101350,@Null@
