ID,任务名,任务描述,任务追踪
2006003,Wauver III 'ü evcilleştirmek,Volvo@1 'i evcilleştirmek için@item_12500 # kullanın,Volvo@1 'i evcilleştirmek için@item_12500 # kullanın
2006004,Tilki 'yi evcilleştirmek I,Tilki@1 'i evcilleştirmek için@item_12052 # kullanın,Tilki@1 'i evcilleştirmek için@item_12052 # kullanın
2006005,Tilki II 'yi evcilleştirmek,Tilki@1 'i evcilleştirmek için@item_12052 # kullanın,Tilki@1 'i evcilleştirmek için@item_12052 # kullanın
2006006,Tilki III 'ü evcilleştirmek,Tilki@1 'i evcilleştirmek için@item_12052 # kullanın,Tilki@1 'i evcilleştirmek için@item_12052 # kullanın
2006007,Vahşi Devekuşu Evcilleştirmek I,Vahşi devekuşlarını evcilleştirmek için@item_12508 # kullanın@1,Vahşi devekuşlarını evcilleştirmek için@item_12508 # kullanın@1
2006008,Vahşi Devekuşu II 'yi evcilleştirmek,Vahşi devekuşlarını evcilleştirmek için@item_12508 # kullanın@1,Vahşi devekuşlarını evcilleştirmek için@item_12508 # kullanın@1
2006009,Vahşi devekuşlarını evcilleştirmek III,Vahşi devekuşlarını evcilleştirmek için@item_12508 # kullanın@1,Vahşi devekuşlarını evcilleştirmek için@item_12508 # kullanın@1
2006010,Vahşi Buz Ayısını Evcilleştirmek I,Vahşi buz ayılarını evcilleştirmek için@item_12520 # kullanın@1,Vahşi buz ayılarını evcilleştirmek için@item_12520 # kullanın@1
2006011,Vahşi Buz Ayısı II,Vahşi buz ayılarını evcilleştirmek için@item_12520 # kullanın@1,Vahşi buz ayılarını evcilleştirmek için@item_12520 # kullanın@1
2006012,Vahşi Buz Ayısı III 'ü evcilleştirmek,Vahşi buz ayılarını evcilleştirmek için@item_12520 # kullanın@1,Vahşi buz ayılarını evcilleştirmek için@item_12520 # kullanın@1
2006013,Vahşi Athlon I 'i evcilleştirmek,Vahşi velociraptors@1 'i evcilleştirmek için@item_12543 # kullanın,Vahşi velociraptors@1 'i evcilleştirmek için@item_12543 # kullanın
2006014,Vahşi Athlon II 'yi evcilleştirmek,Vahşi velociraptors@1 'i evcilleştirmek için@item_12543 # kullanın,Vahşi velociraptors@1 'i evcilleştirmek için@item_12543 # kullanın
2006015,Vahşi Athlon III 'ü evcilleştirmek,Vahşi velociraptors@1 'i evcilleştirmek için@item_12543 # kullanın,Vahşi velociraptors@1 'i evcilleştirmek için@item_12543 # kullanın
2006016,Yabani köfteleri evcilleştirmek I,@item_12576 # evcil yabani köfte #@1 kullanın,@item_12576 # evcil yabani köfte #@1 kullanın
2006017,Yabani Mantı Terbiye II,@item_12576 # evcil yabani köfte #@1 kullanın,@item_12576 # evcil yabani köfte #@1 kullanın
2006018,Yabani Köfte Taming III,@item_12576 # evcil yabani köfte #@1 kullanın,@item_12576 # evcil yabani köfte #@1 kullanın
2006019,Vahşi Panda 'yı evcilleştirmek I,Vahşi pandaları evcilleştirmek için@item_251 # kullanın@1,Vahşi pandaları evcilleştirmek için@item_251 # kullanın@1
2006020,Vahşi Panda II 'yi evcilleştirmek,Vahşi pandaları evcilleştirmek için@item_251 # kullanın@1,Vahşi pandaları evcilleştirmek için@item_251 # kullanın@1
2006021,Vahşi Panda III 'ü evcilleştirmek,Vahşi pandaları evcilleştirmek için@item_251 # kullanın@1,Vahşi pandaları evcilleştirmek için@item_251 # kullanın@1
2006022,Uçan Tavuğu Evcilleştirmek I,Uçan tavuğu evcilleştirmek için@item_12601 # kullanın@1,Uçan tavuğu evcilleştirmek için@item_12601 # kullanın@1
2006023,Uçan Tavuğu Evcilleştirmek II,Uçan tavuğu evcilleştirmek için@item_12601 # kullanın@1,Uçan tavuğu evcilleştirmek için@item_12601 # kullanın@1
2006024,Uçan Tavuğu Evcilleştirmek III,Uçan tavuğu evcilleştirmek için@item_12601 # kullanın@1,Uçan tavuğu evcilleştirmek için@item_12601 # kullanın@1
2006025,Vahşi maymunları evcilleştirmek I,Vahşi maymunları evcilleştirmek için@item_11599 # kullanın@1,Vahşi maymunları evcilleştirmek için@item_11599 # kullanın@1
2006026,Vahşi maymunları evcilleştirmek II,Vahşi maymunları evcilleştirmek için@item_11599 # kullanın@1,Vahşi maymunları evcilleştirmek için@item_11599 # kullanın@1
2006027,Vahşi maymunları evcilleştirmek III,Vahşi maymunları evcilleştirmek için@item_11599 # kullanın@1,Vahşi maymunları evcilleştirmek için@item_11599 # kullanın@1
2006028,Yan Yengeç I 'i evcilleştirmek,Yan yengeci evcilleştirmek için@item_12521 # kullanın@1,Yan yengeci evcilleştirmek için@item_12521 # kullanın@1
2006029,Yan Yengeç II 'yi evcilleştirmek,Yan yengeci evcilleştirmek için@item_12521 # kullanın@1,Yan yengeci evcilleştirmek için@item_12521 # kullanın@1
2006030,Yan Yengeç III 'ü evcilleştirmek,Yan yengeci evcilleştirmek için@item_12521 # kullanın@1,Yan yengeci evcilleştirmek için@item_12521 # kullanın@1
2006031,Serçeyi ve ötleğeni evcilleştirmek I,Serçe ötleğeni@1 'i evcilleştirmek için@item_12603 # kullanın,Serçe ötleğeni@1 'i evcilleştirmek için@item_12603 # kullanın
2006032,Warbler II 'yi evcilleştirmek,Serçe ötleğeni@1 'i evcilleştirmek için@item_12603 # kullanın,Serçe ötleğeni@1 'i evcilleştirmek için@item_12603 # kullanın
2006033,Serçeyi ve ötleğeni evcilleştirmek III,Serçe ötleğeni@1 'i evcilleştirmek için@item_12603 # kullanın,Serçe ötleğeni@1 'i evcilleştirmek için@item_12603 # kullanın
2006034,Deveyi evcilleştirmek I,Deveyi evcilleştirmek için@item_12613 # kullanın@1,Deveyi evcilleştirmek için@item_12613 # kullanın@1
2006035,Deveyi evcilleştirmek II,Deveyi evcilleştirmek için@item_12613 # kullanın@1,Deveyi evcilleştirmek için@item_12613 # kullanın@1
2006036,Deve Evcilleştirme III,Deveyi evcilleştirmek için@item_12613 # kullanın@1,Deveyi evcilleştirmek için@item_12613 # kullanın@1
2007001,Izgara Wovo Canavar Et I,@item_12516 on@item_1200 # into@item_12517 #@1,Fırında@item_12516 #@1
2007002,Kavrulmuş Wovo Canavar Eti II,@item_12516 on@item_1200 # into@item_12517 #@1,Fırında@item_12516 #@1
2007003,Izgara Wovo Canavar Et III,@item_12516 on@item_1200 # into@item_12517 #@1,Fırında@item_12516 #@1
2007004,Izgara Dudu Kuş Eti I,@item_12518 on@item_1200 # into@item_12519 #@1,Fırında@item_12518 #@1
2007005,Kavrulmuş Dudu Kuş Eti II,@item_12518 on@item_1200 # into@item_12519 #@1,Fırında@item_12518 #@1
2007006,Izgara Dudu Kuş Eti III,@item_12518 on@item_1200 # into@item_12519 #@1,Fırında@item_12518 #@1
2007007,Izgara Boynuzlu Geyik I,@item_12530 on@item_1200 # into@item_12531 #@1,Fırında@item_12530 #@1
2007008,Izgara Boynuzlu Geyik Geyiği II,@item_12530 on@item_1200 # into@item_12531 #@1,Fırında@item_12530 #@1
2007009,Izgara Boynuzlu Geyik Geyiği III,@item_12530 on@item_1200 # into@item_12531 #@1,Fırında@item_12530 #@1
2007010,Izgara Dun Dun Domuz eti I,@item_12522 on@item_1200 # into@item_12523 #@1,Fırında@item_12522 #@1
2007011,Izgara iskele II,@item_12522 on@item_1200 # into@item_12523 #@1,Fırında@item_12522 #@1
2007012,Izgara Dun Dun Domuz III,@item_12522 on@item_1200 # into@item_12523 #@1,Fırında@item_12522 #@1
2007013,Kavrulmuş devekuşu bacakları ❗,@item_12607 on@item_1200 # into@item_12608 #@1,Fırında@item_12607 #@1
2007014,Kavrulmuş devekuşu bacakları II,@item_12607 on@item_1200 # into@item_12608 #@1,Fırında@item_12607 #@1
2007015,Kavrulmuş devekuşu bacağı III,@item_12607 on@item_1200 # into@item_12608 #@1,Fırında@item_12607 #@1
2007016,Izgara aptal balık I,@item_12520 on@item_1200 # into@item_12521 #@1,Fırında@item_12520 #@1
2007017,Izgara Aptal Balık II,@item_12520 on@item_1200 # into@item_12521 #@1,Fırında@item_12520 #@1
2007018,Izgara aptal balık III,@item_12520 on@item_1200 # into@item_12521 #@1,Fırında@item_12520 #@1
2007019,Izgara Çirkin Balık I,@item_12703 on@item_1200 # into@item_12705 #@1,Fırında@item_12703 #@1
2007020,Izgara Çirkin Balık II,@item_12703 on@item_1200 # into@item_12705 #@1,Fırında@item_12703 #@1
2007021,Izgara Çirkin Balık III,@item_12703 on@item_1200 # into@item_12705 #@1,Fırında@item_12703 #@1
2007022,Izgara Kiki Balık I,@item_12704 on@item_1200 # into@item_12706 #@1,Pişmiş@item_12704 #@1
2007023,Izgara Kiki Balık II,@item_12704 on@item_1200 # into@item_12706 #@1,Pişmiş@item_12704 #@1
2007024,Izgara Kiki Balık III,@item_12704 on@item_1200 # into@item_12706 #@1,Pişmiş@item_12704 #@1
2008001,Skewered Bamboo Shoots Ⅰ,Cook @item_11229#@1 in @item_200108#,Cook @item_11229#@1
2008002,Skewered Bamboo Shoots Ⅱ,Cook @item_11229#@1 in @item_200108#,Cook @item_11229#@1
2008003,Skewered Bamboo Shoots Ⅲ,Cook @item_11229#@1 in @item_200108#,Cook @item_11229#@1
2008004,Noodles Ⅰ,Cook @item_12502#@1 in @item_200108#,Cook @item_12502#@1
2008005,Noodles Ⅱ,Cook @item_12502#@1 in @item_200108#,Cook @item_12502#@1
2008006,Noodles Ⅲ,Cook @item_12502#@1 in @item_200108#,Cook @item_12502#@1
2008007,Corn Snack Ⅰ,Cook @item_12507#@1 in @item_200108#,Cook @item_12507#@1
2008008,Corn Snack Ⅱ,Cook @item_12507#@1 in @item_200108#,Cook @item_12507#@1
2008009,Corn Snack Ⅲ,Cook @item_12507#@1 in @item_200108#,Cook @item_12507#@1
2008010,Stewed Dodo with Soil-shoots Ⅰ,Cook @item_12510#@1 in @item_200108#,Cook @item_12510#@1
2008011,Stewed Dodo with Soil-shoots Ⅱ,Cook @item_12510#@1 in @item_200108#,Cook @item_12510#@1
2008012,Stewed Dodo with Soil-shoots Ⅲ,Cook @item_12510#@1 in @item_200108#,Cook @item_12510#@1
2008013,Mashed Sweetpotato Ⅰ,Cook @item_12512#@1 in @item_200108#,Cook @item_12512#@1
2008014,Mashed Sweetpotato Ⅱ,Cook @item_12512#@1 in @item_200108#,Cook @item_12512#@1
2008015,Mashed Sweetpotato Ⅲ,Cook @item_12512#@1 in @item_200108#,Cook @item_12512#@1
2008016,Cooked Rice Ⅰ,Cook @item_12529#@1 in @item_200108#,Cook @item_12529#@1
2008017,Cooked Rice Ⅱ,Cook @item_12529#@1 in @item_200108#,Cook @item_12529#@1
2008018,Cooked Rice Ⅲ,Cook @item_12529#@1 in @item_200108#,Cook @item_12529#@1
2008019,Fried Ostrich Egg Ⅰ,Cook @item_12609#@1 in @item_200108#,Cook @item_12609#@1
2008020,Fried Ostrich Egg Ⅱ,Cook @item_12609#@1 in @item_200108#,Cook @item_12609#@1
2008021,Fried Ostrich Egg Ⅲ,Cook @item_12609#@1 in @item_200108#,Cook @item_12609#@1
2008022,Noodles with Fried Eggs Ⅰ,Cook @item_12540#@1 in @item_200108#,Cook @item_12540#@1
2008023,Noodles with Fried Eggs Ⅱ,Cook @item_12540#@1 in @item_200108#,Cook @item_12540#@1
2008024,Noodles with Fried Eggs Ⅲ,Cook @item_12540#@1 in @item_200108#,Cook @item_12540#@1
2008025,Baked Fries Ⅰ,Cook @item_12541#@1 in @item_200108#,Cook @item_12541#@1
2008026,Baked Fries Ⅱ,Cook @item_12541#@1 in @item_200108#,Cook @item_12541#@1
2008027,Baked Fries Ⅲ,Cook @item_12541#@1 in @item_200108#,Cook @item_12541#@1
2008028,Vegetable Soup I,Cook @item_12542#@1 in @item_200108#,Cook @item_12542#@1
2008029,Vegetable Soup Ⅱ,Cook @item_12542#@1 in @item_200108#,Cook @item_12542#@1
2008030,Vegetable Soup Ⅲ,Cook @item_12542#@1 in @item_200108#,Cook @item_12542#@1
2008031,Roast Dodo Family Bucket Ⅰ,Cook @item_12543#@1 in @item_200108#,Cook @item_12543#@1
2008032,Roast Dodo Family Bucket Ⅱ,Cook @item_12543#@1 in @item_200108#,Cook @item_12543#@1
2008033,Roast Dodo Family Bucket Ⅲ,Cook @item_12543#@1 in @item_200108#,Cook @item_12543#@1
2008034,Barbecue Noodles Ⅰ,Cook @item_12544#@1 in @item_200108#,Cook @item_12544#@1
2008035,Barbecue Noodles Ⅱ,Cook @item_12544#@1 in @item_200108#,Cook @item_12544#@1
2008036,Barbecue Noodles Ⅲ,Cook @item_12544#@1 in @item_200108#,Cook @item_12544#@1
2008037,Antlered Deer Meat Stew Ⅰ,Cook @item_12545#@1 in @item_200108#,Cook @item_12545#@1
2008038,Antlered Deer Meat Stew Ⅱ,Cook @item_12545#@1 in @item_200108#,Cook @item_12545#@1
2008039,Antlered Deer Meat Stew Ⅲ,Cook @item_12545#@1 in @item_200108#,Cook @item_12545#@1
2008040,Ham Ⅰ,Cook @item_12546#@1 in @item_200108#,Cook @item_12546#@1
2008041,Ham Ⅱ,Cook @item_12546#@1 in @item_200108#,Cook @item_12546#@1
2008042,Ham Ⅲ,Cook @item_12546#@1 in @item_200108#,Cook @item_12546#@1
2008043,Condensed Milk Candy Ⅰ,Cook @item_12549#@1 in @item_200108#,Cook @item_12549#@1
2008044,Condensed Milk Candy Ⅱ,Cook @item_12549#@1 in @item_200108#,Cook @item_12549#@1
2008045,Condensed Milk Candy Ⅲ,Cook @item_12549#@1 in @item_200108#,Cook @item_12549#@1
2009001,Chef’s Advancement,Craft @item_200109#@1#r (You need to place @item_200109# on the burning @item_1200# to cook food with a more delicious taste),Craft @item_200109#@1
2009002,Barbecue Pizza Ⅰ,Cook @item_830#@1 in @item_200109#,Cook @item_830#@1
2009003,Barbecue Pizza Ⅱ,Cook @item_830#@1 in @item_200109#,Cook @item_830#@1
2009004,Barbecue Pizza Ⅲ,Cook @item_830#@1 in @item_200109#,Cook @item_830#@1
2009005,Vege Pizza Ⅰ,Cook @item_831#@1 in @item_200109#,Cook @item_831#@1
2009006,Vege Pizza Ⅱ,Cook @item_831#@1 in @item_200109#,Cook @item_831#@1
2009007,Vege Pizza Ⅲ,Cook @item_831#@1 in @item_200109#,Cook @item_831#@1
2009008,Giant Buru Stripe Ⅰ,Cook @item_12515#@1 in @item_200109#,Cook @item_12515#@1
2009009,Giant Buru Stripe Ⅱ,Cook @item_12515#@1 in @item_200109#,Cook @item_12515#@1
2009010,Giant Buru Stripe Ⅲ,Cook @item_12515#@1 in @item_200109#,Cook @item_12515#@1
2009011,Smelly Ham Ⅰ,Cook @item_12547#@1 in @item_200109#,Cook @item_12547#@1
2009012,Smelly Ham Ⅱ,Cook @item_12547#@1 in @item_200109#,Cook @item_12547#@1
2009013,Smelly Ham Ⅲ,Cook @item_12547#@1 in @item_200109#,Cook @item_12547#@1
2009014,Crab Stick Ham Ⅰ,Cook @item_12548#@1 in @item_200109#,Cook @item_12548#@1
2009015,Crab Stick Ham Ⅱ,Cook @item_12548#@1 in @item_200109#,Cook @item_12548#@1
2009016,Crab Stick Ham Ⅲ,Cook @item_12548#@1 in @item_200109#,Cook @item_12548#@1
2009017,Yummy Fried Egg Noodles Ⅰ,Cook @item_12550#@1 in @item_200109#,Cook @item_12550#@1
2009018,Yummy Fried Egg Noodles Ⅱ,Cook @item_12550#@1 in @item_200109#,Cook @item_12550#@1
2009019,Yummy Fried Egg Noodles Ⅲ,Cook @item_12550#@1 in @item_200109#,Cook @item_12550#@1
2009020,Yummy Fries Ⅰ,Cook @item_12551#@1 in @item_200109#,Cook @item_12551#@1
2009021,Yummy Fries Ⅱ,Cook @item_12551#@1 in @item_200109#,Cook @item_12551#@1
2009022,Yummy Fries Ⅲ,Cook @item_12551#@1 in @item_200109#,Cook @item_12551#@1
2009023,Yummy Giant Buru Pie Ⅰ,Cook @item_12552#@1 in @item_200109#,Cook @item_12552#@1
2009024,Yummy Giant Buru Pie Ⅱ,Cook @item_12552#@1 in @item_200109#,Cook @item_12552#@1
2009025,Yummy Giant Buru Pie Ⅲ,Cook @item_12552#@1 in @item_200109#,Cook @item_12552#@1
2009026,Yummy Corn Snake Ⅰ,Cook @item_12553#@1 in @item_200109#,Cook @item_12553#@1
2009027,Yummy Corn Snake Ⅱ,Cook @item_12553#@1 in @item_200109#,Cook @item_12553#@1
2009028,Yummy Corn Snake Ⅲ,Cook @item_12553#@1 in @item_200109#,Cook @item_12553#@1
2009029,Yummy Vegetable Soup Ⅰ,Cook @item_12554#@1 in @item_200109#,Cook @item_12554#@1
2009030,Yummy Vegetable Soup Ⅱ,Cook @item_12554#@1 in @item_200109#,Cook @item_12554#@1
2009031,Yummy Vegetable Soup Ⅲ,Cook @item_12554#@1 in @item_200109#,Cook @item_12554#@1
2009032,Yummy Roast Dodo Meat Ⅰ,Cook @item_12558#@1 in @item_200109#,Cook @item_12558#@1
2009033,Yummy Roast Dodo Meat Ⅱ,Cook @item_12558#@1 in @item_200109#,Cook @item_12558#@1
2009034,Yummy Roast Dodo Meat Ⅲ,Cook @item_12558#@1 in @item_200109#,Cook @item_12558#@1
2009035,Yummy Barbecue Noodles Ⅰ,Cook @item_12559#@1 in @item_200109#,Cook @item_12559#@1
2009036,Yummy Barbecue Noodles Ⅱ,Cook @item_12559#@1 in @item_200109#,Cook @item_12559#@1
2009037,Yummy Barbecue Noodles Ⅲ,Cook @item_12559#@1 in @item_200109#,Cook @item_12559#@1
2009038,Yummy Antlered Deer Meat Stew Ⅰ,Cook @item_12560#@1 in @item_200109#,Cook @item_12560#@1
2009039,Yummy Antlered Deer Meat Stew Ⅱ,Cook @item_12560#@1 in @item_200109#,Cook @item_12560#@1
2009040,Yummy Antlered Deer Meat Stew Ⅲ,Cook @item_12560#@1 in @item_200109#,Cook @item_12560#@1
2009041,Yummy Ham Ⅰ,Cook @item_12561#@1 in @item_200109#,Cook @item_12561#@1
2009042,Yummy Ham Ⅱ,Cook @item_12561#@1 in @item_200109#,Cook @item_12561#@1
2009043,Yummy Ham Ⅲ,Cook @item_12561#@1 in @item_200109#,Cook @item_12561#@1
2009044,Yummy Smelly Ham Ⅰ,Cook @item_12562#@1 in @item_200109#,Cook @item_12562#@1
2009045,Yummy Smelly Ham Ⅱ,Cook @item_12562#@1 in @item_200109#,Cook @item_12562#@1
2009046,Yummy Smelly Ham Ⅲ,Cook @item_12562#@1 in @item_200109#,Cook @item_12562#@1
2009047,Yummy Crab Stick Ⅰ,Cook @item_12563#@1 in @item_200109#,Cook @item_12563#@1
2009048,Yummy Crab Stick Ⅱ,Cook @item_12563#@1 in @item_200109#,Cook @item_12563#@1
2009049,Yummy Crab Stick Ⅲ,Cook @item_12563#@1 in @item_200109#,Cook @item_12563#@1
2010001,Erhu,"Süreç ve oynatma@item_11900 #@1 #r (PC ucundaki sağ düğmeye uzun basın, oynatmak için mobil ucundaki kullan düğmesine uzun basın)",Oynat@item_11900 #@1
2010002,Suona,"Süreç ve oynatma@item_11906 #@1 #r (PC ucundaki sağ düğmeye uzun basın, oynatmak için mobil ucundaki kullanım düğmesine uzun basın)",Oynat@item_11906 #@1
2010003,Lute,"Süreç ve oynatma@item_11907 #@1 #r (PC ucundaki sağ düğmeye uzun basın, oynatmak için mobil ucundaki kullanım düğmesine uzun basın)",Oynat@item_11907 #@1
2010004,flüt,"Süreç ve oynatma@item_11908 #@1 #r (PC ucundaki sağ düğmeye uzun basın, oynatmak için mobil ucundaki kullan düğmesine uzun basın)",Oynat@item_11908 #@1
2010005,davul,"Süreç ve oynatma@item_11909 #@1 #r (PC ucundaki sağ düğmeye uzun basın, oynatmak için mobil ucundaki kullanım düğmesine uzun basın)",Oynat@item_11909 #@1
2010006,Guzheng,"Süreç ve oynatma@item_11905 #@1 #r (PC ucundaki sağ düğmeye uzun basın, oynatmak için mobil ucundaki kullan düğmesine uzun basın)",Oynat@item_11905 #@1
2010007,Deri kaydırma,@item_11806 #@1 #r (@item_11806 # metin kaydedebilir),İşleme@item_11806 #@1
2010008,bahis masası,@item_1143 #@1 #r (tek bir metin bilgi sayfasını bir kitaba bağlamak için kullanılabilir),İşleme@item_1143 #@1
2010009,kitap yaz,@1 #r derlemek için@item_1143 # kullanın (@item_1143 # içinde@item_11806 # metni bir kitaba dahil edebilirsiniz),Bir kitabı derlemek için@item_1143 # kullanın@1
2010010,kitabı aç,Kitabı bölmek için@item_1143 # kullanın@1 #r (@item_1143 # içinde kitabı gevşek sayfalara bölebilirsiniz),Kitabı açmak için@item_1143 # kullanın@1
2010011,renkli,@item_498 #@1 #r (rengi ayarlamak için boya şişesini@item_498 # içine dökün),İşleme@item_498 #@1
2010012,Kaz tüyü sarı,Süreç@item_11504 #@1 ile@item_378 # ve@item_11320 #,İşleme@item_11504 #@1
2010013,He Chihong,Süreç@item_11514 #@1 ile@item_12500 # ve@item_11320 #,İşleme@item_11514 #@1
2010014,safir mavisi,Süreç@item_11532 #@1 ile@item_12583 # ve@item_11320 #,İşleme@item_11532 #@1
2010015,Pigment Uyumu I,"@item_11504 # ve@item_11514 # 'ü@item_498 # üzerine dökün ve karıştırın,@item_11320 # ile toplayarak@item_11501 #@1 #r alın (diğer renkleri karıştırmayı deneyin!)",Pigmentleri karıştırın ve@item_11501 #@1 'i toplayın
2010016,Pigment Uyumu II,"@item_11504 # ve@item_11532 # on@item_498 # dökün ve karıştırın,@item_11320 # ile toplayarak@item_11513 #@1 #r alın (diğer renkleri karıştırmayı deneyin!)",Pigmentleri karıştırın ve@item_11513 #@1 'i toplayın
2010017,Pigment Uyumu III,"@item_11532 # ve@item_11514 # 'ü@item_498 # üzerine dökün ve karıştırın,@item_11320 # ile toplayarak@item_11510 #@1 #r alın (diğer renkleri karıştırmayı deneyin!)",Pigmentleri karıştırın ve@item_11510 #@1 'i toplayın
2010018,Tuval?,"@item_600 #@1 #r (bir boya şişesi kullanarak en sevdiğiniz renge@item_600 # boyayabilirsiniz ve ayrıca@item_666 #,@item_632 # vb.",İşleme@item_600 #@1
2011001,Sıradan olta,"@item_12721 #@1 #r (olta ile canlı balık yakalayabilir, kancayı ısırma fırsatını yakalayabilirsiniz)",İşleme@item_12721 #@1
2011002,Boynuz mercan olta,"@item_12722 #@1 #r (deniz kenarındaki balıkçı köyünde başında taç olan bir balıkçı ustası var, ondan@item_137 # alabilirsiniz)",İşleme@item_12722 #@1
2011003,Kabarcık mercan olta,"@item_12723 #@1 #r (deniz kenarındaki balıkçı köyünde başında taç olan bir balıkçı ustası var, ondan@item_11942 # alabilirsiniz)",İşleme@item_12723 #@1
2011004,disk mercan olta,"@item_12724 #@1 #r (sahil balıkçı köyünde başında taç olan bir balıkçı ustası var, ondan@item_11939 # alabilirsiniz)",İşleme@item_12724 #@1
2011005,Ağaç mercan olta,"@item_12725 #@1 #r (sahil balıkçı köyünde başında taç olan bir balıkçı ustası var, ondan@item_11940 # alabilirsiniz)",İşleme@item_12725 #@1
2011006,Altın Aptal Balık I,Yakala@item_13609 #@1 #r (sadece bir mercan olta ile mümkün),Yakala@item_13609 #@1
2011007,Altın Aptal Balık II,Yakala@item_13609 #@1 #r (sadece bir mercan olta ile mümkün),Yakala@item_13609 #@1
2011008,Altın Kiki I,Catch@item_13610 #@1 #r (sadece bir mercan olta ile mümkün),Yakala@item_13610 #@1
2011009,Altın Qiqi Balığı II,Catch@item_13610 #@1 #r (sadece bir mercan olta ile mümkün),Yakala@item_13610 #@1
2011010,Altın Çirkin Balık I,Yakala@item_13611 #@1 #r (sadece bir mercan olta ile mümkün),Yakala@item_13611 #@1
2011011,Altın Çirkin Balık II,Yakala@item_13611 #@1 #r (sadece bir mercan olta ile mümkün),Yakala@item_13611 #@1
2011012,Ray I,Yakala@item_13602 #@1,Yakala@item_13602 #@1
2011013,Işın II,Yakala@item_13602 #@1,Yakala@item_13602 #@1
2011014,Kırmızı Aptal Balık I,Yakala@item_13618 #@1,Yakala@item_13618 #@1
2011015,Kırmızı aptal balık II,Yakala@item_13618 #@1,Yakala@item_13618 #@1
2011016,Kırmızı Kiki I,Yakala@item_13617 #@1,Yakala@item_13617 #@1
2011017,Kırmızı Çitbalığı II,Yakala@item_13617 #@1,Yakala@item_13617 #@1
2011018,Mor Çirkin Balık I,Yakala@item_13614 #@1,Yakala@item_13614 #@1
2011019,Mor Çirkin Balık II,Yakala@item_13614 #@1,Yakala@item_13614 #@1
2011020,küçük denizatı,Catch@item_13624 #@1 #r (sadece mercan olta ve okyanusta balık tutma ile mümkün),Yakala@item_13624 #@1
2011021,Hipokampus,Catch@item_13623 #@1 #r (sadece mercan olta ve okyanusta balık tutma ile mümkün),Yakala@item_13623 #@1
2011022,Soluk Mavi Aptal Balık I,Yakala@item_13604 #@1,Yakala@item_13604 #@1
2011023,Açık mavi aptal balık II,Yakala@item_13604 #@1,Yakala@item_13604 #@1
2011024,Soluk Mavi Kiki I,Yakala@item_13607 #@1,Yakala@item_13607 #@1
2011025,Soluk mavi tek balık II,Yakala@item_13607 #@1,Yakala@item_13607 #@1
2011026,Turuncu Çirkin Balık I,Yakala@item_13619 #@1,Yakala@item_13619 #@1
2011027,Turuncu Çirkin Balık II,Yakala@item_13619 #@1,Yakala@item_13619 #@1
2011028,Yengeç I,Yakala@item_13621 #@1,Yakala@item_13621 #@1
2011029,Yengeç II,Yakala@item_13621 #@1,Yakala@item_13621 #@1
2011030,Koyu Mavi Aptal Balık I,Yakala@item_13605 #@1,Yakala@item_13605 #@1
2011031,Koyu Mavi Aptal Balık II,Yakala@item_13605 #@1,Yakala@item_13605 #@1
2011032,Sarı Kiki I,Yakala@item_13613 #@1,Yakala@item_13613 #@1
2011033,Sarı Qiqi Balığı II,Yakala@item_13613 #@1,Yakala@item_13613 #@1
2011034,Çizgili Çirkin Balık I,Yakala@item_13616 #@1,Yakala@item_13616 #@1
2011035,Çizgili Çirkin Balık II,Yakala@item_13616 #@1,Yakala@item_13616 #@1
2011036,Denizanası I,Yakala@item_13626 #@1,Yakala@item_13626 #@1
2011037,Denizanası II,Yakala@item_13626 #@1,Yakala@item_13626 #@1
2011038,Pembe Aptal Balık I,Yakala@item_13612 #@1,Yakala@item_13612 #@1
2011039,Pembe Aptal Balık II,Yakala@item_13612 #@1,Yakala@item_13612 #@1
2011040,Yeşil Kiki I,Yakala@item_13615 #@1,Yakala@item_13615 #@1
2011041,Yeşil Qiqi Balığı II,Yakala@item_13615 #@1,Yakala@item_13615 #@1
2011042,Pembe Çirkin Balık I,Yakala@item_13608 #@1,Yakala@item_13608 #@1
2011043,Pembe Çirkin Balık II,Yakala@item_13608 #@1,Yakala@item_13608 #@1
2011044,Fener Balığı I,Yakala@item_13600 #@1,Yakala@item_13600 #@1
2011045,Fener balığı Ⅱ,Yakala@item_13600 #@1,Yakala@item_13600 #@1
2011046,Kara Aptal Balık I,Yakala@item_13606 #@1,Yakala@item_13606 #@1
2011047,Kara Aptal Balık II,Yakala@item_13606 #@1,Yakala@item_13606 #@1
2011048,vatoz ben,Yakala@item_13629 #@1,Yakala@item_13629 #@1
2011049,Şeytan balığı II,Yakala@item_13629 #@1,Yakala@item_13629 #@1
2011050,Kızdırma çubuğu yosun balığı I,Yakala@item_13630 #@1,Yakala@item_13630 #@1
2011051,Kızdırma çubuğu yosun balığı Ⅱ,Yakala@item_13630 #@1,Yakala@item_13630 #@1
2011052,Uçan Balık I,Yakala@item_13627 #@1,Yakala@item_13627 #@1
2011053,Uçan Balık II,Yakala@item_13627 #@1,Yakala@item_13627 #@1
2011054,Uzakta sürüklenen şişe,Yakala@item_27 #@1,Yakala@item_27 #@1
2011055,Hazine haritası cam şişe,Yakala@item_12616 #@1 #r (sadece bir mercan olta ile mümkün),Yakala@item_12616 #@1
2011056,çiğ yosun,Yakala@item_12615 #@1,Yakala@item_12615 #@1
