ID,名字,描述,购买提示,特别效果1描述,特别效果2描述,特别效果3描述,特别效果4描述,特别效果5描述,特别效果6描述
225,Corell,"Taste frozen treats of various favors to find out the secrets.
Fabulous taste buds are the origin of legendary tastes.
Perfection comes from countless attempts.",,Avatar: Unlock Avatar,Body Effect: Lemons and mint leaves are around you!,#cda5b0aObtained from dreamer pack only#n,,,
226,,,,,,,,,
227,,,,,,,,,
228,Long-haired Princess Lola,"No one cares the sound of weeping high up.
People tend not to cherish the things that are easy to get.
By the time the angels left and there's only ruins behind.
A barren land is there for god knows how many years.",,Avatar: Unlock Avatar,Body Effect: Petals and leaves are around you!,,,,
229,Mega,"Mega, an inventor of awesome equipment and mecha from another mysterious world, with high-tech instruments: her special coat seems to be invulnerable to bullets, the glasses lenses flash dense and luminous words from time to time, and the strange devices behind her are said to contain powerful energy, which can be used as a cannon if needed, or...raise it and kick out bad guys!",,Avatar: Unlock Avatar,Skin Effect: Flashlight floating around,,,,
230,Dream Fox Huayang,"Life full of nightmares is hard to forget. Things pass with time and sorrows fade through zither. When the rain falls, it is the time of separation.",,"Special Effect: Can change the color, shape and status in the game!","Avatar Frame and Body Effect: Exclusive Avatar Frame, with light red camellia flowers around you!",#cda5b0aColor Change: Tap the color change button on the left to switch the Spirit Fox to a naughty and innocent status.#n,"#cda5b0aColor Change: Tap the colour change button on the left to switch the fox to a gorgeous
state.#n",#cda5b0aObtain from Star Pack only#n,
231,Dream Fox Huayang,"The blossoms in the mountain, the singing and dancing are all vivid in the memory. That spring was full of laughter and sunshine.",,"Special Effect: Can change the color, shape and status in the game!","Avatar Frame and Body Effect: Exclusive Avatar Frame, with red camellia flowers around you!",#cda5b0aColor Change: Tap the color change button on the left to switch the Spirit Fox to a tender and strong status.#n,#cda5b0aChange colour: Click the change colour button on the left to switch the fox to a gorgeous state.#n,#cda5b0aObtain from Star Pack only#n,
232,Dream Fox Huayang,"Body covered with dust, the Falling Sakura was reborn in blood. Breaking through the cloud and backing to the river, the emerald ribbon reflected her beauty.",,"Special Effect: Can change the color, shape and status in the game!","Avatar Frame and Body Effect: Exclusive Avatar Frame, with dark red camellia flowers around you!",#cda5b0aColor Change: Tap the color change button on the left to switch the Spirit Fox to a tender and strong status.#n,"#cda5b0aChange colour: Click the change colour button on the left to switch the fox to a 
naughty and innocent state.#n",#cda5b0aObtain from Star Pack only#n,
233,Girl Sparkly,"She used to be the apprentice of Princess Celestia. And she turns over a new leaf now and make friends with previous enemies though she passed on evil ways. She represents ""empathy"" in Elements of Harmony.",,Avatar: Unlock Avatar,Body Effect: Sparkling rings are around you!,,,,
234,Trixie,Trixie is a wandering magician who masters all kinds of magic on stage and offers exciting magic shows for ponies. Her cutie mark is a star & moon magic stick representing magic shows. That's why she can master all types of magic.,,Avatar: Unlock Avatar,Body Effect: Magic power is around you!,,,,
235,Armor Boy,Shinning Armor boy is the elder brother of Twilight Sparkle who is stable and responsible. He got married with Princess Cadence. He is governing the Crystal Empire with Princess Cadence now. His cutie mark is the shield and scattered stars which represent powerful magic.,,Avatar: Unlock Avatar,Body Effect: Shiny starlights are around you!,,,,
236,Lumiere,"Try the Ice Cream and watch the fancy lanterns.
Ride carousel while laughing and screaming together.
Lights and sounds are intertwined in times of joy!",,Avatar: Unlock Avatar,Body Effect: Stars are around you!,,,,
237,Lucia,"Enjoy frolic time with popcorn fragrance around.
Ride the ferris wheel while reaching the sun!
With hearts linked together, there's no need to fear the blazing sun!",,Avatar: Unlock Avatar,Body Effect: Stars are around you!,,,,
238,Thumbelina Tiny,"Small body with big courage.
Not only can I catch gophers and birds, but also fish and goats.
Watch me walk through the forest and perform my healing skill!",,Avatar: Unlock Avatar,Body Effect: Healing energy is around you!,#cda5b0aObtained from dreamer pack only#n,,,
239,Dragon baby,"A big smile is the feature of Dragon Baby.
No more sorrows as long as Dragon Baby is here.
Being a mascot is uneasy.
Pacifier is necessary... hey, you cannot be a mascot even if you grab mine!",,Avatar: Unlock Avatar,Body Effect: Golden light spots are around you!,,,,
240,Tang San,"There is no lame Martial Soul, only lame Spirit Masters!",,Avatar: Unlock Avatar,Footprint: Leaves lightning footprints wherever you walk.,#cda5b0aThe Exclusive Action of Douluo Continent's collaboration skin: Show your Martial Soul!#n,,,
241,Xiao Wu,"Hello, my name is Xiao Wu, ""Wu"" for dance.",,Avatar: Unlock Avatar,Body Effect: Pink petals are around you!,#cda5b0aThe Exclusive Action of Douluo Continent's collaboration skin: Show your Martial Soul!#n,,,
242,Bibi Dong,"For a strong man, if you cannot make him surrender, it is better to let him sleep forever.",,Avatar: Unlock Avatar,Body Effect: Feathers are around you!,#cda5b0aThe Exclusive Action of Douluo Continent's collaboration skin: Show your Martial Soul!#n,,,
243,Oscar,True geniuses have been endowed with supreme glory since the birth. I have spent my whole life getting close to that light.,,Avatar: Unlock Avatar,Footprint: Leaves sausage footprints wherever you walk.,#cda5b0aThe Exclusive Action of Douluo Continent's collaboration skin: Unleash your Spirit Skill!#n,#cda5b0aAvailable only in Gashapon#n,,
244,Ma Hongjun,Don't you know that there are also golden phoenixes in the grass nest?,Unlocking items can be obtained from events,Avatar: Unlock Avatar,Footprint: Leaves flame footprints wherever you walk.,#cda5b0aThe Exclusive Action of Douluo Continent's collaboration skin: Show your Martial Soul!#n,,,
245,Kilo,"Spring flowers bloom on trees, reaching to the clouds. Winter snow covers withered branches, waiting for swallows to return next year.
From the sky to the earth, Spring comes after the Winter.
Do you want to experience this adventure?",,Avatar: Unlock Avatar,Body Effect: Wisteria flowers are around you!,,,,
246,Dai Mubai,I want to become strong enough to protect you and the others.,,Avatar: Unlock Avatar,Body Effect: Lightnings are around you!,#cda5b0aThe Exclusive Action of Douluo Continent's collaboration skin: Show your Martial Soul!#n,,,
247,Zhu Zhuqing,I don't want to live a life arranged by others. I want to break free. That's why I have to become stronger.,,Avatar: Unlock Avatar,Body Effect: Purple light spots are around you!,#cda5b0aThe Exclusive Action of Douluo Continent's collaboration skin: Show your Martial Soul!#n,,,
248,Ning Rongrong,"The past cannot be changed. Even if I spend my whole life, I will revive that ray of light!",,Avatar: Unlock Avatar,Body Effect: Blue light spots are around you!,#cda5b0aThe Exclusive Action of Douluo Continent's collaboration skin: Show your Martial Soul!#n,,,
249,@Null@,@Null@,@Null@,,,,,,
250,@Null@,,,,,,,,
251,Green Peahen Fairy Huanxi,"Listen to the voice from the bottom of my heart, abandon the dedication to perfection,
I shall be the focus of the crowd and the deep rainforest phantom.
From the unseen, at this moment, I, am reborn from the ashes.",,"Lighting Change: change the shape according to the ambient lighting in the map, click the button on the left to view the description.","Transform: When the ambient light is greater than 9, it will be transformed into Pink Peahen Fairy . Click the button on the left to preview.",Exclusive Actions: Multiple exclusive actions in the map. Click the button on the left to preview relevant actions.,#cda5b0aObtain from Star Pack only#n,,
252,Mechanical Wing,"A steampunk girl who believes that technology can change people's lives, and likes to invent things. She is lively and cute, but she is absolutely serious and persistent in science. Her biggest dream is to create mechanical wings that allow humans to fly freely.",,Avatar: Unlock Avatar,Body Effect: Golden light spots are around you!,,,,
253,Aerobat,"His rigorous and serious character makes him only trust the theory and practical results. After many calculations and experiments, Aerobat firmly believed that the aircraft was an effective means to achieve flight, and despised Mechanical Wing's ideas.",,Avatar: Unlock Avatar,Body Effect: Gears are around you!,,,,
254,Dreamchaser,"Standing in the vault of the sky talking with stars.
Seeking the civilization and exploring mysteries of the universe.
Someone asks, what is in the end of the world?
I think the starry sky is the miracle of creation.",,Avatar: Unlock Avatar,Body Effect: Cosmic energy is around you!,,,,
255,Tribal Warrior Kaka,"The eagle feather slashed across the sky. The scepter circled the territory.
It is my honor to protect the safety of my tribe!",@Null@,Avatar: Unlock Avatar,Body Effect: Green fluorescence is around you!,@Null@,@Null@,@Null@,@Null@
256,Tribal Chief Nini,"Without fire, a candle is extinguished.
Can an ambition stay after all the hardships?
Young man always walks alone!",,Avatar: Unlock Avatar,Body Effect: Starlights are around you!,,,,
269,Pink Peahen Fairy Huanxi,"I've been searching endless snow in summer and leaping fireworks in winter;
Having embraced thunderous applause, as well as jeer and sneer;
Behind the twilight, I'll dance with the sunset forever.",,Lighting Change: Change the shape according to the ambient lighting in the map.,"Transform: When the ambient light is less than or equal to 9, it will be transformed into Green Peahen Fairy.",Exclusive Actions: Multiple exclusive actions in the map.,#cda5b0aObtain from Star Pack only#n,,
270,Gudong,"The red pot and the cooking aroma carry all kinds of stories of mankind.
Heal your body and mind with ingredients, comfort your soul with cooking smoke.
The magical taste makes everyone goes like:
So fresh! So spicy! I'll have some more!",,Avatar: Unlock Avatar,Body Effect: Ingredients are around you!,,,,
273,Kiwi,"The buds and tongue stimulated by slightly sourness,
The green pulp breeds sweetness.
If you asked me whether it is sour or sweet?
I think all because of nature's great changes.",,Avatar: Unlock Avatar,Skin Effect: Kiwi fruits floating around!,,,,
274,Persimmon,"Golden leaves fell with the wind on,
Accompanied by waft fragrance for pedestrians.
Whenever this happens,
It is the ripe season of persimmons.",,Avatar: Unlock Avatar,Skin Effect: Persimmons' leaves floating around,,,,
276,Eternal Pureness,"Flying white yarn, dancing white hemline,

Wafting mud fragrance mixed with fungus from forests,

All is the taste of happiness.",,Avatar:Unlock profile picture,Skin Effect: White flowers and feathers floating around,,,,
277,White Oath,"A flood of lies and illusions,

The smiling face under the white curtain, the intimate snuggling,

What is real? what is fake?",,Avatar:Unlock profile picture,Skin Effect: White flowers and feathers floating around,,,,
278,Demon Dragon Carper,"He was once a dragon-slaying hero. After a long struggle with the dragon, he turned into a dragon and became half human and half dragon. He restricted to being degenerate and stuck to his nature, but the changes in his body still made his previous villagers afraid. With a new life, Carper began to search for a new homeland.",,Skin Effect: Can switch forms in the games!,Avatar:Unlock profile picture,Skin Effect: Purple star lights scattered around,#cda5b0aTransform: Click the button on the left to transform it into Demon Dragon!#n,#cda5b0aObtained from dreamer pack only#n,
279,Ghast Hunter Daemon,"Ghosts travel on Halloween night when the ghasts will hide and sneak into them. Suddenly, all the ghasts are killed under the blue sickle with a flash of saber light. Although it's with noise everywhere, he will safeguard the peace of the festival accompanied by the faint lights.",,Avatar:Unlock profile picture,Skin Effect: Soul fire floating around!,,,,
280,Winter Sonata Orion,"""Jingle bells, Jingle bells, Jingle all the way...""

Sing the rhythm, and hang the ribbons and lamp balls around the Christmas tree. 

The biggest star of the top, leave it to Orion!",,Avatar:Unlock profile picture,Skin Effect: Stars floating around!,,,,
281,White Kitty Feifei,"Feifei's light footsteps are like silent snowflakes, and a string of shallow plum footprints behind her seems more lovely.
Wearing the specially prepared festival costumes, Feifei should walk more gracefully in the snow!",Item unlock can be acquired in event,Avatar:Unlock profile picture,Footprint: Leave cat paw prints when walking.,,,,
282,Morning Zhuyin,"Zhu Yin, the lead singer of the electric rock band, has two completely different performance styles: gentle and cool like a breeze caressing bamboo leaves, or intense and wild like bamboo shadows dancing in a storm.
Having two souls residing in her body, she can't let anyone else know!",,Avatar: Unlock Avatar,Body Effect: Bamboo Leaves are around you!,#cda5b0aColor Change: Tap the color change button on the left to switch to the Night status.#n,,,
283,Night Zhuyin,"Zhu Yin, the lead singer of the electric rock band, has two completely different performance styles: gentle and cool like a breeze caressing bamboo leaves, or intense and wild like bamboo shadows dancing in a storm.
Having two souls residing in her body, she can't let anyone else know!",,Avatar: Unlock Avatar,Body Effect: Dark stars are around you!,#cda5b0aColor Change: Tap to switch to the Morning status.#n,,,
284,Chestnut,"The gentle but timid squirrel is an excellent violin major student at Qiuye Conservatory of Music. She is of usually very shyness, but when she plays the violin, it seems every golden note are over her body.",,Avatar: Unlock profile picture,Skin Effect: Gold notes floating around!,,,,
285,Agent Luoze,"The elite of the Snow Rabbit family, pitiless and proud, is a member of the ""Extreme Beast Agent"", a special agent organization of Gomanda. The weapon is a helium-powered gun made by the Snow Rabbit people. It is equipped with a super high-speed sight and is good at ranged sniping.",,Avatar: Unlock profile picture,Skin Effect: Snow footprints left when walking.,,,,
286,Thora,"The main drummer of the electric rock band. The fierce, storming-like drumming is Thora's favorite style.

As for the thunder and lightning that appear from time to time during the performance... is it a stage effect?

Anyway, let's go to eat ramen noodles after the performance!",,Avatar:Unlock profile picture,Skin Effect: Thunder and lightning bursting around!,#cda5b0aObtained from dreamer pack only#n,,,
287,Winter Sonata Marilyn,"""Jingle bells, Jingle bells, Jingle all the way...""

Listen~ The cheerful song and rhythm echoing in the city. 

Marilyn's Christmas party, shall we go?",,Avatar:Unlock profile picture,Skin Effect: Stars floating around!,,,,
288,Hoar Frost Alice,"The day of snowing, waiting for flost flowers' blooming.

All sounds are still, swimming with whales.

There is no end to the charm of winter~",,Avatar:Unlock profile picture,Footprint: Ice crystals and snowflakes left when walking.,#cda5b0aObtained from dreamer pack only#n,,,
291,Snowcular,"Give gifts happily and get red envelopes cheerfully;

See? It's not snowing now. It's the new year that comes!",,Avatar:Unlock profile picture,Skin Effect: Snowflakes floating around!,,,,
292,Firecraacker,"Squeak squeak~ Kneading snowballs. Crackle crackle~ Lighten firecrackers.

You ask me what firecrackers mean?. It's Chinese new year's coming!",,Avatar:Unlock profile picture,Skin Effect: Chinese knots of good luck floating around!,,,,
293,Capricornus Lord Canolus,"The ferns travel at night with the sound of the piano,
The nimble stars scatter the speculative flute sound.
A fish's tail and a sheep's horn are called rational logic,
Chaotic reconstruction of the defensive fortress will tilt.",,Avatar:Unlock profile picture,Skin Effect: Capricorn's power surrounding around!,,,,
294,Aquarius Lord Elias,"Inspiration flies to the land of illusion,
Dreams and wonders wander in the Milky Way.
Like dew and bubble, the star river is ethereal,
Put the grapes into the silver bottle and drink the sweet nectar.",,Avatar:Unlock profile picture,Skin Effect: Power of Aquarius surrounding around!,,,,
295,Kexin,"The golden spoon and the syrup are waved, and the snow rabbit is painted in red.
Bubbling~ Sweet copper pot, jump out of the Guardian!",,Avatar:Unlock profile picture,Skin Effect: Sugar paintings floating around!,,,,
296,Keyi,"The gold ink strokes, the scissors fly, and the sugar animal blows happily.
Kneading and pulling, whirring immortal dharma, sparks fluttering call for peace!",,Avatar:Unlock profile picture,Skin Effect: Sugar paintings floating around!,,,,
297,Spray Peru,"It is said that the mysterious girl who grew up in the fishing village has the power of a god and protects the gods and treasures alone. She is kind-hearted and kind to others. She laughs all day long, but she is always calm when facing danger. It seems that nothing can make her angry or afraid.",,Avatar:Unlock profile picture,,,,,
298,Ronnas,"A young man who grew up in the interior, he was eager to take risks when he was young and liked to explore the unknown and break the rules. Follow the steps of the four of the Mini World and Captain Tom to the island where the legendary sea god treasure exists, and aspire to find the treasure and become famous all over the world.",Unlocking items can be obtained from events,Avatar:Unlock profile picture,,,,,
299,Soundwave,"The Decepticon intelligence officer, holding all the information exchanges between his enemies and allies to one day use against them. His loyalty and ability were affirmed by Megatron. With the help of his Cassette Warriors: Ravage, Laserbeak, Frenzy, Ratbat, etc., he was able to obtain top secret Autobot battle plans to ensure victory for the Decepticons.",,Avatar: Unlock Avatar,Footprint: Leaves the camp logo wherever you walk.,#cda5b0aSummon: Summon the Corps and get buff.  Click the button on the left to preview! #n,,,
300,Mangogo,"The soft cream is spread into the bottom of the cup, and the round fruit is picked off.
The soft and moist taste leaves the lips and teeth fragrant, and the golden color brings sweetness!",,Avatar:Unlock profile picture,Skin Effect: Mangos floating around!,,,,
301,Sesame,"The acting vice president of the Food Fun Star Dim Sum Association, besides running her own Rice Ball shop, she also likes to visit other stores. Once better raw materials are found, research and development will be carried out that night, and new product activities will be launched the next day. How much discount will be given for the event? Sorry, it's OK to give two more free. Is there a discount? That's no good!",,Avatar:Unlock profile picture,Skin Effect: Rice balls floating around!,,,,
302,Nonana,"Vitality Charge, the battle makes the ponytail swing excitedly, while rapid-fire bombing and the sound of bullets bring endless laughter. You didn't expect it, but even a little girl can carry a cannon and save the world!",,Avatar: Unlock Avatar,Body Effect: Hearts are around you!,,,,
303,Lingyu,"Meticulous calculations, strategic planning. Sitting in the rear, winning from afar. Huh? Clenched fists, sweaty forehead? It turns out even the cold-faced commander can't figure it out.",,Avatar: Unlock Avatar,Body Effect: Combat Energy is around you!,,,,
304,Rebecca,"The ears of the white velvet rabbit shook, and the lovely skirt shook.
When the cellophane is shiny, the milk flavor miracle comes.
Jingle Jingle~Magic Bunny Girl, change!",,Avatar:Unlock profile picture,Skin Effect: Bunny seals floating around!,,,,
306,Magic Tutor Fecilia,"When beauty is coveted, greedy faces are anywhere in the land;
When flowers are rejected, rampant filth defiles the fairyland.
Just welcome the return of the flower fairy to resurrect the flowers,
and wait until the flowers are in full bloom and the butterfly lingers.",,"Lighting Change: Change the shape according to the ambient lighting in the map, click the button on
the left to view the description.","#cda5b0aTransform: When the ambient light is greater than 9, it will be transformed into Mysterious 
Fairy Felicia. Click the button on the left to preview.#n",#cda5b0aExclusive Mount: Click the button on the left to use the exclusive mount.#n,#cda5b0aExclusive Action: The sky is raining with petals. Click the button on the left to preview.#n,#cda5b0aObtain from Star Pack only#n,
307,Mysterious Fairy Fecilia,"Only when flowers are covered with thorns can people's desires be overcome;
Only when fragrance overcomes toxicity can it have the ability to resist;
With a flash of inspiration, it turns attack into assistance;
And think for several days, and create a new era of magic.",,Lighting Change: Change the shape according to the ambient lighting.,"#cda5b0aTransform: When the ambient light is less than or equal to 9, it will be transformed into Magic Tutor.#n",#cda5b0aExclusive Mount: Click the button on the left to use the exclusive mount.#n,#cda5b0aExclusive Action: The sky is raining with petals.#n,#cda5b0aObtain from Star Pack only#n,
308,Valena,"Breathe and feel the rhythm of wind.
Touching natural relics with hands.
Face the challenge and write a chapter of freedom.",,Avatar: Unlock Avatar,Footprint: Leaves the cat footprints wherever you walk.,,,,
309,Mark,"Listen to the sounds in the forest.
Step on the uncharted land under the moonlight.
Walk through the inaccessible places and explore outdoor secrets.",,Avatar: Unlock Avatar,Footprint: Leaves the dog footprints wherever you walk.,,,,
310,Loving,"Dew drops on the  leaves, swaying in the wind.
The earth shakes off the frost, spring is coming.",,Avatar: Unlock Avatar,Body Effect: Carrots are around you!,,,,
311,Elton,"The sun shines on the farm, the birds chirp and sing.
Shovel turns the soil, the sweat brings hope.",,Avatar: Unlock Avatar,Body Effect: Carrots are around you!,,,,
312,Blue Spot,"Brush paints color, color embellished enamel. Stove fire burns, new items come.",,Avatar: Unlock Avatar,Body Effect: Light spots are around you!,,,,
315,Moo,"Singing in the gale, dancing in the blizzard.
With the softest of fur and the sharpest of daggers to play with.
Greetings from the snowy plateau, my friend.",,Avatar: Unlock Avatar,Body Effect: Snowflakes are around you!,,,,
316,Flower Qiqi,"Hoo~ Hoo~ Blow your most desired wish into the balloon. 
Let's play together in the days to come~
After all... Every day with you is my wish.",,Avatar: Unlock Avatar,Body Effect: Starlights are around you!,,,,
317,Bi Shuiqing,"Endless sky meets boundless water, misty mountains stretch far and wide.
Waves and ripples contain overlapping greens, stones reveal a picturesque scene that startles.",,Avatar: Unlock Avatar,Body Effect: Golden Triangles are around you!,,,,
318,Gaogao,"A warm gathering, a hot party. Adorable koalas spreading joy!
Together with Gaogao, let's sing and dance to sweet melodies on this happy day~",,Avatar: Unlock Avatar,Body Effect: Starlights are around you!,,,,
319,Chocolate Bean,"Ahem, let me ask you.
Who ate too much candy and has a toothache again?
Although chocolate beans are good, we shouldn't eat too many of them~",,Avatar: Unlock Avatar,Body Effect: Chocolate beans are around you!,,,,
320,Swordsman Xiaoyao,"Killing is not my intention.
Sins will be judged by the world.
The wind is cold as a blade, and the sword leaves no trace.
Tonight, the winner will be decided!",,Avatar: Unlock Avatar,Body Effect: Green light spots are around you!,,,,
321,Nipro,"Soft hair, charming eyes, as graceful as cherry blossoms.
Don't ask for my code name, I am fairy with great fame.
Demon or knight? My identity is up to you to decide.",,Avatar: Unlock Avatar,Body Effect: Starlights are around you!,,,,
322,Bofill,"It's easy to work miracles, but heaven has its own law. Everything lives by moral code, and magic is no exception. If cuteness doesn't move you, then I'll cast a spell. Abracadabra! This is a good card, and it shouldn't be given to a villain.",,Avatar: Unlock Avatar,Body Effect: Cards are around you!,,,,
323,Sea Princess Lex,"I feel the warmth of winter, while raising my head to see the swallows by the lake.
I throw colorful shells in play, and listen to the sound of new lotus leaves everywhere.",,Special Effect: Can change the shape and status in the game through transformation!,#cda5b0aTransformation: Click to transform into a mermaid when in water.#n,Talent: Can awaken special bloodline and breathe freely underwater!,Avatar Frame: Automatically unlock dynamic Avatar frame upon acquisition.,#cda5b0aObtained from Star Pack only#n,
324,Pearl Fairy Lex,"Drinking under the moon so bright, dewdrops shining, like pearls at night.
Goddess pities the shy lady with charm, her tears turn into dew on a brocade brink.",,Special Effect: Can change the shape and status in the game through transformation!,"#cda5b0aTransformation: Can transform into the original form when on land, click the button on the left to preview!#n",Talent: Can activate the special bloodline which allows you to breathe freely underwater!,,#cda5b0aObtained from Star Pack only#n,
325,Hein,"Dancing in the wind like silk,
Hidden deep under the sea like jade.
Floating lightly with the sea breeze,
Roaming aimlessly without a trace.",,Avatar: Unlock Avatar,Body Effect: Bubbles are around you!,#cda5b0aObtained from Dreamer Pack only#n,,,
326,Harvey,"Walking on the edge of life and death, soul wandering among thousands of undead. 
Wings of bravery, shining brightly. Evil thoughts arise, rushing away.
The wounds of brokenness need the healing power of trust.",,Avatar: Unlock Avatar,Body Effect: Black feathers are around you!,,,,
327,Grainne,"Blooming black rose and open Pandora's box, both of which are associated with my soul. Born in twilight, hidden in dawn—darkness is my true essence. Melancholy is my characteristic, and skulls and punk are my symbols.",,Avatar: Unlock Avatar,Body Effect: Bats and pink hearts are around you!,Custom: Freely customize the accessories in the [Custom] page,,,
328,Big Mar,"Fate cannot be changed; gear cannot rotate by itself. However, he insists on mocking this absurd future.
Beats as blades, lyrics as bullets, the ""thug"" who never resorts to violence seeks to awaken the numb city through music.
Perhaps dreams will eventually wake up, but now is not the time.",,Avatar: Unlock Avatar,Footprint: Leaves star footprints wherever you walk.,,,,
329,Marlene,"Under the dazzling spotlight, only monotonous hymns are allowed to be sung. Roaming the streets and alleys, she expresses the true life with her electric guitar, 
So what if she is unrecognized? The rebellious and free soul will surely be drawn to Marlene's singing, breaking through countless chains.",,Avatar: Unlock Avatar,Footprint: Leaves star footprints wherever you walk.,,,,
330,Sheet Man M,"Putting on favorite superhero uniform, sheet man M who stays committed to justice is on his way!",,Avatar: Unlock Avatar,Body Effect: Golden light spots are around you!,,,,
331,Angel,"Angel, burdened by her mutated wings, was saved by a mechanized soldier. Together, they fought to protect humanity's last stronghold, symbolizing hope.",,Avatar: Unlock Avatar,Body Effect: White feathers are around you!,,#cda5b0aInteraction: Meet with Isaia!#n,,
332,Isaia,"Isaia, engaged in perpetual battles against mutant creatures, suffers from the same virus that ravages his body and even his soul. During a mission, he unexpectedly encounters a strange mutated girl who not only brings new hope to humanity but also silently heals Isaia's scarred inner being.",,Avatar: Unlock Avatar,Body Effect: Energy cubes are around you!,,#cda5b0aInteraction: Meet with Angel!#n,,
333,Barricade,"Barricade is a ruthless Decepticon warrior, who can easily manipulate enemies by taking advantage of their trust. He also enjoys using powerful weapons and hydraulic fists to tear his opponents into pieces.",,Avatar: Unlock Avatar,Body Effect: Lightnings are around you!,#cda5b0aTransformation：Click the transformation button on the left to switch between robot and vehicle! #n,,,
334,Cozy Glow,"Cozy Glow has an adorable appearance and a cutie mark of a rook. Ambitious as she is, she manipulates friendship as a means of exerting power and eventually is defeated and turned to stone.",,Avatar: Unlock Avatar,Body Effect: Flames are around you!,,,,
335,Apple Bloom,"Apple Bloom is the younger sister of Applejack and one of the founding members of the Cutie Mark Crusaders. In addition to helping with apple picking in Sweet Apple Acres, she also starts her enthusiastic pursuit of a cutie mark along with Sweetie Belle and Scootaloo.",,Avatar: Unlock Avatar,Body Effect: Flowers are around you!,,,,
336,Flurry Heart,"Flurry Heart is the daughter of Shining Armor and Princess Cadance. To commemorate her birth, a ceremony called a ""Crystalling"" is held, in which her crying causes the Crystal Heart to shatter. That's the derivation of her name. Afterward, her magic becomes stable, and such incidents never occurr again.",,Avatar: Unlock Avatar,Body Effect: Pink light spots are around you!,,,,
337,Prince Lotus,"Dear kids,
Don't be afraid in this chaotic world.
Whoever dares to bully you, 
I will never let him go!",,Special Effect: Can change the shape and status in the game through transformation!,"#cda5b0aColor Change: Talent: Can switch to the juvenile form, click the button on the left to preview. #n",,,,
338,Rain Boy Liansheng,"Carefree in the others' eyes,
I stand with lotus in full bloom behind.
The autumn wind blows drear and bleak;
The clouds spread and cover the sky.",,Special Effect: Can change the shape and status in the game through transformation!,"#cda5b0aCan switch to the adult form, click the button on the left to preview. #n",,,,
339,Youth,"Wearing moxa branches and bathing with orchid, I see blooming flowers during the festival.
Dragon boat racing on that day, glutinous rice dumpling like jade.
Holding fans to relieve summer heat by the stream, the timely rain cools down the ancient plain.",,Avatar: Unlock Avatar,Body Effect: Green leaves are around you!,,,,
340,Doris,"Threading through streets with messages from afar, I just need a smile from the recipient as encouragement.",,Avatar: Unlock Avatar,Body Effect: Envelopes are around you!,,,,
341,Dole,"The music of joys and sorrows reached every family.
Messages delivered on time with the bell ringing.
As a bearer, my duty is to safeguard each letter with care.",,Avatar: Unlock Avatar,Body Effect: Envelopes are around you!,,,,
342,Lambert,"With the help of stars and willpower, Astrology begins to work.
The wheels of fate intertwine, foretelling the cycle of destiny.
Legends of the future never fade away. And I, in search of that which has been lost.",,Avatar: Unlock Avatar,Body Effect: Starlights are around you!,,,,
343,Martini,"When Martini first became a bounty hunter, his initial intention was to protect those who couldn't defend themselves. During a battle against a genetically modified dinosaur, he sustained severe injuries to his joints. However, the dinosaur skull he carries with him strikes fear into the hearts of the most notorious criminals.",Unlocking items can be obtained from events,Avatar: Unlock Avatar,Body Effect: Light spots are around you!,,,,
344,Optimus Primal,"Optimus Primal is the commander of Maximal team. He fought fiercely with Predacons team led by Megatron on the prehistoric earth, and successfully captured Megatron back to Cybertron. With compassion, loyalty and a sense of honor, he leads every battle.",,Avatar: Unlock Avatar,Body Effect: Flames spewed from behind!,#cda5b0aConvert: Click the button on the right to switch the form #n,,,
345,Keroppi Mira,"The summer wind passes through the corners of clothes and hair, and encounters all good things unexpectedly.",,Avatar: Unlock Avatar,Body Effect: Flowers are around you!,,,,
346,Pochacco Belinda,"Step on the skateboard, keep up with the music, and start sliding with me on the ground!",,Avatar: Unlock Avatar,Body Effect: Musical notes are around you!,,,,
347,Gudetama Pani,"I am so sleepy! I want to lie back in bed. In my heart, bed is the most comfortable place in the world.",,Avatar: Unlock Avatar,Body Effect: Sleepy bubbles are around you!,,,,
348,Hello Kitty Lorna,"Like the bowknot on my head? No, it can't be given away!",,Avatar: Unlock Avatar,Body Effect: Petals are around you!,Footprint: Leaves flower footprints wherever you walk.,,,
349,Cinnamoroll  Nimo,"Petals are flying, sweet fragrance is floating, I really want time to stand still at this moment.",,Avatar: Unlock Avatar,Body Effect: Flowers are around you!,Footprint: Leaves candy footprints wherever you walk.,,,
350,Garan,"I used to be in a cave, but a time travel changed my fate.
Strayed into the body of prince, experienced pain and hardship.
History is sealed in the dust, flowers and grass are peaceful.
Come and go for a short time, look back at the wonderful dreams of the past.",,Avatar: Unlock Avatar,Body Effect: Musical notes are around you!,Custom: Freely customize the accessories in the [Custom] page,,,
351,Watermelon Tenten,"No coolness in the dog days,
green rind and red scoop with sweet pulp.
Fruity aroma relieves heat，
pulp is crystal clear and cool to the teeth.",,Avatar: Unlock Avatar,Body Effect: Watermelons are around you!,,,,
352,Eden,"An excellent commander can order the actions of soldiers, but not the loyalty of soldiers.
Not afraid of death, only fight for victory.
Counter-kill or chase, the outcome is in an instant.",Unlocking items can be obtained from events,Avatar: Unlock Avatar,Body Effect: Light spots are around you!,,,,
