ID,任务名,任务描述,任务追踪
2006015,Jinakkan Raptor Ⅲ,Gunakan @item_12543# untuk menjinakkan Raptor @1,Gunakan @item_12543# untuk menjinakkan Raptor @1
2006016,Jinakkan DangoⅠ,Gunakan @item_12576# untuk menjinakkan Dango@1,Gunakan @item_12576# untuk menjinakkan Dango@1
2006017,Jinakkan Dango Ⅱ,Gunakan @item_12576# untuk menjinakkan Dango@1,Gunakan @item_12576# untuk menjinakkan Dango@1
2006018,Jinakkan Dango Ⅲ,Gunakan @item_12576# untuk menjinakkan Dango@1,Gunakan @item_12576# untuk menjinakkan Dango@1
2006019,Jinakkan Panda Ⅰ,Gunakan @item_251# untuk menjinakkan Panda@1,Gunakan @item_251# untuk menjinakkan Panda@1
2006020,Jinakkan Panda Ⅱ,Gunakan @item_251# untuk menjinakkan Panda@1,Gunakan @item_251# untuk menjinakkan Panda@1
2006021,Jinakkan Panda Ⅲ,Gunakan @item_251# untuk menjinakkan Panda@1,Gunakan @item_251# untuk menjinakkan Panda@1
2006022,Jinakkan Ayam Terbang Ⅰ,Gunakan @item_12601# untuk menjinakkan Ayam Terbang@1,Gunakan @item_12601# untuk menjinakkan Ayam Terbang@1
2006023,Jinakkan Ayam Terbang Ⅱ,Gunakan @item_12601# untuk menjinakkan Ayam Terbang@1,Gunakan @item_12601# untuk menjinakkan Ayam Terbang@1
2006024,Jinakkan Ayam Terbang Ⅲ,Gunakan @item_12601# untuk menjinakkan Ayam Terbang@1,Gunakan @item_12601# untuk menjinakkan Ayam Terbang@1
2006025,Jinakkan Monyet Ⅰ,Gunakan @item_11599# untuk menjinakkan Monyet@1,Gunakan @item_11599# untuk menjinakkan Monyet@1
2006026,Jinakkan Monyet Ⅱ,Gunakan @item_11599# untuk menjinakkan Monyet@1,Gunakan @item_11599# untuk menjinakkan Monyet@1
2006027,Jinakkan Monyet Ⅲ,Gunakan @item_11599# untuk menjinakkan Monyet@1,Gunakan @item_11599# untuk menjinakkan Monyet@1
2006028,Jinakkan Ketam Lava Ⅰ,Gunakan @item_12521# untuk menjinakkan Ketam Lava@1,Gunakan @item_12521# untuk menjinakkan Ketam Lava@1
2006029,Jinakkan Ketam Lava Ⅱ,Gunakan @item_12521# untuk menjinakkan Ketam Lava@1,Gunakan @item_12521# untuk menjinakkan Ketam Lava@1
2006030,Jinakkan Ketam Lava Ⅲ,Gunakan @item_12521# untuk menjinakkan Ketam Lava@1,Gunakan @item_12521# untuk menjinakkan Ketam Lava@1
2006031,Jinakkan Sparrow Ⅰ,Gunakan @item_12603# untuk menjinakkan Sparrow@1,Gunakan @item_12603# untuk menjinakkan Sparrow@1
2006032,Jinakkan Sparrow Ⅱ,Gunakan @item_12603# untuk menjinakkan Sparrow@1,Gunakan @item_12603# untuk menjinakkan Sparrow@1
2006033,Jinakkan Sparrow Ⅲ,Gunakan @item_12603# untuk menjinakkan Sparrow@1,Gunakan @item_12603# untuk menjinakkan Sparrow@1
2006034,Jinakkan Unta Ⅰ,Gunakan @item_12613# untuk menjinakkan Unta @1,Gunakan @item_12613# untuk menjinakkan Unta @1
2006035,Jinakkan Unta Ⅱ,Gunakan @item_12613# untuk menjinakkan Unta @1,Gunakan @item_12613# untuk menjinakkan Unta @1
2006036,Jinakkan Unta Ⅲ,Gunakan @item_12613# untuk menjinakkan Unta @1,Gunakan @item_12613# untuk menjinakkan Unta @1
2007001,Memanggang Daging Lembu Ⅰ,Memanggang @item_12516# di atas #item_1200# untuk mendapatkan @item_12517#@1,Panggang @item_12516#@1
2007002,Memanggang Daging Lembu Ⅱ,Memanggang @item_12516# di atas #item_1200# untuk mendapatkan @item_12517#@1,Panggang @item_12516#@1
2007003,Memanggang Daging Lembu Ⅲ,Memanggang @item_12516# di atas #item_1200# untuk mendapatkan @item_12517#@1,Panggang @item_12516#@1
2007004,Memanggang Daging Ayam Ⅰ,Memanggang @item_12518# di atas #item_1200# untuk mendapatkan @item_12519#@1,Panggang @item_12518#@1
2007005,Memanggang Daging Ayam Ⅱ,Memanggang @item_12518# di atas #item_1200# untuk mendapatkan @item_12519#@1,Panggang @item_12518#@1
2007006,Memanggang Daging Ayam Ⅲ,Memanggang @item_12518# di atas #item_1200# untuk mendapatkan @item_12519#@1,Panggang @item_12518#@1
2007007,Memanggang Daging Kambing Ⅰ,Memanggang @item_12530# di atas #item_1200# untuk mendapatkan @item_12531#@1,Panggang @item_12530#@1
2007008,Memanggang Daging Kambing Ⅱ,Memanggang @item_12530# di atas #item_1200# untuk mendapatkan @item_12531#@1,Panggang @item_12530#@1
2007009,Memanggang Daging Kambing Ⅲ,Memanggang @item_12530# di atas #item_1200# untuk mendapatkan @item_12531#@1,Panggang @item_12530#@1
2007010,Memanggang Daging Alpaka Ⅰ,Memanggang @item_12522# di atas #item_1200# untuk mendapatkan @item_12523#@1,Panggang @item_12522#@1
2007011,Memanggang Daging Alpaka Ⅱ,Memanggang @item_12522# di atas #item_1200# untuk mendapatkan @item_12523#@1,Panggang @item_12522#@1
2007012,Memanggang Daging Alpaka Ⅲ,Memanggang @item_12522# di atas #item_1200# untuk mendapatkan @item_12523#@1,Panggang @item_12522#@1
2007013,Memanggang Paha Burung Unta Ⅰ,Memanggang @item_12607# di atas #item_1200# untuk mendapatkan @item_12608#@1,Panggang @item_12607#@1
2007014,Memanggang Paha Burung Unta Ⅱ,Memanggang @item_12607# di atas #item_1200# untuk mendapatkan @item_12608#@1,Panggang @item_12607#@1
2007015,Memanggang Paha Burung Unta Ⅲ,Memanggang @item_12607# di atas #item_1200# untuk mendapatkan @item_12608#@1,Panggang @item_12607#@1
2007016,Memanggang Ikan Gugu Ⅰ,Memanggang @item_12520# di atas #item_1200# untuk mendapatkan @item_12521#@1,Panggang @item_12520#@1
2007017,Memanggang Ikan Gugu Ⅱ,Memanggang @item_12520# di atas #item_1200# untuk mendapatkan @item_12521#@1,Panggang @item_12520#@1
2007018,Memanggang Ikan Gugu Ⅲ,Memanggang @item_12520# di atas #item_1200# untuk mendapatkan @item_12521#@1,Panggang @item_12520#@1
2007019,Memanggang Ikan Nemo Ⅰ,Memanggang @item_12703# di atas #item_1200# untuk mendapatkan @item_12705#@1,Panggang @item_12703#@1
2007020,Memanggang Ikan Nemo Ⅱ,Memanggang @item_12703# di atas #item_1200# untuk mendapatkan @item_12705#@1,Panggang @item_12703#@1
2007021,Memanggang Ikan Nemo Ⅲ,Memanggang @item_12703# di atas #item_1200# untuk mendapatkan @item_12705#@1,Panggang @item_12703#@1
2007022,Memanggang Ikan QiqiⅠ,Memanggang @item_12704# di atas #item_1200# untuk mendapatkan @item_12706#@1,Panggang @item_12704#@1
2007023,Memanggang Ikan Qiqi Ⅱ,Memanggang @item_12704# di atas #item_1200# untuk mendapatkan @item_12706#@1,Panggang @item_12704#@1
2007024,Memanggang Ikan Qiqi Ⅲ,Memanggang @item_12704# di atas #item_1200# untuk mendapatkan @item_12706#@1,Panggang @item_12704#@1
2008001,Lidi Pucuk Buluh Ⅰ,Memasak @item_11229# di dalam @item_200108#@1,Masak @item_11229#@1
2008002,Lidi Pucuk Buluh Ⅱ,Memasak @item_11229# di dalam @item_200108#@1,Masak @item_11229#@1
2008003,Lidi Pucuk Buluh Ⅲ,Memasak @item_11229# di dalam @item_200108#@1,Masak @item_11229#@1
2008004,Mee Ⅰ,Memasak @item_12502# di dalam @item_200108#@1,Masak @item_12502#@1
2008005,Mee Ⅱ,Memasak @item_12502# di dalam @item_200108#@1,Masak @item_12502#@1
2008006,Mee Ⅲ,Memasak @item_12502# di dalam @item_200108#@1,Masak @item_12502#@1
2008007,Kuih Jagung Ⅰ,Memasak @item_12507# di dalam @item_200108#@1,Masak @item_12507#@1
2008008,Kuih Jagung Ⅱ,Memasak @item_12507# di dalam @item_200108#@1,Masak @item_12507#@1
2008009,Kuih Jagung Ⅲ,Memasak @item_12507# di dalam @item_200108#@1,Masak @item_12507#@1
2008010,Ayam Rebus dengan Rebung Ⅰ,Memasak @item_12510# di dalam @item_200108#@1,Masak @item_12510#@1
2008011,Ayam Rebus dengan Rebung Ⅱ,Memasak @item_12510# di dalam @item_200108#@1,Masak @item_12510#@1
2008012,Ayam Rebus dengan Rebung Ⅲ,Memasak @item_12510# di dalam @item_200108#@1,Masak @item_12510#@1
2008013,Kentang Putar Ⅰ,Memasak @item_12512# di dalam @item_200108#@1,Masak @item_12512#@1
2008014,Kentang Putar Ⅱ,Memasak @item_12512# di dalam @item_200108#@1,Masak @item_12512#@1
2008015,Kentang Putar Ⅲ,Memasak @item_12512# di dalam @item_200108#@1,Masak @item_12512#@1
2008016,Nasi Masak Ⅰ,Memasak @item_12529# di dalam @item_200108#@1,Masak @item_12529#@1
2008017,Nasi Masak Ⅱ,Memasak @item_12529# di dalam @item_200108#@1,Masak @item_12529#@1
2008018,Nasi Masak Ⅲ,Memasak @item_12529# di dalam @item_200108#@1,Masak @item_12529#@1
2008019,Telur Burung Unta Goreng Ⅰ,Memasak @item_12609# di dalam @item_200108#@1,Masak @item_12609#@1
2008020,Telur Burung Unta Goreng  Ⅱ,Memasak @item_12609# di dalam @item_200108#@1,Masak @item_12609#@1
2008021,Telur Burung Unta Goreng Ⅲ,Memasak @item_12609# di dalam @item_200108#@1,Masak @item_12609#@1
2008022,Mee Telur Goreng Ⅰ,Memasak @item_12540# di dalam @item_200108#@1,Masak @item_12540#@1
2008023,Mee Telur Goreng Ⅱ,Memasak @item_12540# di dalam @item_200108@1,Masak @item_12540#@1
2008024,Mee Telur Goreng Ⅲ,Memasak @item_12540# di dalam @item_200108#@1,Masak @item_12540#@1
2008025,Kentang Goreng Panggang Ⅰ,Memasak @item_12541# di dalam @item_200108#@1,Masak @item_12541#@1
2008026,Kentang Goreng Panggang Ⅱ,Memasak @item_12541# di dalam @item_200108#@1,Masak @item_12541#@1
2008027,Kentang Goreng Panggang Ⅲ,Memasak @item_12541# di dalam @item_200108#@1,Masak @item_12541#@1
2008028,Kaserol Sayur Ⅰ,Memasak @item_12542# di dalam @item_200108#@1,Masak @item_12542#@1
2008029,Kaserol Sayur Ⅱ,Memasak @item_12542# di dalam @item_200108#@1,Masak @item_12542#@1
2008030,Kaserol Sayur Ⅲ,Memasak @item_12542# di dalam @item_200108#@1,Masak @item_12542#@1
2008031,Ayam Panggang Baldi Keluarga Ⅰ,Memasak @item_12543# di dalam @item_200108#@1,Masak @item_12543#@1
2008032,Ayam Panggang Baldi Keluarga Ⅱ,Memasak @item_12543# di dalam @item_200108#@1,Masak @item_12543#@1
2008033,Ayam Panggang Baldi Keluarga Ⅲ,Memasak @item_12543# di dalam @item_200108#@1,Masak @item_12543#@1
2008034,Mee Panggang Ⅰ,Memasak @item_12544# di dalam @item_200108#@1,Masak @item_12544#@1
2008035,Mee Panggang Ⅱ,Memasak @item_12544# di dalam @item_200108#@1,Masak @item_12544#@1
2008036,Mee Panggang Ⅲ,Memasak @item_12544# di dalam @item_200108#@1,Masak @item_12544#@1
2008037,Kaserol Daging Kambing Ⅰ,Memasak @item_12545# di dalam @item_200108#@1,Masak @item_12545#@1
2008038,Kaserol Daging Kambing Ⅱ,Memasak @item_12545# di dalam @item_200108#@1,Masak @item_12545#@1
2008039,Kaserol Daging Kambing Ⅲ,Memasak @item_12545# di dalam @item_200108#@1,Masak @item_12545#@1
2008040,Ham Ⅰ,Memasak @item_12546# di dalam @item_200108#@1,Masak @item_12546#@1
2008041,Ham Ⅱ,Memasak @item_12546# di dalam @item_200108#@1,Masak @item_12546#@1
2008042,Ham Ⅲ,Memasak @item_12546# di dalam @item_200108#@1,Masak @item_12546#@1
2008043,Gula-gula Susu Pekat Ⅰ,Memasak @item_12549# di dalam @item_200108#@1,Masak @item_12549#@1
2008044,Gula-gula Susu Pekat Ⅱ,Memasak @item_12549# di dalam @item_200108#@1,Masak @item_12549#@1
2008045,Gula-gula Susu Pekat Ⅲ,Memasak @item_12549# di dalam @item_200108#@1,Masak @item_12549#@1
2009001,Kemajuan Tukang Masak,Mensintesis @item_200109#@1#r (Perlu letakkan @item_200109# di atas @item_1200# untuk memasak makanan yang lebih lazat),Sintesis @item_200109#@1
2009002,Pizza Panggang Ⅰ,Memasak @item_830# di dalam @item_200109#@1,Masak @item_830#@1
2009003,Pizza Panggang Ⅱ,Memasak @item_830# di dalam @item_200109#@1,Masak @item_830#@1
2009004,Pizza Panggang Ⅲ,Memasak @item_830# di dalam @item_200109#@1,Masak @item_830#@1
2009005,Pizza Sayur Ⅰ,Memasak @item_831# di dalam @item_200109#@1,Masak @item_831#@1
2009006,Pizza Sayur Ⅱ,Memasak @item_831# di dalam @item_200109#@1,Masak @item_831#@1
2009007,Pizza Sayur Ⅲ,Memasak @item_831# di dalam @item_200109#@1,Masak @item_831#@1
2009008,Bar Brugo Gergasi Ⅰ,Memasak @item_12515# di dalam @item_200109#@1,Masak @item_12515#@1
2009009,Bar Brugo Gergasi Ⅱ,Memasak @item_12515# di dalam @item_200109#@1,Masak @item_12515#@1
2009010,Bar Brugo Gergasi Ⅲ,Memasak @item_12515# di dalam @item_200109#@1,Masak @item_12515#@1
2009011,Ham Bau Pelik Ⅰ,Memasak @item_12547# di dalam @item_200109#@1,Masak @item_12547#@1
2009012,Ham Bau Pelik Ⅱ,Memasak @item_12547# di dalam @item_200109#@1,Masak @item_12547#@1
2009013,Ham Bau Pelik Ⅲ,Memasak @item_12547# di dalam @item_200109#@1,Masak @item_12547#@1
2009014,Ham 'Batang Ketam' Ⅰ,Memasak @item_12548# di dalam @item_200109#@1,Masak @item_12548#@1
2009015,Ham 'Batang Ketam' Ⅱ,Memasak @item_12548# di dalam @item_200109#@1,Masak @item_12548#@1
2009016,Ham 'Batang Ketam' Ⅲ,Memasak @item_12548# di dalam @item_200109#@1,Masak @item_12548#@1
2009017,Mee Telur Goreng Wangi Ⅰ,Memasak @item_12550# di dalam @item_200109#@1,Masak @item_12550#@1
2009018,Mee Telur Goreng Wangi Ⅱ,Memasak @item_12550# di dalam @item_200109#@1,Masak @item_12550#@1
2009019,Mee Telur Goreng Wangi Ⅲ,Memasak @item_12550# di dalam @item_200109#@1,Masak @item_12550#@1
2009020,Kentang Wangi Ⅰ,Memasak @item_12551# di dalam @item_200109#@1,Masak @item_12551#@1
2009021,Kentang Wangi Ⅱ,Memasak @item_12551# di dalam @item_200109#@1,Masak @item_12551#@1
2009022,Kentang Wangi Ⅲ,Memasak @item_12551# di dalam @item_200109#@1,Masak @item_12551#@1
2009023,Pai Brugo Gergasi Wangi Ⅰ,Memasak @item_12552# di dalam @item_200109#@1,Masak @item_12552#@1
2009024,Pai Brugo Gergasi Wangi Ⅱ,Memasak @item_12552# di dalam @item_200109#@1,Masak @item_12552#@1
2009025,Pai Brugo Gergasi Wangi Ⅲ,Memasak @item_12552# di dalam @item_200109#@1,Masak @item_12552#@1
2009026,Kuih Jagung Wangi Ⅰ,Memasak @item_12553# di dalam @item_200109#@1,Masak @item_12553#@1
2009027,Kuih Jagung Wangi Ⅱ,Memasak @item_12553# di dalam @item_200109#@1,Masak @item_12553#@1
2009028,Kuih Jagung Wangi Ⅲ,Memasak @item_12553# di dalam @item_200109#@1,Masak @item_12553#@1
2009029,Kaserol Sayur Wangi Ⅰ,Memasak @item_12554# di dalam @item_200109#@1,Masak @item_12554#@1
2009030,Kaserol Sayur Wangi Ⅱ,Memasak @item_12554# di dalam @item_200109#@1,Masak @item_12554#@1
2009031,Kaserol Sayur Wangi Ⅲ,Memasak @item_12554# di dalam @item_200109#@1,Masak @item_12554#@1
2009032,Ayam Panggang Wangi Ⅰ,Memasak @item_12558# di dalam @item_200109#@1,Masak @item_12558#@1
2009033,Ayam Panggang Wangi Ⅱ,Memasak @item_12558# di dalam @item_200109#@1,Masak @item_12558#@1
2009034,Ayam Panggang Wangi Ⅲ,Memasak @item_12558# di dalam @item_200109#@1,Masak @item_12558#@1
2009035,Mee Panggang Wangi Ⅰ,Memasak @item_12559# di dalam @item_200109#@1,Masak @item_12559#@1
2009036,Mee Panggang Wangi Ⅱ,Memasak @item_12559# di dalam @item_200109#@1,Masak @item_12559#@1
2009037,Mee Panggang Wangi Ⅲ,Memasak @item_12559# di dalam @item_200109#@1,Masak @item_12559#@1
2009038,Kaserol Kambing Wangi Ⅰ,Memasak @item_12560# di dalam @item_200109#@1,Masak @item_12560#@1
2009039,Kaserol Kambing Wangi Ⅱ,Memasak @item_12560# di dalam @item_200109#@1,Masak @item_12560#@1
2009040,Kaserol Kambing Wangi Ⅲ,Memasak @item_12560# di dalam @item_200109#@1,Masak @item_12560#@1
2009041,Ham Wangi Ⅰ,Memasak @item_12561# di dalam @item_200109#@1,Masak @item_12561#@1
2009042,Ham Wangi Ⅱ,Memasak @item_12561# di dalam @item_200109#@1,Masak @item_12561#@1
2009043,Ham Wangi Ⅲ,Memasak @item_12561# di dalam @item_200109#@1,Masak @item_12561#@1
2009044,Ham Bau Pelik Wangi Ⅰ,Memasak @item_12562# di dalam @item_200109#@1,Masak @item_12562#@1
2009045,Ham Bau Pelik Wangi Ⅱ,Memasak @item_12562# di dalam @item_200109#@1,Masak @item_12562#@1
2009046,Ham Bau Pelik Wangi Ⅲ,Memasak @item_12562# di dalam @item_200109#@1,Masak @item_12562#@1
2009047,Batang Ketam Wangi Ⅰ,Memasak @item_12563# di dalam @item_200109#@1,Masak @item_12563#@1
2009048,Batang Ketam Wangi Ⅱ,Memasak @item_12563# di dalam @item_200109#@1,Masak @item_12563#@1
2009049,Batang Ketam Wangi Ⅲ,Memasak @item_12563# di dalam @item_200109#@1,Masak @item_12563#@1
2010001,Erhu,Mensintesis dan mainkan @item_11900#@1#r (PC: Tekan lama butang kanan; Mudah alih: Tekan lama butang guna untuk bermain),Main @item_11900#@1
2010002,Suona,Mensintesis dan mainkan @item_11906#@1#r (PC: Tekan lama butang kanan; Mudah alih: Tekan lama butang guna untuk bermain),Main @item_11906#@1
2010003,Lute,Mensintesis dan mainkan @item_11907#@1#r (PC: Tekan lama butang kanan; Mudah alih: Tekan lama butang guna untuk bermain),Main @item_11907#@1
2010004,Seruling,Mensintesis dan mainkan @item_11908#@1#r (PC: Tekan lama butang kanan; Mudah alih: Tekan lama butang guna untuk bermain),Main @item_11908#@1
2010005,Dram,Mensintesis dan mainkan @item_11909#@1#r (PC: Tekan lama butang kanan; Mudah alih: Tekan lama butang guna untuk bermain),Main @item_11909#@1
2010006,Guzheng,Mensintesis dan mainkan @item_11905#@1#r (PC: Tekan lama butang kanan; Mudah alih: Tekan lama butang guna untuk bermain),Main @item_11905#@1
2010007,Tatal Kulit,Mensintesis @item_11806#@1#r (@item_11806# boleh rekod teks),Sintesis @item_11806#@1
2010008,Meja Pembuat Buku,Mensintesis @item_1143#@1#r (Digunakan untuk mengikat maklumat teks dalam satu halaman ke dalam buku),Sintesis @item_1143#@1
2010009,Penulisan Buku,"Gunakan @item_1143# untuk membuat buku@1#r (Di @item_1143#, @item_11806# yang mengandungi teks boleh dibuat buku)",Gunakan @item_1143# untuk membuat buku@1
2010010,Pemisahan Buku,"Gunakan @item_1143# untuk memisahkan buku@1#r (Di @item_1143#, boleh memisahkan buku menjadi halaman)",Gunakan @item_1143# untuk memisahkan buku@1
2010011,Warna-warni,Mensintesis @item_498#@1#r (Tuangkan Botol Pewarna ke dalam @item_498# untuk mencampur warna),Sintesis @item_498#@1
2010012,Kuning Angsa,Gunakan @item_378# dan @item_11320# untuk mensintesis @item_11504#@1,Sintesis @item_11504#@1
2010013,Merah,Gunakan @item_12500# dan @item_11320# untuk mensintesis @item_11514#@1,Sintesis @item_11504#@1
2010014,,Gunakan @item_12583# dan @item_11320# untuk mensintesis @item_11532#@1,Sintesis @item_11532#@1
2010015,Pencampuran Pewarna Ⅰ,"Tuangkan @item_11504# dan @item_11514# pada @item_498# dan mencampur, kemudian kumpulkan @item_11501# dengan menggunakan @item_11320#@1#r (Cuba campurkan warna lain!)",Kumpul @item_11501# selepas mencampurkan pewarna@1
2010016,Pencampuran Pewarna Ⅱ,"Tuangkan @item_11504# dan @item_11532# pada @item_498# dan mencampur, kemudian kumpulkan @item_11513# dengan menggunakan @item_11320#@1#r (Cuba campurkan warna lain!)",Kumpul @item_11513# selepas mencampurkan pewarna@1
2010017,Pencampuran Pewarna Ⅲ,"Tuangkan @item_11532# dan @item_11514# pada @item_498# dan mencampur, kemudian kumpulkan @item_11510# dengan menggunakan @item_11320#@1#r (Cuba campurkan warna lain!)",Kumpul @item_11510# selepas mencampurkan pewarna@1
2010018,Kanvas?,"Sintesis @item_600#@1#r (Gunakan botol pewarna untuk mewarnakan @item_600# mengikut warna yang anda inginkan. Blok yang juga boleh diwarnakan ialah @item_666#, @item_632#, dsb.)",Sintesis @item_600#@1
2011001,Joran Biasa,Mensintesis @item_12721#@1#r (Gunakan joran untuk menangkap ikan hidup. Perhatikan masa mata kail),Sintesis @item_12721#@1
2011002,Joran Karang Bertanduk,"Mensintesis @item_12722#@1#r (Di pantai perkampungan nelayan, ada seorang Pakar Memancing yang memakai mahkota kepala, boleh dapatkan @item_11937# daripadanya)",Sintesis @item_12722#@1
2011003,Joran Karang Buih,"Mensintesis @item_12723#@1#r (Di pantai perkampungan nelayan, ada seorang Pakar Memancing yang memakai mahkota kepala, boleh dapatkan @item_11938# daripadanya)",Sintesis @item_12723#@1
2011004,Joran Karang Bulat,"Mensintesis @item_12724#@1#r (Di pantai perkampungan nelayan, ada seorang Pakar Memancing yang memakai mahkota kepala, boleh dapatkan @item_11939# daripadanya)",Sintesis @item_12724#@1
2011005,Joran Karang Pokok,"Mensintesis @item_12725#@1#r (Di pantai perkampungan nelayan, ada seorang Pakar Memancing yang memakai mahkota kepala, boleh dapatkan @item_11940# daripadanya)",Sintesis @item_12725#@1
2011006,Ikan Gugu Emas Ⅰ,Memancing @item_13609#@1#r (Hanya boleh ditangkap dengan menggunakan Joran Karang).,Memancing @item_13609#@1
2011007,Ikan Gugu Emas Ⅱ,Memancing @item_13609#@1#r (Hanya boleh ditangkap dengan menggunakan Joran Karang).,Memancing @item_13609#@1
2011008,Ikan Qiqi Emas Ⅰ,Memancing @item_13610#@1#r (Hanya boleh ditangkap dengan menggunakan Joran Karang).,Memancing @item_13610#@1
2011009,Ikan Qiqi Emas Ⅱ,Memancing @item_13610#@1#r (Hanya boleh ditangkap dengan menggunakan Joran Karang).,Memancing @item_13610#@1
2011010,Ikan Nemo Emas Ⅰ,Memancing @item_13611#@1#r (Hanya boleh ditangkap dengan menggunakan Joran Karang).,Memancing @item_13611#@1
2011011,Ikan Nemo Emas Ⅱ,Memancing @item_13611#@1#r (Hanya boleh ditangkap dengan menggunakan Joran Karang).,Memancing @item_13611#@1
2011012,Ikan Pari Ⅰ,Memancing @item_13602#@1,Memancing @item_13602#@1
2011013,Ikan Pari Ⅱ,Memancing @item_13602#@1,Memancing @item_13602#@1
2011014,Ikan Gugu Merah Ⅰ,Memancing @item_13618#@1,Memancing @item_13618#@1
2011015,Ikan Gugu Merah Ⅱ,Memancing @item_13618#@1,Memancing @item_13618#@1
2011016,Ikan Qiqi Merah ⅠⅡ,Ikan Qiqi Merah ⅠⅡ,Memancing @item_13617#@1
2011017,Ikan Qiqi Merah Ⅱ,Memancing @item_13617#@1,Memancing @item_13617#@1
2011018,Ikan Nemo Ungu Ⅰ,Memancing @item_13614#@1,Memancing @item_13614#@1
2011019,Ikan Nemo Ungu Ⅱ,Memancing @item_13614#@1,Memancing @item_13614#@1
2011020,Kuda Laut Kecil,Memancing @item_13624#@1#r (Hanya boleh memancing dengan Joran Karang di lautan),Memancing @item_13624#@1
2011021,Kuda Laut,Memancing @item_13623#@1#r (Hanya boleh memancing dengan Joran Karang di lautan),Memancing @item_13623#@1
2011022,Ikan Gugu Biru Muda Ⅰ,Memancing @item_13604#@1,Memancing @item_13604#@1
2011023,Ikan Gugu Biru Muda Ⅱ,Memancing @item_13604#@1,Memancing @item_13604#@1
2011024,Ikan Qiqi Biru Muda Ⅰ,Memancing @item_13607#@1,Memancing @item_13607#@1
2011025,Ikan Qiqi Biru Muda Ⅱ,Memancing @item_13607#@1,Memancing @item_13607#@1
2011026,Ikan Nemo Oren Ⅰ,Memancing @item_13619#@1,Memancing @item_13619#@1
2011027,Ikan Nemo Oren Ⅱ,Memancing @item_13619#@1,Memancing @item_13619#@1
2011028,Ketam Ⅰ,Memancing @item_13621#@1,Memancing @item_13621#@1
2011029,Ketam Ⅱ,Memancing @item_13621#@1,Memancing @item_13621#@1
2011030,Ikan Gugu Biru Tua Ⅰ,Memancing @item_13605#@1,Memancing @item_13605#@1
2011031,Ikan Gugu Biru Tua Ⅱ,Memancing @item_13605#@1,Memancing @item_13605#@1
2011032,Ikan Qiqi Kuning Ⅰ,Memancing @item_13613#@1,Memancing @item_13613#@1
2011033,Ikan Qiqi Kuning Ⅱ,Memancing @item_13613#@1,Memancing @item_13613#@1
2011034,Ikan Nemo Bergaris Ⅰ,Memancing @item_13616#@1,Memancing @item_13616#@1
2011035,Ikan Nemo Bergaris Ⅱ,Memancing @item_13616#@1,Memancing @item_13616#@1
2011036,Obor-obor Ⅰ,Memancing @item_13626#@1,Memancing @item_13626#@1
2011037,Obor-obor Ⅱ,Memancing @item_13626#@1,Memancing @item_13626#@1
2011038,Ikan Gugu Merah Jambu Ⅰ,Memancing @item_13612#@1,Memancing @item_13612#@1
2011039,Ikan Gugu Merah Jambu Ⅱ,Memancing @item_13612#@1,Memancing @item_13612#@1
2011040,Ikan Qiqi Hijau Ⅰ,Memancing @item_13615#@1,Memancing @item_13615#@1
2011041,Ikan Qiqi Hijau Ⅱ,Memancing @item_13615#@1,Memancing @item_13615#@1
2011042,Ikan Nemo Merah Jambu ⅠⅡ,Memancing @item_13608#@1,Memancing @item_13608#@1
2011043,Ikan Nemo Merah Jambu Ⅱ,Memancing @item_13608#@1,Memancing @item_13608#@1
2011044,Ikan Tanglung ⅠⅡ,Memancing @item_13600#@1,Memancing @item_13600#@1
2011045,Ikan Tanglung Ⅱ,Memancing @item_13600#@1,Memancing @item_13600#@1
2011046,Ikan Gugu Hitam Ⅰ,Memancing @item_13606#@1,Memancing @item_13606#@1
2011047,Ikan Gugu Hitam Ⅱ,Memancing @item_13606#@1,Memancing @item_13606#@1
2011048,Ikan Syaitan Ⅰ,Memancing @item_13629#@1,Memancing @item_13629#@1
2011049,Ikan Syaitan Ⅱ,Memancing @item_13629#@1,Memancing @item_13629#@1
2011050,Ikan Alga Batang Pendarfluor Ⅰ,Memancing @item_13630#@1,Memancing @item_13630#@1
2011051,Ikan Alga Batang Pendarfluor Ⅱ,Memancing @item_13630#@1,Memancing @item_13630#@1
2011052,Ikan Terbang Ⅰ,Memancing @item_13627#@1,Memancing @item_13627#@1
2011053,Ikan Terbang Ⅱ,Memancing @item_13627#@1,Memancing @item_13627#@1
2011054,Botol Hanyut Dari Jauh,Memancing @item_27#@1,Memancing @item_27#@1
2011055,Botol Kaca Peta Harta Karun,Memancing @item_12616#@1#r (Hanya boleh didapati dengan menggunakan Joran Karang).,Memancing @item_12616#@1
2011056,Rumpai Laut Mentah,Memancing @item_12615#@1,Memancing @item_12615#@1
2011057,Turd,Tangkap @item_11311#@1,Tangkap @item_11311#@1
2011058,Rumput Air,Memancing @item_245#@1,Memancing @item_245#@1
2011059,Papan Terapung,Memancing @item_248#@1,Memancing @item_248#@1
2011060,Jerung Ⅰ,Memancing @item_13628#@1#r (Hanya boleh memancing dengan Joran Karang di lautan),Memancing @item_13628#@1
2011061,Jerung Ⅱ,Memancing @item_13628#@1#r (Hanya boleh memancing dengan Joran Karang di lautan),Memancing @item_13628#@1
2012001,Batu Ⅰ,Kumpulkan @item_104#@1#r (Boleh didapati di mana-mana di Miras),Kumpulkan @item_104#@1
