ID,任务名,任务描述,任务追踪
2007019,Asar pez payasoⅠ,Cocinar @item_12703# en @item_1200# hasta que esté cocido y se convierta en @item_12705#@1,Asar @item_12703#@1
2007020,Asar pez payaso II,Cocinar @item_12703# en @item_1200# hasta que esté cocido y se convierta en @item_12705#@1,Asar @item_12703#@1
2007021,Asar pez payaso III,Cocinar @item_12703# en @item_1200# hasta que esté cocido y se convierta en @item_12705#@1,Asar @item_12703#@1
2007022,Asar pez Kuku I,Cocinar @item_12704# en @item_1200# hasta que esté cocido y se convierta en @item_12706#@1,Asar @item_12704#@1
2007023,Asar pez Kuku Ⅱ,Cocinar @item_12704# en @item_1200# hasta que esté cocido y se convierta en @item_12706#@1,Asar @item_12704#@1
2007024,Asar pez Kuku III,Cocinar @item_12704# en @item_1200# hasta que esté cocido y se convierta en @item_12706#@1,Asar @item_12704#@1
2008001,Brochetas de brotes de bambúⅠ,Cocina @item_11229#@1 en @item_794#,Cocinar @item_11229#@1
2008002,Brochetas de brotes de bambú II,Cocina @item_11229#@1 en @item_794#,Cocinar @item_11229#@1
2008003,Brochetas de brotes de bambú III,Cocina @item_11229#@1 en @item_794#,Cocinar @item_11229#@1
2008004,Fideos I,Cocina @item_12502#@1 en @item_200108#,Cocinar @item_12502#@1
2008005,Fideos II,Cocina @item_12502#@1 en @item_200108#,Cocinar @item_12502#@1
2008006,Fideos III,Cocina @item_12502#@1 en @item_200108#,Cocinar @item_12502#@1
2008007,Bocadillos de maíz I,Cocina @item_12507#@1 en @item_200108#,Cocinar @item_12507#@1
2008008,Bocadillos de maíz II,Cocina @item_12507#@1 en @item_200108#,Cocinar @item_12507#@1
2008009,Bocadillos de maíz III,Cocina @item_12507#@1 en @item_200108#,Cocinar @item_12507#@1
2008010,Carne de Pájaro Dodo cocinado con brotes de bambú I,Cocina @item_12510#@1 en @item_200108#,Cocinar @item_12510#@1
2008011,Carne de Pájaro Dodo cocinado con brotes de bambú II,Cocina @item_12510#@1 en @item_200108#,Cocinar @item_12510#@1
2008012,Carne de Pájaro Dodo cocinado con brotes de bambú III,Cocina @item_12510#@1 en @item_200108#,Cocinar @item_12510#@1
2008013,Puré de batata I,Cocina @item_12512#@1 en @item_200108#,Cocinar @item_12512#@1
2008014,Puré de batata II,Cocina @item_12512#@1 en @item_200108#,Cocinar @item_12512#@1
2008015,Puré de batata III,Cocina @item_12512#@1 en @item_200108#,Cocinar @item_12512#@1
2008016,Arroz cocinado I,Cocina @item_12529#@1 en @item_200108#,Cocinar @item_12529#@1
2008017,Arroz cocinado II,Cocina @item_12529#@1 en @item_200108#,Cocinar @item_12529#@1
2008018,Arroz cocinado III,Cocina @item_12529#@1 en @item_200108#,Cocinar @item_12529#@1
2008019,Huevos de avestruz fritos,Cocina @item_12609#@1 en @item_200108#,Cocinar @item_12609#@1
2008020,Huevos de avestruz fritos II,Cocina @item_12609#@1 en @item_200108#,Cocinar @item_12609#@1
2008021,Huevos de avestruz fritos III,Cocina @item_12609#@1 en @item_200108#,Cocinar @item_12609#@1
2008022,Fideos con huevo frito I,Cocina @item_12540#@1 en @item_200108#,Cocinar @item_12540# @1
2008023,Fideos con huevo frito II,Cocina @item_12540#@1 en @item_200108#,Cocinar @item_12540# @1
2008024,Fideos con huevo frito III,Cocina @item_12540#@1 en @item_200108#,Cocinar @item_12540# @1
2008025,Papas fritas I,Cocina @item_12541#@1 en @item_200108#,Cocinar @item_12541#1@1
2008026,Papas fritas II,Cocina @item_12541#@1 en @item_200108#,Cocinar @item_12541#1@1
2008027,Papas fritas III,Cocina @item_12541#@1 en @item_200108#,Cocinar @item_12541#1@1
2008028,Guiso vegetal I,Cocina @item_12542#@1 en @item_200108#,Cocinar @item_12542# @1
2008029,Guiso vegetal II,Cocina @item_12542#@1 en @item_200108#,Cocinar @item_12542# @1
2008030,Guiso vegetal III,Cocina @item_12542#@1 en @item_200108#,Cocinar @item_12542# @1
2008031,Cubeta de Dodo asado familiar Ⅰ,Cocina @item_12543#@1 en @item_200108#,Cocinando @item_12543# @1
2008032,Cubeta de Dodo asado familiar Ⅱ,Cocina @item_12543#@1 en @item_200108#,Cocinando @item_12543# @1
2008033,Cubeta de Dodo asado familiar Ⅲ,Cocina @item_12543#@1 en @item_200108#,Cocinando @item_12543# @1
2008034,Fideos con carne asada Ⅰ,Cocina @item_12544#@1 en @item_200108#,Cocinando @item_12544# @1
2008035,Fideos con carne asada Ⅱ,Cocina @item_12544#@1 en @item_200108#,Cocinando @item_12544# @1
2008036,Fideos con carne asada Ⅲ,Cocina @item_12544#@1 en @item_200108#,Cocinando @item_12544# @1
2008037,Cazuela de Venado Ⅰ,Cocina @item_12545#@1 en @item_200108#,Cocinando @item_12545# @1
2008038,Cazuela de Venado Ⅱ,Cocina @item_12545#@1 en @item_200108#,Cocinando @item_12545# @1
2008039,Cazuela de Venado Ⅲ,Cocina @item_12545#@1 en @item_200108#,Cocinando @item_12545# @1
2008040,Jamón Ⅰ,Cocina @item_12546#@1 en @item_200108#,Cocinando @item_12546# @1
2008041,Jamón Ⅱ,Cocina @item_12546#@1 en @item_200108#,Cocinando @item_12546# @1
2008042,Jamón Ⅲ,Cocina @item_12546#@1 en @item_200108#,Cocinando @item_12546# @1
2008043,Dulce de leche Ⅰ,Cocina @item_12549#@1 en @item_200108#,Cocinando @item_12549# @1
2008044,Dulce de leche Ⅱ,Cocina @item_12549#@1 en @item_200108#,Cocinando @item_12549# @1
2008045,Dulce de leche Ⅲ,Cocina @item_12549#@1 en @item_200108#,Cocinando @item_12549# @1
2009001,Progreso del chef,Crea @item_200109#@1#r (Debes colocar @item_200109# sobre la @item_1200# encendida para cocinar alimentos con un sabor más delicioso),Crea @item_200109#@1
2009002,Pizza a la parrilla Ⅰ,Cocina @item_830#@1 en @item_200109#,Cocinando @item_830# @1
2009003,Pizza a la parrilla Ⅱ,Cocina @item_830#@1 en @item_200109#,Cocinando @item_830# @1
2009004,Pizza a la parrilla Ⅲ,Cocina @item_830#@1 en @item_200109#,Cocinando @item_830# @1
2009005,Pizza vegetariana Ⅰ,Cocina @item_831#@1 en @item_200109#,Cocinando @item_831# @1
2009006,Pizza vegetariana Ⅱ,Cocina @item_831#@1 en @item_200109#,Cocinando @item_831# @1
2009007,Pizza vegetariana Ⅲ,Cocina @item_831#@1 en @item_200109#,Cocinando @item_831# @1
2009008,Tiras de fruto azul Ⅰ,Cocina @item_12515#@1 en @item_200109#,Cocinando @item_12515# @1
2009009,Tiras de fruto azul Ⅱ,Cocina @item_12515#@1 en @item_200109#,Cocinando @item_12515# @1
2009010,Tiras de fruto azul Ⅲ,Cocina @item_12515#@1 en @item_200109#,Cocinando @item_12515# @1
2009011,Jamón oloroso Ⅰ,Cocina @item_12547#@1 en @item_200109#,Cocinando @item_12547# @1
2009012,Jamón oloroso Ⅱ,Cocina @item_12547#@1 en @item_200109#,Cocinando @item_12547# @1
2009013,Jamón oloroso Ⅲ,Cocina @item_12547#@1 en @item_200109#,Cocinando @item_12547# @1
2009014,Jamón de cangrejo Ⅰ,Cocina @item_12548#@1 en @item_200109#,Cocinando @item_12548# @1
2009015,Jamón de cangrejo Ⅱ,Cocina @item_12548#@1 en @item_200109#,Cocinando @item_12548# @1
2009016,Jamón de cangrejo Ⅲ,Cocina @item_12548#@1 en @item_200109#,Cocinando @item_12548# @1
2009017,Deliciosos fideos con huevo Ⅰ,Cocina @item_12550#@1 en @item_200109#,Cocinando @item_12550# @1
2009018,Deliciosos fideos con huevo Ⅱ,Cocina @item_12550#@1 en @item_200109#,Cocinando @item_12550# @1
2009019,Deliciosos fideos con huevo Ⅲ,Cocina @item_12550#@1 en @item_200109#,Cocinando @item_12550# @1
2009020,Deliciosas papas fritas Ⅰ,Cocina @item_12551#@1 en @item_200109#,Cocinando @item_12551# @1
2009021,Deliciosas papas fritas Ⅱ,Cocina @item_12551#@1 en @item_200109#,Cocinando @item_12551# @1
2009022,Deliciosas papas fritas Ⅲ,Cocina @item_12551#@1 en @item_200109#,Cocinando @item_12551# @1
2009023,Exquisitas Tiras de fruta azul Ⅰ,Cocina @item_12552#@1 en @item_200109#,Cocinando @item_12552# @1
2009024,Exquisitas Tiras de fruta azul Ⅱ,Cocina @item_12552#@1 en @item_200109#,Cocinando @item_12552# @1
2009025,Exquisitas Tiras de fruta azul Ⅲ,Cocina @item_12552#@1 en @item_200109#,Cocinando @item_12552# @1
2009026,Delicioso gofre de maíz I,Cocina @item_12553#@1 en @item_200109#,Cocinando @item_12553# @1
2009027,Delicioso gofre de maíz Ⅱ,Cocina @item_12553#@1 en @item_200109#,Cocinando @item_12553# @1
2009028,Delicioso gofre de maíz Ⅲ,Cocina @item_12553#@1 en @item_200109#,Cocinando @item_12553# @1
2009029,Exquisito guiso vegetal Ⅰ,Cocina @item_12554#@1 en @item_200109#,Cocinando @item_12554# @1
2009030,Exquisito guiso vegetal Ⅱ,Cocina @item_12554#@1 en @item_200109#,Cocinando @item_12554# @1
2009031,Exquisito guiso vegetal Ⅲ,Cocina @item_12554#@1 en @item_200109#,Cocinando @item_12554# @1
2009032,Dodo asado delicioso Ⅰ,Cocina @item_12558#@1 en @item_200109#,Cocinando @item_12558# @1
2009033,Dodo asado delicioso Ⅱ,Cocina @item_12558#@1 en @item_200109#,Cocinando @item_12558# @1
2009034,Dodo asado delicioso Ⅲ,Cocina @item_12558#@1 en @item_200109#,Cocinando @item_12558# @1
2009035,Exquisitos fideos con carne asada Ⅰ,Cocina @item_12559#@1 en @item_200109#,Cocinando @item_12559# @1
2009036,Exquisitos fideos con carne asada Ⅱ,Cocina @item_12559#@1 en @item_200109#,Cocinando @item_12559# @1
2009037,Exquisitos fideos con carne asada Ⅲ,Cocina @item_12559#@1 en @item_200109#,Cocinando @item_12559# @1
2009038,Deliciosa cazuela de venado Ⅰ,Cocina @item_12560#@1 en @item_200109#,Cocinando @item_12560# @1
2009039,Deliciosa cazuela de venado Ⅱ,Cocina @item_12560#@1 en @item_200109#,Cocinando @item_12560# @1
2009040,Deliciosa cazuela de venado Ⅲ,Cocina @item_12560#@1 en @item_200109#,Cocinando @item_12560# @1
2009041,Jamón sabroso Ⅰ,Cocina @item_12561#@1 en @item_200109#,Cocinando @item_12561# @1
2009042,Jamón sabroso Ⅱ,Cocina @item_12561#@1 en @item_200109#,Cocinando @item_12561# @1
2009043,Jamón sabroso Ⅲ,Cocina @item_12561#@1 en @item_200109#,Cocinando @item_12561# @1
2009044,Sabroso jamón oloroso Ⅰ,Cocina @item_12562#@1 en @item_200109#,Cocinando @item_12562# @1
2009045,Sabroso jamón oloroso Ⅱ,Cocina @item_12562#@1 en @item_200109#,Cocinando @item_12562# @1
2009046,Sabroso jamón oloroso Ⅲ,Cocina @item_12562#@1 en @item_200109#,Cocinando @item_12562# @1
2009047,Sabroso jamón de cangrejo Ⅰ,Cocina @item_12563#@1 en @item_200109#,Cocinando @item_12563# @1
2009048,Sabroso jamón de cangrejo Ⅱ,Cocina @item_12563#@1 en @item_200109#,Cocinando @item_12563# @1
2009049,Sabroso jamón de cangrejo Ⅲ,Cocina @item_12563#@1 en @item_200109#,Cocinando @item_12563# @1
2010001,Erhu,Sintetiza y toca en tu @item_11900#@1#r (Presiona el botón derecho del mouse en PC o mantén el botón de acción en dispositivos móviles para tocar música),Tocar @item_11900#@1
2010002,Suona,Sintetiza y toca en tu @item_11906#@1#r (Presiona el botón derecho del mouse en PC o mantén el botón de acción en dispositivos móviles para tocar música),Tocar @item_11906#@1
2010003,Lute,Sintetiza y toca en tu @item_11907#@1#r (Presiona el botón derecho del mouse en PC o mantén el botón de acción en dispositivos móviles para tocar música),Tocar @item_11907#@1
2010004,Flauta,Sintetiza y toca en tu @item_11908#@1#r (Presiona el botón derecho del mouse en PC o mantén el botón de acción en dispositivos móviles para tocar música),Tocar @item_11908#@1
2010005,Tambor,Sintetiza y toca en tu @item_11909#@1#r (Presiona el botón derecho del mouse en PC o mantén el botón de acción en dispositivos móviles para tocar música),Tocar @item_11909#@1
2010006,Guzheng,Sintetiza y toca en tu @item_11905#@1#r (Presiona el botón derecho del mouse en PC o mantén el botón de acción en dispositivos móviles para tocar música),Tocar @item_11905#@1
2010007,Pergamino de cuero,Sintetiza un @item_11806#@1 #r (El @item_11806# puede almacenar texto),Sintetizar @item_11806#@1
2010008,Escritorio de encuadernación,Sintetiza un @item_1143#@1 #r (Puede ser utilizado para unir páginas con texto en un libro),Sintetizar @item_1143#@1
2010009,Escribir un libro,"Usa el @item_1143# para encuadernar un libro@1#r(Puedes unir tus @item_11806# que contengan texto, para escribir un libro usando @item_1143#)",Usa @item_1143# para encuadernar libros @1
2010010,Deshojar libro,Usa el @item_1143# para deshojar un libro @1#r(También puede ser usado para deshojar libros en páginas sueltas),Usa el @item_1143# para deshojar libros @1
2010011,Godete,Sintetiza un @item_498#@1#r(Puedes verter diferentes botellas de pintura para conseguir mezclas de colores en tu @item_498#),Sintetizar @item_498# @1
2010012,Tinte amarillo,Utiliza un @item_378# y un @item_11320# para sintetizar tu @item_11504#@1,Sintetizar @item_11504#@1
2010013,Tinte rojo,Utiliza un @item_12500# y un @item_11320# para sintetizar tu @item_11514#@1,Sintetizar @item_11514#@1
2010014,Tinte azul zafiro,Utiliza un @item_12583# y un @item_11320# para sintetizar tu @item_11532#@1,Sintetizar @item_11532#@1
2010015,Mezcla de color Ⅰ,Vierte @item_11504# y @item_11514# en tu @item_498# y junta la mezcla resultante con @item_11320# para obtener @item_11501#@1#r(Intenta mezclar los otros colores también!),Tras mezclar los pigmentos obtendrás @item_11501#@1
2010016,Mezcla de colores Ⅱ,Vierte @item_11504# y @item_11532# en tu @item_498# y junta la mezcla resultante con @item_11320# para obtener @item_11513#@1#r(Intenta mezclar los otros colores también!),Tras mezclar los pigmentos obtendrás @item_11513#@1
2010017,Mezcla de color Ⅲ,Vierte @item_11532# y @item_11514# en tu @item_498# y junta la mezcla resultante con @item_11320# para obtener @item_11510#@1#r(Intenta mezclar los otros colores también!),Tras mezclar los pigmentos obtendrás @item_11510#@1
2010018,Lienzo,"Sintetiza un @item_600#@1#r(Utilizando las botellas de pintura, puedes dar el color deseado a tu @item_600#, otros bloques como @item_666# o @item_632# funcionan de la misma manera)",Sintetizar @item_600#@1
2011001,Caña de pescar ordinaria,"Sintetiza @item_12721#@1#r (Podrás atrapar peces vivos con la caña de pescar, asegúrate de tirar de la caña a tiempo!)",Sintetizar @item_12721#@1
2011002,Caña de pescar de coral del cabo,"Sintetiza @item_12722#@1#r (En el pueblo pesquero, hay un pescador experto que viste una corona, puedes conseguir @item_11937# de el)",Sintetizar @item_12722#@1
2011003,Caña de pescar de coral de burbuja,"Sintetiza @item_12723#@1#r (En el pueblo pesquero, hay un pescador experto que viste una corona, puedes conseguir @item_11938# de el)",Sintetizar @item_12723#@1
2011004,Caña de pescar de coral de disco,"Sintetiza @item_12724#@1#r (En el pueblo pesquero, hay un pescador experto que viste una corona, puedes conseguir @item_11939# de el)",Sintetizar @item_12724#@1
2011005,Caña de pescar de coral de árbol,"Sintetiza @item_12725#@1#r (En el pueblo pesquero, hay un pescador experto que viste una corona, puedes conseguir @item_11940# de el)",Sintetizar @item_12725#@1
2011006,Pez Gugu dorado Ⅰ,Pesca @item_13609#@1#r(Solo puede ser atrapado con una caña de pescar de coral),Pesca @item_13609#@1
2011007,Pez Gugu dorado  Ⅱ,Pesca @item_13609#@1#r(Solo puede ser atrapado con una caña de pescar de coral),Pesca @item_13609#@1
2011008,Pez kuku oroⅠ,Pesca @item_13610#@1#r(Solo puede ser atrapado con una caña de pescar de coral),Pesca @item_13610#@1
2011009,Pez kuku oro Ⅱ,Pesca @item_13610#@1#r(Solo puede ser atrapado con una caña de pescar de coral),Pesca @item_13610#@1
2011010,Pez payaso oro Ⅰ,Pesca @item_13611#@1#r(Solo puede ser atrapado con una caña de pescar de coral),Pesca @item_13611#@1
2011011,Pez payaso oro Ⅱ,Pesca @item_13611#@1#r(Solo puede ser atrapado con una caña de pescar de coral),Pesca @item_13611#@1
2011012,Pez patinar Ⅰ,Pesca @item_13602#@1,Pesca @item_13602#@1
2011013,Pez patinar Ⅱ,Pesca @item_13602#@1,Pesca @item_13602#@1
2011014,Pez Gugu rojo Ⅰ,Pesca @item_13618#@1,Pesca @item_13618#@1
2011015,Pez Gugu rojo Ⅱ,Pesca @item_13618#@1,Pesca @item_13618#@1
2011016,Pez Kuku rojo Ⅰ,Pesca @item_13617#@1,Pesca @item_13617#@1
2011017,Pez Kuku rojo Ⅱ,Pesca @item_13617#@1,Pesca @item_13617#@1
2011018,Pez payaso violeta Ⅰ,Pesca @item_13614#@1,Pesca @item_13614#@1
2011019,Pez payaso violeta Ⅱ,Pesca @item_13614#@1,Pesca @item_13614#@1
2011020,Bebé caballito de mar,Pesca @item_13624#@1#r(Solo puede ser atrapado con una caña de pescar de coral),Pesca @item_13624#@1
2011021,Caballito de mar,Pesca @item_13623#@1#r(Solo puede ser atrapado con una caña de pescar de coral),Pesca @item_13623#@1
2011022,Pez Gugu azul claro Ⅰ,Pesca @item_13604#@1,Pesca @item_13604#@1
2011023,Pez Gugu azul claro Ⅱ,Pesca @item_13604#@1,Pesca @item_13604#@1
2011024,Pez Kuku azul claro Ⅰ,Pesca @item_13607#@1,Pesca @item_13607#@1
2011025,Pez Kuku azul claro Ⅱ,Pesca @item_13607#@1,Pesca @item_13607#@1
2011026,Pez payaso naranjo Ⅰ,Pesca @item_13619#@1,Pesca @item_13619#@1
2011027,Pez payaso naranjo Ⅱ,Pesca @item_13619#@1,Pesca @item_13619#@1
2011028,Cangrejo Ⅰ,Atrapa @item_13621#@1,Atrapa @item_13621#@1
2011029,Cangrejo Ⅱ,Atrapa @item_13621#@1,Atrapa @item_13621#@1
2011030,Pez Gugu azul oscuro Ⅰ,Pesca @item_13605#@1,Pesca @item_13605#@1
2011031,Pez Gugu azul oscuro Ⅱ,Pesca @item_13605#@1,Pesca @item_13605#@1
2011032,Pez Kuku amarillo Ⅰ,Pesca @item_13613#@1,Pesca @item_13613#@1
2011033,Pez Kuku amarillo Ⅱ,Pesca @item_13613#@1,Pesca @item_13613#@1
2011034,Pez payaso a rayas Ⅰ,Pesca @item_13616#@1,Pesca @item_13616#@1
2011035,Pez payaso a rayas Ⅱ,Pesca @item_13616#@1,Pesca @item_13616#@1
2011036,Medusa Ⅰ,Pesca @item_13626#@1,Pesca @item_13626#@1
2011037,Medusa Ⅱ,Pesca @item_13626#@1,Pesca @item_13626#@1
2011038,Pez Gugu rosa Ⅰ,Pesca @item_13612#@1,Pesca @item_13612#@1
2011039,Pez Gugu rosa Ⅱ,Pesca @item_13612#@1,Pesca @item_13612#@1
2011040,Pez Kuku verde Ⅰ,Pesca @item_13615#@1,Pesca @item_13615#@1
2011041,Pez Kuku verde Ⅱ,Pesca @item_13615#@1,Pesca @item_13615#@1
2011042,Pez payaso rosaⅠ,Pesca @item_13608#@1,Pesca @item_13608#@1
2011043,Pez payaso rosa Ⅱ,Pesca @item_13608#@1,Pesca @item_13608#@1
2011044,Pez linterna Ⅰ,Pesca @item_13600#@1,Pesca @item_13600#@1
2011045,Pez linterna Ⅱ,Pesca @item_13600#@1,Pesca @item_13600#@1
2011046,Pez Gugu negro Ⅰ,Pesca @item_13606#@1,Pesca @item_13606#@1
2011047,Pez Gugu negro Ⅱ,Pesca @item_13606#@1,Pesca @item_13606#@1
2011048,Pez diablo Ⅰ,Pesca @item_13629#@1,Pesca @item_13629#@1
2011049,Pez diablo Ⅱ,Pesca @item_13629#@1,Pesca @item_13629#@1
2011050,Pez fluorescente Ⅰ,Pesca @item_13630#@1,Pesca @item_13630#@1
2011051,Pes fluorescente Ⅱ,Pesca @item_13630#@1,Pesca @item_13630#@1
2011052,Pez volador Ⅰ,Pesca @item_13627#@1,Pesca @item_13627#@1
2011053,Pez volador Ⅱ,Pesca @item_13627#@1,Pesca @item_13627#@1
2011054,Botellas perdidas a la deriva,Pesca @item_27#@1,Pesca @item_27#@1
2011055,Botella con mapa del tesoro,Pesca @item_12616#@1#r(Solo puede ser pescado con una caña de pescar de coral),Pesca @item_12616#@1
2011056,Algas marinas crudas,Pesca @item_12615#@1,Pesca @item_12615#@1
2011057,Abono,Pesca @item_11311#@1,Pesca @item_11311#@1
2011058,Plantas marinas,Pesca @item_245#@1,Pesca @item_245#@1
2011059,Tablones flotantes,Pesca @item_248#@1,Pesca @item_248#@1
2011060,Tiburón Ⅰ,Pesca @item_13628#@1#r(Solo puede ser atrapado con una caña de pescar de coral y pescando a mar abierto),Pesca @item_13628#@1
2011061,Tiburón Ⅱ,Pesca @item_13628#@1#r(Solo puede ser atrapado con una caña de pescar de coral y pescando a mar abierto),Pesca @item_13628#@1
2012001,Roca Ⅰ,Recoge @item_104#@1#r (Puede ser encontrada en cualquier lugar de Miras),Recoge @item_104#@1
2012002,Roca Ⅱ,Recoge @item_104#@1#r (Puede ser encontrada en cualquier lugar de Miras),Recoge @item_104#@1
2012003,Mineral de cobre Ⅰ,Funde @item_451#@1#r (El cobre es un Mineral de alta abundancia en el mundo de Miras),Funde @item_451#@1
2012004,Mineral de cobre Ⅱ,Funde @item_451#@1#r (El cobre es un Mineral de alta abundancia en el mundo de Miras),Funde @item_451#@1
2012005,Mineral de hierro Ⅰ,Funde @item_401#@1#r (Mineral distribuido en cantidad moderada en el subsuelo de Miras),Funde @item_401#@1
2012006,Mineral de hierro Ⅱ,Funde @item_401#@1#r (Mineral distribuido en cantidad moderada en el subsuelo de Miras),Funde @item_401#@1
2012007,Mineral de titanio Ⅰ,"Funde @item_452#@1#r (Mineral escaso, visto en las profundidades o en las islas flotantes de Miras)",Funde @item_452#@1
2012008,Mineral de titanio Ⅱ,"Funde @item_452#@1#r (Mineral escaso, visto en las profundidades o en las islas flotantes de Miras)",Funde @item_452#@1
2012009,Mineral Tungsteno Ⅰ,Recoge @item_404#@1#r (Esparcido en la superficie de Horas),Recoge @item_404#@1
2012010,Mineral Tungsteno Ⅱ,Recoge @item_404#@1#r (Esparcido en la superficie de Horas),Recoge @item_404#@1
2012011,Mineral de Llama Ⅰ,Funde @item_400#@1#r (Encontrado rara vez en la superficie de Flamas),Funde @item_400#@1
2012012,Mineral de Llama Ⅱ,Funde @item_400#@1#r (Encontrado rara vez en la superficie de Flamas),Funde @item_400#@1
2012013,Piedra preciosa ámbar Ⅰ,Recoge @item_406#@1#r (Rara vez encontrado en el subsuelo medio y profundo de Miras),Recoge @item_406#@1
2012014,Piedra preciosa ámbar Ⅱ,Recoge @item_406#@1#r (Rara vez encontrado en el subsuelo medio y profundo de Miras),Recoge @item_406#@1
2012015,Mineral de ágata de seda Ⅰ,Recoge @item_403#@1#r (Rara vez encontrado en el subsuelo medio y profundo de Miras),Recoge @item_403#@1
2012016,Mineral de ágata de seda Ⅱ,Recoge @item_403#@1#r (Rara vez encontrado en el subsuelo medio y profundo de Miras),Recoge @item_403#@1
2012017,Mineral de mica Ⅰ,Recoge @item_407#@1#r (Mineral abundante en la superficie de Flamas),Recoge @item_407#@1
2012018,Mineral de mica Ⅱ,Recoge @item_407#@1#r (Mineral abundante en la superficie de Flamas),Recoge @item_407#@1
2012019,Mineral de cobre de Horas Ⅰ,Recoge @item_445#@1#r (Encontrado rara vez en la superficie de las islas flotantes de Horas),Recoge @item_445#@1
2012020,Mineral de cobre de Horas Ⅱ,Recoge @item_445#@1#r (Encontrado rara vez en la superficie de las islas flotantes de Horas),Recoge @item_445#@1
2012021,Bloque de mineral violeta Ⅰ,Recoge @item_446#@1 #r(Raramente encontrado en las islas flotantes de Horas),Recoge @item_446#@1
2012022,Bloque de mineral violeta Ⅱ,Recoge @item_446#@1 #r(Raramente encontrado en las islas flotantes de Horas),Recoge @item_446#@1
2012023,Mineral de runa de ataque Ⅰ,"Recoge @item_453#@1 #r(Comúnmente encontrado en áreas subterráneas y volcánicas, mas productivo en áreas pantanosas)",Recoge @item_453#@1
2012024,Mineral de runa de ataque Ⅱ,"Recoge @item_453#@1 #r(Comúnmente encontrado en áreas subterráneas y volcánicas, mas productivo en áreas pantanosas)",Recoge @item_453#@1
2012025,Mineral de runa de defensa Ⅰ,"Recoge @item_454#@1 #r(Comúnmente encontrado en áreas subterráneas y volcánicas, mas productivo en áreas de selva tropical)",Recoge @item_454#@1
2012026,Mineral de runa de defensa Ⅱ,"Recoge @item_454#@1 #r(Comúnmente encontrado en áreas subterráneas y volcánicas, mas productivo en áreas de selva tropical)",Recoge @item_454#@1
2012027,Mineral de runa de eficiencia Ⅰ,"Recoge @item_455#@1 #r(Comúnmente encontrado en áreas subterráneas y volcánicas, mas productivo en áreas de hielo)",Recoge @item_455#@1
2012028,Mineral de runa de eficiencia Ⅱ,"Recoge @item_455#@1 #r(Comúnmente encontrado en áreas subterráneas y volcánicas, mas productivo en áreas de hielo)",Recoge @item_455#@1
2012029,Vidrio Ⅰ,Funde @item_11305#@1 #r(Para conseguir @item_11305# necesitas procesar @item_29# primero),Funde @item_11305#@1
2012030,Vidrio Ⅱ,Funde @item_11305#@1 #r(Para conseguir @item_11305# necesitas procesar @item_29# primero),Funde @item_11305#@1
2012031,Cemento Ⅰ,Funde @item_11200#@1 #r(Para conseguir @item_11200# necesitas procesar @item_11305# primero),Funde @item_11200#@1
2012032,Cemento Ⅱ,Funde @item_11200#@1 #r(Para conseguir @item_11200# necesitas procesar @item_11305# primero),Funde @item_11200#@1
2012033,Maquina enterrada Ⅰ,Recoge @item_598#@1#r(raramente encontrada en las profundidades de Miras),Recoge @item_598#@1
2012034,Maquina enterrada Ⅱ,Recoge @item_598#@1#r(raramente encontrada en las profundidades de Miras),Recoge @item_598#@1
2012035,Piedra del amanecer Ⅰ,Recoge item_536#@1#r(Distribuido en grandes cantidades en la estrella de Flamas),Recoge 采集@item_536#@1
2012036,Piedra del amanecer Ⅱ,Recoge item_536#@1#r (Distribuido en grandes cantidades en la estrella de Flamas),Recoge item_536#@1
2012037,Nódulos de manganeso Ⅰ,Recoge @item_24#@1#r(Distribuido a lo largo del fondo del océano de Miras),Recoge @item_24#@1
2012038,Nódulos de manganeso Ⅱ,Recoge @item_24#@1#r(Distribuido a lo largo del fondo del océano de Miras),Recoge @item_24#@1
2012039,Roca de sulfuro Ⅰ,Funde @item_124#@1#r(Es el componente principal del suelo de flamas),Funde @item_124#@1
2012040,Roca de sulfuro Ⅱ,Funde @item_124#@1#r(Es el componente principal del suelo de flamas),Funde @item_124#@1
2012041,Mineral de hielo combustible Ⅰ,Recoge @item_402#@1#r(Distribuido ampliamente en la estrella de Miras),Recoge item_402#@1
2012042,Mineral de hielo combustible Ⅱ,Recoge @item_402#@1#r(Distribuido ampliamente en la estrella de Miras),Recoge @item_402#@1
2012043,Mineral de Celestio Ⅰ,Funde @item_405#@1#r(Un mineral que contiene enormes cantidades de energía estelar y es ampliamente distribuido en Flamas),Funde @item_405#@1
2012044,Mineral de Celestio Ⅱ,Funde @item_405#@1#r(Un mineral que contiene enormes cantidades de energía estelar y es ampliamente distribuido en Flamas),Funde @item_405#@1
2012045,Mineral de Fuego Helado Ⅰ,Recoge @item_34#@1#r (se encuentra con poca frecuencia en las cuevas de montañas nevadas de Miras),Recoger @item_34#@1
2012046,Mineral de Fuego Helado Ⅱ,Recoge @item_34#@1#r (se encuentra con poca frecuencia en las cuevas de montañas nevadas de Miras),Recoger @item_34#@1
2012047,Mineral de Gema Ordinaria Ⅰ,Recoge @item_33#@1#r (se encuentra con poca frecuencia bajo la tierra en Miras),Recoger @item_33#@1
2012048,Mineral de Gema Ordinaria ⅠⅠ,Recoge @item_33#@1#r (se encuentra con poca frecuencia bajo la tierra en Miras),Recoger @item_33#@1
3001001,Arma de madera Ⅰ,Sintetiza @item_12001#@1,Sintetiza @item_12001#@1
