ID,名称,描述,说明
3180009,Agregar un conjunto de valores a cualquier grupo,Agregar todos los valores de %2 en %1,"Agregar todos los valores del Grupo b en el orden original al final del Grupo a, incluyendo valores nulos. Por ejemplo, a = {1，2，3}, b = {4，5，6}. Agregar b a a, entonces a = {1，2，3，4，5，6}."
3180010,Establecer un conjunto de valores como nulo en cualquier grupo,Establecer valores repetidos con %2 a nulo en %1,"1. Des-duplicación. Definir los valores duplicados en el Grupo A y Grupo B como valores nulos. Los valores nulos duplicados no se eliminan.
2. Si hay múltiples valores duplicados, el primer valor se define como nulo primero. Por ejemplo, a = {1，1，1，2，3} b = {1，1，2} se convierte en a = {nil，nil，1，nil，3}, primero define 1 donde ix = 1 e ix = 2."
3180011,Eliminar un conjunto de valores de cualquier grupo,Eliminar los valores repetidos con %2 en %1,"1. Des-duplicación. Elimina valores duplicados en Grupo A y Grupo B, los valores nulos duplicados serán eliminados.
2. Si hay múltiples valores duplicados, el primer valor será eliminado primero. Por ejemplo, a = {1，1，1，2，3} y b = {1，1，2} luego de la eliminación, se convertirán en a = {1，3}, primero elimina 1 donde ix = 1 e ix = 2."
3180012,Instertar un conjunto de valores en cualquier grupo,Insertar todos los valores de %3 en la ubicación %2 de %1,"1. Insertar adelante afectará la secuencia. Por ejemplo, si b = {5，6，7} se inserta en a = {1，2，3，4} en la segunda ubicación, entonces será a = {1，5，6，7，2，3，4}
2. Si el valor es nulo en la ubicación insertada, será igual que lo asignado. Por ejemplo, si se inserta b = {4，5，6} en a = {1，2，3} en la cuarta ubicación, entonces será = a = {1，2，3，4，5，6}."
3180013,Establecer el valor del número especificado en cualquier grupo,Establecer el valor de ID %2 en %1 a %3,La operación de asignación es la misma que la lógica de asignación existente.
3180014,Reemplzar cualquier valor de cualquier grupo,Reemplazar todo %2 en %1 con %3,"Reemplazar todo el contenido que coincide. Por ejemplo a = {1，1，1，2，3}, reemplazar 1 con 5, entonces a = {5，5，5，2，3}."
3180015,Ordenar los valores de cualquier grupo,Ordenar valor %2 de %1,"1. Ordenar por número.
2. Los Grupos de Cadenas se ordenan según el largo de la cadena. Si dos tienen el mismo largo, se ordenan según el orden original."
3190001,Ocultar Unidad,Hacer que %1 establezca el atributo de visualización de %3 de %2 en ocultar,
3190002,Establecer contenido de texto,Hacer que %1 establezca el texto de %3 de %2 en %4,
3190003,Establecer contenido de botón\patrón,Hacer que %1 establezca el patrón de %3 de %2 en %4,
3190004,Establecer el tamaño del patrón\botón,Hacer que %1 establezca %3 de %2 para tener un ancho de %4 y un alto de %5,
3190005,Establecer tamaño de fuente de texto,Hacer que %1 establezca la fuente de %3 de %2 en %4,
3190006,Establecer color de unidad,Hacer que %1 establezca el color %3 de %2 en %4,
3190007,Mostrar Unidad,Hacer que %1 establezca el atributo de visualización de %3 de %2 en mostrar,
3190008,Rotar Unidad,Hacer que %1 establezca %3 de %2 para rotar en sentido de agujas del reloj %4,
3190009,Abrir Interfaz,Hacer que %1 abra %2,
3190010,Cerrar Interfaz,Hacer que %1 cierre %2,
3190011,Establecer transparencia de unidad,Hacer que %1 establezca la transparencia de %3 de %2 en %4,
3190012,Cambiar Estado de Página,Hacer que %2 de %1 cambie a %3,
3190013,Establecer ubicación de unidad,Hacer que %1 establezca las coordenadas de %3 de %2 en X%4 Y%5,
3190014,Cambiar Estado de Página (Animación inteligente),"Hacer que %2 de %1 cambie a %3, animación %4, duración %5s",
3190015,Abrir interfaz (Animación),"Hacer que %1 abra %2, animación %3, duración %4s",
3190016,Cerrar interfaz (Animación),"Hacer que %1 cierre %2, animación %3, duración %4s",
3190017,Mostrar Unidad (Animación),"Hacer que %1 establezca %3 de %2 en mostrar, animación %4, duración %5s",
3190018,Ocultar Unidad (Animación),"Hacer que %1 establezca %3 de %2 en ocultar, animación %4, duración %5s",
3190019,Reproducir animación de unidad,Hacer que %1 establezca %3 de %2 en reproducir animación %4,
3190020,Reproducir animación de unidad y esperar,Hacer que %1 establezca %3 de %2 en reproducir animación %4 y esperar,
3190021,Establecer contenido de texto (animación),Hacer que %1 establezca el texto de %3 de %2 en %4 y reproducir animación %5,
3190022,Mover a la unidad a las coordenadas de manera fluida,Hacer que %1 establezca %3 de %2 en movimiento fluido %4,
3190023,Aumentar las coordenadas de la unidad de manera fluida,Hacer que %1 establezca %3 de %2 en movimiento fluido %4,
3190024,Cambiar la escala de la unidad de manera fluida hasta el ancho y el alto,Hacer que %1 establezca %3 de %2 en movimiento fluido %4,
3190025,Aumentar el ancho y alto de la unidad de manera fluida,Hacer que %1 establezca %3 de %2 en movimiento fluido %4,
3190026,Rotar la unidad hasta el ángulo de manera fluida,Hacer que %1 establezca %3 de %2 en movimiento fluido %4,
3190027,Aumentar el ángulo de la unidad de manera fluida,Hacer que %1 establezca %3 de %2 en movimiento fluido %4,
3190028,Detener todas las animaciones de la unidad,Hacer que %1 establezca %3 de %2 para detener todas las animaciones,
3200001,Establecer la imagen del Panel de Visualización del jugador,Establecer la imagen %1%2 a %3,"1. El mismo Panel de Visualización puede mostrar distinto contenido a distintos jugadores.
2. Este evento se debe ejecutar una vez para todos los jugadores para permitirles ver el mismo contenido."
3200002,Establecer el video del Panel de Visualización del jugador,Establecer el vínculo de video %1%2 a %3,"1. El mismo Panel de Visualización puede mostrar distinto contenido a distintos jugadores.
2. Este evento se debe ejecutar una vez para todos los jugadores para permitirles ver el mismo contenido."
3200003,Establecer la interfaz del Panel de Visualización del jugador,Establecer la interfaz de visualización %1%2 a %3,"1. El mismo Panel de Visualización puede mostrar distinto contenido a distintos jugadores.
2. Este evento se debe ejecutar una vez para todos los jugadores para permitirles ver el mismo contenido."
3200004,Mostrar el Panel de Visualización al jugador,Mostrar %2 para %1,"El Panel de Visualización puede tener distintos estados para cada jugador, que se pueden mostrar al Jugador A y ocultar al Jugador B."
3200005,Ocultar el Panel de Visualización del jugador,Establecer %2 como oculto para %1,"El Panel de Visualización puede tener distintos estados para cada jugador, que se pueden mostrar al Jugador A y ocultar al Jugador B."
3200006,Establecer modo de reproducción de video del Panel de Visualización del jugador,Establecer el modo de reproducción de video de este %1%2 a %3,
3200007,Establecer el video web del Panel de Visualización del jugador,Establecer la visualización del vínculo de video en línea %1%2 como %3,
320001,Coordenadas de Cámara,Las coordenadas de cámara para %1 son %2,
320002,Ángulo de Cámara,La cámara para %1 está en un ángulo de %2,
320003,Campo de Visión de Cámara,Campo de Visión de %1,
3210001,Establecer valores de jugador en la Lista de Ranking,Establecer el valor de %2 en %1 a %3,"1. Se puede usar el ID de usuario de los jugadores como un índice para definir el valor de los jugadores en la Lista de Ranking del servidor.
2. Guarda los datos de los jugadores en la Lista de Ranking, y puedes hacer una Lista de Ranking completa.
#3. Para quienes tengan la misma puntuación, el primero que entra en la Lista de Ranking tendrá un mejor rango.
4. La Lista de Ranking será efectiva en el mapa del servidor de la nube cuando se cargue el mapa."
3210002,Establecer valores de nombre especificado en la Lista de Ranking,Establecer el valor de denominado %2 como %3 en %1,"1. Personalizar el nombre del índice. Solo se permiten letras, números, guiones bajos y asteriscos.
2. La Lista de Ranking se puede indexar al rellenar el nombre de referencia de script utilizando la casilla de ingreso."
3210003,Eliminar el valor del jugador de la Lista de Ranking,Eliminar los valores de %2 de %1,
3210004,Eliminar el valor del nombre especificado de la Lista de Ranking,Eliminar el valor denominado %2 de %1,
3210005,Calcular automáticamente utilizando los valores de jugadores especificados en la Lista de Ranking,Agregar %3 al valor %2 en %1,Esta acción se puede utilizar cuando múltiples salas operan en el mismo valor sin causar que los valores se sobreescriban entre sí.
3210006,Calcular automáticamente utilizando los valores de nombres especificados en la Lista de Ranking,Agregar %3 al valor %2 en %1,Esta acción se puede utilizar cuando múltiples salas operan en el mismo valor sin causar que los valores se sobreescriban entre sí.
3210007,Obtener el valor del rango especificado en la Lista de Ranking,"Obtener el valor clasificado como Nro.%2 en el método %4 en %1, y ejectutar %3 para pasar el valor al evento","1. La Lista de Ranking solo permitirá números enteros positivos, el orden ascendiente es de menor a mayor, y el orden descendiente es de mayor a menor.
2. Todos los parámetros de este evento se transfieren al [evento] ejecutado, como [jugador que activó el evento], [jugador objetivo en evento], [criatura que activó el evento], etc.
3. Puedes obtener xx del servidor/Lista de Ranking para obtener cuatro valores de nombre, jugador, valor y Lista de Ranking."
3210008,Obtener el valor del jugador especificado en la Lista de Ranking,Obtener el valor de %2 en %1 y ejecutar %3 para pasar el valor al evento,"1. Todos los parámetros de este evento se transfieren al [evento] ejecutado, como [jugador que activó el evento], [jugador objetivo en el evento], [criatura que activó el evento], etc.
2. Puedes obtener xx del servidor/Lista de Ranking para obtener cuatro valores de nombre, jugador, valor y Lista de Ranking."
3210009,Obtener el valor del nombre especificado en la Lista de Ranking,Obtener el valor de %2 en %1 y ejecutar %3 para pasar el valor al evento,"1. Todos los parámetros de este evento se transfieren al [evento] ejecutado, como [jugador que activó el evento], [jugador objetivo en el evento], [criatura que activó el evento], etc.
2. Puedes obtener xx del servidor/Lista de Ranking para obtener cuatro valores de nombre, jugador, valor y Lista de Ranking."
3210010,Establecer un valor aleatorio del nombre especificado en la tabla,Establecer el valor de %2 en %1 a %3,"1. Utilizar punto para dividir el índice, lo que tiene un impacto en el uso de scripts. Ignorar esto si solo se usa evento."
3210011,Eliminar el valor del nombre especificado de la tabla,Eliminar el valor denominado %2 de %1,
3210012,Obtener el valor del nombre especificado en la tabla,Obtener el valor de %2 en %1 y ejecutar %3 para pasar el valor al evento,
3210013,Vaciar Tabla,Vaciar %1,No se pueden recuperar los datos una vez eliminados. Por favor ten cuidado.
3210014,Vaciar Lista de Ranking,Vaciar %1,No se pueden recuperar los datos una vez eliminados. Por favor ten cuidado.
3210015,Informar datos de jugador,"Reportar datos %1, el nombre del evento es %2","Al utilizar distintas combinaciones en nombres de evento personalizados, puedes reportar los datos de comportamiento del jugador. Luego de reportar, puedes ver los datos del jugador en el backend del Centro del Creador."
3220001,Mostrar ventana emergente de clasificación al jugador,Mostrar ventana emergente de clasificación a %1,"① Los jugadores solo pueden activar esto luego de jugar cierto tiempo (3 minutos luego de entrar al mapa).
② Esto solo se activará una vez cada 10 minutos, y no se activará si el jugador ya ha revisado este mapa.
③ Volver a entrar al mapa o cambiar a modo de edición puede hacer que vuelva a aparecer, lo que es conveniente al hacer pruebas."
3220002,Mostrar ventana emergente favorita al jugador,Mostrar ventana emergente favorita a %1,"① Los jugadores solo pueden activar esto luego de jugar cierto tiempo (3 minutos luego de entrar al mapa).
② Esto solo se activará una vez cada 10 minutos, y no se activará si el jugador ya ha revisado este mapa.
③ Volver a entrar al mapa o cambiar a modo de edición puede hacer que vuelva a aparecer, lo que es conveniente al hacer pruebas."
3220003,Display follow-the-author pop-up to players,Display %2 pop-up to %1,
40001,Atributo de Equipo,Atributo %2 de %1,
40003,Ubicación en el Evento,Ubicación en el Evento,
40004,Punto de Aparición,Punto de Aparición,
40005,Emote en el Evento,Emote en el Evento,
40006,Efecto de Estado en el Evento,Efecto de Estado en el Evento,
40007,Tipo de Efecto Especial en el Evento,Tipo de Efecto Especial en el Evento,
40008,Tipo de último Efecto Especial creado,Tipo de último Efecto Especial creado,
40009,Tipo de Bloque en el Evento,Tipo de Bloque en el Evento,
40010,Tipo de último Bloque creado,Tipo de último Bloque creado,
40011,Barra Rápida en el Evento,Barra Rápida en el Evento,
40012,Barra de Equipo en el Evento,Barra de Equipo en el Evento,
40013,Unidad en el Evento,Unidad en el Evento,
40014,Interfaz en el Evento,Interfaz en el Evento,
40015,Cadena de Evento,Cadena de Evento,
40016,Interfaz de Edición Actual,Interfaz de Edición Actual,
40017,Música en el Evento,Música en el Evento,
40018,El objeto que realiza la acción,El objeto que realiza la acción,
40019,Recetas en el Evento,Recetas en el Evento,
40020,Fundición en el Evento,Fundición en el Evento,
40021,Trama en el Evento,Trama en el Evento,
40022,Región en evento,Región en evento,
40023,Daño en evento,Daño en evento,
5000001,Repetir Ejecución,Repetir ejecución #n%1,
5000002,Repetir ejecución varias veces,Repetir ejecución #n%1 %1 veces,
5000003,Repetir ejecución hasta,Repetir ejecución hasta %1#n%1,
5000004,Salir de Bucle,Salir de Bucle,
5000005,Si... Entonces,"Si %1, entonces #n%1",
5000006,Si... De lo contrario,"Si %1, entonces #n%1#n. De lo contrario, #n%1.",
5000007,Seguir esperando hasta,Seguir esperando hasta %1,
5000008,Detener,Detener %1,
50001,Ubicación de Jugador,Ubicación de %1,
50002,La ubicación de Visión Frontal del jugador,Ubicación de Vista Frontal de %1,
50003,Atributo de Jugador,Atributo %2 de %1,
50004,El número de objetos del jugador,El número de %2 de %1,
50006,Orientación del jugador,Ángulo de Orientación de %1,
50007,Nombre del Jugador,Nombre de %1,
50012,Anfitrión,Anfitrión,
50018,Equipo del Jugador,Equipo de %1,
50019,Variable Privada de Jugador (Región),%2 de %1 (Región),
50020,Variable Privada de Jugador (Ubicación),%2 de %1 (Ubicación),
50021,Variable Privada de Jugador (Valor),%2 de %1 (Valor),
50022,Variable Privada de Jugador (Cadena),%2 de %1 (Cadena),
50023,Variable Privada de Jugador (Valor Booleano),%2 de %1 (Valor Booleano),
50024,Variable Privada de Jugador (Jugador),%2 de %1 (Jugador),
50025,Variable Privada de Jugador (grupo de jugadores),%2 de %1 (grupo de jugadores),
50026,Variable Privada de Jugador (Tipo de Bloque),%2 de %1 (Tipo de Bloque),
50027,Variable Privada de Jugador (Tipo de Objeto),%2 de %1 (Tipo de Objeto),
50028,Variable Privada de Jugador (Criatura),%2 de %1 (Criatura),
50029,Variable Privada de Jugador (Tipo de Criatura),%2 de %1 (Tipo de Criatura),
50030,Variable Privada de Jugador (Grupo de Criatura),%2 de %1 (Grupo de Criatura),
50031,Variable Privada de Jugador (Temporizador),%2 de %1 (Temporizador),
50032,Variable Privada de Jugador (Tipo de Efecto Especial),%2 de %1 (Tipo de Efecto Especial),
50033,Dirección de Vista Frontal del jugador,Dirección de Vista Frontal de %1,
50034,El tipo de objeto que sostiene el jugador,El tipo de objeto que tiene %1,
50035,Jugador,Jugador %1,
50036,grupo de jugadores,grupo de jugadores %1,
50037,La apariencia del jugador,Apariencia de %1,
50038,grupo de jugadores,grupo de jugadores %1,
50039,Variable Privada de Jugador (Grupo de Ubicación),%2 de %1 (Grupo de Ubicación),
50040,Variable Privada de Jugador (Grupo de Región),%2 de %1 (Grupo de Región),
50041,Variable Privada de Jugador (Grupo Numérico),%2 de %1 (Grupo Numérico),
50042,Variable Privada de Jugador (Grupo de Cadenas),%2 de %1 (Grupo de Cadenas),
50043,Variable Privada de Jugador (Grupo Booleano),%2 de %1 (Grupo Booleano),
50044,Variable Privada de Jugador (Grupo de Tipo de Bloque),%2 de %1 (Grupo de Tipo de Bloque),
50045,Variable Privada de Jugador (Grupo de Tipo de Objeto),%2 de %1 (Grupo de Tipo de Objeto),
50046,Variable Privada de Jugador (Grupo de Tipo de Criatura),%2 de %1 (Grupo de Tipo de Criatura),
50047,Variable Privada de Jugador (Grupo de Temporizador),%2 de %1 (Grupo de Temporizador),
50048,Variable Privada de Jugador (Grupo de Tipo de Efecto Especial),%2 de %1 (Grupo de Tipo de Efecto Especial),
50049,Tipo de apariencia aleatoria,Tipo de apariencia aleatoria,
50050,ID de Usuario del jugador,ID de Usuario de %1,
50051,Obtener el jugador con ID de usuario específico,Obtener el jugador con ID de usuario como %1,
50052,El número total restante de objetos que se pueden almacenar en la mochila del jugador,Obtener el número total restante de ranuras en la mochila de %1 y la Barra Rápida que puede almacenar %2,
50053,Tipo de Objeto de Mochila de Jugador,Obtener tipo de objeto %2 de %1,
50054,Nombre de Objeto de Mochila de Jugador,Obtener nombre de objeto %2 de %1,
50055,Obtener el número de objetos del jugador,Obtener el número actual de %1%2,
50056,Obtener el tiempo restante del estado del jugador,Obtener el tiempo restante de %2 de %1,
50099,Plantillas variables privadas verdaderas,Plantillas variables privadas verdaderas,
50119,Plantilla Variable (Región),Plantilla Variable (Región),
50120,Plantilla Variable (Ubicación),Plantilla Variable (Ubicación),
50121,Plantilla Variable (Valor),Plantilla Variable (Valor),
50122,Plantilla Variable (Cadena),Plantilla Variable (Cadena),
50123,Plantilla Variable (Valor Booleano),Plantilla Variable (Valor Booleano),
50124,Plantilla Variable (Jugador),Plantilla Variable (Jugador),
50125,Plantilla Variable (grupo de jugadores),Plantilla Variable (grupo de jugadores),
50126,Plantilla Variable (Tipo de Bloque),Plantilla Variable (Tipo de Bloque),
50127,Plantilla Variable (Tipo de Objeto),Plantilla Variable (Tipo de Objeto),
50128,Plantilla Variable (Criatura),Plantilla Variable (Criatura),
50129,Plantilla Variable (Tipo de Criatura),Plantilla Variable (Tipo de Criatura),
50130,Plantilla Variable (Grupo de Criatura),Plantilla Variable (Grupo de Criatura),
50131,Plantilla Variable (Temporizador),Plantilla Variable (Temporizador),
50132,Plantilla Variable (Tipo de Efecto Especial),Plantilla Variable (Tipo de Efecto Especial),
50139,Plantilla Variable (Grupo de Ubicación),Plantilla Variable (Grupo de Ubicación),
50140,Plantilla Variable (Grupo de Región),Plantilla Variable (Grupo de Región),
50141,Plantilla Variable (Grupo Numérico),Plantilla Variable (Grupo Numérico),
50142,Plantilla Variable (Grupo de Cadenas),Plantilla Variable (Grupo de Cadenas),
50143,Plantilla Variable (Grupo Booleano),Plantilla Variable (Grupo Booleano),
50144,Plantilla Variable (Grupo de Tipo de Bloque),Plantilla Variable (Grupo de Tipo de Bloque),
50145,Plantilla Variable (Grupo de Tipo de Objeto),Plantilla Variable (Grupo de Tipo de Objeto),
50146,Plantilla Variable (Grupo de Tipo de Criatura),Plantilla Variable (Grupo de Tipo de Criatura),
50147,Plantilla Variable (Grupo de Temporizador),Plantilla Variable (Grupo de Temporizador),
50148,Plantilla Variable (Grupo de Tipo de Efecto Especial),Plantilla Variable (Grupo de Tipo de Efecto Especial),
50149,Plantilla Variable (Lista de Ranking),Plantilla Variable (Lista de Ranking),
50150,Plantilla variable (tabla),Plantilla variable (tabla),
50151,Plantilla variable (tabla bidimensional),%2 de%1 (tabla bidimensional),
60001,Número de jugadores en grupo de jugadores,Número de jugadores en %1,
60002,ID de Jugador en grupo de jugadores,ID de %2 en %1,
60003,Número de Jugadores en el Juego,Número de jugadores en juego actual,
60004,Jugador con el número específico en el grupo de jugadores,ID de Jugador %2 en %1,
60005,Jugador Aleatorio en grupo de jugadores,Jugador Aleatorio en %1,
60006,Todos los Jugadores,Todos los Jugadores,
60007,Todos los Jugadores en el equipo,Todos los Jugadores en %1,
60008,Todos los Jugadores en la Región,Todos los Jugadores en %1,
60009,Jugador que activó el evento,Jugador que activó el evento,
60010,Jugadores objetivo en el Evento,Jugadores objetivo en el Evento,
60011,Jugadores que lanzan proyectiles,Jugadores que lanzan proyectiles,
60012,Player’s first inviter,%1’s first inviter,
60013,New player group of player’s invitation,New player group successfully invited by %1,At most 200 players are available for this interface
60014,All player group of player’s invitation,All player group successfully invited by %1,At most 200 players are available for this interface
70001,Ubicación de Criatura,Ubicación de %1,
70002,Atributo de Criatura,Atributo %2 de %1,
70004,Obtener ID de Criatura en el Grupo de Criatura,ID de %2 en %1,
70005,Ángulo de Orientación de Criatura,Ángulo de Orientación de %1,
70006,Nombre de Tipo de Criatura,Escribir Nombre de Tipo de %1,
70012,Equipo de Criatura,Equipo de %1,
70013,Tipo de Criatura Especificado,Tipo de %1,
70014,Tipo de Criatura Aleatoria,Tipo de Criatura Aleatoria,
70015,Tipo de Criatura,Tipo de Criatura %1,
70016,Grupo de Criatura,Grupo de Criatura %1,
70017,Apariencia de Criatura,Apariencia de %1,
70018,Grupo de Criatura,Grupo de Criatura %1,
70019,Grupo de Tipo de Criatura,Grupo de Tipo de Criatura %1,
70020,Criatura,Criatura %1,
70021,Nombre de Tipo de Criatura,Escribir Nombre de Tipo de %1,
70022,Descripción de Tipo de Criatura,Descripción de Plugin de %1,
80001,Número de Criaturas en Grupo de Criatura,Número de criaturas en %1,
80002,Criatura con números especificados en el Grupo de Criatura,ID de Criatura %2 en %1,
80003,Criatura Aleatoria de Grupo de Criatura,Criatura Aleatoria en %1,
80004,Todas las Criaturas en el Equipo,Todas las Criaturas en %1,
80005,Todas las Criaturas en la Región,Todas las Criaturas en %1,
80006,Criatura que activó el evento,Criatura que activó el evento,
80007,Criatura Objetivo en el Evento,Criatura Objetivo en el Evento,
80008,Tipo de Criatura que activó el evento,Tipo de Criatura que activó el evento,
80009,Tipo de Criatura objetivo en el Evento,Tipo de Criatura objetivo en el Evento,
80010,Última Criatura creada,Última Criatura creada,
80011,Tipo de última Criatura creada,Tipo de última Criatura creada,
80012,Criaturas que lanzan proyectiles,Criaturas que lanzan proyectiles,
90001,Ubicación de Botines,Ubicación de %1,
90002,Número de Botines,Número de %1,
90003,El número de objetos que han cambiado en la Mochila del jugador,El número de objetos que han cambiado en la Mochila del jugador,
90004,Nombre de Tipo de Objeto,Escribir Nombre de Tipo de %1,
90008,Tipo de Botín,Tipo de %1,
90009,Tipo de Objeto,Tipo de Objeto %1,
90012,Grupo de Tipo de Objeto,Grupo de Tipo de Objeto %1,
90013,Tipo de Objeto Aleatorio,Tipo de Objeto Aleatorio,
90014,Tipo de Objeto en el Evento,Tipo de Objeto en el Evento,
90015,Proyectil que activó el evento,Proyectil que activó el evento,
90016,Botines en el Evento,Botines en el Evento,
90017,Número de objeto en el Evento,Número de objeto en el Evento,
90018,Tipo de último Objeto creado,Tipo de último Objeto creado,
90019,Descripción de Tipo de Objeto,Descripción de Plugin de %1,
90020,Atributo de Objeto,%2 de %1,
