ID,名称,描述,说明
3190003,Definir o conteúdo do padrão/tecla,Fazer %1 definir o padrão de %3 de %2 para %4,
3190004,Definir o tamanho do padrão/tecla,Fazer %1 definir %3 de %2 para ter a largura de %4 e a altura de %5,
3190005,Definir tamanho da fonte do texto,Fazer %1 definir a fonte de %3 de %2 para %4,
3190006,Definir a cor do componente,Fazer %1 definir a cor de %3 de %2 para %4,
3190007,Exibir Componente,Fazer %1 definir o atributo de exibição de %3 de %2 para ser exibido,
3190008,Componente de Rotação,Fazer %1 definir %3 de %2 para girar no sentido horário %4,
3190009,Abrir Interface,Fazer %1 abrir %2,
3190010,Fechar Interface,Fazer %1 fechar %2,
3190011,Definir a transparência do componente,Fazer %1 definir a transparência de %3 de %2 para %4,
3190012,Trocar Estado da Página,Fazer %2 de %1 trocar para %3,
3190013,Definir a localização do componente,Fazer %1 definir as coordenadas de %3 de %2 para X%4 Y%5,
3190014,Trocar Estado da Página (Animação Inteligente),"Fazer %2 de %1 trocar para %3, animação de %4 por %5 segundos",
3190015,Abrir Interface (Animação),"Fazer %1 abrir %2, animação de %3 por %4 segundos",
3190016,Fechar Interface (Animação),"Fazer %1 fechar %2, animação de %3 por %4 segundos",
3190017,Exibir Componente (Animação),"Fazer %1 definir %3 de %2 para exibir, animação de %4 por %5 segundos",
3190018,Ocultar Componente (Animação),"Fazer %1 definir %3 de %2 para ocultar, animação de %4 por %5 segundos",
3190019,Reproduzir animação do componente,Fazer %1 definir %3 de %2 para reproduzir animação de %4,
3190020,Reproduzir animação do componente e aguardar,Fazer %1 definir %3 de %2 para reproduzir animação de %4 e aguardar,
3190021,Definir o conteúdo do texto (animação),Fazer %1 definir o texto de %3 de %2 para %4 e reproduzir animação de %5,
3190022,Mover suavemente o componente para as coordenadas,Fazer %1 definir o movimento suave %4 de %3 de %2,
3190023,Aumentar suavemente as coordenadas do componente,Fazer %1 definir o movimento suave %4 de %3 de %2,
3190024,Dimensionar suavemente o componente para a largura e altura,Fazer %1 definir o movimento suave %4 de %3 de %2,
3190025,Aumentar suavemente a largura e altura do componente,Fazer %1 definir o movimento suave %4 de %3 de %2,
3190026,Rodar suavemente o componente para o ângulo,Fazer %1 definir o movimento suave %4 de %3 de %2,
3190027,Aumentar suavemente o ângulo do componente,Fazer %1 definir o movimento suave %4 de %3 de %2,
3190028,Parar todas as animações do componente,Fazer %1 definir %3 de %2 para parar todas as animações,
3200001,Definir a imagem do painel de exibição do jogador,Definir a imagem de %1%2 para %3,"1. O mesmo painel de exibição pode exibir conteúdos diferentes para jogadores diferentes.
2. Este evento precisa ser executado uma vez para todos os jogadores para que eles vejam o mesmo conteúdo."
3200002,Definir o vídeo do painel de exibição do jogador,Definir a ligação de vídeo de %1%2 para %3,"1. O mesmo painel de exibição pode exibir conteúdos diferentes para jogadores diferentes.
2. Este evento precisa ser executado uma vez para todos os jogadores para que eles vejam o mesmo conteúdo."
3200003,Definir a interface do painel de exibição do jogador,Definir a interface de exibição de %1%2 para %3,"1. O mesmo painel de exibição pode exibir conteúdos diferentes para jogadores diferentes.
2. Este evento precisa ser executado uma vez para todos os jogadores para que eles vejam o mesmo conteúdo."
3200004,Exibir o painel de exibição do jogador,Exibir %2 por %1,"O painel de exibição pode ter estados diferentes para cada jogador, os quais podem ser exibidos ao jogador A e ocultados ao jogador B."
3200005,Ocultar o painel de exibição do jogador,Definir %2 como oculto por %1,"O painel de exibição pode ter estados diferentes para cada jogador, os quais podem ser exibidos ao jogador A e ocultados ao jogador B."
3200006,Definir o modo de reprodução do painel de exibição para o jogador,Definir o modo de reprodução de vídeo deste %1%2 para %3,
3200007,Definir o painel de exibição do jogador de vídeo da web,Definir %1%2 para exibir a ligação de vídeo online como %3,
320001,Coordenadas da Câmara,Coordenadas da câmara de %1 para %2,
320002,Ângulo da Câmara,Câmara de %1 está a um ângulo de %2,
320003,FOV de Câmara,FOV de %1,
3210001,Defina o valor do jogador na tabela de classificação,Definir o valor do número %2 em %1 para %3,"1. O UID dos jogadores pode ser usado como um índice para definir o valor dos jogadores na tabela de classificação do servidor.
2. Salve os dados dos jogadores na tabela de classificação do servidor e poderá criar uma tabela de classificação completa.
#3. Para aqueles que têm os mesmos pontos, aquele que entrar na tabela de classificação mais cedo terá uma classificação mais alta.
4. A tabela de classificação entrará em vigor no mapa do servidor em nuvem assim que o mapa for carregado."
3210002,Defina o valor do nome especificado na tabela de classificação,Definir o valor com o nome %2 como %3 em %1,"1. Personalizar o nome do índice. Apenas letras, números, sublinhados e asteriscos são permitidos.
2. A tabela de classificação pode ser indexada preenchendo o nome de referência do script usando a caixa de entrada."
3210003,Apagar o valor do jogador na tabela de classificação,Apagar valores de %2 de %1,
3210004,Apagar o valor do nome especificado na tabela de classificação,Apagar o valor com o nome %2 de %1,
3210005,Calcula automaticamente usando os valores dos jogadores especificados na tabela de classificação,Adicionar %3 ao valor de %2 em %1,Esta ação pode ser usada quando várias salas operam no mesmo valor sem fazer com que os valores se sobrescrevam
3210006,Calcula automaticamente usando os valores dos nomes especificados na tabela de classificação,Adicionar %3 ao valor de %2 em %1,Esta ação pode ser usada quando várias salas operam no mesmo valor sem fazer com que os valores se sobrescrevam
3210007,Obtenha o valor da classificação especificada na tabela de classificação,Obtenha o valor classificado como n.º %2 no método %4 em %1 e execute %3 para passar o valor para o evento,"1. A tabela de classificação permitirá apenas números inteiros positivos. A ordem crescente é de pequeno para grande e a ordem decrescente é de grande para pequeno.
2. Todos os parâmetros deste evento são transferidos para o [evento] executado, tal como [jogador que acionou o evento], [jogador alvo no evento], [criatura que acionou o evento], etc.
3. Pode obter xx do servidor/tabela de classificação para obter quatro valores de nome, jogador, valor e tabela de classificação."
3210008,Obtenha o valor do jogador especificado na tabela de classificação,Obtenha o valor de %2 em %1 para executar %3 para passar o valor para o evento,"1. Todos os parâmetros deste evento são transferidos para o [evento] executado, tal como [jogador que acionou o evento], [jogador alvo no evento], [criatura que acionou o evento], etc.
2. Pode obter xx do servidor/tabela de classificação para obter quatro valores de nome, jogador, valor e tabela de classificação."
3210009,Obtenha o valor do nome especificado na tabela de classificação,Obtenha o valor de %2 em %1 para executar %3 para passar o valor para o evento,"1. Todos os parâmetros deste evento são transferidos para o [evento] executado, tal como [jogador que acionou o evento], [jogador alvo no evento], [criatura que acionou o evento], etc.
2. Pode obter xx do servidor/tabela de classificação para obter quatro valores de nome, jogador, valor e tabela de classificação."
3210010,Defina um valor aleatório do nome especificado na tabela,Definir o valor do número %2 em %1 para %3,"1. Use o período para dividir o índice, o que tem um impacto no uso de scripts. Ignore isto se apenas o evento for usado."
3210011,Apagar o valor do nome especificado na tabela,Apagar o valor com o nome %2 de %1,
3210012,Obtenha o valor do nome especificado na tabela,Obtenha o valor de %2 em %1 para executar %3 para passar o valor para o evento,
3210013,Tabela vazia,Apagar %1,"Não pode recuperar quando for apagado. Por favor, tenha cuidado."
3210014,Apagar a tabela de classificação,Apagar %1,"Não pode recuperar quando for apagado. Por favor, tenha cuidado."
3210015,Reportar dados do jogador,"Reportar dados de %1, o nome do evento é %2","Ao usar diferentes combinações de eventos em nomes de eventos personalizados, você pode informar os dados de comportamento do jogador. Após informar, pode visualizar os dados do jogador no back-end do Centro do Criador."
3220001,Exibir pop-up de classificação para o jogador,Exibir pop-up de classificação para %1,"① Os jogadores só podem acionar isto depois de jogar por algum tempo (3 minutos depois de entrar no mapa).
② Isto só será acionado uma vez a cada 10 minutos. Não será acionado se o jogador já tiver revisto este mapa.
③ Entrar novamente no mapa ou trocar para o modo de edição pode fazer com que ele apareça novamente, o que é conveniente para testar."
3220002,Exibir pop-up favorito para o jogador,Exibir pop-up favorito para %1,"① Os jogadores só podem acionar isto depois de jogar por algum tempo (3 minutos depois de entrar no mapa).
② Isto só será acionado uma vez a cada 10 minutos. Não será acionado se o jogador já tiver revisto este mapa.
③ Entrar novamente no mapa ou trocar para o modo de edição pode fazer com que ele apareça novamente, o que é conveniente para testar."
3220003,Display follow-the-author pop-up to players,Display %2 pop-up to %1,
40001,Atributos da Equipe,Atributo de %2 de %1,
40003,Posição do Evento,Posição do Evento,
40004,Ponto de Aparecimento,Ponto de Aparecimento,
40005,Emoji no Evento,Emoji no Evento,
40006,Efeito do Estado no Evento,Efeito do Estado no Evento,
40007,Tipo de Efeito Especial no Evento,Tipo de Efeito Especial no Evento,
40008,Último tipo de efeito especial criado,Último tipo de efeito especial criado,
40009,Tipo de Bloco no Evento,Tipo de Bloco no Evento,
40010,Último tipo de bloco criado,Último tipo de bloco criado,
40011,Barra de Atalhos no Evento,Barra de Atalhos no Evento,
40012,Barra de Equipamento no Evento,Barra de Equipamento no Evento,
40013,Componente de Evento,Componente de Evento,
40014,Interface do Evento,Interface do Evento,
40015,Cadeia de Evento,Cadeia de Evento,
40016,Interface de Edição Atual,Interface de Edição Atual,
40017,Música no Evento,Música no Evento,
40018,Objeto que executa a ação,Objeto que executa a ação,
40019,Receitas do Evento,Receitas do Evento,
40020,Fundição do Evento,Fundição do Evento,
40021,Trama do Evento,Trama do Evento,
40022,Área no Evento,Área no Evento,
40023,Dano no Evento,Dano no Evento,
5000001,Repetir a execução,Repetir a execução de #n%1,
5000002,Repetir várias vezes a execução,Repetir a execução de #n%1 por %1 vez(es),
5000003,Repetir a execução até,Repetir a execução até %1#n%1,
5000004,Sair do ciclo,Sair do ciclo,
5000005,Se... então,"Se %1, então #n%1",
5000006,Se... caso contrário,"Se %1, então #n%1#n. Caso contrário, #n%1.",
5000007,Continue esperando até,Continue esperando até %1,
5000008,Parar,Parar %1,
50001,Localização do Jogador,Localização de %1,
50002,A posição da mira do jogador,Visão Frontal de %1,
50003,Atributos do Jogador,Atributo de %2 de %1,
50004,O número de itens do jogador,Número %2 de %1,
50006,Orientação do Jogador,Direção do Ângulo de %1,
50007,Nome do Jogador,Nome de %1,
50012,Anfitrião,Anfitrião,
50018,Equipe do Jogador,Equipe de %1,
50019,Variável Privada do Jogador (Área),%2 de %1 (Área),
50020,Variável Privada do Jogador (Localização),%2 de %1 (Localização),
50021,Variável Privada do Jogador (Valor),%2 de %1 (Valor),
50022,Variável Privada do Jogador (Cadeia),%2 de %1 (Cadeia),
50023,Variável Privada do Jogador (Valor Booleano),%2 de %1 (Valor Booleano),
50024,Variável Privada do Jogador (Jogador),%2 de %1 (Jogador),
50025,Variável Privada do Jogador (Grupo de Jogadores),%2 de %1 (Grupo de Jogadores),
50026,Variável Privada do Jogador (Tipo de Bloco),%2 de %1 (Tipo de Bloco),
50027,Variável Privada do Jogador (Tipo de Item),%2 de %1 (Tipo de Item),
50028,Variável Privada do Jogador (Criatura),%2 de %1 (Criatura),
50029,Variável Privada do Jogador (Tipo de Criatura),%2 de %1 (Tipo de Criatura),
50030,Variável Privada do Jogador (Grupo de Criaturas),%2 de %1 (Grupo de Criaturas),
50031,Variável Privada do Jogador (Temporizador),%2 de %1 (Temporizador),
50032,Variável Privada do Jogador (Tipo de Efeito Especial),%2 de %1 (Tipo de Efeito Especial),
50033,Direção da Mira,Direção de Visão Frontal de %1,
50034,O tipo de item carregado pelo jogador,Tipo de item carregado por %1,
50035,Jogador,Jogador %1,
50036,Grupo de Jogadores,Grupo de Jogadores %1,
50037,Aparência do Jogador,Aparência de %1,
50038,Grupo de Jogadores,Grupo de Jogadores %1,
50039,Variável Privada do Jogador (Grupo de Localização),%2 de %1 (Grupo de Localização),
50040,Variável Privada do Jogador (Grupo de Área),%2 de %1 (Grupo de Área),
50041,Variável Privada do Jogador (Grupo Numérico),%2 de %1 (Grupo Numérico),
50042,Variável Privada do Jogador (Grupo de Cadeia),%2 de %1 (Grupo de Cadeia),
50043,Variável Privada do Jogador (Grupo Booleano),%2 de %1 (Grupo Booleano),
50044,Variável Privada do Jogador (Grupo de Tipo de Bloco),%2 de %1 (Grupo de Tipo de Bloco),
50045,Variável Privada do Jogador (Grupo de Tipo de Item),%2 de %1 (Grupo de Tipo de Item),
50046,Variável Privada do Jogador (Grupo de Tipo de Criatura),%2 de %1 (Grupo de Tipo de Criatura),
50047,Variável Privada do Jogador (Grupo de Temporizador),%2 de %1 (Grupo de Temporizador),
50048,Variável Privada do Jogador (Grupo de Tipo de Efeito Especial),%2 de %1 (Grupo de Tipo de Efeito Especial),
50049,Tipo de Aparência Aleatória,Tipo de Aparência Aleatória,
50050,UID do Jogador,UID de %1,
50051,Obter jogador com UID especificado,Obter jogador com UID como %1,
50052,O número total restante de itens que podem ser armazenados na mochila do jogador,"Obter o número total de espaços restantes na mochila e na barra de atalhos de %1, podem armazenar %2",
50053,Tipo de Item da Mochila do Jogador,Obter o tipo de item de %2 de %1,
50054,Nome do Item da Mochila do Jogador,Obter o o nome de item de %2 de %1,
50055,Obter o número de itens do jogador,Obter o número atual de %1%2,
50056,Obter o tempo restante de estado do jogador,Obter o tempo restante de %2 de %1,
50099,Modelo de Variável Privada Verdadeira,Modelo de Variável Privada Verdadeira,
50119,Modelo de Variável (Área),Modelo de Variável (Área),
50120,Modelo de Variável (Localização),Modelo de Variável (Localização),
50121,Modelo de Variável (Valor),Modelo de Variável (Valor),
50122,Modelo de Variável (Cadeia),Modelo de Variável (Cadeia),
50123,Modelo de Variável (Valor Booleano),Modelo de Variável (Valor Booleano),
50124,Modelo de Variável (Jogador),Modelo de Variável (Jogador),
50125,Modelo de Variável (Grupo de Jogadores),Modelo de Variável (Grupo de Jogadores),
50126,Modelo de Variável (Tipo de Bloco),Modelo de Variável (Tipo de Bloco),
50127,Modelo de Variável (Tipo de Item),Modelo de Variável (Tipo de Item),
50128,Modelo de Variável (Criatura),Modelo de Variável (Criatura),
50129,Modelo de Variável (Tipo de Criatura),Modelo de Variável (Tipo de Criatura),
50130,Modelo de Variável (Grupo de Criaturas),Modelo de Variável (Grupo de Criaturas),
50131,Modelo de Variável (Temporizador),Modelo de Variável (Temporizador),
50132,Modelo de Variável (Tipo de Efeito Especial),Modelo de Variável (Tipo de Efeito Especial),
50139,Modelo de Variável (Grupo de Localização),Modelo de Variável (Grupo de Localização),
50140,Modelo de Variável (Grupo de Área),Modelo de Variável (Grupo de Área),
50141,Modelo de Variável (Grupo Numérico),Modelo de Variável (Grupo Numérico),
50142,Modelo de Variável (Grupo de Cadeia),Modelo de Variável (Grupo de Cadeia),
50143,Modelo de Variável (Grupo Booleano),Modelo de Variável (Grupo Booleano),
50144,Modelo de Variável (Grupo de Tipo de Bloco),Modelo de Variável (Grupo de Tipo de Bloco),
50145,Modelo de Variável (Grupo de Tipo de Item),Modelo de Variável (Grupo de Tipo de Item),
50146,Modelo de Variável (Grupo de Tipo de Criatura),Modelo de Variável (Grupo de Tipo de Criatura),
50147,Modelo de Variável (Grupo de Temporizador),Modelo de Variável (Grupo de Temporizador),
50148,Modelo de Variável (Grupo de Tipo de Efeito Especial),Modelo de Variável (Grupo de Tipo de Efeito Especial),
50149,Modelo de Variável (Tabela de Classificação),Modelo de Variável (Tabela de Classificação),
50150,Modelo de Variável (Tabela Unidimensional),Modelo de Variável (Tabela Unidimensional),
50151,Modelo de Variável (Tabela Bidimensional),%2 de %1 (Tabela Bidimensional),
60001,Número de Jogadores no Grupo de Jogadores,Número de jogadores %1,
60002,ID do Jogador no Grupo de Jogadores,ID de %2 em %1,
60003,Número de Jogadores no Jogo,Número de jogadores no jogo atual,
60004,Jogador com um número específico no grupo de jogadores,Jogador com ID %2 em %1,
60005,Jogador Aleatório no Grupo de Jogadores,Jogador aleatório em %1,
60006,Todos os Jogadores,Todos os Jogadores,
60007,Todos os Jogadores na Equipe,Todos os Jogadores em %1,
60008,Todos os Jogadores na Área,Todos os Jogadores em %1,
60009,Jogador que ativou o evento,Jogador que ativou o evento,
60010,Jogadores alvo no evento,Jogadores alvo no evento,
60011,Jogador que lança projéteis,Jogador que lança projéteis,
60012,Player’s first inviter,%1’s first inviter,
60013,New player group of player’s invitation,New player group successfully invited by %1,At most 200 players are available for this interface
60014,All player group of player’s invitation,All player group successfully invited by %1,At most 200 players are available for this interface
70001,Localização da Criatura,Localização de %1,
70002,Atributos da Criatura,Atributo de %2 de %1,
70004,Obter ID de criatura no grupo de criaturas,ID de %2 em %1,
70005,Direção do Ângulo da Criatura,Direção do Ângulo de %1,
70006,Nome de Tipo de Criatura,Nome do Tipo de %1,
70012,Equipe da Criatura,Equipe de %1,
70013,Tipo de Criatura Designado,Tipo de %1,
70014,Tipo de Criatura Aleatório,Tipo de Criatura Aleatório,
70015,Tipo de Criatura,Tipo de Criatura de %1,
70016,Grupo de Criaturas,Grupo de Criaturas de %1,
70017,Aparência da Criatura,Aparência de %1,
70018,Grupo de Criaturas,Grupo de Criaturas de %1,
70019,Grupo de Tipo de Criatura,Grupo de Tipo de Criatura de %1,
70020,Criatura,Criatura de %1,
70021,Nome de Tipo de Criatura,Nome do Tipo de %1,
70022,Descrição de Tipo de Criatura,Descrição de Plug-in de %1,
80001,Número de Criaturas no Grupo de Criaturas,Número de criaturas em %1,
80002,Criatura com números específicos no grupo de criaturas,ID de Criatura de %2 em %1,
80003,Criatura Aleatória em Grupo de Criaturas,Criatura Aleatória em %1,
80004,Todas as Criaturas na Equipe,Todas as Criaturas em %1,
80005,Todas as Criaturas na Área,Todas as Criaturas em %1,
80006,Criatura que ativou o evento,Criatura que ativou o evento,
80007,Criatura Alvo no Evento,Criatura Alvo no Evento,
80008,Tipo de criatura que ativou o evento,Tipo de criatura que ativou o evento,
80009,Tipo de Criatura Alvo no Evento,Tipo de Criatura Alvo no Evento,
80010,Última criatura criada,Última criatura criada,
80011,Último tipo de criatura criado,Último tipo de criatura criado,
80012,Criaturas que lançam projéteis,Criaturas que lançam projéteis,
90001,Localização de Drops,Localização de %1,
90002,Número de Drops,Número de %1,
90003,O número de itens que foram alterados na mochila do jogador,O número de itens que foram alterados na mochila do jogador,
90004,Nome de Tipo de Item,Nome do Tipo de %1,
90008,Tipo de Drops,Tipo de %1,
90009,Tipo de Item,Tipo de Item de %1,
90012,Grupo de Tipo de Item,Grupo de Tipo de Item de %1,
90013,Tipo de Item Aleatório,Tipo de Item Aleatório,
90014,Tipo de Item no Evento,Tipo de Item no Evento,
90015,Projétil que ativou o evento,Projétil que ativou o evento,
90016,Drops no Evento,Drops no Evento,
90017,Número de Itens no Evento,Número de Itens no Evento,
90018,Último tipo de item criado,Último tipo de item criado,
90019,Descrição de Tipo de Item,Descrição de Plug-in de %1,
90020,Atributos do Item,%2 de %1,
