ID,名字,描述,获得方式
27235,Thaenos (Permanente),Uso: Desbloqueia esta skin permanentemente. Obtenha alguns Mini Feijões se você desbloqueou permanentemente a skin.,
27236,Tresno (Permanente),Uso: Desbloqueia esta skin permanentemente. Obtenha alguns Mini Feijões se você desbloqueou permanentemente a skin.,
27237,Yan Rui a Raposa Alada (Permanente),Uso: Desbloqueia esta skin permanentemente. Obtenha alguns Mini Feijões se você desbloqueou permanentemente a skin.,
27238,Yan Rui a Raposa de Bordo (Permanente),Uso: Desbloqueia esta skin permanentemente. Obtenha alguns Mini Feijões se você desbloqueou permanentemente a skin.,
27239,Cynthia (permanente),"Uso: Obtenha esta skin permanente. Se você desbloqueou a skin permanente, ganhe alguns Mini Feijões.",
27240,Squall (permanente),"Uso: Obtenha esta skin permanente. Se você desbloqueou a skin permanente, ganhe alguns Mini Feijões.",
27241,Scarlett (permanente),"Uso: Obtenha esta skin permanente. Se você desbloqueou a skin permanente, ganhe alguns Mini Feijões.",
27242,Fiona (Permanente),"Uso: Use-o para desbloquear a skin permanentemente. Se a skin estiver desbloqueada permanentemente, você receberá alguns Mini Feijões.",
27243,Bonnie (Permanente),"Uso: Use-o para desbloquear a skin permanentemente. Se a skin estiver desbloqueada permanentemente, você receberá alguns Mini Feijões.",
27244,Diabo Vermelho Yami (permanente),"Uso: Desbloqueie a roupa permanentemente. Se a roupa já estiver desbloqueada permanentemente, pegue alguns mini feijões.",
27245,Fada da Neve (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27246,Fada do Inverno (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27247,Rosa (Permanente),"Uso: Desbloqueia este skin permanentemente. Se você desbloqueou a skin permanentemente, receberá alguns Mini Feijões.",
27248,Valentino (Permanente),"Uso: Desbloqueia este skin permanentemente. Se você desbloqueou a skin permanentemente, receberá alguns Mini Feijões.",
27249,Kobi (Permanente),"Uso: Desbloqueia este skin permanentemente. Se você desbloqueou a skin permanentemente, receberá alguns Mini Feijões.",
27250,,,
27251,Guerreira Carmesim - Mulan (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27252,Sonho ao Luar - Mulan (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27253,Janet (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27254,Brest (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27255,Saralina (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27256,Sweetie Belle (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27257,Scootaloo (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27258,,,
27260,Shanzhu (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27261,Chef Miau (permanente),"Uso: Desbloqueie esta skin para permanente. Se você já tiver essa skin, receberá alguns mini feijões",
27262,Agente Nannie (permanente),"Uso: Desbloqueie esta skin para permanente. Se você já tiver essa skin, receberá alguns mini feijões",
27263,Omnia (permanente),"Uso: Desbloqueie esta skin para permanente. Se você já tiver essa skin, receberá alguns mini feijões",
27264,Princesa de Gelo Elena (permanente),"Uso: Desbloqueie esta skin para permanente. Se você já tiver essa skin, receberá alguns mini feijões",
27265,Princesa de Gelo Evelyn (permanente),"Uso: Desbloqueie esta skin para permanente. Se você já tiver essa skin, receberá alguns mini feijões",
27266,Ísis - Senhora dos Peixes Gêmeos (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27267,Helena - Senhora dos Peixes Gêmeos (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27268,Serina - Guardiã do Vazio (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27269,Serina - Sombra do Vazio (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27270,Flores Deslumbrantes (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27271,Garoto Dragão (Permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27272,Garota Koi (Permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27273,Ovelha Agradável (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27274,Ovelha Preguiçosa (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27275,Lobo Cinzento (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27276,Queridinha Amora (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27277,Angélica (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27278,Mini - Avião Carmesim (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27279,Moda Dracônica (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27280,Fitter (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27281,Eila (permanente),Use para liberar esta Skin permanentemente. Você ganhará alguns Mini Feijões caso a Skin seja liberada permanentemente.,
27282,,,
27283,,,
27284,Garota Laranja (Permanente),"Use-o para desbloquear esta skin permanentemente. Se o Skin estiver desbloqueado permanentemente, você receberá alguns Mini Beans.",
27285,Tinta Bambu (Permanente),"Use-o para desbloquear esta skin permanentemente. Se o Skin estiver desbloqueado permanentemente, você receberá alguns Mini Beans.",
27286,Cometa (Permanente),"Use-o para desbloquear esta skin permanentemente. Se o Skin estiver desbloqueado permanentemente, você receberá alguns Mini Beans.",
27287,Guardião Carmesim (Permanente),"Use-o para desbloquear esta skin permanentemente. Se o Skin estiver desbloqueado permanentemente, você receberá alguns Mini Beans.",
27288,Cereja Insight (Permanente),"Use-o para desbloquear esta skin permanentemente. Se o Skin estiver desbloqueado permanentemente, você receberá alguns Mini Beans.",
27289,Cereja Primavera (Permanente),"Use-o para desbloquear esta skin permanentemente. Se o Skin estiver desbloqueado permanentemente, você receberá alguns Mini Beans.",
27290,Frey (Permanente),"Use-o para desbloquear esta skin permanentemente. Se o Skin estiver desbloqueado permanentemente, você receberá alguns Mini Beans.",
27291,Berry Blessing Lin Yun (Permanente),"Use-o para desbloquear esta skin permanentemente. Se o Skin estiver desbloqueado permanentemente, você receberá alguns Mini Beans.",
27292,Donut Coelho Yue Po (Permanente),"Use-o para desbloquear esta skin permanentemente. Se o Skin estiver desbloqueado permanentemente, você receberá alguns Mini Beans.",
28000,@Null@,@Null@,@Null@
30000,@Null@,@Null@,@Null@
32000,@Null@,@Null@,@Null@
32001,Cherry-Status (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32002,Status da Cidade Velha (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32003,Pink Sheep-Status (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32004,Status de garota tigre (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32005,Black Arts-Status (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32006,Status do Grupo Candy (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32007,Little Roasty-Status (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32008,Status de pequena divindade (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32009,Status do Castelo das Ovelhas (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32010,Memórias-Status (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32011,Cereja (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32012,Cidade Velha (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32013,Ovelha Rosa (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32014,Menina Tigre (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32015,Artes Negras (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32016,Grupo de Doces (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32017,Little Roasty (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32018,Pequena Divindade (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32019,Castelo das Ovelhas (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32020,Memórias (30 dias),"Uso: Desbloqueie esta armação para uso. Use e altere Perfil, Avatar.",Obter a partir do evento
32021,@Null@,@Null@,@Null@
32022,@Null@,@Null@,@Null@
32023,Baguete Francesa Crocante (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32024,Cogumelos Frescos (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32025,Odisséia celestial (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32026,Dança milagrosa (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32027,Voando sobre o Forte do arco-íris (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32028,Bolo de aniversário de cereja (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32029,Bolo de Aniversário de Morango (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32030,Bolo de Aniversário de Doce (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32031,Bolo de Aniversário de Chocolate (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32032,Bolo de Aniversário Pearl Giftbox (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32033,Rima leve (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32034,Melodious Carol (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32035,Skyward Smog (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter do evento
32036,Sombras ao luar (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32037,Orações ingênuas (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32038,Moonlight Heartbell (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
32039,Vamos festejar (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",@Null@
32040,Toutinegras e música (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",@Null@
32041,Amoras frescas (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha no Season Pass
32042,Festa comovente (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha no Season Pass
32043,Sonho de estrela infantil (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha na Star Runway
32044,Espírito Raposa e Fada Fênix (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha no Season Pass
32045,Capacete da Espada Imortal (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha no Season Pass
32046,Quadro de avatar VIP,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha na Star Runway
32047,Sonho de estrela infantil (7 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha na Star Runway
32048,Louros Despertados (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",@Null@
32049,Doçura Infantil (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",@Null@
32050,Jogar juntos (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",@Null@
32051,Criador em destaque do ano de 2021 (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",@Null@
32052,Criador Exclusivo de 2021 (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",@Null@
32053,Criador Popular de 2021 (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",@Null@
32054,Salto do Dragão e do Tigre (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",@Null@
32055,Asas Brilhantes (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha ao comprar Miranda
32056,Jardim da Fantasia (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha ao comprar Jardim da Fantasia
32057,Entomologista (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha no Season Pass
32058,Borboleta do Bosque (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha no Season Pass
32059,Jade Dourado (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha ao comprar Hu Xinyu or por Evento
32060,Ano do Tigre Dourado (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha por evento
32061,Tecnologia Cibernética (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha por evento
32062,Festival da Primavera (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha por evento
32063,Bênção Plena (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha ao comprar Hu Xiaofeng or por Evento
32064,6 Aniversário do Mini World (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtido no Evento de Aniversário
32065,Equipe de Disciplina (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Exclusivo para jogador de Equipe de Disciplina
32066,Grafite (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha no Passe de Temporada
32067,Rua legal (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha no Passe de Temporada
32068,Pólen fofo (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Exclusivo para o grupo oficial de fãs Xiaolou
32069,Mini Guardião (30 dias),"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Exclusivo para o grupo de fãs oficial do Mini World
32070,Energia das Estrelas e da Lua (30 dias),"Uso: Desbloqueie o Quadro Avatar, alterne na Central Pessoal após o desbloqueio.",Compre Yin Xiaomin Dress Up Color Magic para obter
32071,Sun Magic (30 dias),"Uso: Desbloqueie o Quadro Avatar, alterne na Central Pessoal após o desbloqueio.",Compre Caili Princess Dress Up Mirage Raider para obter
32072,Caçador de galáxias (30 dias),"Uso: Desbloqueia o quadro de perfil, que pode ser alterado no centro pessoal após o desbloqueio.",Obtido pelo evento
32073,Paraíso Colorido (30 dias),"Uso: Desbloqueia o quadro de perfil, que pode ser alterado no centro pessoal após o desbloqueio.",Obtido pelo Passe de Temporada
32074,Estrela Brilhante (30 dias),"Uso: Desbloqueia o quadro de perfil, que pode ser alterado no centro pessoal após o desbloqueio.",Obtido pelo Passe de Temporada
32075,Quadro de avatar comemorativo de amigos da estrela (30 dias),"Uso: Desbloqueia o quadro de perfil, que pode ser alterado no centro pessoal após o desbloqueio.",Item memorial do evento de amigos de estrela
32076,Palavras da raposa (30 dias),"Uso: Desbloqueia o quadro de perfil, que pode ser alterado no centro pessoal após o desbloqueio.",Compre a skin Huayang para obter (Vá para [Bônus])
32077,Ataque Lúcido (30 dias),"Uso: Desbloqueia o quadro de perfil, que pode ser alterado no centro pessoal após o desbloqueio.",Compre a skin Shii Qiaoling para obter
32078,Banquete de primavera (30 dias),"Uso: Desbloqueia o quadro de perfil, que pode ser alterado no centro pessoal após o desbloqueio.",Compre a skin Shi Lingqiao para obter
32079,Mel Neon (30 dias),"Uso: Desbloqueia o quadro de perfil, que pode ser alterado no centro pessoal após o desbloqueio.",Obtido pelo evento
32080,Luta louca na arena (30 dias),"Uso: Desbloqueia o quadro de perfil, que pode ser alterado no centro pessoal após o desbloqueio.",Obtido pelo evento
32081,Aventureiro do Oásis (30 dias),"Uso: Desbloqueia o quadro de perfil, que pode ser alterado no centro pessoal após o desbloqueio.",Obtido pelo evento
32082,Palavras da raposa (30 dias),"Uso: Desbloqueia o quadro de perfil, que pode ser alterado no centro pessoal após o desbloqueio.",Compre a skin Huayang para obter (Vá para [Bônus])
32083,Versão é muito baixa,"Uso: Desbloqueie o Quadro Avatar, alterne na Central Pessoal após o desbloqueio.",Atividades operacionais para obter
32084,Versão é muito baixa,"Uso: Desbloqueie o Quadro Avatar, alterne na Central Pessoal após o desbloqueio.",Atividades operacionais para obter
32085,Excursão do sonho do tempo (30 dias),"Uso: Desbloqueie o Quadro de Avatar, que pode ser alternado na Centro Pessoal após o desbloqueio.",Obter por Passe de Temporada
32086,Vapor legal (30 dias),"Uso: Desbloqueie o Quadro de Avatar, que pode ser alternado na Centro Pessoal após o desbloqueio.",Obter por Passe de Temporada
32087,Versão é muito baixa,"Uso: Desbloqueie o Quadro Avatar, alterne na Central Pessoal após o desbloqueio.",Atividades operacionais para obter
32088,Versão é muito baixa,"Uso: Desbloqueie o Quadro Avatar, alterne na Central Pessoal após o desbloqueio.",Atividades operacionais para obter
32089,Luz Duradoura (30 dias),"Uso: Desbloqueie o Quadro de Avatar, alterne na Centro Pessoal após o desbloqueio.",Obtido ao comprar a Fada pavão rosa
32090,MWGT Finalistas (30 dias),"Uso: Desbloqueie o Quadro de Avatar, que pode ser trocado na Centreo Pessoal após o desbloqueio.",@Null@
32091,MWGT Seleção de jogadores (30 dias),"Uso: Desbloqueie o Quadro de Avatar, que pode ser trocado na Centro Pessoal após o desbloqueio.",@Null@
32092,MWGT Revisão Oficial (30 dias),"Uso: Desbloqueie o Quadro de Avatar, que pode ser trocado na Centro Pessoal após o desbloqueio.",@Null@
32093,MWGT2023 (30 dias),"Uso: Desbloqueie o Quadro Avatar, alterne na Central Pessoal após o desbloqueio.",Quadro de Avatar comemorativo de participação no evento do MWGT2023
32094,Versão é muito baixa,"Uso: Desbloqueie o Quadro Avatar, alterne na Central Pessoal após o desbloqueio.",
32095,Versão é muito baixa,"Uso: Desbloqueie o Quadro Avatar, alterne na Central Pessoal após o desbloqueio.",Atividades operacionais para obter
32096,Versão é muito baixa,"Uso: Desbloqueie o Quadro Avatar, alterne na Central Pessoal após o desbloqueio.",Atividades operacionais para obter
32097,Águia Tribal (30 dias),"Uso: Desbloqueie o Quadro de Avatar, que pode ser alternado na Centro Pessoal após o desbloqueio.",Obtido pelo evento
32098,Chefe tribal (30 dias),"Uso: Desbloqueie o Quadro de Avatar, que pode ser alternado na Centro Pessoal após o desbloqueio.",Obtido pelo evento
32099,Vestido de neve sagrado (30 dias),"Uso: Desbloqueie o Quadro de Avatar, que pode ser alternado na Centro Pessoal após o desbloqueio.",Obter por Passe de Temporada
32100,Ilha dos Sonhos (30 dias),"Uso: Desbloqueie o Quadro de Avatar, que pode ser alternado na Centro Pessoal após o desbloqueio.",Obter por Passe de Temporada
32101,Versão é muito baixa,"Uso: Desbloqueie o Quadro Avatar, alterne na Central Pessoal após o desbloqueio.",Assine os benefícios exclusivos de associação da China Unicom para obter
32102,Versão é muito baixa,"Uso: Desbloqueie o Quadro Avatar, alterne na Central Pessoal após o desbloqueio.","Colete o plano de perseguição de luz tema ""Arco-íris colorido"" para obter"
32103,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Participe da atividade dramática interativa da vila de alimentos para obter
32104,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Recompensas do evento anual do desenvolvedor
32105,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Recompensas do evento anual do desenvolvedor
32106,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Recompensas do evento anual do desenvolvedor
32107,Boneco de neve (30 dias),"Uso: Desbloqueie o Quadro de Avatar, alterne na Central Pessoal após o desbloqueio.",Compre Neve redonda para obter
32108,O som de fogos de artifício (30 dias),"Uso: Desbloqueie o Quadro de Avatar, alterne na Central Pessoal após o desbloqueio.",Compre Bombinha para obter
32109,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Atividades operacionais para obter
32110,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Resgate no shopping de pontos e pegue.
32111,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Resgate no shopping de pontos e pegue.
32112,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Resgate no shopping de pontos e pegue.
32113,Guirlanda Misteriosa (30 dias),"Uso: Desbloqueie o Quadro de Avatar, alterne no centro pessoal após o desbloqueio.",Comprar Misteriosa Fada Fecilia Obter
32114,Ilusão Cortina de Água (30 dias),"Uso: Desbloqueie o Quadro de Avatar, alterne no centro pessoal após o desbloqueio.",Aquisição de atividade
32115,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Resgate no shopping de pontos e pegue.
32116,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Resgate no shopping de pontos e pegue.
32117,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Resgate no shopping de pontos e pegue.
32118,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Aquisição de eventos por tempo limitado
32119,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Aquisição de eventos por tempo limitado
32120,Festival das Lanternas da Sorte (30 dias),"Uso: Desbloqueie o Quadro de Avatar, alterne no Centro pessoal após o desbloqueio.",Obter do evento por tempo limitado
32121,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Atividades operacionais para obter
32122,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Atividades operacionais para obter
32123,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Atividades operacionais para obter
32124,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Perseguindo Programa De Luz Obtido
32125,Fluff de Coelho de Açúcar (30 dias),"Uso: Desbloqueie o Quadro de Avatar, alterne no Centro pessoal após o desbloqueio.","Comprar Skins ""Tang Kexin"" para obter"
32126,Mestre de Pintura de Açúcar (30 dias),"Uso: Desbloqueie o Quadro de Avatar, alterne no Centro pessoal após o desbloqueio.","Comprar Skin ""Tang Keyi"" para obter"
32127,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.","Baixe ""Mini Star Factory"" e saiba como obtê-lo."
32128,Coelho para celebrar o Ano Novo Chinês (30 dias),"Uso: Desbloqueie o Quadro de Avatar, alterne no Centro pessoal após o desbloqueio.",Obter por eventos
32129,A versão está muito baixa,"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Atividades operacionais para obter
32130,Ritmo natural (30 dias),"Uso: Desbloqueie a moldura do avatar, que pode ser trocada no centro pessoal após o desbloqueio.",Compre o Passe de Temporada para obter
32131,Explorar a verdade (30 dias),"Uso: Desbloqueie a moldura do avatar, que pode ser trocada no centro pessoal após o desbloqueio.",Compre o Passe de Temporada para obter
32132,7º aniversário (30 dias),Uso: Desbloqueie este quadro de avatar e troque-o em seu centro pessoal após o desbloqueio.,Obtido por Evento
32133,Planalto nevado (30 dias),Uso: Desbloqueie este quadro de avatar e troque-o em seu centro pessoal após o desbloqueio.,Obtido por Evento
32134,Sombra da Amendoeira em Flor (30 dias),Uso: Desbloqueie este quadro de avatar e troque-o em seu centro pessoal após o desbloqueio.,Obtido por Evento
32135,Celebração de auditório (30 dias),Uso: Desbloqueie este quadro de avatar e troque-o em seu centro pessoal após o desbloqueio.,Obtido por Evento
32136,iQIYI Moviegoer (30 dias),"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar na central pessoal.",Atividades operacionais para obter
32137,Pérola do Mar (30 dias),"Use-o para desbloquear este Quadro de Avatar, que pode ser trocado no Perfil.",Obtenha a Princesa do Mar Nereida para desbloquear
32138,Cartão de máscara (30 dias),"Use-o para desbloquear este Quadro de Avatar, que pode ser trocado no Perfil.",Desbloquear o Pass de Temporada para obter
32139,Baile de Cortesia (30 dias),"Use-o para desbloquear este Quadro de Avatar, que pode ser trocado no Perfil.",Desbloquear o Pass de Temporada para obter
32140,Banquete (30 dias),"Use-o para desbloquear este Quadro de Avatar, que pode ser trocado no Perfil.",Obtido por Eventos
32141,Lótus Celestial (30 dias),"Uso: Desbloqueie o quadro do avatar, que pode ser trocada no centro pessoal após o desbloqueio.",Obtido por eventos
32142,Chama Escarlate (30 dias),"Uso: Desbloqueie o quadro do avatar, que pode ser trocada no centro pessoal após o desbloqueio.",Obtido por eventos
32143,Guerreiro do Solstício (30 dias),"Uso: Desbloqueie o quadro do avatar, que pode ser trocada no centro pessoal após o desbloqueio.",Obtido por eventos
