ID,名字,描述,购买提示,特别效果1描述,特别效果2描述,特别效果3描述,特别效果4描述,特别效果5描述,特别效果6描述
248,นิ่งหรงหรง,อดีตไม่สามารถเปลี่ยนแปลงได้ แม้ว่าจะต้องใช้เวลาทั้งชีวิต ฉันก็จะฟื้นคืนชีพแสงสว่างนั้นให้ได้!,,อวตาร：ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: มีแสงสีฟ้าลอยอยู่รอบตัว,#cda5b0aท่าพิเศษของทวีปโต้วหลัว เชื่อมโยงกับสกิน: แสดงทักษะการต่อสู้！#n,,,
249,@Null@,@Null@,@Null@,,,,,,
250,@Null@,,,,,,,,
251,นางฟ้านกยูงเขียว ฮวนซี,"ฟังเสียงจากก้นบึ้งของหัวใจ ละทิ้งการผูกพันเพื่อความสมบูรณ์แบบ 
ฉันเป็นจุดสนใจของฝูงชนและเป็นภาพหลอนในส่วนลึกของป่าฝน 
ภายใต้สิ่งที่มองไม่เห็นในเวลานี้ ฉันได้เกิดใหม่จากเถ้าถ่าน",,การเปลี่ยนแสง: เปลี่ยนรูปร่างด้วยแสงที่อยู่รอบแมพ คลิกปุ่มซ้ายเพื่อดูคำแนะนำ,"เปลี่ยนร่าง: เมื่อแสงโดยรอบมีค่ามากกว่า 9 จะแปลงร่างเป็น นางฟ้านกยูงชมพู
คลิกปุ่มซ้ายเพื่อดูตัวอย่าง",การกระทำพิเศษ: มีการกระทำพิเศษหลายอย่างในแมพ คลิกปุ่มซ้ายเพื่อดูตัวอย่าง,#cda5b0aรับได้จากแพ็คสตาร์ไลท์เท่านั้น#n,,
252,เมโคมิน,สาวสตีมพังค์สุดน่ารักที่ชอบการประดิษฐ์ เธอเชื่อในเทคโนโลยีที่เปลี่ยนชีวิต เธออยากสร้างปีกจักรกลที่ช่วยให้มนุษย์บินได้อย่างอิสระ,,อวตาร：ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: มีจุดแสงสีทองลอยอยู่รอบตัว!,,,,
253,เอโรบ,เขาเชื่อมั่นในทฤษฎีและผลลัพธ์ที่ควบคุมได้เท่านั้น เขาทดลองหลายครั้งและเชื่อมั่นว่าเครื่องบินคือสิ่งที่ช่วยให้มนุษย์บินได้ดีที่สุด พร้อมกับเยาะเย้ยเมโคมิน,,อวตาร：ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: มีเฟืองลอยอยู่รอบตัว!,,,,
254,เชสเซอร์,"ยืนอยู่บนท้องฟ้า พูดคุยกับดวงดาว 
ถ้าถามว่าจุดจบของโลกคืออะไร? 
ฉันคิดว่าท้องฟ้าที่เต็มไปด้วยดาว
คือปาฏิหาริย์ของการสร้างสรรค์",,อวตาร：ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ:พลังงานจักรวาลลอยอยู่รอบตัว!,,,,
255,นักรบเผ่า คาคา,ขนนกอินทรีฟาดฟันไปทั่วท้องฟ้า คทาล้อมรอบอาณาเขต เป็นเกียรติอย่างยิ่งที่ฉันได้ปกป้องความปลอดภัยของชนเผ่า!,@Null@,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: เรืองแสงสีเขียวลอยอยู่รอบตัว!,@Null@,@Null@,@Null@,@Null@
256,หัวหน้าเผ่า นีนี่,"เทียนดับอีกครั้งโดยไม่มีไฟ และขี้ผึ้งก็จางหาย
เมื่อลำบากแล้วยังมีความทะเยอทะยานอยู่ไหม? 
แม้พายุจะพัดมา จิตวิญญาณยังคงมุ่งมั่น!",,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: : แสงดวงดาวลอยอยู่รอบตัว!,,,,
269,นางฟ้านกยูงชมพู ฮวนซี,"ค้นหาหิมะที่ไร้ขอบเขตในฤดูร้อน ดอกไม้ไฟกระโดดในฤดูหนาว
รับเสียงปรบมือดังสนั่นจากคนเป็นหมื่น ไม่กลัวเสียงโห่และการเยาะเย้ยถากถาง
เบื้องหลังแสงสนธยาคือฉันกำลังเต้นรำกับพระอาทิตย์ตกดิน",,การเปลี่ยนแสง: เปลี่ยนรูปร่างด้วยแสงที่อยู่รอบแมพ คลิกปุ่มซ้ายเพื่อดูคำแนะนำ,"เปลี่ยนร่าง: เมื่อแสงโดยรอบมีค่ามากกว่า 9 จะแปลงร่างเป็นนางฟ้านกยูงเขียว
คลิกปุ่มซ้ายเพื่อดูตัวอย่าง",การกระทำพิเศษ: มีการกระทำพิเศษหลายอย่างในแมพ คลิกปุ่มซ้ายเพื่อดูตัวอย่าง,#cda5b0aรับได้จากแพ็คสตาร์ไลท์เท่านั้น#n,,
270,กิวดง,"เตาโคลนสีแดงม้วนตัวและมีกลิ่นหอม ถือดอกไม้ไฟทุกชนิดในโลก 
ใช้ส่วนผสมรักษาร่างกายและจิตใจ บรรเทาอารมณ์ด้วยกลิ่นอาหาร 
รสชาติอันยอดเยี่ยมที่ไม่สามารถหยุดกินได้ทำให้ผู้คนตะโกน: 
สดมาก เผ็ดมาก เอาอีก!",,อวตาร：ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ:ส่วนผสมลอยอยู่รอบตัว!,,,,
273,มิโฮ,"กลิ่นเปรี้ยวช่วยกระตุ้นต่อมรับรสที่ปลายลิ้น 
เนื้อสีเขียวทำให้เกิดความหวาน 
ถามว่าเปรี้ยวมั้ย หวานมั้ย 
ฉันคิดว่าธรรมชาติมีการเปลี่ยนแปลงมากมาย",,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: มีกีวีลอยอยู่รอบตัว!,,,,
274,ลูกพลับ,"ลมฤดูใบไม้ร่วงพัดใบไม้สีทอง 
กลิ่นหอมเข้าจมูกของคนเดิน
เมื่อใดก็ตามที่ฉากนี้ปรากฏขึ้น 
ก็จะเป็นฤดูที่ลูกพลับสุก",,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ:ใบพลับลอยอยู่รอบตัว!,,,,
276,กระโปรงหิมะ,"เส้นด้ายสีขาวโบยบิน ระบำชายกระโปรง
กลิ่นโคลนลอยอยู่ในป่าผสมเชื้อราที่กระจัดกระจาย 
มันคือรสชาติแห่งความสุข",,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: มีดอกไม้และขนนกสีขาวรอยอยู่รอบตัว!,,,,
277,เยื่อไผ่,"ภาพลวงตาแผ่ซ่านไปทั่ว 
รอยยิ้มใต้ม่านสีขาว กอดกันอย่างเสน่หา 
มีความเป็นจริงและหน้ากากเล็กน้อย",,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: มีดอกไม้และขนนกสีขาวรอยอยู่รอบตัว!,,,,
278,มังกรปีศาจ คาร์เปอร์,เขาเคยเป็นวีรบุรุษล่าสังหารมังกร หลังจากต่อสู้กับมังกรมาเป็นเวลานาน เขาก็กลายเป็นครึ่งมนุษย์ครึ่งมังกร เขาทนต่อพลังอันเย้ายวนในเลือดมังกรและยึดมั่นในสัจธรรม แต่ด้วยร่างกายที่เปลี่ยนไปทำให้ชาวบ้านหวาดกลัว เขาจึงเริ่มค้นหาบ้านใหม่,,ลักษณะพิเศษ: สามารถเปลี่ยนร่างในเกมได้!,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: มีแสงดาวสีม่วงลอยอยู่รอบตัว!,#cda5b0aเปลี่ยนร่าง:คลิกปุ่มเปลี่ยนร่างที่ด้านซ้ายเพื่อเปลี่ยนเป็นมังกรปีศาจ!#n,#cda5b0aรับได้จากแพ็คสร้างฝันเท่านั้น#n,
279,นักล่าผี เดม่อน,คืนวันฮาโลวีนที่มีผีหลายร้อยตัวออกมา มักมีวิญญาณชั่วร้ายปะปนอยู่ในนั้น แสงดาบเปล่งประกาย และวิญญาณชั่วร้ายทั้งหมดถูกฟันด้วยเคียวตะขอสีน้ำเงิน ท่ามกลางเสียงดังทุกที่ เขาเฝ้าดูความสงบสุขของเทศกาลด้วยแสงวิญญาณที่เปล่งประกาย,,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: มีไฟวิญญาณสีน้ำเงินลอยอยู่รอบตัว!,,,,
280,โอเรียน,"""กริ๊ง กริ๊ง กริ๊ง  ... "" 
 ฮัมเพลงที่คุ้นเคย แขวนลูกบอลไฟและริบบิ้นรอบต้นคริสต์มาสสูง และปล่อยให้โอเรียนจุดไฟดาวที่ใหญ่ที่สุดที่ด้านบน!",,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: มีดวงดาวลอยอยู่รอบตัว!,,,,
281,เฟยเฟย,"รอยเท้าเบากว่าเกล็ดหิมะที่ตกลงมาอย่างเงียบๆ และรอยเท้าดอกบ๊วยตื้นๆ ข้างหลังน่ารักยิ่งขึ้นไปอีก 
แต่งกายด้วยชุดเทศกาลที่เตรียมไว้เป็นพิเศษ ท่าทางเฟยเฟยในการเดินบนหิมะจะต้องสง่างามกว่านี้!",ไอเทมปลดล็อกรับได้จากกิจกรรม,อวตาร ：ปลดล็อกรูปโปรไฟล์,รอยเท้า: ทิ้งรอยอุ้งเท้าแมวไว้ทุกที่ที่เดินผ่าน,,,,
282,รุ่งอรุณ จูหยิน,"จูหยิน นักร้องนำของวงดนตรีร็อคไฟฟ้า มีรูปแบบการแสดงที่แตกต่างกันสองแบบ:อ่อนโยนและเย็นเหมือนสายลมที่พัดใบไผ่ หรือความบ้าคลั่งที่รุนแรงเช่นเงาไม้ไผ่ที่เต้นอย่างดุเดือดท่ามกลางสายฝนที่ตกหนัก
เรื่องของวิญญาณสองดวงที่อาศัยอยู่ในร่างกาย ไม่สามารถให้คนอื่นรู้ได้!",,อวตาร:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ:มีใบไผ่ลอยอยู่รอบตัว!,#cda5b0aเปลี่ยนสี:คลิกปุ่มเปลี่ยนสีด้านซ้ายจะเปลี่ยนเป็นสถานะพลบค่ำได้#n,,,
283,พลบค่ำ จูหยิน,"จูหยิน นักร้องนำของวงดนตรีร็อคไฟฟ้า มีรูปแบบการแสดงที่แตกต่างกันสองแบบ:อ่อนโยนและเย็นเหมือนสายลมที่พัดใบไผ่ หรือความบ้าคลั่งที่รุนแรงเช่นเงาไม้ไผ่ที่เต้นอย่างดุเดือดท่ามกลางสายฝนที่ตกหนัก
เรื่องของวิญญาณสองดวงที่อาศัยอยู่ในร่างกาย ไม่สามารถให้คนอื่นรู้ได้!",,อวตาร:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ:มีดาวมืดลอยอยู่รอบตัว!,#cda5b0aเปลี่ยนสี:คลิกปุ่มเปลี่ยนสีด้านซ้ายจะเปลี่ยนเป็นสถานะรุ่งอรุณได้#n,,,
284,เกาลัด,"กระรอกน้อยที่อ่อนโยนและขี้อาย เป็นนักไวโอลินที่โดดเด่นในวิทยาลัยดนตรี 
เมื่อเขาเล่นไวโอลิน จะมีตัวโน้ตสีทองส่องประกายไปทั่วทั้งร่างของเขา",,อวตาร: ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: ตัวโน้ตสีทองลอยอยู่รอบตัว!,,,,
285,สายลับกระต่ายเงิน,"ชนชั้นสูงของเผ่ากระต่ายหิมะที่น่าภาคภูมิใจ และยังเป็นสมาชิกองค์กรสายลับ ""สัตว์ร้ายจู่โจม"" มีอาวุธปืนพลังฮีเลียมที่สร้างขึ้นในเผ่ากระต่ายหิมะ ใส่แล้วเพื่อความเร็วสูงและเก่งในการซุ่มยิงระยะไกล",,อวตาร: ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: ทิ้งรอยเท้าหิมะไว้ทุกที่ที่เดินผ่าน,,,,
286,เรน่า,มือกลองหลักของวงดนตรีร็อคอิเล็คทรอนิกส์ จังหวะกลองที่ดุดันราวกับพายุเป็นสไตล์โปรดของเรน่า ส่วนแสงไฟฟ้าและฟ้าร้องที่ปรากฏขึ้นเป็นครั้งคราวระหว่างการแสดง... มันเป็นแค่เอฟเฟกต์พิเศษบนเวทีจริงหรือ? ช่างเถอะ! ไปกินราเม็งอร่อยๆ หลังจบการแสดงกันเถอะ!,,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: มีสายฟ้าฟาดออกมาจากร่างกาย!,#cda5b0aรับได้จากแพ็คสร้างฝันเท่นนั้น#n,,,
287,แมรี่ลู,"""กริ๊ง กริ๊ง กริ๊ง ... "" 
 เพลงบัลลาดที่คุ้นเคยและร่าเริงดังก้องไปตามถนน ปาร์ตี้คริสต์มาสของแมรี่ลู คุณจะมาไหม?",,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: ดวงดาวลอยอยู่รอบตัว!,,,,
288,อลิส,"วันที่ปกคลุมไปด้วยสีเงิน รอให้น้ำค้างแข็งบานสะพรั่ง 
เมื่อเสียงทุกอย่างเงียบลง ว่ายน้ำกับวาฬ
ไม่มีอะไรจะพูดมากเกี่ยวกับความมหัศจรรย์ของฤดูหนาว~",,อวตาร:ปลดล็อกรูปโปรไฟล์,รอยเท้าเดิน: ทิ้งเกล็ดหิมะผลึกน้ำแข็งไว้ทุกที่ที่เดินผ่าน,#cda5b0aรับได้จากแพ็คสร้างฝันเท่นนั้น#n,,,
291,หิมะกลม,"ส่งของขวัญยิ้มแย้มแจ่มใส ร่าเริงเมื่อได้รับซองแดง 
สิ่งที่ตกลงมาไม่ใช่หิมะสีขาว แต่เป็นเสื้อผ้าฤดูหนาวใหม่สำหรับทุกสิ่ง!",,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: เกล็ดหิมะลอยอยู่รอบตัว!,,,,
292,จอมระเบิด,"บีบก้อนหิมะส่งเสียงดัง จุดประทัดเพื่อฉลอง
ไม่ใช่ประทัดที่ระเบิด แต่เป็นปีใหม่!",,อวตาร:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ: โบว์จีนที่แสดงถึงความโชคดีลอยอยู่รอบตัว!,,,,
293,คาโนรัส,"เดินทางในเวลากลางคืนด้วยเสียงเปียโน 
ดวงดาวที่ว่องไวกระจายเสียงขลุ่ยไพเราะ
หางปลาและเขาแกะเรียกว่าตรรกะที่มีเหตุผล 
ความโกลาหลสร้างป้อมปราการป้องกันขึ้นมาใหม่",,อวตาร: ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: พลังของราศีเมษลอยอยู่รอบๆ ตัว!,,,,
294,แอเรียส,"แรงบันดาลใจในการทำให้บินไปยังดินแดนแห่งมายา 
ลอยอยู่ในกาแล็กซี่ด้วยความฝันและความประหลาด 
เหมือนฟองสบู่ในกาแล็กซี่ที่ไม่มีตัวตน 
ใส่องุ่นลงในขวดเงินแล้วดื่มน้ำหวาน",,อวตาร: ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: พลังของราศีกุมภ์ลอยอยู่รอบๆ ตัว!,,,,
295,เคซิน,"ช้อนสีทองโบกมือ น้ำเชื่อมถูกเทลง และกระต่ายหิมะก็เปร่งประกาย 
หม้อทองแดงหวานหอมโผล่ออกจากสัตว์ผู้พิทักษ์อมตะ!",,อวตาร: ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: ภาพวาดน้ำตาลลอยอยู่บนร่างกาย!,,,,
296,เคยี่,"หมึกสีทองปัดพู่กัน กรรไกรกำลังโบยบิน และสัตว์ร้ายสีน้ำตาลตื่นขึ้นและมีชีวิตชีวา 
นวดและดึง ประกายไฟที่กระพือปีกเรียกความสงบสุข!",,อวตาร: ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: ภาพวาดน้ำตาลลอยอยู่บนร่างกาย!,,,,
297,เพลลู,สาวน้อยลึกลับที่โตมาในหมู่บ้านชาวประมง มีพลังแห่งเทพ คอยดูแลรูปปั้นและทรัพย์สมบัติลำพัง ใจดี มีเมตตา ยิ้มแย้มแจ่มใสตลอดเวลา แต่เธอก็สงบนิ่งอยู่เสมอเมื่อต้องเผชิญกับอันตราย และดูเหมือนว่าไม่มีอะไรทำให้เธอโกรธหรือหวาดกลัวได้,,อวตาร: ปลดล็อครูปโปรไฟล์,,,,,
298,ดราก้อนเนส,วัยรุ่นที่โตมาบนแผ่นดิน ชอบผจญภัย ชอบสำรวจสิ่งแปลก แหกกฎ ตามรอยลูกชายทั้งสี่ของหมี่เหมิง และกัปตันทอม ไปยังเกาะเล็กๆ ที่มีสมบัติของเทพแห่งท้องทะเลในตำนาน ตั้งใจที่จะค้นหาสมบัติและกลายเป็นที่รู้จักไปทั่วโลก,ไอเทมปลดล็อครับได้จากกิจกรรม,อวตาร: ปลดล็อครูปโปรไฟล์,,,,,
299,Soundwave,เจ้าหน้าที่ข่าวกรองของดีเซปติคอน ถือครองการแลกเปลี่ยนข้อมูลทั้งหมดของสถานีดีเซปติคอน ความภักดีและความสามารถของเขาได้รับการยืนยันจากเมกะทรอน Soundwaveพากองทัพเทป：Ravage Laserbeak Frenzy Ratbat และอื่น ๆ ได้รับข่าวกรองเกี่ยวกับแผนปฏิบัติการที่สำคัญมากมายของออโตบอท,,อวาตาร์：ปลดล็อกรูปโปรไฟล์,รอยเท้า ：ทิ้งรอยเท้าโลโก้ค่ายไว้ทุกที่ที่เดินผ่าน,#cda5b0aอัญเชิญ：สามารถเรียกกองทัพเทปและรับบัฟ คลิกปุ่มซ้ายเพื่อดูตัวอย่าง!#n,,,
300,แมงโก้,"ทาครีมนุ่มๆ ที่ด้านล่างของถ้วยแล้วเอากิ่งออกจากผลกลมๆ 
เนื้อนุ่มชุ่มชื่น ริมฝีปากและฟันมีกลิ่นหอม และสีทองนำความหวานมาให้!",,อวตาร: ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: เม็ดมะม่วงลอยอยู่รอบๆ ตัว!,,,,
301,เซซามี,รองอธิการบดีของดวงดาวสมาพันธ์อาหารติ่มซำ นอกจากจะบริหารร้านของตัวเองแล้ว ยังชอบไปเยี่ยมชมร้านติ่มซำอื่นๆ เมื่อพบวัตถุดิบที่ดีกว่าแล้ว ก็จะทำการวิจัยและพัฒนาในคืนนั้น เพื่อเปิดตัวสินค้าใหม่ในวันถัดไป คุณอยากได้ส่วนลดมั้ย?,,อวตาร: ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: มีบัวลอยกระจายอยู่รอบๆ ตัว!,,,,
302,โนน่า,พุ่งเข้าใส่แบบมีชีวิตชีวา ผมหางม้าแกว่งไปมาระหว่างต่อสู้ ในขณะที่ยิงระเบิดอย่างรวดเร็วและเสียงกระสุนก็สร้างเสียงหัวเราะไม่รู้จบ ไม่คิดเลยว่าเด็กผู้หญิงตัวเล็กๆ ก็สามารถถือปืนใหญ่และกอบกู้โลกได้!,,อวตาร: ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ:มีหัวใจลอยอยู่รอบตัว!,,,,
303,หลิงหยู,การคำนวณอย่างพิถีพิถันและวางแผนเชิงกลยุทธ์ ชัยชนะอยู่ไม่ไกล หือ? กำหมัดแน่น หน้าผากชุ่มเหงื่อ? กลายเป็นว่าแม้แต่ผู้บัญชาการหน้าเย็นชาก็มีเวลาที่เอาไม่อยู่เหมือนกัน,,อวตาร: ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ:มีพลังงานการต่อสู้ลอยอยู่รอบตัว!,,,,
304,รีเบคก้า,"หูกระต่ายกำมะหยี่สีขาวสั่นและกระโปรงน่ารักก็สั่น 
กระดาษห่อขนมเป็นประกายและปาฏิหาริย์ของรสนมก็มาถึง 
จิงเกิล จิงเกิล ~กระต่ายน้อยเวทมนตร์ แปลงร่าง!",,อวตาร: ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: ตราสัญลักษณ์กระต่ายลอยอยู่รอบๆ ตัว!,,,,
306,ผู้ชี้นำเวทมนต์ เฟลิเซีย,"เมื่อความงามถูกโลภและใบหน้าที่โลภปล้นสิ่งมีชีวิต 
เมื่อดอกไม้ถูกปฏิเสธ ความสกปรกที่ลุกลามทำให้แดนสวรรค์เสื่อมเสีย 
ยินดีต้อนรับการกลับมาของนางฟ้าดอกไม้และฟื้นฟูดอกไม้พันดอก
เมื่อดอกไม้บานผีเสื้อก็กลับมาอีกครั้ง",,การเปลี่ยนแสง: เปลี่ยนรูปร่างด้วยแสงที่อยู่รอบแมพ คลิกปุ่มซ้ายเพื่อดูคำแนะนำ,#cda5b0aเปลี่ยนร่าง:เมื่อแสงโดยรอบมีค่ามากกว่า 9 จะแปลงร่างเป็น นางฟ้าลึกลับ คลิกปุ่มซ้ายเพื่อดูตัวอย่าง#n,#cda5b0aพาหนะพิเศษ: คลิกปุ่มซ้ายเพื่อใช้พาหนะพิเศษ#n,#cda5b0aท่าพิเศษ:ฝนกลีบดอกไม้ตกจากท้องฟ้า คลิกปุ่มซ้ายเพื่อดูตัวอย่าง#n,#cda5b0aรับได้จากแพ็คสตาร์ไลท์เท่านั้น#n,
307,นางฟ้าลึกลับเฟลิเซีย,"ดอกไม้เต็มไปด้วยหนามเพื่อหยุดความโลภที่ก้นบึ้งของหัวใจ 
มีเพียงความเป็นพิษเท่านั้นที่สามารถต้านทานได้ 
ด้วยแรงบันดาลใจ เขาเปลี่ยนการโจมตีเป็นความช่วยเหลือ 
คิดวันสร้างยุคใหม่แห่งเวทมนตร์",,การเปลี่ยนแสง: เปลี่ยนรูปร่างด้วยแสงที่อยู่รอบแมพ คลิกปุ่มซ้ายเพื่อดูคำแนะนำ,#cda5b0aเปลี่ยนร่าง:เมื่อแสงโดยรอบมีค่าน้อยกว่าหรือเท่ากับ 9 จะแปลงร่างเป็น ผู้ชี้นำเวทมนต์ คลิกปุ่มซ้ายเพื่อดูตัวอย่าง#n,#cda5b0aพาหนะพิเศษ: คลิกปุ่มซ้ายเพื่อใช้พาหนะพิเศษ#n,#cda5b0aท่าพิเศษ:ฝนกลีบดอกไม้ตกจากท้องฟ้า คลิกปุ่มซ้ายเพื่อดูตัวอย่าง#n,#cda5b0aรับได้จากแพ็คสตาร์ไลท์เท่านั้น#n,
308,เวเรน่า,"หายใจและรู้สึกถึงจังหวะของสายลม
สัมผัสพระธาตุตามธรรมชาติด้วยมือ
เสี่ยงด้วยตัวเองและเขียนบทแห่งอิสรภาพ",,อวาตาร์:ปลดล็อกรูปโปรไฟล์,รอยเท้า: ทิ้งรอยเท้าแมวไว้ทุกที่ที่เดินผ่าน,,,,
309,มาร์ค,"ฟังเสียงในป่า，
ใต้แสงจันทร์ก้าวเข้าสู่ดินแดนไร้มนุษย์
ก้าวข้ามกระแสผู้คนและสำรวจความลับกลางแจ้ง",,อวาตาร์:ปลดล็อกรูปโปรไฟล์,รอยเท้า: ทิ้งรอยเท้าสุนัขไว้ทุกที่ที่เดินผ่าน,,,,
310,เอริน,"น้ำค้างปีนขึ้นไปบนใบหญ้า แกว่งไปแกว่งมาตามสายลม
แผ่นดินสั่นสะเทือนเม็ดน้ำค้างแข็ง ฤดูใบไม้ผลิกำลังแตกหน่อ!",,อวาตาร์:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：มีหัวไชเท้าลอยอยู่บนร่างกาย!,,,,
311,เอลตัน,"พระอาทิตย์กำลังตกในฟาร์ม นกยุ่งกับการบินไปบินมา
พลั่วพลิกดิน เหงื่อทำให้เกิดความหวัง!",,อวาตาร์:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：มีหัวไชเท้าลอยอยู่รอบตัว!,,,,
312,ชิงยู,"ปากกาควบแน่นวาดลำแสง การเคลือบสีแบบละเอียด
ประตูเตาเผาเป็นการหลอมแบบใหม่ สิ่งของละลายตามที่หวัง",,อวาตาร์:ปลดล็อกรูปโปรไฟล์,ลักษณะพิเศษ：มีแสงวิบวับลอยอยู่รอบตัว!,,,,
315,มูมู่,"ร้องเพลงในสายลม เต้นรำในพายุหิมะ
มีผมที่นุ่มที่สุด ก็เล่นกริชที่คมที่สุดได้เหมือนกัน
ทักทายคุณบนที่ราบสูงที่เต็มไปด้วยหิมะ เพื่อนของฉัน",,อวตาร:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ:มีเกล็ดหิมะลอยอยู่รอบตัว!,,,,
316,ฉีฉี,"ฮู่~ ฮู่~ เป่าคำอธิฐานของลงในลูกโป่ง
มาเล่นด้วยกันในวันต่อๆไปนะ~
เพราะว่า... ทุกวันที่มีคุณคือความปรารถนาของฉัน",,อวตาร:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ:มีแสงดาวลอยอยู่รอบตัว!,,,,
317,บิบิ,"ท้องฟ้าที่ไม่มีที่สิ้นสุด ภูเขาเล็กๆ เป็นสีเขียว 
คลื่นควันที่มีมรกต ก้อนหินเผยให้เห็นฉากที่งดงามจนน่าตกใจ",,อวตาร:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ:มีสามเหลี่ยมทองคำลอยอยู่รอบตัว!,,,,
318,ขนมเค้ก,"งานสังสรรค์อันอบอุ่น ปาร์ตี้สุดเร่าร้อน โคอาล่าน่ารักกระจายความสุข!
มาร้องและเต้นไปกับท่วงทำนองอันแสนหวานร่วมกับเค้กในวันแห่งความสุขนี้กันเถอะ~",,อวตาร:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ:มีแสงดาวลอยอยู่รอบตัว!,,,,
319,ถั่วช็อกโกแลต,"อะแฮ่ม ขอถามหน่อย
ใครกินลูกอมเยอะแล้วยังปวดฟันอีก?
แม้ว่าถั่วช็อกโกแลตจะดี แต่เราก็ไม่ควรกินเยอะเกินไป~",,อวตาร:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ:มีถั่วช็อคโกแลตลอยอยู่รอบตัว!,,,,
320,นักดาบ เซียวเหยา,"การฆ่าไม่ใช่เจตนาของฉัน
บาปจะถูกตัดสินโดยโลก
ลมเย็นราวกับดาบ ดาบไม่ทิ้งร่องรอยใดๆ
คืนนี้จะตัดสินผู้ชนะ!",,อวตาร:ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ:มีจุดแสงสีเขียวลอยอยู่รอบตัว!,,,,
321,นิโปร,"ผมนุ่มสลวยและดวงตามีเสน่ห์เหมือนดอกซากุระที่ร่วงหล่น
โปรดอย่าถามชื่อลับของฉัน ฉันคือนางฟ้าผู้มีชื่อเสียงโด่งดัง
เป็นปีศาจหรืออัศวิน? ตัวตนของฉันขึ้นอยู่กับคุณ",,อวาตาร์：ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ：มีแสงดาวลอยอยู่รอบตัว!,,,,
322,โบฟิล,การสร้างเรื่องปฎิหารย์ไม่ใช่เรื่องยาก ความดีและความชั่วมีขึ้นมีลง กระดาษสีขาวกลายเป็นคำสีดำ เวทมนตร์ไม่มีศีลธรรม ถ้าความน่ารักของฉันไม่สามารถทำให้คุณประทับใจได้ ฉันจะใช้เวทมนตร์เปลี่ยน! นี่คือการ์ดที่ดี ไม่ตกอยู่ในมือวายร้าย,,อวตาร: ปลดล็อครูปโปรไฟล์,ลักษณะพิเศษ: มีการ์ดลอยอยู่รอบตัว!,,,,
