ID,名称,描述,说明
3050042,ทำให้ผู้เล่นทำดาเมจต่อเป้าหมายในรัศมี,ทำให้%1สร้าง%4 %3 แต้มต่อเป้าหมายทั้งหมดใน%2,"1. สร้างดาเมจให้กับทุกคน (รวมถึงตัวเอง) และสามารถได้รับดาเมจจากผู้เล่น และจะป๊อปอัปตัวอักษรเกี่ยวกับค่าดาเมจ
2. ดาเมจระยะประชิด ดาเมจระยะไกล และดาเมจจากการระเบิด จะเพิ่มค่าความเสียหาย 5 แต้ม โดยค่าเริ่มต้นและค่าความเสียหายสุดท้ายจะคำนวณตามพลังป้องกัน
3. เหตุการณ์ที่เกี่ยวข้องจะถูกกระตุ้น (เช่น ผู้เล่นสร้างดาเมจ ผู้เล่นและสิ่งมีชีวิตถูกดาเมจ ฯลฯ) แต่จะไม่ทำให้เกิดเหตุการณ์ เช่น ผู้เล่นโจมตี โจมตีโดน ฯลฯ"
3050043,ตั้งชื่อผู้เล่น,ตั้งชื่อของ%1เป็น%2,
3050044,ตั้งค่าวิธีการเคลื่อนที่ของผู้เล่น,ตั้งค่าวิธีการเคลื่อนที่ของ%1เป็น%2,สถานะการบินจะถูกยกเลิกหลังจากที่ตัวละครลงสู่พื้น และจะต้องเรียกใช้แอ็กชันนี้อีกครั้ง
3050045,ผู้เล่นออกจากโหมดผู้ชม,ทำให้%1ออกจากโหมดผู้ชม,
3050046,ตั้งค่าประเภทกันดาเมจของผู้เล่น,ตั้งค่า%1กัน%2,
3050047,ลบประเภทกันดาเมจของผู้เล่น,ลบ%1กัน%2,
3050048,เขย่ากล้องของผู้เล่น,เขย่ากล้องของ%1 %2 วินาที ความเข้มเป็น%3,
3050049,หยุดสั่นกล้องของผู้เล่น,หยุดสั่นกล้องของ%1,
3050050,ตั้งค่าไอเทมผู้เล่น,ตั้งค่าไอเทมของ%1%2เป็น%3 จำนวนเป็น%4,
3050051,ลบไอเทมผู้เล่น,ลบไอเทมของ%1%2จำนวน %3 ชิ้น,
3050052,ส่งคำขอเป็นเพื่อนในห้อง,ทำให้%1ส่งคำขอเป็นเพื่อนปยัง%2,
3050053,เคลียร์คลังไอเทมของผู้เล่น,เคลียร์%2ทั้งหมดของ%1,
3050054,เคลื่อนที่ไอเทมผู้เล่น,เคลื่อนที่%3ของ%1จำนวน%2ชิ้นไปยัง%4,
3050055,สลับไอเทมผู้เล่น,สลับ%2ของ%1ไปยัง%3,
3050056,ลบเอฟเฟกต์สถานะทั้งหมดของผู้เล่น,ลบเอฟเฟกต์สถานะทั้งหมดของ%1,
3050057,ลบเอฟเฟกต์สถานะดีบัฟทั้งหมดของผู้เล่น,ลบเอฟเฟกต์สถานะดีบัฟทั้งหมดของ%1,
3050058,เปลี่ยนมุมหันหน้าของผู้เล่น,เปลี่ยนมุมหันหน้าของ%1เป็น%2,
3050059,เปิดหีงในโลกให้ผู้เล่น,เปิดหีบใน%2ให้%1 (รัศมีประมาณ 60 บล็อก),
3050060,เปิดโต๊ะช่างให้ผู้เล่น,เปิดโต๊ะช่างให้%1,
3050061,เปิดอันดับให้ผู้เล่น,แสดง%2ต่อ%1,
3050062,ซ่อนอันดับต่อผู้เล่น,ซ่อนอันดับต่อ%1,
3050063,โทรศัพท์ของผู้เล่นสั่น,ตั้งค่าระยะเวลาการสั่นของโทรศัพท์มือถือของ%1 %2 มิลลิวินาที ความเข้ม %3,
3050064,ตั้งค่าสีฟิลเตอร์ของผู้เล่น,ตั้งค่าสีฟิลเตอร์ของ%1เป็น%2,
3050065,ตั้งค่าพารามิเตอร์ของฟิลเตอร์ผู้เล่น,ตั้งค่าฟิลเตอร์ของ%1 %2เป็น%3,
3050066,วาร์ปผู้เล่นไปยังแผนที่ที่กำหนด,วาร์ป%1ไปยังแผนที่ที่มี ID เป็น%2,ผู้เล่นแต่ละคนสามารถใช้งานได้ทุกๆ 30 วินาที
3050067,วาร์ปผู้เล่นไปยังห้องที่กำหนด,วาร์ป%1ไปยังแผนที่ที่มี ID ห้องเป็น%2,ผู้เล่นแต่ละคนสามารถใช้งานได้ทุกๆ 30 วินาที
3050068,วาร์ปกลุ่มผู้เล่นไปยังห้องอื่น,วาร์ป%1ไปยังห้องอื่นของแผนที่ปัจจุบัน,
3050069,ทำให้กล้องเคลื่อนที่,ทำให้%1%2%3 คัตซีน%4 ระยะเวลา %5 วินาที,
3050070,ทำให้กล้องหมุน,ทำให้%1%2%3 คัตซีน%4 ระยะเวลา %5 วินาที,
3050071,ตั้งค่าสิทธิ์กล้อง,ตั้งค่า%2กล้องของ%1เป็น%3,
3050072,ตั้งค่าโหมดหมุนกล้อง,ตั้งค่าโหมดหมุนกล้องของ%1เป็น%2,
3050073,ตั้งกล้องในเป้าหมาย,ตั้งกล้องของ%1อยู่ใน%2,
3050074,ตั้งกล้องในตำแหน่ง,ตั้งกล้องของ%1อยู่ใน%2,
3050075,คืนค่าคุณสมบัติกล้อง,คืนค่าคุณสมบัติกล้องของ%1,
3050076,Set color style for player filter,Set the color style of %1’s filter to %2,
3050077,ตั้งค่าเทมเพลตฟิลเตอร์ของผู้เล่น,ตั้งค่าเทมเพลตฟิลเตอร์ของ%1เป็น%2,
3050078,วาร์ปผู้เล่นไปยังห้องประเภทที่กำหนด,วาร์ป%1ไปยังห้องประเภท%2,"1. ผู้เล่นแต่ละคนสามารถใช้งานได้ทุกๆ 30 วินาที
2. หากไม่มีห้องที่สามารถเข้าได้ในขณะนี้ ห้องใหม่จะถูกสร้างขึ้น"
3050080,วาร์ปส่งผู้เล่นไปยังแมพและประเภทห้องที่กำหนด,วาร์ปส่ง%1ไปยังห้องที่เป็นประเภท%3ของIDแมพ%2,"1.ทุกๆ 30 วินาทีผู้เล่นแต่ละคนสามารถกระตุ้นได้แค่1ครั้ง 
2.หากไม่มีห้องที่สามารถเข้าถึงได้ในขณะนี้ จะมีการสร้างห้องใหม่"
3050081,แสดงป๊อปอัปเชิญเพื่อนให้ผู้เล่นเห็น,แสดงป๊อปอัปเชิญเพื่อนสำหรับ %1,
3060001,เพิ่มผู้เล่นเข้ากลุ่มผู้เล่น,เพิ่ม%1เข้า%2,
3060002,ลบผู้เล่นจากกลุ่มผู้เล่น,ลบ%1จาก%2,
3060003,เคลียร์กลุ่มผู้เล่น,เคลียร์%1,
3060004,ดำเนินการทริกเกอร์กับกลุ่มผู้เล่น,ดำเนินการ%2ต่อผู้เล่นทุกคนใน%1 และตรวจสอบเงื่อนไขทริกเกอร์เป็น%3,
3060005,แสดงข้อความกรอบแชทต่อกลุ่มผู้เล่น,แสดงข้อความกรอบแชท%2ต่อผู้เล่นทุกคนใน%1,
3060006,แสดงข้อความวิ่งต่อกลุ่มผู้เล่น,แสดงข้อความวิ่ง%2ต่อผู้เล่นทุกคนใน%1,
3070001,สร้างสิ่งมีชีวิต,สร้าง%3 %2 ชิ้นใน%1 เป็นค่าย%4,
3070003,เอาชนะสิ่งมีชีวิต,เอาชนะ%1,
3070004,ลบสิ่งมีชีวิต,ลบ%1,
3070005,ประเภทสิ่งมีชีวิตที่เอาชนะ,เอาชนะ%1,
3070006,ลบประเภทสิ่งมีชีวิต,ลบ%1,
3070007,ตั้งค่าคุณสมบัติสิ่งมีชีวิต,ตั้งค่าคุณสมบัติ%2ของ%1เป็น%3,
3070008,ตั้งค่าประเภทดาเมจของสิ่งมีชีวิต,ตั้งค่าประเภทดาเมจของ%1เป็น%2,
3070009,ตั้งค่าประเภทกันดาเมจของสิ่งมีชีวิต,ตั้งค่า%1กัน%2,
3070010,ตั้งค่าสิทธิ์สิ่งมีชีวิต,ตั้งค่า%2ของ%1เป็น %3,
3070011,ทำให้สิ่งมีชีวิตเล่นอีโมติคอนแบบไดนามิก,ทำให้%1เล่น%2,ค่าพารามิเตอร์ของอีโมติคอนแบบไดนามิกคือ 1-20 ท่าทางตัวละคร 1-10 ท่าทางทั่วไป 11-20
3070012,มอบเอฟเฟกต์สถานะให้สิ่งมีชีวิต,มอบเอฟเฟกต์%2ให้%1,
3070013,สิ่งมีชีวิตลบเอฟเฟกต์สถานะ,ลบเอฟเฟกต์%2ของ%1,
3070014,ตั้งค่ามุมหันหน้าของสิ่งมีชีวิต,ตั้งค่าทิศทาง%1เป็น %2 องศา,
3070015,ตั้งค่าตำแหน่งสิ่งมีชีวิต,วาร์ป%1ถึง%2,
3070016,สิ่งมีชีวิตหาทางอัตโนมัติ,ทำให้%1ลองหาทางอัตโนมัติไปยัง%2,เหตุการณ์มีขีดจำกัดระยะทาง หากเกินระยะที่กำหนด (ประมาณ 32 บล็อก) จะไม่สามารถเกิดขึ้นได้
3070017,ทำให้สิ่งมีชีวิตเคลื่อนที่,ทำให้%1เคลื่อนที่ไปทาง%2ด้วยความเร็ว %3,
3070018,ตั้งค่ารูปลักษณ์สิ่งมีชีวิต,ตั้งค่ารูปลักษณ์ของ%1เป็น%2,
3070019,คืนค่ารูปลักษณ์สิ่งมีชีวิต,คืนค่า%1เป็นรูปลักษณ์เริ่มต้นของ,
3070022,ทำให้สิ่งมีชีวิตทำดาเมจต่อผู้เล่น,ทำให้%1ทำดาเมจ%4 %3 แต้มต่อ%2,"1. สามารถได้รับดาเมจจากสิ่งมีชีวิต และจะป๊อปอัปตัวอักษรเกี่ยวกับค่าดาเมจ
2. คำนวณดาเมจสุดท้ายตามพลังป้องกัน
3. เหตุการณ์ที่เกี่ยวข้องจะถูกกระตุ้น (เช่น สิ่งมีชีวิตสร้างดาเมจ สิ่งมีชีวิตถูกดาเมจ ฯลฯ) แต่จะไม่ทำให้เกิดเหตุการณ์ เช่น สิ่งมีชีวิตโจมตี โจมตีโดน ฯลฯ"
3070023,ทำให้สิ่งมีชีวิตทำดาเมจต่อสิ่งมีชีวิต,ทำให้%1ทำดาเมจ%4 %3 แต้มต่อ%2,"1. สามารถได้รับดาเมจจากสิ่งมีชีวิต และจะป๊อปอัปตัวอักษรเกี่ยวกับค่าดาเมจ
2. คำนวณดาเมจสุดท้ายตามพลังป้องกัน
3. เหตุการณ์ที่เกี่ยวข้องจะถูกกระตุ้น (เช่น สิ่งมีชีวิตสร้างดาเมจ สิ่งมีชีวิตถูกดาเมจ ฯลฯ) แต่จะไม่ทำให้เกิดเหตุการณ์ เช่น สิ่งมีชีวิตโจมตี โจมตีโดน ฯลฯ"
3070024,ทำให้สิ่งมีชีวิตดาเมจเป้าหมายในรัศมี,ทำให้%1สร้าง%4 %3 แต้มต่อเป้าหมายใน%2,"1. สร้างดาเมจให้กับทุกคน (รวมถึงตัวเอง) สามารถได้รับดาเมจจากสิ่งมีชีวิต และจะป๊อปอัปตัวอักษรเกี่ยวกับค่าดาเมจ
2. คำนวณดาเมจสุดท้ายตามพลังป้องกัน
3. เหตุการณ์ที่เกี่ยวข้องจะถูกกระตุ้น (เช่น สิ่งมีชีวิตสร้างดาเมจ สิ่งมีชีวิตถูกดาเมจ ฯลฯ) แต่จะไม่ทำให้เกิดเหตุการณ์ เช่น สิ่งมีชีวิตโจมตี โจมตีโดน ฯลฯ"
3070025,สลับสิ่งมีชีวิต,สลับ%1เป็น%2 เก็บรักษา HP ตามอัตราเท่ากับ%3,"1. ข้อมูลกราฟิกของสิ่งมีชีวิตจะถูกเก็บไว้หลังจากการสลับ
2. ทีมสิ่งมีชีวิตจะไม่เปลี่ยนแปลงหลังจากการสลับ
3. ตัวแปรของสิ่งมีชีวิตจะเปลี่ยนไปเช่นกัน เช่น หลังจากสิ่งมีชีวิต B แทนที่สิ่งมีชีวิต A ตัวแปรของสิ่งมีชีวิต A ก็จะเปลี่ยนเป็นตัวแปรของสิ่งมีชีวิต B (ส่งผลต่อตัวแปรของสิ่งมีชีวิตเท่านั้น ไม่มีผลต่อตัวแปรของประเภทสิ่งมีชีวิต)"
3070026,ตั้งค่าทีมสิ่งมีชีวิต,ตั้งค่าทีมของ%1เป็น%2,
3070027,ลบประเภทกันดาเมจของสิ่งมีชีวิต,ลบ%1กัน%2,
3070028,ลบเอฟเฟกต์สถานะทั้งหมดของสิ่งมีชีวิต,ลบเอฟเฟกต์สถานะทั้งหมดของ%1,
3070029,ลบเอฟเฟกต์สถานะดีบัฟทั้งหมดของสิ่งมีชีวิต,ลบเอฟเฟกต์สถานะดีบัฟทั้งหมดของ%1,
3080001,เพิ่มสิ่งมีชีวิตเข้ากลุ่มสิ่งมีชีวิต,เพิ่ม%1เข้า%2ที่กำหนด,
3080002,ลบสิ่งมีชีวิตจากกลุ่มสิ่งมีชีวิต,ลบ%1ออกจาก%2,
3080003,เคลียร์กลุ่มสิ่งมีชีวิต,เคลียร์%1,
3080004,ดำเนินการทริกเกอร์กับกลุ่มสิ่งมีชีวิต,ดำเนินการ%2กับทุกสิ่งมีชีวิตใน%1 ตรวจสอบเงื่อนไขทริกเกอร์%3,
3100001,สร้างไอเทมในหีบเก็บของ,สร้าง%1 %2 ชิ้นในหีบเก็บของ%3ที่กำหนด,
3100002,ลบไอเทมในหีบเก็บของ,ลบ%3 %2 ชิ้นในหีบเก็บของที่กำหนด%1,
3100003,เคลียร์ไอเทมในหีบเก็บ,เคลียร์ไอเทมทั้งหมดในหีบเก็บของที่กำหนด%1,
3100004,สร้างวัตถุขว้างปา,สร้าง%2ใน%1ที่กำหนด ยิงใส่%3,
3100005,สร้างวัตถุขว้างปาของผู้เล่น,สร้าง%3ของ%2ใน%1ที่กำหนด ยิงใส่%4,
3100006,ลบวัตถุขว้างปา,ลบ%1,
3100007,สร้างของดรอป,สร้างของดรอปของ%3 %2 ชิ้นใน%1ที่กำหนด,
3100008,ลบของดรอป,ลบ%1,
3100009,แก้ไขเวลา CD ไอเทม,แก้ไขเวลา CD %2ของ%1เป็น %3 วินาที,
310001,เอฟเฟกต์ขององค์ประกอบ,ระยะเวลา %1 ต่อครั้งของ %2 วินาที จำนวนการเล่น %3,
3100010,ไอเทมเข้าสู่คูลดาวน์,ทำให้%2ของ%1เข้าสู่คูลดาวน์,
3100011,สร้างวัตถุขว้างปาของสิ่งมีชีวิต,สร้าง%3ของ%2ใน%1ที่กำหนด ยิงใส่%4,
3100012,ทำให้ผู้เล่นยิงวัตถุขว้างปา,ทำให้%1ยิง%3ใส่%2,
3100013,ทำให้สิ่งมีชีวิตยิงวัตถุขว้างปา,ทำให้%1ยิง%3ใส่%2,
3100014,เปลี่ยนรูปลักษณ์ไอเทม,เปลี่ยนรูปลักษณ์ของ%1เป็น%2,
3100015,เปลี่ยนรูปลักษณ์วัตถุขว้างปา,เปลี่ยนรูปลักษณ์ของ%1เป็น%2,
3100016,แอกชันเล่นไอเทม,ทำให้ไอเทมที่%1ถืออยู่เล่น%2 โหมดเล่น %3,
3100017,แอกชันเล่นวัตถุขว้างปา,ทำให้%1เล่น%2 โหมดเล่น %3,
3100018,แอกชันเล่นของดรอป,ทำให้%1เล่น%2 โหมดเล่น %3,
310002,เอฟเฟกต์ตัวอักษร,ระยะเวลา%1 %2 วินาที,
310003,เคลื่อนที่แบบสมูท,เคลื่อนที่ไปยังX%2 Y%3ภายใน %1 วินาที,
310004,เพิ่มพิกัดแบบสมูท,ทำให้พิกัด%2 %3 %4 ภายใน %1 วินาที,
310005,สมูทซูม,ซูมให้กว้าง %2 สูง %3 ภายใน %1 วินาที,
310006,เพิ่มความกว้างและความสูงแบบสมูท,ทำให้ขนาด %2 %3 %4 ภายใน %1 วินาที,
310007,หมุนแบบสมูท,หมุนไปที่ %2 องศาภายใน %1 วินาที,
310008,เพิ่มองศาแบบสมูท,หมุน%2 ไปที่ %3 องศาภายใน %1 วินาที,
3110001,เริ่มจับเวลาถอยหลัง,เริ่ม%1 นับถอยหลัง %2 วินาที จับเวลาซ้ำ%3,
3110002,เริ่มจับเวลาเดินหน้า,เริ่ม%1,
3110003,หยุดเครื่องจับเวลาชั่วคราว,หยุด%1ชั่วคราว,
3110004,รีสตาร์ทเครื่องจับเวลา,คืนค่า%1,
3110005,หยุดเครื่องจับเวลา,หยุด%1,
3110006,เวลาที่รอ,รอ %1 วินาที แล้วดำเนินการต่อ,
3110007,ตั้งเวลาของเครื่องจับเวลา,ตั้งค่า%1เป็น %2 วินาที,
3110009,แสดงหน้าต่างเครื่องจับเวลา,แสดงหน้าต่าง%2ให้กับ%1 หัวข้อ%3,
3110010,ซ่อนหน้าต่างเครื่องจับเวลา,ซ่อนหน้าต่าง%2ต่อ%1,
3120001,ตั้งค่าตำแหน่ง,ตั้งค่า%1เป็น%2,
3120002,ตั้งค่าโซน,ตั้งค่า%1เป็น%2,
3120003,ตั้งค่าตัวเลข,ตั้งค่า%1เป็น%2,
3120004,ตั้งค่าค่าบูลีน,ตั้งค่า%1เป็น%2,
3120005,ตั้งค่าผู้เล่น,ตั้งค่า%1เป็น%2,
3120006,ตั้งค่าประเภทบล็อก,ตั้งค่า%1เป็น%2,
3120007,ตั้งค่าประเภทไอเทม,ตั้งค่า%1เป็น%2,
3120008,ตั้งค่าสิ่งมีชีวิต,ตั้งค่า%1เป็น%2,
3120009,ตั้งค่าประเภทสิ่งมีชีวิต,ตั้งค่า%1เป็น%2,
3120010,ตั้งค่าสตริง,ตั้งค่า%1เป็น%2,
3120011,ตั้งค่าประเภทเอฟเฟกต์,ตั้งค่า%1เป็น%2,
3130001,เล่นเอฟเฟกต์ในตำแหน่ง,เล่น%2ใน%1 ขนาด %3,
3130002,เล่นเอฟเฟกต์กับผู้เล่น,เล่น%2ใน%1 ขนาด %3,
3130003,เล่นเอฟเฟกต์กับสิ่งมีชีวิต,เล่น%2ใน%1 ขนาด %3,
3130004,เล่นเอฟเฟกต์กับวัตถุขว้างปา,เล่น%2ใน%1 ขนาด %3,
3130005,ลบเอฟเฟกต์ในตำแหน่ง,ลบ%2ใน%1,
3130006,ลบเอฟเฟกต์ของผู้เล่น,ลบ%2ของ%1,
3130007,ลบเอฟเฟกต์ในสิ่งมีชีวิต,ลบ%2ของ%1,
3130008,ลบเอฟเฟกต์ในวัตถุขว้างปา,ลบ%2ใน%1,
3130009,ตั้งค่าขนาดเอฟเฟกต์ตำแหน่ง,ตั้งค่า%2ใน%1เป็นขนาด %3,
3130010,ตั้งค่าขนาดเอฟเฟกต์ผู้เล่น,ตั้งค่า%2ใน%1เป็นขนาด %3,
3130011,ตั้งค่าขนาดเอฟเฟกต์ของสิ่งมีชีวิต,ตั้งค่า%2ใน%1เป็นขนาด %3,
3130012,ตั้งค่าขนาดเอฟเฟกต์ของวัตถุขว้างปา,ตั้งค่า%2ใน%1เป็นขนาด %3,
3130013,เล่นเอฟเฟกต์กับของดรอป,เล่น%2ใน%1 ขนาด %3,
3130014,ลบเอฟเฟกต์ในของดรอป,ลบ%2ใน%1,
3130015,เล่นเอฟเฟกต์กับไอเทมที่ผู้เล่นถืออยู่,เล่น%2กับไอเทที่%1ถืออยู่ ขนาด %3,
3130016,ลบเอฟเฟกต์ในไอเทมที่ผู้เล่นถืออยู่,ลบ%2ในไอเทมที่%1ถืออยู่,
3130017,เล่นเอฟเฟกต์ประเภทไอเทมของผู้เล่น,เล่น%3กับ%2ทั้งหมดของ%1ถืออยู่ ขนาด %4,
3130018,ลบเอฟเฟกต์ในไอเทมแถบทางลัดของผู้เล่น,ลบ%2ของ%3ทั้งหมดในแถบทางลัดของ%1,
3140012,ทำให้ผู้เล่นเล่นเอฟเฟกต์เสียง,ทำให้%1เล่น%2ฉาก ระดับเสียง %3 ท่วงทำนองเสียง %4 เล่นวนซ้ำ %5,
3140013,ทำให้สิ่งมีชีวิตเล่นเอฟเฟกต์เสียง,ทำให้%1เล่น%2ฉาก ระดับเสียง %3 ท่วงทำนองเสียง %4 เล่นวนซ้ำ %5,
3140014,เล่นเอฟเฟกต์เสียงในตำแหน่ง,เล่น%2ฉากใน%1 ระดับเสียง %3 ท่วงทำนองเสียง %4 เล่นวนซ้ำ %5,
3140015,ปิดเอฟเฟกต์เสียงผู้เล่น,ปิดของ%2ที่กำลังเล่นอยู่ใน%1,
3140016,ปิดเอฟเฟกต์เสียงของสิ่งมีชีวิต,ปิดของ%2ที่กำลังเล่นอยู่ใน%1,
3140017,ปิดเอฟเฟกต์เสียงตำแหน่ง,ปิด%2ที่กำลังเล่นอยู่ใน%1,
3140018,เล่นเอฟเฟกต์เสียงในหน้ากับกลุ่มผู้เล่น,เล่น%2ในหน้ากับ%1 ระดับเสียง %3 ท่วงทำนองเสียง %4 เล่นวนซ้ำ %5,
3140019,เล่นเอฟเฟกต์เสียงในหน้ากับผู้เล่น,เล่น%2ในหน้ากับ%1 ระดับเสียง %3 ท่วงทำนองเสียง %4 เล่นวนซ้ำ %5,
3140020,ปิดเอฟเฟกต์เสียงในหน้าของกลุ่มผู้เล่น,ปิด%2ในหน้าของ%1ที่กำลังเล่นอยู่,
3140021,ปิดเอฟเฟกต์เสียงในหน้าของผู้เล่น,ปิด%2ในหน้าของ%1ที่กำลังเล่นอยู่,
3140022,เล่นเพลงหน้าเกมของผู้เล่นกับผู้เล่น,เล่น%2ในหน้ากับ%1 ระดับเสียง %3 เล่นวนซ้ำ %4,"เสียงที่เล่นในเหตุการณ์นี้ถูกควบคุมด้วยการเปิด-ปิด""เอฟเฟกต์เสียง"" ที่ผู้เล่นกำหนด หากปิด ""เอฟเฟกต์เสียง"" จะไม่ได้ยินเสียงอีกต่อไป"
3140023,หยุดชั่วคราว/ดำเนินการเพลงหน้าเกมของผู้เล่นต่อ,เพลงหน้าเกมที่%1%2กำลังเล่นอยู่,
3150001,รันสคริปต์,รันสคริปต์%1,
3160001,เล่นโฆษณา (เก่า),เล่นโฆษณาต่อ%1 ชื่อพื้นที่โฆษณา%2 และดำเนินการ%3 (เก่า),
3160002,เปิดร้านค้านักพัฒนา (เก่า),ทำให้%1เปิดร้านค้านักพัฒนา (เปิดใช้งานได้เมื่อกดปุ่มและปล่อยปุ่มเท่านั้น),
3160003,แสดงหน้าต่างซื้อสินค้า,แสดงหน้าต่างซื้อ%2ต่อ%1แสดง คำแนะนำ%3,
3160004,เล่นวิดีโอ,เปิด%2ต่อ%1และเล่นวิดีโอโดยอัตโนมัติ,
3160005,เล่นโฆษณา,เล่นโฆษณาต่อ%1 ชื่อพื้นที่โฆษณา%2 และดำเนินการ%3 (เกิดขึ้นได้เมื่อกดปุ่มและปล่อยปุ่มเท่านั้น),
3160006,เปิดร้านค้านักพัฒนา,เปิดร้านค้านักพัฒนาให้%1,
3160007,เปิดหน้าที่กำหนดของร้านค้านักพัฒนา,เปิด%2ของร้านค้านักพัฒนาให้%1 ชื่อร้านค้าเป็น%3,
3160008,เปิดหน้ารายละเอียดของสินค้า,เปิดหน้ารายละเอียดของ%2ให้%1 (เกิดขึ้นได้เมื่อกดปุ่มและปล่อยปุ่มเท่านั้น),
3160009,เปิดหน้ารายละเอียดของสกิน,เปิดหน้ารายละเอียดของ%2ให้%1 (เกิดขึ้นได้เมื่อกดปุ่มและปล่อยปุ่มเท่านั้น),
3160010,แสดงต่างซื้อสกิน,แสดงหน้าต่างซื้อ%2ต่อ%1แสดง คำแนะนำ%3,
3160011,เปิดหน้าสกินของร้านค้านักพัฒนา,เปิดหน้าสกินของร้านค้านักพัฒนาให้%1 (เกิดขึ้นได้เมื่อกดปุ่มและปล่อยปุ่มเท่านั้น),
3161001,ตั้งค่าคอร์สสถานะเป้าหมาย,ตั้งค่าสถานะความคืบหน้าของภารกิจหมายเลข%1เป็น%2,
3161002,แสดงโซนเป้าหมายคอร์ส,ตั้งค่าโซนเป้าหมายภารกิจเป็น%1,
3170001,สร้างข้อมูลกราฟิกในตำแหน่ง,สร้าง%2ใน%1,
3170002,สร้างข้อมูลกราฟิกบนผู้เล่น,สร้าง%2บน%1 โดยเยื้องไปทาง%3 ระยะ %4,
3170003,สร้างข้อมูลกราฟิกบนสิ่งมีชีวิต,สร้าง%2บน%1 โดยเยื้องไปทาง%3 ระยะ %4,
3170004,สร้างข้อมูลกราฟิกบนวัตถุขว้างปา,สร้าง%2บน%1 โดยเยื้องไปทาง%3 %4,
3170005,ลบประเภทข้อมูลกราฟิกในตำแหน่ง,ลบ%2ที่มีหมายเลขเป็น%3ใน%1,
3170006,ลบประเภทข้อมูลกราฟิกบนผู้เล่น,ลบ%2ที่มีหมายเลขเป็น%3บน%1,
3170007,ลบประเภทข้อมูลกราฟิกบนสิ่งมีชีวิต,ลบ%2ที่มีหมายเลขเป็น%3บน%1,
3170008,ลบประเภทข้อมูลกราฟิกบนวัตถุขว้างปา,ลบ%2ที่มีหมายเลขเป็น%3ใน%1,
3170009,สร้างข้อมูลกราฟเชิงระนาบในตำแหน่ง,สร้าง%2ใน%1 โดยเยื้องไปทางแกน X %3 แกน Y %4,
3170010,สร้างข้อความกราฟเชิงระนาบบนผู้เล่น,สร้าง%2ใน%1 โดยเยื้องไปทางแกน X %3 แกน Y %4,
3170011,สร้างข้อความกราฟเชิงระนาบบนสิ่งมีชีวิต,สร้าง%2ใน%1 โดยเยื้องไปทางแกน X %3 แกน Y %4,
3170012,สร้างข้อความกราฟเชิงระนาบบนวัตถุขว้างปา,สร้าง%2ใน%1 โดยเยื้องไปทางแกน X %3 แกน Y %4,
3180001,เพิ่มค่าใดๆ ในกลุ่มใดก็ได้,เพิ่ม%2ใน%1,"1. ตำแหน่งการเพิ่ม: ใส่ค่าไปที่ท้ายสุด
2. สามารถเพิ่มค่าให้กับกลุ่มประเภทตัวแปร เช่น กลุ่มตำแหน่ง กลุ่มโซน กลุ่มสิ่งมีชีวิต กลุ่มผู้เล่น กลุ่มเครื่องจับเวลา ฯลฯ ด้วยการดำเนินการนี้ แต่จะไม่สามารถเพิ่มค่าที่ซ้ำกันได้
3. สามารถเพิ่มค่าที่ซ้ำกันให้กับประเภทตัวแปร เช่น กลุ่มตัวเลข กลุ่มสตริง กลุ่มค่าบูลีน กลุ่มประเภทบล็อก กลุ่มประเภทไอเทม กลุ่มประเภทกลุ่มสิ่งมีชีวิต กลุ่มประเภทเอฟเฟกต์ ฯลฯ"
3180002,ตั้งค่าที่มีหมายเลขที่ระบุในกลุ่มใดกลุ่มหนึ่งเป็นค่า Null,ตั้งค่าที่มีหมายเลข%2ใน%1เป็นค่า Null,หลังจากตั้งค่า Null แล้วตำแหน่งจะถูกครอบครอง ตัวอย่างเช่น a = {1，2，3} ถ้า 1 ถูกกำหนดเป็นค่า Null ดังนั้น a = {nil，2，3}
3180003,ตั้งค่าใด ๆ ให้เป็นค่า Null ในกลุ่มใดกลุ่มหนึ่ง,ตั้งค่า%2เป็นค่า Null ใน%1,"การล้างเนื้อหาที่ตรงกัน ค่าเดียวกันทั้งหมดจะถูกตั้งค่าเป็นค่า Null เช่น a = {1,1,2,3} ถ้า 1 ถูกกำหนดเป็นค่า Null ดังนั้น a = {nil，nil，2,3}"
3180004,เคลียร์กลุ่มใดๆ,เคลียร์%1,ลบค่าทั้งหมดในกลุ่ม
3180005,ใส่ค่าใดๆ ในกลุ่มใดก็ได้,ใส่ค่า %3ใน%1ลำดับที่ %2,การใส่ไปด้านหน้าจะมีผลต่อการเรียงลำดับ ตัวอย่างเช่น a = {1、2、3、4} การใส่ค่า 5 ที่ลำดับที่ 2 จะทำให้ a = {1、5、2、3、4}
3180006,ลบค่าของตัวเลขที่ระบุในกลุ่มใดๆ,ลบค่าของหมายเลข%2ใน%1,การลบค่าจะส่งผลต่อการเรียงลำดับ ค่าที่อยู่หลังจะถูกเลื่อนขึ้นไป ตัวอย่างเช่น a = {1、2、3、4} หลังจากลบ 2 a ={1、3、4}
3180007,ลบค่าใดๆ ในกลุ่มใดก็ได้,ลบ%2ใน%1,"เนื้อหาที่ตรงกัน เช่น a = {1,1,2,3} ถ้าลบ 1 จะลบ 1 ทั้งหมด จะได้ a = {2,3}"
