ID,描述
28924,Только что играл
28925,Играли сегодня
28926,Пока нет записи игры~
28927,@1 человек играл
28928,Спорт
28929,Раса
28930,Темы пока нет~
28931,ГОРЯЧИЙ
28932,Лобби
28933,Часто играется
28934,Специальная тема
28935,Карта событий
28936,Событие
28937,Событие
28938,Ярлык
28939,"Вы уверены, что очистите все любимые карты?"
28940,Вы не добавили карту в избранное
28941,Видимый диапазон
28942,Переоборудован в общественную комнату
28943,Преобразование в однопользовательский режим
28944,Преобразовать в общедоступный режим
28945,Перейти в однопользовательский режим
28946,Запуск частного сервера
28947,Тег карты
28948,Добавить тег
28949,"Выберите подходящие теги, чтобы вашу работу увидело больше людей."
28950,Погрузка...
28951,Связывание...
28952,Блокированный
28953,Игровой режим
28954,Слишком много тегов
28955,"Пожалуйста, введите тег"
28956,Количество игр
28957,Частный сервер
28958,Правила тегов
28959,"1. Вы можете добавить до тегов @1.2. Теги, связанные с насилием, кровью, азартными играми и другим запрещенным контентом, могут привести к отклонению вашей работы в процессе рецензирования.3. Официальная команда имеет право удалять или изменять теги, содержащие ложную информацию или злонамеренную погоню за влиянием, а серьезные нарушения будут наказываться.4. Рекомендуемые теги переходят на страницы разделов, а пользовательские теги — на поисковые запросы. Пользовательские теги, которые набирают определенный уровень популярности, могут иметь шанс стать рекомендуемыми тегами.5. Выберите теги, которые подходят для вашей работы, чтобы сделать ее более заметной для других. Идите вперед и заполните их!"
28960,Обычай
28961,"Пользовательские теги, до 12 символов."
28962,Добавлять
28963,Онлайн:
28964,"Выбор «Все» позволяет всем игрокам в комнате приглашать других присоединиться к игре. Выбор «Только организатор» означает, что только организатор может отправлять приглашения."
28965,Один и тот же тег можно добавить только один раз.
28966,После перехода в публичный режим другие игроки могут увидеть созданную вами комнату и присоединиться к ней.
28967,После перехода в одиночный режим другие игроки не смогут видеть вашу комнату. Вы можете играть в одиночном режиме или пригласить друзей присоединиться к игре.
28968,Хотите выйти из игры и запустить приватный сервер?
28969,Больше тегов
28970,Успешно добавлен в избранное. Вы можете проверить это в многопользовательском онлайн-лобби в разделе [Шахта - Избранное - Теги].
28971,Сыграно %s раз суммарно
28972,Коллекция тегов
28973,Текущая работа не соответствует условию участия.
28974,Подробнее>>
28975,"Выбранный тип карты ""@1"" не соответствует условию участия в событии ""@2"". Изменение типа карты приведет к удалению выбранного тега «@3»!"
28976,Модифицировать
28977,Заметка
28978,"Пожалуйста, выйдите из карты, прежде чем продолжить."
28979,"Вашего друга в настоящее время нет на карте, поэтому вы не можете следить за ним."
28980,Карта сервера
28981,Загружать
28982,Шахта
28983,Руководить
28984,Библиотека игр
28985,Запись игры
28986,Сегодня
28987,Единственный
28988,Текущая продолжительность игры
28989,Текущее количество игроков
28990,Невозможно запросить информацию о карте. Повторите попытку позже.
28991,От
28992,Добавить в библиотеку
28993,Скачать и добавить в библиотеку
28994,"После удаления сохранения, которое не было загружено, его нельзя восстановить. Вы уверены, что удалите его?"
28995,"Локальные сохранения, для которых не была создана резервная копия [color=#FF0000], не могут быть восстановлены[/color] после удаления. Вы уверены, что удалите его из библиотеки?"
28996,Добавить в библиотеку
28997,Удаление
28998,Вы хотите удалить эту игровую запись?
28999,@1 игроков онлайн
29000,@Null@
29001,Удалить Сохранить
29002,Почтовая карта
29003,Не нужноСкачать
29004,"Никто не может писать комментарии после того, как вы закроете раздел комментариев. Вы уверены, что продолжите?"
29005,Закрыть комментарии
29006,Лимит локальных сохранений
29007,500 МБ
29008,1 ГБ
29009,3 ГБ
29010,5 ГБ
29011,8 ГБ
29012,10 ГБ
29013,Достигнут лимит локальных сохранений. Не забудьте удалить ненужные сохранения или отрегулировать ограничение емкости в настройках.
29014,Раньше
29015,Неделю назад
29016,"Карты, на которые вы играли, будут автоматически добавлены в вашу игровую библиотеку. Вы можете найти их и управлять ими в меню «Пуск»."
29017,Есть
29018,Идентификатор карты: @1 был скопирован в буфер обмена.
29019,Облачная резервная копия успешно удалена
29020,Загрузка из облака
29021,Резервная копия успешно загружена
29022,"Ваш запрос обрабатывается. Вы не сможете работать, пока не закончите его загрузку."
29023,Карта не была загружена. Вы не можете работать.
29024,Резервное копирование в облако
29025,Локальное резервное копирование
29026,Резервные копии недоступны. Вы хотите создать новый?
29027,Создание резервной копии
29028,Восстановление и синхронизация
29029,Вы хотите загрузить это сохранение в облако?
29030,"Емкость облака: %s доступно, всего %s."
29031,Загрузка в облако
29032,Недостаточная оставшаяся емкость облака.
29033,Созданный
29034,"Пианист души прикрепился к вашему телу. Пожалуйста, наслаждайтесь музыкой, которую он вам приносит."
29035,"Пианист души ушел, ты будешь главным."
29036,Мои закладки
29037,Скачать Сохранить
29038,[color=#FF0000] Выбранные ресурсы включают в себя сохранение созданной вами карты. Вы хотите удалить его? [/color]
29039,Режим редактирования
29040,"Вы еще не отладили. Чтобы обеспечить хороший игровой процесс, пожалуйста, отладьте на сервере перед загрузкой. Отличные картыесть шанс получить больше рекомендаций!"
29041,"Вы еще не отладили. Чтобы обеспечить хороший игровой опыт, пожалуйста, попробуйте его перед загрузкой. Отличные картыесть шанс получить больше рекомендаций!"
29042,Продолжить публикацию
29043,Отладка сервера
29044,Испытание
29045,Текущая карта находится в [Режим сервера]. После загрузки его нельзя изменить на [Режим сохранения].
29046,Редактировать игру
29992,Вид сзади2
29993,Перехватить
29994,Преграждать
29995,Блок
29996,Пасс
29997,Бросить
29998,Рывок
29999,Правый клик: Преграждать/Бросить. Левый клик: Перехватить/Пасс. Пробел: Блок/Рывок
30000,Удалить карту
30001,Отменить загрузку
30002,Приостановить загрузку сохранения
30003,Отменить расшаривание
30004,Приостановить загрузку
30005,Обновить загрузку
30006,Видео сохранения
30007,"Стиль интерфейса переключен. Перезапустите игру, чтобы использовать"
30008,Список загрузок пуст. Найдите больше интересных карт в Мини галерее и онлайн-лобби
30009,Загружается
30010,Вид
30011,Соревнование
30012,"Нажмите Подтвердить, чтобы загрузить пакет ресурсов пользовательского интерфейса"
30013,"Не удалось загрузить пакет ресурсов пользовательского интерфейса, повторите попытку позже"
30014,Загрузка пакета ресурсов пользовательского интерфейса
30015,"Невозможно получить ресурсный файл. Пожалуйста, попробуйте позже"
30016,Гайд для новичков
30017,Чат всей комнаты забанен
30018,Спам: чат автоматически забанен
30019,Неограничено
30020,5 минут
30021,Весь чат комнаты забанен (Вкл): Не удается отправить сообщения
30022,Весь чат комнаты забанен (Выкл): Можно отправлять сообщения
30023,Хост забанил чат (@1)
30024,Хост отменил бан чата
30025,"Вы говорите так быстро, что вы автоматически забанены в чате (@1)"
30026,Хост забанил чат. Вы не можете отправлять сообщения
30027,"Чат всей комнаты забанен: Никто не может отправлять сообщения, кроме хоста"
30028,"Автоматический бан: Игроки, которые спамили больше 5 раз, будут забанены в чате на некоторое время"
30029,Чат забанен
30030,Отменить бан
30031,В порядке выкладывания в сеть
30032,В обратном порядке выкладывания в сеть
30033,Цена от высокой до низкой
30034,Цена от низкой до высокой
30035,Сначала мужской скин
30036,Сначала женский скин
30037,Загруженный дизайн интерфейса пользователя можно обновить #L#c03ddda (Скачать) #n#n
30038,Дизайн интерфейса пользователя можно обновить
30039,% Идет загрузка ресурсного пакета
30040,Загруженные ресурсные пакеты являются последними
30041,@Null@
30042,Пока нет скинов. Заходите и выберите себе что-нибудь
30043,Только во время фестиваля
30044,Только во время Китайского нового года
30045,Путешествие Дюймовочки и Блэйда
30046,Мини вселенная
30047,Милый зоопарк
30048,Волшебный замок
30049,Наука будущего
30050,Классика
30051,Невозможно найти соответствующий скин
30052,Итоговая цена:
30053,Лимит FPS
30054,Обновить
30055,Язык
30056,Посмотреть в Магазине
30057,Подарочный набор временно не в продаже
30058,Подарочный набор
30059,Ограничено
30060,Покупка ограничена @1 раз
30061,Покупка ограничена @1 раз в день
30062,Покупка ограничена @1 раз в неделю
30063,Покупка ограничена @1 раз в месяц
30064,За @1 день можно приобрести только @2 раз
30065,Обновляется через @1 дн.
30066,Обновляется через @1 ч.
30067,Снимется с полки через @1 дн.
30068,Снимется с полки через @1 ч.
30069,Gashapon
30070,Призы
30071,Крутить 1 раз
30072,Крутить 5 раз
30073,Больше
30074,Просмотр призов
30075,Магазин фрагментов
30076,Открыть скин
30077,Крутить еще 1 раз
30078,Крутить еще 5 раз
30079,Награды помещены на склад
30080,Поздравляем! Игрок @1 получает @2
30081,Имеется:
30082,"Вы уверены, что хотите обменять @1?"
30083,Потратить количество фрагментов: @1
30084,"Поздравляем! Получен @1, перейди в магазин скинов, чтобы использовать"
30085,"Правила:
1. Используя 20 Мини монет, можно сыграть 1 раз. Используя 100 Мини монет, можно сыграть 5 раз. Огромный шанс получить постоянные скины, фрагменты скинов и другие редкие награды, призовой фонд будет периодически обновляться.
2. Обменивайте фрагменты скинов в магазине фрагментов на постоянные скины и другие редкие награды, призовой фонд будет периодически обновляться.
3. Вы не сможете получить скин, который у Вас уже есть (постоянный).
4. Права на проведение данного ивента принадлежат команде Мини мира"
30086,Уровень:
30087,"Недостаточно фрагментов. Пожалуйста, присоединитесь к событию, чтобы получить больше."
30088,Постоянный
30089,3 дня
30090,7 дней
30091,Ограниченный по времени
30092,@1 шт.
30093,"Перезапустите игру, чтобы получить"
30094,Ваш склад заполнен. Подарочный набор будет отправлен Вам на почту. Получите вовремя (письмо может храниться 30 дней)
30095,Спасибо за покупку подарочного набора. Ваш склад заполнен. Очистите склад и попробуйте получить снова (письмо может храниться 30 дней).
30096,"Правила:
1. У Вас есть шанс получить постоянные, однодневные скины и их фрагменты. Призовой фонд будет обновляться.
2. Обменивайте фрагменты на скины в магазине.
3. Вы не сможете получить скин, который у Вас уже есть.
4. Права на проведение данного события принадлежат команде Мини мира"
30097,Не удалось сыграть. Попробуйте позже
30098,"Вы хотите просмотреть рекламу, чтобы получить дополнительные награды? Это единственный шанс!"
30099,Получите дополнительные награды
30100,Время обновления：#c7daa0a@1#n
30101,1 День
30102,7 Дней
30103,@1
30104,Скин
30105,Заказ
30106,Маунт
30107,Персонаж
30108,Предмет
30109,Померить
30110,Снять
30111,Справка
30112,Оставшееся количество раз на сегодня: #c0aaa1a@1/@2#n
30113,"Недостаточно Мини баллов. Пожалуйста, просмотрите рекламу, чтобы получить Мини баллы"
30114,Подсказки
30115,"Вы уверены, что хотите потратить @1 Мини баллов, чтобы приобрести следующие предметы?"
30116,"Просмотрите рекламу, чтобы получить Мини баллы. Обменивайте их на фантастические скины и предметы. Вы также можете обменивать предметы на картах разработчика!"
30117,"Что такое Мини баллы? Выполняйте задачи в Мини мире, чтобы получать Мини баллы. Обменивайте их на фантастические скины и предметы. Вы также можете приобретать предметы в магазинах на картах разработчика! Как получить Мини баллы? Просмотрите рекламу, чтобы получить Мини баллы. Количество Мини баллов может варьироваться время от времени"
30118,"Просмотрите рекламу, чтобы получить Мини баллы. Обменивайте их на фантастические скины и предметы."
30119,"Что такое Мини баллы? Выполняйте задачи в Мини Мире, чтобы получать Мини баллы. Обменивайте их на фантастические скины и предметы. Вы также можете приобретать предметы в магазинах на картах разработчика! Как получить Мини баллы? Просмотрите рекламу, чтобы получить Мини баллы. Количество Мини баллов может варьироваться время от времени"
30120,Вы просмотрели достаточно реклам сегодня. Возвращайтесь завтра!
30121,#Cef2d2dКоличество возможно просматриваемых реклам будет обновляться каждый день #n
30122,Просмотреть рекламу
30123,Недостаточно Мини баллов
30124,Просмотреть больше
30125,Бонусный магазин
30126,Бонусный розыгрыш
30127,"Просмотреть рекламу. Получайте больше Мини баллов, чтобы участвовать в розыгрыше."
30128,Потреблять
30129,Просмотреть рекламу. Получайте больше Мини баллов
30130,Награда
30131,Старт
30132,Бесплатно
30133,Успешно просмотрена реклама и получены Мини баллы. Перейдите в магазин Мини баллов для просмотра.
30134,"Чтобы обеспечить лучшую игровую службу, включите запрос приложения для данных"
30135,Не показывать больше
30136,Недостаточные билеты
30140,@Null@
30150,@Null@
30151,Подарить
30152,Введите UID/имя для поиска друзей
30153,Этот игрок не найден
30154,"Вы можете дарить подарки, когда уровень Дома превысит #cfa7a0f 3#n, и Вы были друзьями #cfa7a0f5дн.#n"
30155,"Ваш друг может получать подарки только тогда, когда его/ее уровень Дома выше 3"
30156,Получать подарки можно только если Вы были друзьями более 5 дней
30157,Можно отправлять подарки только если уровень сада выше 3
30158,Выберите пожелание
30159,От @1
30160,Подтвердить
30161,Удачного дня!
30162,"Надеюсь, мы всегда будем друзьями!"
30163,С праздником и удачного дня!
30164,Вы потратите #c0aaa1aМини монет×@1#n для покупки #cfa7a0f@2#n. Подтвердите
30165,@1 Подтвердить
30166,"Недостаточно Мини монет. Пожалуйста, пополните, и Вы получите награду (За первое пополнение Вы получите двойное количество Мини монет)"
30167,Успешно подарен. Подарок отправляется...
30168,Подарок получен
30169,Получен подарок от @1(@2): @3. Пожелание: @4
30170,Срок действия: Постоянный
30171,"Сначала наденьте скин, а затем нажмите подарить"
30172,"Вы можете отправлять или запрашивать только пользовательские скины, приобретенные за мини-монеты."
30173,"Список:
Общая цена: #c0aaa1aМини монет×@1#n
#cfa7a0f@2#n #c0aaa1aМини монет×@3#n
#cfa7a0f@4#n #c0aaa1aМини монет×@5#n"
30174,"Сначала привяжите аккаунт, а затем дарите подарки"
30175,Максимально можно отправить 20 подарков в день
30176,Можно отправлять подарки одному игроку максимум 5 раз в день
30177,"Вы можете отправлять или запрашивать подарки только при отмене скина, полученного в событиях."
30178,"Среди выбранной вами суммы пополнения, часть подаренных Мини монет не может быть использована для отправки скинов. Продолжить?"
30179,"#L #c0aaa1aНажмите, чтобы просмотреть уведомление #n"
30180,"1. Мини-монеты, полученные в качестве подарков, не могут быть использованы для Коллекционного рынка, отправки красных пакетов или подарков.#r2. Требований к денежным переводам от официального персонала не будет.#r3. Не верьте ни в одну взломанную версию или незнакомцев, притворяющихся сотрудниками службы поддержки клиентов."
30181,Пополнение
30182,Особые замечания в пополнении
30183,"Все предметы и награды отправлены на склад. Если склад заполнен, будет отправлено по почте."
30184,Запрос
30185,Запрос на кожу
30186,Wechat / QQ запрос
30187,Можно запрашивать после добавления в друзья на @1 дн.
30188,Выберите сообщение
30189,"День рождения отмечается только один раз в год. Интересно, получу ли я подарки @1"
30190,"В плохом настроении, срочный запрос на @1, чтобы сделать меня счастливым> _ <"
30191,"Будет здорово, если получу @1 в праздник!"
30192,"Ваш лучший друг хочет иметь @1, спасибо!"
30193,Отправка успешна!
30194,Ваш запрос был успешно отправлен #cfa7a0f@1#n
30195,"Ошибка сети. Пожалуйста, повторите попытку позже"
30196,Отклонить и удалять
30197,Перейти к подарку
30198,Уважаемый #cfa7a0f@1#n #r@2
30199,"Извините, Ваш запрос на #cfa7a0f@1#n для #cfa7a0f@2#nскин был отклонен. Почему бы Вам не спросить кого-нибудь еще?"
30200,Ваша запрос был отклонен
30201,Запрос
30202,Фрагмент
30203,Скидки
30204,Реклама
30205,Пополните любую сумму и получите эксклюзивный скин -- @1! (Каждый игрок может получить только один раз!)
30206,Список предметов
30207,#Cfa7a0f @1 - Не имеется #n
30208,@1 - Имеется
30209,"Нужно еще @1 фрагментов, чтобы получить этот предмет. Вы уверены, что хотите продолжить?"
30210,@1 билет гасяпон
30211,5 билетов гасяпон
30212,Подарить билет гасяпон x1
30213,Автоматическая покупка при недостатке билетов гасяпон
30214,Покупка @1
30215,Примечание: Есть шансы получить скины в награду при использовании билетов гасяпон
30216,@1 акционный билет
30217,10 акционных билетов
30218,1 Фруктовый билет
30219,Подарить акционный билет x1
30220,Автоматическая покупка при недостатке акционных билетов
30221,Примечание: Есть шансы получить фрагменты маунтов при использовании акционных билетов
30222,Покупка фейерверка (Подарить #cffda0a билет гасяпон #n)
30223,Покупка фейерверка (Подарить #cffda0a акционный билет #n)
30224,Успешная покупка! @1 отправлено на склад. Дарить @2
30225,@Null@
30226,Только гасяпон
30227,Только обмен
30228,Гасяпон & Обмен
30229,Вы уже имеете этот постоянный скин. Нельзя обменять
30230,Вы уже имеете этот постоянный аватар. Нельзя обменять
30231,"Не удалось списать фрагменты. Пожалуйста, повторите попытку позже"
30232,"Обменять предмет не удалось. Пожалуйста, свяжитесь со службой клиентской поддержки"
30233,"Получить предмет не удалось. Пожалуйста, свяжитесь со службой клиентской поддержки"
30250,"Данная операция удалит Ваш текущий имидж. Вы уверены, что хотите продолжить? Совет: Вы можете создать бэкап скина на других слотах сохранения"
30251,"Ваш текущий имидж будет переписан выбранным. Пожалуйста, сделайте сначала бэкап."
30252,Карта привилегий DIY скинов
30253,После покупки Вы имеете право на бесплатное использование большинства DIY скинов в течение 30 дней. Можно исползовать сразу после покупки
30254,@1 дней
30255,"Вы имеете карту привилегий DIY скинов. В течение срока Вы можете бесплатно использовать большинство DIY скинов. Вы можете сохранить примерку, или приобрести право на постоянное использование не имеющегося скина."
30256,Эксклюзивная карта привилегий
30257,Срок Вашей карты привилегий DIY скинов истекает. После истечения срока не имеющиеся скины будут удалены. Продлить для сохранения привилегий?
30258,Продлить
30259,Сохранить
30260,Покупка удалась. Подберите скины!
30261,"Вы уже одарили эту кожу @1, пожалуйста, не давайте еще раз."
30262,Кожа была дана @1 по почте. Там может быть задержка по почте. Вы можете напомнить своему другу проверить это после входа в систему.
30270,Список предметов
30271,#cfa7a0f @1——Не имеется # п
30272,@1——Имеется
30273,"Нужны еще @1 фрагментов для обмена на этот предмет. Вы уверены, что хотите продолжить открывать гасяпон?"
30274,Подтверждать
30275,"Пожалуйста, выберите количество покупки"
30276,Имеется
30277,Имеется. Не повторяйте покупку ~
30278,Запросить скин @1
30279,Оплачено другом
30280,Отсканируйте QR-код для оплаты:
30281,Поделиться ссылкой
30282,Сохранить изображение
30283,Напоминанием: Пользователи старше 18 лет погут оплачивать за других
30284,Поделиться в WeChat
30285,Поделиться в QQ
30286,Скриншот QR-кода сохранен в альбоме
30287,Ссылка скопирована на доску копирования
30288,"Уважаемый друг, отсканируйте QR-код и подарите мне скин @1"
30289,Ежедневный лимит запроса @1 раз
30290,Вы можете запросить только у одного игрока @1 раз в день
30291,Запрос на скин
30292,Ежемесячная сумма запроса достигла верхнего предела
30293,Подарил
30294,Нельзя принять запросы от этого друга в течение @1дней
30295,От загадочного друга
30296,"Получили подарок @1, который запрашивали у друга!"
30297,Скриншот QR-кода сохранен на рабочий стол
30298,"1. Задача будет обновлена ​​после окончания отсчета вознаграждения, а текущая задача будет также очищена. Невостребованные награды не смогут быть получены снова. Пожалуйста, не забудьте собрать награды на задачу во времени ~
2. Задачи делятся на задачи потребления мини-точек и просмотр рекламных задач. Не забудьте понять условия задачи до завершения их!"
30299,Мини-капитан напоминает вам: ограничение суммы пополнения реального имени достигнуто
30300,@Null@
30301,@Null@
30302,Лимит пополнения этого месяца: @1 / @2
30303,Пополнение достигает верхнего предела
30304,"Ваше пополнение на этот месяц достигает верхнего предела, выберите другой разряд для пополнения"
30305,Запросить мини-монеты
30306,"Поделитесь с друзьями, чтобы помочь пополнить счет"
30307,Сумма запроса
30308,Запрос
30309,Получены мини-монеты
30310,Прибыли подаренные друзьями мини-монеты @1
30311,От Mini Official
30312,"Пришлите мне несколько мини-монет, и я буду счастлив играть."
30313,"Одна из самых счастливых вещей - получить мини-монету, которую вы мне прислали."
30314,"Вам не нужно много Mini Coin, просто будьте довольны."
30315,После успешной оплаты перейдите на почту.
30316,"Уважаемый партнер, считайте QR-код, пришлите мне # cfa7a0f @ 1 Mini Coins"
30317,"Отсканируйте, чтобы оплатить"
30318,Игрок отклонил ваш запрос. Попробуйте спросить других друзей!
30319,"Ваш друг хочет иметь @1, спасибо!"
30320,"Я в плохом настроении, жду, когда @1 сделает меня счастливой!"
30321,@1 @2
30322,Разве не было бы здорово иметь @1 в этот праздничный сезон?
30323,Просьба друга
30324,Покупка @1
30325,Уведомление об отклоненном запросе
30326,"Извините, ваш запрос на @1 для @2 @3 был отклонен. Почему бы вам не попробовать спросить кого-нибудь другого?"
30327,"Извините, ваш запрос на @1 для @2 был отклонен. Почему бы вам не попробовать спросить кого-нибудь другого?"
30328,"Вам необходимо отменить пользовательский скин, который у вас уже есть, прежде чем запрашивать."
30329,Время продажи скина закончилось.
30330,"Мини-монеты, полученные за счет бонусов за пополнение счета, рынка коллекций и получения красных пакетов, не могут быть использованы за %s. Доступные в настоящее время мини-монеты для %s: [color=#FA7A0F]%s[/color]"
30331,"Мини-монеты, полученные за счет бонусов за пополнение счета, рынка коллекций и получения красных пакетов, не могут быть использованы за %s."
30350,@Null@
30351,"Невозможно превращение. Пожалуйста, найдите ровную местность"
30352,Невозможно превращение. Другие существа на целевой местности
30353,"Невозможно превращение в космической воде. Пожалуйста, найдите место на земле"
30354,Разрешение на превращение возвращено
30355,Отмена превращения
30356,"Превращение охлаждается. Пожалуйста, повторите попытку через @1 сек."
30357,Нужно отменить текущий скин
30358,Скин превращения возвращен
30359,"Активируйте %d эксклюзивные осколки обычного маунта, чтобы получить %d универсальные осколки маунта."
30360,"Активируйте эксклюзивные сегменты %d advanced mount, чтобы получить универсальные сегменты %d advanced mount."
30361,"Активируйте универсальные сегменты %d обычного монтирования, чтобы получить универсальные сегменты %d расширенного монтирования."
30362,"Выберите осколок монтирования, который вы хотите активировать, из списка справа."
30363,По умолчанию
30364,Обычное крепление Эксклюзивный осколок
30365,Эксклюзивный осколок с усовершенствованным креплением
30366,Обычное крепление Универсальный осколок
30367,"Вы можете использовать эксклюзивные сегменты обычного монтирования для погашения универсальных осколков с обычным креплением в соотношении 10:1.Вы также можете использовать эксклюзивные сегменты для расширенного крепления для погашения универсальных осколков с расширенным креплением в соотношении 3:1.Кроме того, универсальные осколки с обычным креплением можно обменять на универсальные осколки с расширенным креплением в соотношении 5:1."
30368,Погасить все
30369,"Подтвердите, чтобы активировать"
30370,Следующий уровень прокачки навыка находится на @1.
30371,Получите @1 для разблокировки
30372,Библиотека Mount
30373,Принадлежит
30374,Искупление осколков
30375,Предварительный просмотр уровня
30376,Не куплено
30377,Предварительный просмотр уровня
30378,Маунт Девелопмент
30379,Вы хотите погасить расширенные сегменты %s %s для универсальных сегментов %s mount?
30380,Обычный
30381,Продвинутый
30382,"Разблокировку предметов можно получить, купив наборы в Магазине - Специальное предложение."
30383,Монтировать
30384,Потреблять
30385,Осколки предметов и универсальные осколки
30386,Отпирать
30387,Модернизировать
30388,Сортировка по умолчанию
30389,Восходящая последовательность онлайн-времени
30390,Убывающая последовательность онлайн-времени
30391,Качество от высокого до низкого
30392,Качество от низкого до высокого
30393,"Предпочтительны крепления, которые могут быть напрямую проданы"
30394,"Предпочтительны крепления, которые не могут быть проданы напрямую"
30395,Прогресс коллекции от высокого к низкому
30396,Прогресс коллекции от низкого к высокому
30397,
30398,
30399,
30400,@Null@
30401,Премиум ID:
30500,@Null@
30501,"Нужно иметь скин @1, чтобы разблокировать @2. Купить сейчас #c0AAA1A @3 (постоянный) #n?"
30502,"Подари мне скин @1, и мы все еще хорошие друзья"
30503,Получить скин @1 от Вас -- самая счастливая вещь для меня
30504,Мне очень нравится этот скин @1. Можете подарить мне?
30505,Запрос на оплату друга
30506,Отсканируйте QR-код и отправьте мне @1.
30507,"Уважаемый партнер, отсканируйте QR-код, пришлите мне @1"
30508,Отправьте мне Season Pass и с радостью играйте вместе.
30509,Одна из самых счастливых вещей - получить от вас сезонный абонемент.
30510,"Немногое нужно, пришлите мне Season Pass, и я доволен."
30511,"Для разблокировки @2 требуется скин @1. Вы хотите перейти в Giftbox, чтобы получить #c0AAA1A@3 (Постоянный)#n сейчас?"
30512,Перейти в Giftbox
30513,@ 1 требуется приобрести @ 2 Вы хотите купить # c0AAA1A@3 (постоянный) #n сейчас?
30514,@ 1 кожа обязана использовать @ 2 Вы хотите купить # c0AAA1A@3 (постоянный) #n сейчас?
30515,Отмените призывателя
30516,Отмените звонок
30600,@Null@
30601,Ошибка параметра
30602,Невозможно получить конфигурацию
30603,Не удалось удалить реквизиты спрей
30604,Уже есть постоянный наклейка
30605,Ненормальный срок действия
30606,Сбой компенсации с использованием реквизитов распылительной краски
30607,"Не удалось приобрести распылительную краску, потребляя мини монеты"
30608,Не удалось рассчитать срок действия
30609,Не в течение периода покупки
30610,Не имеет шаблона краски распыления
30611,Выбор шаблона
30612,Текущий шаблон
30613,Распылитель краски
30614,"У вас еще нет распылительной краски, выберите его"
30615,"Резювые краски играют инструкции

1. Банки с распылительными красками могут быть перемещены в панель SPOP для использования в стержнете оборудования интерфейса символов в игре, а опоры, замененные на баллончики с распылителем, будут автоматически перемещаться в рюкзак
2. Купленный шаблон может быть использован непосредственно на карте игры
3. Шаблон распылительной краски автоматически исчезнет через определенный период времени на карте игры"
