ID,任务名,任务描述,任务追踪
2011012,Рэй я,Ловите@item_13602 #@1,Ловите@item_13602 #@1
2011013,Луч II,Ловите@item_13602 #@1,Ловите@item_13602 #@1
2011014,Красная тупая рыбка I,Ловите@item_13618 #@1,Ловите@item_13618 #@1
2011015,Красная тупая рыба II,Ловите@item_13618 #@1,Ловите@item_13618 #@1
2011016,Красная Кики I,Ловите@item_13617 #@1,Ловите@item_13617 #@1
2011017,Красная Морепродукты II,Ловите@item_13617 #@1,Ловите@item_13617 #@1
2011018,Фиолетовая уродливая рыба I,Ловите@item_13614 #@1,Ловите@item_13614 #@1
2011019,Фиолетовая уродливая рыба II,Ловите@item_13614 #@1,Ловите@item_13614 #@1
2011020,Маленький морской конек,Ловите@item_13624 #@1 #r (возможно только с коралловой удочкой и рыбалкой в океане),Ловите@item_13624 #@1
2011021,гиппокамп,Ловите@item_13623 #@1 #r (возможно только с коралловой удочкой и рыбалкой в океане),Ловите@item_13623 #@1
2011022,Бледно-голубая тупая рыба I,Ловите@item_13604 #@1,Ловите@item_13604 #@1
2011023,Голубая тупая рыба II,Ловите@item_13604 #@1,Ловите@item_13604 #@1
2011024,Бледно-синий Кики I,Ловите@item_13607 #@1,Ловите@item_13607 #@1
2011025,Бледно-голубая нечетная рыба II,Ловите@item_13607 #@1,Ловите@item_13607 #@1
2011026,Оранжевая уродливая рыба I,Ловите@item_13619 #@1,Ловите@item_13619 #@1
2011027,Оранжевая уродливая рыба II,Ловите@item_13619 #@1,Ловите@item_13619 #@1
2011028,Краб я,Ловите@item_13621 #@1,Ловите@item_13621 #@1
2011029,Краб II,Ловите@item_13621 #@1,Ловите@item_13621 #@1
2011030,Темно-синяя тупая рыба I,Ловите@item_13605 #@1,Ловите@item_13605 #@1
2011031,Темно-синяя тупая рыба 2,Ловите@item_13605 #@1,Ловите@item_13605 #@1
2011032,Желтый Кики I,Ловите@item_13613 #@1,Ловите@item_13613 #@1
2011033,Желтая рыба Цици II,Ловите@item_13613 #@1,Ловите@item_13613 #@1
2011034,Полосатая уродливая рыба I,Ловите@item_13616 #@1,Ловите@item_13616 #@1
2011035,Полосатая уродливая рыба II,Ловите@item_13616 #@1,Ловите@item_13616 #@1
2011036,Медуза я,Ловите@item_13626 #@1,Ловите@item_13626 #@1
2011037,Медуза II,Ловите@item_13626 #@1,Ловите@item_13626 #@1
2011038,Розовая тупая рыбка I,Ловите@item_13612 #@1,Ловите@item_13612 #@1
2011039,Розовая тупая рыбка 2,Ловите@item_13612 #@1,Ловите@item_13612 #@1
2011040,Зеленый Кики I,Ловите@item_13615 #@1,Ловите@item_13615 #@1
2011041,Зеленая рыба Цици II,Ловите@item_13615 #@1,Ловите@item_13615 #@1
2011042,Розовая уродливая рыба I,Ловите@item_13608 #@1,Ловите@item_13608 #@1
2011043,Розовая уродливая рыба II,Ловите@item_13608 #@1,Ловите@item_13608 #@1
2011044,Фонарь Рыба I,Ловите@item_13600 #@1,Ловите@item_13600 #@1
2011045,Фонарь рыбы Ⅱ,Ловите@item_13600 #@1,Ловите@item_13600 #@1
2011046,Черная тупая рыбка I,Ловите@item_13606 #@1,Ловите@item_13606 #@1
2011047,Черная тупая рыбка 2,Ловите@item_13606 #@1,Ловите@item_13606 #@1
2011048,скат я,Ловите@item_13629 #@1,Ловите@item_13629 #@1
2011049,Дьявольская рыба II,Ловите@item_13629 #@1,Ловите@item_13629 #@1
2011050,Светящиеся морские водоросли рыба I,Ловите@item_13630 #@1,Ловите@item_13630 #@1
2011051,Светящиеся водоросли рыбы Ⅱ,Ловите@item_13630 #@1,Ловите@item_13630 #@1
2011052,Летающая рыба I,Ловите@item_13627 #@1,Ловите@item_13627 #@1
2011053,Летающая рыба II,Ловите@item_13627 #@1,Ловите@item_13627 #@1
2011054,Дрифтовая бутылка вдалеке,Ловите@item_27 #@1,Ловите@item_27 #@1
2011055,Карта сокровищ стеклянная бутылка,Ловите@item_12616 #@1 #r (возможно только с коралловой удочкой),Ловите@item_12616 #@1
2011056,сырая ламинария,Ловите@item_12615 #@1,Ловите@item_12615 #@1
2011057,Какашка,Поймать @item_11311#@1,Поймать @item_11311#@1
2011058,Водные растения,Ловите@item_245 #@1,Ловите@item_245 #@1
2011059,Плавающая планка,Ловите@item_248 #@1,Ловите@item_248 #@1
2011060,Акула я,Ловите@item_13628 #@1 #r (возможно только с коралловой удочкой и рыбалкой в океане),Ловите@item_13628 #@1
2011061,Акула II,Ловите@item_13628 #@1 #r (возможно только с коралловой удочкой и рыбалкой в океане),Ловите@item_13628 #@1
2012001,Рок я,Захват@item_104 #@1 #r (Мира везде),Захват@item_104 #@1
2012002,Рок II,Захват@item_104 #@1 #r (Мира везде),Захват@item_104 #@1
2012003,Руда из медного сплава Ⅰ,Плавка@item_451 #@1 #r (минерал с большим объемом производства мирацина),Плавка@item_451 #@1
2012004,Руда из медного сплава Ⅱ,Плавка@item_451 #@1 #r (минерал с большим объемом производства мирацина),Плавка@item_451 #@1
2012005,Мистерит I,Плавка@item_401 #@1 #r (широко распространен в центральной подземной высоте Мира),Плавка@item_401 #@1
2012006,Мистерит Ⅱ,Плавка@item_401 #@1 #r (широко распространен в центральной подземной высоте Мира),Плавка@item_401 #@1
2012007,Титановый сплав руды I,Плавка@item_452 #@1 #r (редко производится глубоко под землей или на пустых островах),Плавка@item_452 #@1
2012008,Руда из титанового сплава Ⅱ,Плавка@item_452 #@1 #r (редко производится глубоко под землей или на пустых островах),Плавка@item_452 #@1
2012009,Вольфрам золото руды I,Плавка@item_404 #@1 #r (редко распространяется на поверхность звезды Мо-глаз),Плавка@item_404 #@1
2012010,вольфрамовая золотая руда Ⅱ,Плавка@item_404 #@1 #r (редко распространяется на поверхность звезды Мо-глаз),Плавка@item_404 #@1
2012011,Чиян Майн I,Плавка@item_400 #@1 #r (редко встречается на поверхности пылающей звезды),Плавка@item_400 #@1
2012012,Чиян Майн II,Плавка@item_400 #@1 #r (редко встречается на поверхности пылающей звезды),Плавка@item_400 #@1
2012013,Грубая Эмбер I,Приобретение@item_406 #@1 #r (редко встречается на нижних и средних подземных возвышенностях Майры),Захват@item_406 #@1
2012014,Грубый Янтарь II,Приобретение@item_406 #@1 #r (редко встречается на нижних и средних подземных возвышенностях Майры),Захват@item_406 #@1
2012015,Обмотки агата грубый камень я,Приобретение@item_403 #@1 #r (редко встречается на нижних и средних подземных возвышенностях Майры),Захват@item_403 #@1
2012016,Намотка агата грубый камень Ⅱ,Приобретение@item_403 #@1 #r (редко встречается на нижних и средних подземных возвышенностях Майры),Захват@item_403 #@1
2012017,Слюда или я,Собрать@item_407 #@1 #r (Flame Star производит много минералов),Захват@item_407 #@1
2012018,Слюда Ⅱ,Собрать@item_407 #@1 #r (Flame Star производит много минералов),Захват@item_407 #@1
2012019,Звездный зрачок ore I,Соберите@item_445 #@1 #r (редко распространяется на поверхности или пустом острове звезд Мо-глаз),Захват@item_445 #@1
2012020,Звездные зрачковые руды Ⅱ,Соберите@item_445 #@1 #r (редко распространяется на поверхности или пустом острове звезд Мо-глаз),Захват@item_445 #@1
2012021,Фиолетовый флюорит I,Собери@item_446 #@1 #r (редко распространяется на милые звездные острова),Захват@item_446 #@1
2012022,Фиолетовый флюорит Ⅱ,Собери@item_446 #@1 #r (редко распространяется на милые звездные острова),Захват@item_446 #@1
2012023,Атака руны I,"Коллекция@item_453 #@1 #r (подземные и вулканические районы Майры широко распространены, а производство в болотистых районах относительно велико)",Захват@item_453 #@1
2012024,Атака рунной руды II,"Коллекция@item_453 #@1 #r (подземные и вулканические районы Майры широко распространены, а производство в болотистых районах относительно велико)",Захват@item_453 #@1
2012025,Защита руны I,"Коллекция@item_454 #@1 #r (подповерхностные и вулканические районы Майры широко распространены, а урожайность в районах тропических лесов относительно велика)",Захват@item_454 #@1
2012026,Оборона руны II,"Коллекция@item_454 #@1 #r (подповерхностные и вулканические районы Майры широко распространены, а урожайность в районах тропических лесов относительно велика)",Захват@item_454 #@1
2012027,Эффективность Руна Руна I,"Коллекция@item_455 #@1 #r (подповерхностные и вулканические области Майры широко распространены, и производство в области ледяного покрова относительно велико)",Захват@item_455 #@1
2012028,Эффективность Рунная руда II,"Коллекция@item_455 #@1 #r (подповерхностные и вулканические области Майры широко распространены, и производство в области ледяного покрова относительно велико)",Захват@item_455 #@1
2012029,Стекло I,плавка@item_11305 #@1 #r (сначала нужно использовать@item_29 # processing@item_11305 #),Плавка@item_11305 #@1
2012030,Стекло II,плавка@item_11305 #@1 #r (сначала нужно использовать@item_29 # processing@item_11305 #),Плавка@item_11305 #@1
2012031,Цемент I,плавка@item_11200 #@1 #r (нужно сначала использовать@item_11305 # processing@item_11200 #),Плавка@item_11200 #@1
2012032,Цемент II,плавка@item_11200 #@1 #r (нужно сначала использовать@item_11305 # processing@item_11200 #),Плавка@item_11200 #@1
2012033,Похороненные машины I,Соберите@item_598 #@1 #r (редко распространяется подпольно на Майре),Захват@item_598 #@1
2012034,Похороненные машины II,Соберите@item_598 #@1 #r (редко распространяется подпольно на Майре),Захват@item_598 #@1
2012035,Дон Стоун I,Собрать@item_536 #@1 #r (Flame Star широко распространен),Захват@item_536 #@1
2012036,Рассветный камень II,Собрать@item_536 #@1 #r (Flame Star широко распространен),Захват@item_536 #@1
2012037,Марганцевый узелок I,Коллекция@item_24 #@1 #r (редкое распространение на глубоководном морском дне Майры),Захват@item_24 #@1
2012038,Марганцевый узелок II,Коллекция@item_24 #@1 #r (редкое распространение на глубоководном морском дне Майры),Захват@item_24 #@1
2012039,пироксен я,Плавка@item_124 #@1 #r (основной состав грунта звезды пламени),Плавка@item_124 #@1
2012040,пироксен Ⅱ,Плавка@item_124 #@1 #r (основной состав грунта звезды пламени),Плавка@item_124 #@1
2012041,конденсат I,Приобретение@item_402 #@1 #r (широко распространен мираж),Захват@item_402 #@1
2012042,Конденсат II,Приобретение@item_402 #@1 #r (широко распространен мираж),Захват@item_402 #@1
2012043,Шахта Star Energy I,"Плавка@item_405 #@1 #r (руда, которая конденсирует большое количество энергии звезды, широко распределенной в звезде пламени)",Плавка@item_405 #@1
2012044,Звездная энергетическая шахта II,"Плавка@item_405 #@1 #r (руда, которая конденсирует большое количество энергии звезды, широко распределенной в звезде пламени)",Плавка@item_405 #@1
2012045,Морозное пламя Руда I.,Собирайте @item_34#@1#r (редко встречается в пещерах снежных гор Мираса),Сбор @item_34#@1
2012046,Руда Морозного пламени II.,Собирайте @item_34#@1#r (редко встречается в пещерах снежных гор Мираса),Сбор @item_34#@1
2012047,Обыкновенная руда с кристаллическим ядром I.,Соберите @item_33#@1#r (редко встречается под землей в Мирасе),Сбор @item_33#@1
2012048,Обыкновенная руда с кристаллическим ядром II.,Соберите @item_33#@1#r (редко встречается под землей в Мирасе),Сбор @item_33#@1
3001001,Деревянная палка I,Обработка@item_12001 #@1,Обработка@item_12001 #@1
3001002,Деревянная палка II,Обработка@item_12001 #@1,Обработка@item_12001 #@1
3001003,Острый ударный молоток I,"Обработка@item_11230 #@1 #r (один из материалов@item_242 # нужно ехать в пустыню, чтобы найти его)",Обработка@item_11230 #@1
3001004,Острый бампер II,"Обработка@item_11230 #@1 #r (один из материалов@item_242 # нужно ехать в пустыню, чтобы найти его)",Обработка@item_11230 #@1
3001005,Каменное копье I,Обработка@item_12002 #@1,Обработка@item_12002 #@1
3001006,Каменное копье II,Обработка@item_12002 #@1,Обработка@item_12002 #@1
3001007,Пирсинг копья I,Обработка@item_12004 #@1,Обработка@item_12004 #@1
3001008,Пирсинг копья II,Обработка@item_12004 #@1,Обработка@item_12004 #@1
3001009,Кинжал I,Обработка@item_12003 #@1,Обработка@item_12003 #@1
3001010,Кинжал II,Обработка@item_12003 #@1,Обработка@item_12003 #@1
3001011,Энергетический меч I,Обработка@item_12005 #@1,Обработка@item_12005 #@1
3001012,Энергетический меч II,Обработка@item_12005 #@1,Обработка@item_12005 #@1
3001013,Жнец я,Обработка@item_12009 #@1,Обработка@item_12009 #@1
3001014,Жнец II,Обработка@item_12009 #@1,Обработка@item_12009 #@1
3001015,Титановый Warhammer I,Обработка@item_12010 #@1,Обработка@item_12010 #@1
3001016,Титан Warhammer II,Обработка@item_12010 #@1,Обработка@item_12010 #@1
3001017,Дьявольский Гарпун I,Обработка@item_12063 #@1 #r (рыбу манту нужно в море искать),Обработка@item_12063 #@1
3001018,Гарпун Дьявола 2,Обработка@item_12063 #@1 #r (рыбу манту нужно в море искать),Обработка@item_12063 #@1
3001019,Щит скорпиона I,"Обработка@item_12309 #@1 #r (@ item_11632 # требуется тупое оружие, чтобы напасть на гигантского ядовитохвостого скорпиона)",Обработка@item_12309 #@1
3001020,Щит скорпиона 2,"Обработка@item_12309 #@1 #r (@ item_11632 # требуется тупое оружие, чтобы напасть на гигантского ядовитохвостого скорпиона)",Обработка@item_12309 #@1
3001021,Щит Скорпиона I,"Обработка@item_12310 #@1 #r (@ item_11633 # требуется острое оружие, чтобы напасть на гигантского ядовитого скорпиона, чтобы получить его)",Обработка@item_12310 #@1
3001022,Щит Скорпиона II,"Обработка@item_12310 #@1 #r (@ item_11633 # требуется острое оружие, чтобы напасть на гигантского ядовитого скорпиона, чтобы получить его)",Обработка@item_12310 #@1
3001023,Бумеранг I,Обработка@item_11592 #@1,Обработка@item_11592 #@1
3001024,Бумеранг II,Обработка@item_11592 #@1,Обработка@item_11592 #@1
3001025,Обычный персонал,Обработка@item_11580 #@1,Обработка@item_11580 #@1
3001026,Пылающий персонал,Обработка@item_11581 #@1,Обработка@item_11581 #@1
3001027,Молниеносный персонал,Обработка@item_11582 #@1,Обработка@item_11582 #@1
3001028,Отравление персонала,Обработка@item_11583 #@1,Обработка@item_11583 #@1
3001029,Восстановление персонала,Обработка@item_11584 #@1,Обработка@item_11584 #@1
3001030,Созвать персонал,Обработка@item_11585 #@1 #r (@ item_11575 # глубоко в пустыне),Обработка@item_11585 #@1
3001031,Короткий лук I,Обработка@item_12050 #@1,Обработка@item_12050 #@1
3001032,Мифриловый короткий лук II,Обработка@item_12050 #@1,Обработка@item_12050 #@1
3001033,Каменная Стрела I,Обработка@item_12051 #@1,Обработка@item_12051 #@1
3001034,Каменная Стрела II,Обработка@item_12051 #@1,Обработка@item_12051 #@1
3001035,Киль лук я,"Обработка@item_12056 #@1 #r (@ item_11221 # нужно победить черного дракона, чтобы получить его)",Обработка@item_12056 #@1
3001036,Киль-лук Ⅱ,"Обработка@item_12056 #@1 #r (@ item_11221 # нужно победить черного дракона, чтобы получить его)",Обработка@item_12056 #@1
3001037,Удар стрелы I,Обработка@item_12288 #@1 #r (@ item_251 # нужно посмотреть в бассейне бамбукового леса),Обработка@item_12288 #@1
3001038,Удар Стрела II,Обработка@item_12288 #@1 #r (@ item_251 # нужно посмотреть в бассейне бамбукового леса),Обработка@item_12288 #@1
3001039,Пчелиный Стингер Дарт I,Обработка@item_12289 #@1,Обработка@item_12289 #@1
3001040,Пчелиный Стингер Дарт II,Обработка@item_12289 #@1,Обработка@item_12289 #@1
3001041,Пушка давления воды I,Обработка@item_11649 #@1,Обработка@item_11649 #@1
3001042,Пушка давления воды II,Обработка@item_11649 #@1,Обработка@item_11649 #@1
3001043,Акула лук я,Обработка@item_12061 #@1,Обработка@item_12061 #@1
3001044,Акула Лук II,Обработка@item_12061 #@1,Обработка@item_12061 #@1
3001045,Океанская Стрела I,Обработка@item_12062 #@1,Обработка@item_12062 #@1
3001046,Океанская Стрела II,Обработка@item_12062 #@1,Обработка@item_12062 #@1
3002001,Кожаный шлем I,Обработка@item_12201 #@1,Обработка@item_12201 #@1
3002002,Кожаный шлем II,Обработка@item_12201 #@1,Обработка@item_12201 #@1
3002003,Кожаный нагрудник I,Обработка@item_12202 #@1,Обработка@item_12202 #@1
3002004,Кожаный нагрудник II,Обработка@item_12202 #@1,Обработка@item_12202 #@1
3002005,Кожаные леггинсы I,Обработка@item_12203 #@1,Обработка@item_12203 #@1
3002006,Кожаные Леггинсы II,Обработка@item_12203 #@1,Обработка@item_12203 #@1
3002007,Кожаные сапоги I,Обработка@item_12204 #@1,Обработка@item_12204 #@1
3002008,Кожаные сапоги II,Обработка@item_12204 #@1,Обработка@item_12204 #@1
3002009,Латунный шлем I,Обработка@item_12216 #@1,Обработка@item_12216 #@1
3002010,Латунный шлем II,Обработка@item_12216 #@1,Обработка@item_12216 #@1
3002011,Латунный нагрудник I,Обработка@item_12217 #@1,Обработка@item_12217 #@1
3002012,Латунный нагрудник II,Обработка@item_12217 #@1,Обработка@item_12217 #@1
3002013,Латунные Леггинсы I,Обработка@item_12218 #@1,Обработка@item_12218 #@1
3002014,Латунные Леггинсы II,Обработка@item_12218 #@1,Обработка@item_12218 #@1
3002015,Латунные сапоги I,Обработка@item_12219 #@1,Обработка@item_12219 #@1
3002016,Латунные сапоги II,Обработка@item_12219 #@1,Обработка@item_12219 #@1
3002017,Шлем Митрила I,Обработка@item_12221 #@1,Обработка@item_12221 #@1
3002018,Митриловый шлем II,Обработка@item_12221 #@1,Обработка@item_12221 #@1
3002019,Мифриловый нагрудник I,Обработка@item_12222 #@1,Обработка@item_12222 #@1
3002020,Мифриловый нагрудник II,Обработка@item_12222 #@1,Обработка@item_12222 #@1
3002021,Леггинсы Mithril I,Обработка@item_12223 #@1,Обработка@item_12223 #@1
3002022,Митриловые леггинсы II,Обработка@item_12223 #@1,Обработка@item_12223 #@1
3002023,Мифриловые сапоги I,Обработка@item_12224 #@1,Обработка@item_12224 #@1
3002024,Мифриловые сапоги II,Обработка@item_12224 #@1,Обработка@item_12224 #@1
3002025,Цепной шлем I,Обработка@item_12211 #@1,Обработка@item_12211 #@1
3002026,Цепной шлем II,Обработка@item_12211 #@1,Обработка@item_12211 #@1
3002027,Нагрудник из кольчуги I,Обработка@item_12212 #@1,Обработка@item_12212 #@1
3002028,Нагрудный знак Chainmail II,Обработка@item_12212 #@1,Обработка@item_12212 #@1
3002029,Леггинсы I,Обработка@item_12213 #@1,Обработка@item_12213 #@1
3002030,Чехол Леггинсы II,Обработка@item_12213 #@1,Обработка@item_12213 #@1
3002031,Цепные ботинки I,Обработка@item_12214 #@1,Обработка@item_12214 #@1
3002032,Цепные ботинки II,Обработка@item_12214 #@1,Обработка@item_12214 #@1
3002033,Титановый шлем I,Обработка@item_12231 #@1,Обработка@item_12231 #@1
3002034,Титановый шлем II,Обработка@item_12231 #@1,Обработка@item_12231 #@1
3002035,Титановый нагрудник I,Обработка@item_12232 #@1,Обработка@item_12232 #@1
3002036,Титановый нагрудник II,Обработка@item_12232 #@1,Обработка@item_12232 #@1
3002037,Титановые леггинсы I,Обработка@item_12233 #@1,Обработка@item_12233 #@1
3002038,Титановые леггинсы II,Обработка@item_12233 #@1,Обработка@item_12233 #@1
3002039,Титановые сапоги I,Обработка@item_12234 #@1,Обработка@item_12234 #@1
3002040,Титановые сапоги II,Обработка@item_12234 #@1,Обработка@item_12234 #@1
3002041,Вольфрам Золотой Шлем I,Обработка@item_12241 #@1,Обработка@item_12241 #@1
3002042,Вольфрам Золотой Шлем II,Обработка@item_12241 #@1,Обработка@item_12241 #@1
3002043,Вольфрам золотой нагрудник I,Обработка@item_12242 #@1,Обработка@item_12242 #@1
3002044,Вольфрам Золотой Нагрудник II,Обработка@item_12242 #@1,Обработка@item_12242 #@1
3002045,Вольфрамовые леггинсы I,Обработка@item_12243 #@1,Обработка@item_12243 #@1
3002046,Вольфрам Леггинсы II,Обработка@item_12243 #@1,Обработка@item_12243 #@1
3002047,Вольфрамовые золотые сапоги,Обработка@item_12244 #@1,Обработка@item_12244 #@1
3002048,Вольфрамовые золотые сапоги II,Обработка@item_12244 #@1,Обработка@item_12244 #@1
3002049,Маска для дайвинга I,Обработка@item_11642 #@1,Обработка@item_11642 #@1
3002050,Маска для дайвинга Ⅱ,Обработка@item_11642 #@1,Обработка@item_11642 #@1
3002051,Костюм I,Обработка@item_11643 #@1,Обработка@item_11643 #@1
3002052,Гидрокостюм II,Обработка@item_11643 #@1,Обработка@item_11643 #@1
3002053,Плавники для дайвинга Ⅰ,Обработка@item_11644 #@1,Обработка@item_11644 #@1
3002054,Дайвинг ласты Ⅱ,Обработка@item_11644 #@1,Обработка@item_11644 #@1
3002055,Кислородная маска I,Обработка@item_12276 #@1,Обработка@item_12276 #@1
3002056,Кислородная маска II,Обработка@item_12276 #@1,Обработка@item_12276 #@1
3002057,Усовершенствованная маска для дайвинга I,Обработка@item_11645 #@1,Обработка@item_11645 #@1
3002058,Усовершенствованная водолазная маска Ⅱ,Обработка@item_11645 #@1,Обработка@item_11645 #@1
3002059,Премиум гидрокостюм I,Обработка@item_11646 #@1,Обработка@item_11646 #@1
3002060,Премиум гидрокостюм Ⅱ,Обработка@item_11646 #@1,Обработка@item_11646 #@1
3002061,Продвинутые плавники для дайвинга Ⅰ,Обработка@item_11647 #@1,Обработка@item_11647 #@1
3002062,Передовые водолазные ласты Ⅱ,Обработка@item_11647 #@1,Обработка@item_11647 #@1
3002063,Кислородный рюкзак I,Обработка@item_12275 #@1,Обработка@item_12275 #@1
3002064,Кислородный рюкзак II,Обработка@item_12275 #@1,Обработка@item_12275 #@1
3002065,Королла I,Обработка@item_11228 #@1,Обработка@item_11228 #@1
3002066,Королла II,Обработка@item_11228 #@1,Обработка@item_11228 #@1
3002067,Лаки Королла I,Обработка@item_11650 #@1 #r (можно найти на красном земном острове в море@item_1186 #),Обработка@item_11650 #@1
3002068,Лаки Королла II,Обработка@item_11650 #@1 #r (можно найти на красном земном острове в море@item_1186 #),Обработка@item_11650 #@1
3002069,Кожаный плащ I,Обработка@item_12205 #@1,Обработка@item_12205 #@1
3002070,Кожаный плащ II,Обработка@item_12205 #@1,Обработка@item_12205 #@1
3002071,Пылающий плащ I,Обработка@item_12206 #@1,Обработка@item_12206 #@1
3002072,Пылающий плащ II,Обработка@item_12206 #@1,Обработка@item_12206 #@1
3002073,Вольфрам Плащ I,Обработка@item_12207 #@1,Обработка@item_12207 #@1
3002074,Вольфрам Плащ II,Обработка@item_12207 #@1,Обработка@item_12207 #@1
3002075,Плащ из шелкового агата I,Обработка@item_12208 #@1,Обработка@item_12208 #@1
3002076,Шелковый агатовый плащ Ⅱ,Обработка@item_12208 #@1,Обработка@item_12208 #@1
3002077,Мифриловый плащ I,Обработка@item_12209 #@1,Обработка@item_12209 #@1
3002078,Митриловый плащ II,Обработка@item_12209 #@1,Обработка@item_12209 #@1
3002079,Лавовый плащ I,"Обработка@item_12210 #@1 #r (@ item_11222 # нужно победить лавового черного дракона, чтобы получить)",Обработка@item_12210 #@1
3002080,Лавовый плащ II,"Обработка@item_12210 #@1 #r (@ item_11222 # нужно победить лавового черного дракона, чтобы получить)",Обработка@item_12210 #@1
3002081,Песчаный мыс,"Обработка@item_11639 #@1 #r (очень вероятно столкнуться с песчаными бурями в пустыне, если вы хотите ходить в песчаных бурях, это незаменимо@item_11639 #)",Обработка@item_11639 #@1
3002082,Огнезащитный рюкзак,"Обработка@item_12277 #@1 #r (для адаптации к высокой температуре звезды пламени,@item_12277 # очень важно)",Обработка@item_12277 #@1
3003001,Руна атаки низкого уровня I,Вставьте любое оружие в@item_785 # item_11603 #@1,Инкрустация@item_11603 #@1
3003002,Руна атаки низкого уровня II,Вставьте любое оружие в@item_785 # item_11603 #@1,Инкрустация@item_11603 #@1
3003003,Промежуточная атака Руна I,Вставьте любое оружие в@item_785 # item_11604 #@1,Вставка@item_11604 #@1
3003004,Промежуточная атака Руна II,Вставьте любое оружие в@item_785 # item_11604 #@1,Вставка@item_11604 #@1
3003005,Продвинутая Атака Руна I,Вставьте любое оружие в@item_785 # item_11605 #@1,Инкрустация@item_11605 #@1
3003006,Продвинутая Атака Руна II,Вставьте любое оружие в@item_785 # item_11605 #@1,Инкрустация@item_11605 #@1
3003007,Руна защиты низкого уровня I,Вставьте любой элемент в@item_785 # item_11606 #@1,Инкрустация@item_11606 #@1
3003008,Руна защиты низкого уровня II,Вставьте любой элемент в@item_785 # item_11606 #@1,Инкрустация@item_11606 #@1
3003009,Промежуточная оборона Руна I,Вставьте любой элемент в@item_785 # item_11607 #@1,Инкрустация@item_11607 #@1
3003010,Промежуточная оборона Руна II,Вставьте любой элемент в@item_785 # item_11607 #@1,Инкрустация@item_11607 #@1
3003011,Продвинутая оборона Руна I,Вставьте любой элемент в@item_785 # item_11608 #@1,Инкрустация@item_11608 #@1
3003012,Продвинутая оборонная руна II,Вставьте любой элемент в@item_785 # item_11608 #@1,Инкрустация@item_11608 #@1
3003013,Низкая эффективность Rune I,Вставьте любой инструмент в@item_785 # item_11609 #@1,Инкрустация@item_11609 #@1
3003014,Низкая эффективность Rune II,Вставьте любой инструмент в@item_785 # item_11609 #@1,Инкрустация@item_11609 #@1
3003015,Промежуточная эффективность Руна I,Вставьте любой инструмент в@item_785 # item_11610 #@1,Инкрустация@item_11610 #@1
3003016,Руна средней эффективности II,Вставьте любой инструмент в@item_785 # item_11610 #@1,Инкрустация@item_11610 #@1
3003017,Расширенная эффективность Руна I,Вставьте любой инструмент в@item_785 # item_11611 #@1,Инкрустация@item_11611 #@1
3003018,Расширенная эффективность Rune II,Вставьте любой инструмент в@item_785 # item_11611 #@1,Инкрустация@item_11611 #@1
3003019,Универсальный активационный камень I,"Вставьте любое оружие, снаряжение или инструмент в@item_785 # item_11612 #@1",Инкрустация@item_11612 #@1
3003020,Универсальный активационный камень II,"Вставьте любое оружие, снаряжение или инструмент в@item_785 # item_11612 #@1",Инкрустация@item_11612 #@1
3004001,Бэйн воина Боармана I.,Победите Воина Боармана @1#r (Воины Боармана исключительно активны ночью и дремлют днем),Победите воина Боармана @1
3004002,Бэйн воина Боармана II.,Победите Воина Боармана @1#r (Воины Боармана исключительно активны ночью и дремлют днем),Победите воина Боармана @1
3004003,Бэйн воина Боармана III.,Победите Воина Боармана @1#r (Воины Боармана исключительно активны ночью и дремлют днем),Победите воина Боармана @1
3004004,Бэйн I Боармана Спирмена.,"Победите Боармана Копейщика @1#r(Копейщики Боармана ведут себя так же, как воины Боармана, но следите за их копьями. Ищите укрытие, когда это необходимо!)",Победите Боармана Спирмена @1
3004005,Бэйн Боармана Спирмена II.,"Победите Боармана Копейщика @1#r(Копейщики Боармана ведут себя так же, как воины Боармана, но следите за их копьями. Ищите укрытие, когда это необходимо!)",Победите Боармана Спирмена @1
3004006,Бэйн III Боармана Спирмена.,"Победите Боармана Копейщика @1#r(Копейщики Боармана ведут себя так же, как воины Боармана, но следите за их копьями. Ищите укрытие, когда это необходимо!)",Победите Боармана Спирмена @1
3004007,Дикий Mengbao Общественный враг I,"Победите Ye Mengbao@1 #r (Ye Mengbao очень непослушный и иногда может без разбора нажимать на выключатель, уничтожая урожай)",Победить Ye Mengbao@1
3004008,Ye Mengbao Общественный враг II,"Победите Ye Mengbao@1 #r (Ye Mengbao очень непослушный и иногда может без разбора нажимать на выключатель, уничтожая урожай)",Победить Ye Mengbao@1
3004009,Е Мэнбао Общественный враг III,"Победите Ye Mengbao@1 #r (Ye Mengbao очень непослушный и иногда может без разбора нажимать на выключатель, уничтожая урожай)",Победить Ye Mengbao@1
3004010,Дикий священник враг общества I,"Победите Savage Priest@1 #r (Savage священники обычно живут в тропических лесах, могут освободиться от гравитации и летать в небе, посох в их руках может запускать волшебные шары, обращайте внимание на поиск укрытия при работе с ними)",Победить Дикого Священника@1
3004011,Savage Priest Public Enemy II скачать торрент,"Победите Savage Priest@1 #r (Savage священники обычно живут в тропических лесах, могут освободиться от гравитации и летать в небе, посох в их руках может запускать волшебные шары, обращайте внимание на поиск укрытия при работе с ними)",Победить Дикого Священника@1
