ID,描述
55020,Mini World에서 앨범을 받을 수 있습니까?
55021,앨범 허가를 거부하셨기 때문에 커스텀 커버를 업로드할 수 없습니다. 다시 한 번 고려해 보시겠습니까?
55022,사용자 지정 커버를 업로드하는 기능을 사용하려면 설정으로 이동하여 앨범 권한 설정을 변경합니다.
55023,게임은 McFone을 사용하여 음성 채팅을 열어야 하므로 마이크에 액세스해야 합니다.
55024,미니 월드는 마이크를 사용할 수 있습니까?
55025,마이크에 대한 액세스를 거부했기 때문에 음성 채팅 기능을 사용할 수 없습니다. 다시 생각해 보시겠습니까?
55026,음성 채팅 기능을 사용하려면 설정으로 이동하여 마이크 권한 설정을 변경합니다.
55027,죄송합니다. 해당 지역에서 서비스를 일시적으로 사용할 수 없습니다.
55028,캐시 정리
55029,정리
55030,저장 공간을 계산하는 데 시간이 오래 걸릴 수 있습니다. 기다려 주십시오.
55031,미니 월드 데이터가 공간을 차지합니다.
55032,캐시 데이터
55033,"캐시는 미니 월드를 재생하는 과정에서 생성된 임시 데이터입니다. 캐시를 청소하는 것은 미니에 영향을 미치지 않습니다. 
 세상의 사용."
55034,피부 및avatar데이터
55035,스킨과 의상 데이터는 상점에서 옴. 정리 후 잠시 의상 안보임.
55036,지도 데이터
55037,"지도 데이터는 주로 다운로드한 지도 또는 만들고 재생한 지도에서 가져옵니다. 청소가 필요한 경우 
 게임 시작 인터페이스에서 삭제하십시오."
55038,캐시된 데이터를 정리하는 데 시간이 걸릴 수 있습니다. 정리하는 동안 인내심을 가지십시오.
55039,"피부 및 의상 데이터 정리 중, 기다려주세요."
55040,데이터를 청소할 때 데이터가 손상되지 않도록 청소 과정에서 게임을 닫지 마십시오.
55041,캐시 데이터 정리 완료
55042,스킨과 맞춤 옷차림 데이터 정리 완료.
55043,나는 그것을 좋아하지 않는다.
55044,지도 작성자:
55045,유사한 콘텐츠가 너무 많습니다.
55046,관심 없음
55047,이러한 콘텐츠 권장 사항이 줄어듭니다.
55048,해지
55049,권한 취소
55050,다인실 작성을 지원하려면 지도를 공개적으로 업로드해야 합니다. 방을 계속 만들고 싶으세요?
55051,업로드 및 계속
55052,도움말
55053,팁
55054,항목
55055,시간
55056,소비품목
55057,전주곡 뒤돌아보기
55058,시간 제한 연결
55059,권장
55060,권장 수준
55061,"동부의 보이드 군단과 비교했을 때, 미니 세븐 몬스터들은 그들의 전성기로 돌아왔습니다!"
55062,마지막 전투가 임박했습니다!
55063,전장 입력
55064,여러분은 풀 둥지에 황금 봉황이 있다는 것을 들어본 적이 없나요?
55065,철 배지
55066,청동 배지
55067,은색 배지
55068,골드 배지
55069,퍼플 골드 배지
55070,루비 배지
55071,다이아몬드 배지
55072,매우 더운 곳
55073,극심한 추위
55074,보상이 새로워집니다 @1
55075,오늘의 캡:0/500는 @1-@23:@4
55076,새로 고침 @1
55077,소울 파이팅 포인트
55078,"84, 미니 둘루오 대륙이 공식적으로 출범했습니다. 괴물과 싸우기 위해 제 시간에 온라인에 접속하고 악에 저항하기 위해 업그레이드하는 것을 잊지 마세요!"
55079,미니 월드 일렉트로닉 뮤직 파티가 곧 시작됩니다.
55080,미니 월드: 수백만 개의 미니 동전을 나누면 부의 신이 당나라에 올 것입니다.
55081,예약이 열려 있습니다! 주저하지 마세요!
55082,약속을 열려면 일정관리 관련 권한이 필요합니다.
55083,"Sorry, recharge failed, please update the google services API version and try again"
55084,번역을 위해 예약되었습니다.
55085,번역을 위해 예약되었습니다.
55086,번역을 위해 예약되었습니다.
55087,번역을 위해 예약되었습니다.
55088,번역을 위해 예약되었습니다.
55089,번역을 위해 예약되었습니다.
55090,번역을 위해 예약되었습니다.
55091,번역을 위해 예약되었습니다.
55092,예약되지 않은 번역
55093,예약되지 않은 번역
55094,예약되지 않은 번역
55095,예약되지 않은 번역
55096,비디오 레이더
55097,보상 수가 상한에 도달했습니다.
55098,교환 항목이 부족합니다. 작업 목록으로 이동하여 작업을 완료하여 더 많은 교환 항목을 가져옵니다.
55099,상대방의 초대를 거절했습니다.
55100,다운로드한 설치 패키지가 완료되지 않았습니다. 이 설치 패키지를 다시 다운로드해야 합니다!
55101,다운로드한 설치 패키지가 없습니다. 이 설치 패키지를 다시 다운로드해야 합니다!
55102,"다운로드 오류, 이 설치 패키지를 다시 다운로드해야 합니다!"
55103,네트워크를 사용할 수 없습니다. 네트워크를 확인하십시오!
55104,서버가 비정상적입니다!
55105,매개 변수 오류!
55106,차등 패키지가 없습니다!
55107,첫 번째 팩은 없습니다!
55108,효과 패키지 입력의 압축을 풉니다! 이 설치 패키지의 압축을 다시 풀어야 합니다!
55109,효과 패키지 출력 파일의 압축을 푸는 것은 비정상적입니다! 설치 패키지의 압축을 다시 풀어야 합니다!
55110,디스크 공간이 부족합니다200MB 메모리를 정리하고 게임에 다시 참여하십시오!
55111,이번에 다운로드한 게임 자산 확인/업데이트
55112,사용자를 위한 리소스 압축 풀기
55113,감압 대기 중..
55114,현재 구식 버전의 게임이 감지되어 클라이언트 측을 업데이트해야 합니다.\n[color=#FF0000](WIFI 환경에서 설치 패키지를 다운로드하는 것이 좋습니다.) [/color]
55115,패키지 압축을 푸는 중 오류가 발생했습니다! 다시 다운로드하고 압축을 풀어야 합니다!
55116,네트워크 시간 초과! 다시 시도하십시오!
55117,클라이언트 측 예외가 발생하면 이 기능을 통해 수정할 수 있습니다. 확인을 클릭하면 모든 로컬 업데이트 파일이 지워집니다. 수정하시겠습니까?
55118,게임 효과 패키지를 병합합니다...
55119,업데이트가 완료되었습니다. 게임을 입력하십시오...
55120,전화 공간이 충분하지 않습니다!
55121,"휴대 전화 공간은 %s달러 미만입니다! 
 캐시 정리는 사용된 전화 공간의 일부를 확보합니다. 
 캐시 정리를 하시겠습니까?"
55122,더 이상 알림이 없습니다. 나중에 - 기타 - 캐시 정리를 설정하여 정리할 수 있습니다.
55123,교환 바우처
55124,영구/제한된 시간
55125,미니 콩
55126,피부 조각
55127,장착된 조각
55128,최신 제한
55129,제한된 시간 반환
55130,무기 스킨
55131,미니 코인
55132,옷을 입혀라.
55133,체험카드
55134,방이 꽉 차서 가입할 수 없습니다.
55135,게임 진행 중
55136,이 방에는 미드웨이 조인이 허용되지 않습니다.
55137,게임 결제
55138,게임 결제 중에 가입할 수 없습니다.
55139,암호 기억하기
55140,이 지도는 크기 @1MB. 셀룰러 네트워크를 사용하면 추가 요금이 부과될 수 있습니다. WiFi 환경을 이용하시면 자동으로 업로드해 드리겠습니다.
55141,트래픽과 함께 업로드
55142,나중에WIFI
55143,주의 업로드
55144,자동 업로드
55145,셀룰러 네트워크를 이용한 자동 업로드
55146,업로드 목록
55147,업로드...
55148,업로드 대기 중
55149,지도 업로드 대기열이 가득 찼습니다. 지도 업로드가 완료된 후 인내심을 갖고 다시 시도하십시오.
55150,현재 업로드되지 않은 [color=#ff0000] @1[/color] 맵이 있습니다. 모두 업로드해야 하나요? (업로드된 지도는 자동으로 업데이트됩니다. 지도 업로드 정보를 수정하려면 지도 세부 정보를 클릭하여 업로드 인터페이스에서 수정하십시오. 지도 크기가 @2MB을 초과하면 업로드를 클릭해야 합니다.
55151,애니메이션 건너뛰기
55152,지도를 먼저 수집하십시오.
55153,정말 게임을 그만두고 싶으세요?
55154,더 많은 콘텐츠가 로드되고 있습니다. 기다려 주십시오.
55155,생성 시간
55156,모든 맵 추가
55157,클라우드 아카이브
55158,클라우드 아카이브 이름
55159,클라우드 아카이브 소개
55160,이 클라우드 아카이브에 대한 설명을 입력하십시오.
55161,재생 가능한 권한
55162,내 친구들은 모두 보고 놀 수 있다.
55163,플레이어가 다른 사람을 플레이하도록 초대할 수 있습니다.
55164,설정 삭제 및 빌드
55165,모든 사람이 블록을 파괴하거나 만들 수 있도록 허용
55166,내 친구만 블록을 파괴하거나 만들 수 있습니다.
55167,만들기
55168,클라우드 아카이브 지침
55169,"클라우드 아카이브는 서버에 있는 아카이브의 또 다른 백업이며, 친구에게 아카이브를 재생하도록 권한을 부여할 수 있지만 다음 사항에 유의하십시오. 
 1 클라우드 아카이브와 로컬 아카이브는 독립적인 일정이며 둘은 서로 영향을 미치지 않습니다. 아카이브가 클라우드 아카이브로 변환되면 원본 로컬 아카이브를 자동으로 백업합니다. 
 2 여러 개의 클라우드 아카이브가 있을 수 있지만 활성 클라우드 아카이브만 재생할 수 있습니다. 활성화할 수 있는 클라우드 아카이브 수는 %s로 제한됩니다. 
 3. 온라인 상태가 아니더라도 라이센스 또는 초대된 플레이어만 활성화된 클라우드 저장을 재생할 수 있습니다. 
 4. 클라우드 저장을 삭제하면 클라우드 저장의 모든 게임 진행률이 손실됩니다."
55170,클라우드- 활성화
55171,활성화되지 않음
55172,동결
55173,클라우드 아카이브 설정
55174,변경
55175,활성화
55176,활성화할 수 있는 클라우드 저장 수가 제한에 도달했습니다. 이 클라우드 저장을 활성화하려면 하나 이상을 중지하십시오. 세이브가 동결되면 플레이 중인 플레이어가 강제로 퇴출됩니다.
55177,현재 플레이어 수
55178,클라우드 저장을 삭제하고 있으며 모든 게임 진행률이 손실됩니다. 삭제가 확실합니까?
55179,클라우드 게임
55180,알겠습니다.
55181,클라우드 아카이브 삭제
55182,%s클라우드 아카이브
55183,가입
55184,클라우드 보관 암호
55185,암호를 입력하십시오.
55186,플레이어가 클라우드 저장 게임을 하고 있는데 비활성 상태로 전환하시겠습니까? (플레이어가 게임에서 쫓겨납니다.)
55187,"클라우드 저장 마스터는 클라우드 저장, 게임 종료를 중지합니다."
55188,클라우드 아카이브부터 시작
55189,현재 목록이 비어 있습니다.
55190,"1: 배치에 맵 추가 클릭: 업로드되지 않은 모든 맵을 업로드 목록에 자동으로 추가 
 2: 맵에 일정 시간의 게임 시간이 있는 맵이 자동으로 업로드되고 저장됩니다(비공개). 
 3: 게임 - 설정에서 자동 업로드를 해제하거나 트래픽 업로드 허용을 설정할 수 있습니다."
55191,게임 시작
55192,현재 구성이 그림자 사용을 지원하지 않습니다.
55193,친구들이 놀고 있다.
55194,친구들이 놀았습니다.
55195,권장
55196,인기
55197,새로운 브랜드
55198,품질
55199,역사가 재생되었습니다.
55200,1K
55201,팔로우
55202,비정상 데이터
55203,미션이 시작되지 않았습니다.
55204,임무는 끝났다.
55205,미션이 존재하지 않습니다.
55206,미션이 종료되었습니다.
55207,해당 작업이 수신되지 않았습니다.
55208,해당 작업이 수신되었습니다.
55209,해당 작업이 완료되었습니다.
55210,미션 보상을 받았습니다.
55211,미션이 완료되지 않았습니다.
55212,작업이 시작되지 않았거나 종료되었습니다.
55213,죄송합니다. 이 기능은 현재 해당 지역에서 지원되지 않습니다.
55214,죄송합니다. 사용 중인 클라이언트 측에서 당분간 이 기능을 지원하지 않습니다.
55215,죄송합니다. 클라이언트 측 버전이 당분간 이 기능을 지원하지 않습니다.
55216,죄송합니다. 이 기능은 현재 사용자의 언어에서 지원되지 않습니다.
55217,이 기능은 일시적으로 사용할 수 없습니다.
55218,매개 변수 누락
55219,데이터 누락
55220,잘못된 매개 변수
55221,해당 구성 없음
55222,구성이 만료되었습니다.
55223,구성 구문 분석 실패
55224,인증 실패
55225,만료되었습니다.
55226,항목의 수량이 부족합니다.
55227,비정상 데이터
55228,서버 오류
55229,네트워크 오류. 나중에 다시 시도하십시오.
55230,플레이어 정보 또는 지도 정보 검색
55231,인기 순위
55232,오늘 사용할 수 있는 투표 수:
55233,오늘의 복권 자격을 얻기 위해 3 번 투표하세요!
55234,인기 순위
55235,랭킹
55236,플레이어
55237,지도 정보
55238,누적 투표
55239,친구들이 투표하도록 하세요!
55240,"친구들, MWGT 이벤트에서 여러분이 가장 좋아하는 작품에 투표하세요! 여러분은 또한 복권에 들어갈 수 있습니다!"
55241,이 MWGT 이벤트 저자를 위해 %s!
55242,친구
55243,다이나믹
55244,사진 저장
55245,"친구, 이 작품%s정말 훌륭해요! %s 투표할 수 있게 도와주세요!"
55246,이미지 로드
55247,이 작업은 투표되었습니다.
55248,죄송합니다. 오늘 투표 한도에 도달했습니다! 내일 다시 오세요!
55249,3 응모 투표 후 복권을 입력하세요!
55250,"오늘 복권을 뽑았구나, 내일 돌아와!"
55251,링크 공유
55252,링크가 성공적으로 복사되었습니다. 유세를 위해 친구와 공유하십시오!
55253,타인의 모험
55254,작업하기 전에 클라우드 보관을 동결하십시오.
55255,클라우드 아카이브 백업/복원
55256,아카이브가 악의적으로 손상된 후 백업 클라우드 아카이브를 복원할 수 있습니다!
55257,무료로 광고 보기
55258,생성 취소
55259,"클라우드 아카이브 생성, 기다려 주십시오."
55260,집주인이 초대장을 껐습니다.
55261,아직 완료되지 않은 생존 튜토리얼이 있습니다. 튜토리얼을 계속 완료하시겠습니까?
55262,자습서
55263,계속
55264,최근에 재생되었습니다.
55265,최근에 재생된 %s지도만 표시
55266,지도를 보려면 새로 고침을 클릭하십시오.
55267,클라우드 아카이브를 생성하려면 먼저 아카이브를 다운로드해야 합니다.
55268,클라우드 보관 목록을 일시적으로 가져올 수 없습니다. 다시 시도하십시오.
55269,클라우드 아카이브가 중지되었습니다. 소유자가 활성화될 때까지 기다리십시오.
55270,리소스 다운로드 센터
55271,전체 오디오 패키지
55272,더 많은 음악 및 음향 효과 잠금 해제
55273,전체 효과 패키지
55274,더 많은 특수 효과 잠금 해제
55275,전체 모델 패키지
55276,더 많은 모델 잠금 해제
55277,기능 효과 패키지
55278,추가 기능 잠금 해제
55279,"이 콘텐츠의 잠금을 해제하려면 ""@1""를 다운로드해야 합니다."
55280,아니요
55281,네!
55282,어드벤처 튜토리얼
55283,시간:%s%s%s%s
55284,오늘의 한계:%s%s
55285,%s%s
55286,액티비티몰
55287,매일 공유
55288,자세한 %s(%s/%s)
55289,순위는 %s%s
55290,토너먼트 보상
55291,마지막 호
55292,다음 호
55293,%s
55294,경품 풀 미리보기
55295,작업 실패(1)
55296,네트워크가 불안정합니다. 나중에 다시 시도하십시오(2)
55297,데이터 구문 분석 실패(3)
55298,관련 정보가 존재하지 않습니다(4)
55299,데이터 예외(5)
55300,구성 예외(6)
55301,매개 변수 오류(7)
55302,이 이벤트는 해당 지역에서 아직 사용할 수 없습니다(8)
55303,활동이 열려 있지 않음(10001)
55304,제한 초과 횟수(10002)
55305,항목을 추가하지 못했습니다(10003)
55306,항목이 존재하지 않음(10004)
55307,항목이 존재하지 않음(10005)
55308,상을 받았다(-10006)
55309,구성 오류(10007)
55310,항목 부족(10008)
55311,항목 부족(10008)
55312,팀이 존재하지 않음(10010)
55313,이 이벤트는 해당 지역에서 아직 사용할 수 없습니다(10011)
55314,프롬프트를 따르십시오.
55315,아직 서버 룸이 없습니다. 아래 버튼을 클릭하여 하나를 만드십시오.
55316,다운로드하거나 만든 생존 및 생성 맵을 선택하여 서버 룸을 만들거나 기존 아카이브를 선택합니다.
55317,서버 만들기
55318,서버 이름
55319,서버 소개
55320,방에 있는 사람의 수
55321,4자리 또는 문자
55322,주님만이 초대할 수 있습니다
55323,아직 지도를 다운로드하거나 만들지 않았습니다. 다음을 수행할 수 있습니다.
55324,서버가 성공적으로 생성되었습니다.
55325,1. 온라인 로비 - 서버를 클릭하여 서버 룸을 관리합니다.
55326,서버 정보
55327,템플릿 교체
55328,서버 ID: @ 1
55329,만들어진 날짜: @ 1
55330,온라인 인원수 : @1
55331,상태: @ 1
55332,화이트리스트만 추가할 수 있습니다.
55333,친구만 가입 가능
55334,초대 권한
55335,주님만이 초대할 수 있습니다
55336,설정 저장
55337,플레이어 설정
55338,화이트리스트에 추가
55339,블랙리스트에 가입하세요
55340,목록 지우기
55341,슈퍼튜브(@ 1/5)
55342,관리(@ 1/5)
55343,마지막 업데이트:
55344,백업 보관
55345,더 많은 작업
55346,백업 수: @ 1/4
55347,상태 설정
55348,서버 스위치
55349,서버 유지 관리
55350,정상
55351,유지 관리
55352,클라우드 서비스 발표
55353,기간: @ 1
55354,@1일@2시간
55355,서버 생성 시간: @ 1
55356,@ 1년 @ 2월 @ 3일
55357,서버 맵을 바꾸려면 서버 아카이브 데이터 및 룸 설정을 재설정해야 합니다. 이후 재생을 위해 아카이브를 다운로드하는 것이 좋습니다.
55358,아카이브 다운로드
55359,직접 재설정
55360,내 게임
55361,더 많은 게임
55362,친구들과 놀기
55363,게임 시간
55364,마지막 게임
55365,당국 게임이 정착하고 있습니다. 기다려 주십시오.
55366,"서버 유지 관리, 게임에 들어가기 전에 서비스를 시작해야 합니다."
55367,서버가 다운되었습니다. 게임에 들어가기 전에 서비스를 시작해야 합니다.
55368,1. 온라인 로비에서 지도를 다운로드
55369,2. 지도를 만들어 업로드
55370,2. 객실에서 객실 정보를 클릭하여 객실 권한을 설정합니다.
55371,서버 생성 실패
55372,서버 생성에 실패했습니다. 현재 네트워크가 정상인지 확인하거나 다시 만들기를 클릭하여 다시 만들 수 있습니다.
55373,다시 만들기
55374,유지 관리 상태는 서버가 켜져 있을 때만 변경할 수 있습니다.
55375,서버 유지 보수는 현재 방에 있는 모든 플레이어를 쫓아냅니다(현재 플레이어 수는 @ 1). 작업을 확인하시겠습니까?
55376,서버가 유지 관리 중이며 일시적으로 액세스할 수 없습니다.
55377,서버가 다운되었습니다
55378,재료 효과 포장
55379,더 많은 텍스처 팩 잠금 해제
55380,현재 이 다운로드를 완료할 수 없습니다.
55381,기프트 박스 카드 추출기가 준비 중입니다. 조금만 참아주세요.
55382,마운트 카드 그리기 기계가 준비 중입니다. 조금만 참아주세요.
55383,네트워크 오류가 발생했습니다. 다운로드가 일시 중단되었습니다.
55384,패키지 크기: @1
55385,셀룰러 네트워크를 사용하면 추가 요금이 발생할 수 있습니다.
55386,나머지 크기: @1
55387,온라인 로비
55388,모든 다운로드가 일시 중단되었습니다.
55389,모험창조
55390,서버
55391,서버 이름을 개선하면 더 많은 플레이어가 참여할 수 있습니다.
55392,백업 시간:
55393,객실 액세스:
55394,입력할 암호
55395,서버 관리
55396,서버 상태: @ 1
55397,서버 수: @ 1
55398,템플릿 기간
55399,빨리 가입
55400,다운로드할 필요가 없습니다.
55401,@ 방 1개
55402,클라우드 아카이브가 차단되었으므로 활성화할 수 없습니다.
55403,항목이 부족합니다(-10005).
55404,"친구들과 함께 모험하고, 탐험하고, 꿈의 세계를 창조할 수 있는 미니월드에 오신 것을 환영합니다. 나와 함께 보러 와!"
55405,이 놀라운 모험에 들어가려면 [My Game]을 클릭하십시오!
55406,축하합니다! 당신만의 첫 세계를 가지세요.
55407,보세요! 이것이 당신이 방금 만든 세상입니다.
55408,더 많은 세계를 만들려면 여기를 클릭하십시오.
55409,"일시적으로 여기에 동행하세요, 만약 여러분이 재미가 부족하다고 느낀다면, 저는 홈페이지에서 여러분을 기다리고 있습니다, 함께 놀 파트너를 찾으세요!"
55410,[온라인 로비]가 열렸습니다.
55411,"여기, 여기! 모험가들이 여기에 모인다!"
55412,[온라인 로비]에서는 다른 모험가들과 함께 탐험하고 더 재미있는 게임 플레이를 경험할 수 있습니다. 먼저 체험해 보겠습니다!
55413,"어서, 다른 모험가들과 함께 가!"
55414,[내] 개봉
55415,여기 당신이 플레이한 지도가 있습니다. 아직 끝나지 않았다고 느끼면 가서 다른 게임을 하세요.
55416,여기서는 자신과 친구를 위한 독점적인 세상을 만들 수 있습니다.
55417,[워크샵] 오픈
55418,"[워크샵] 여러분은 다른 모험가들이 만든 많은 부티크 콘텐츠를 찾을 수 있고, 여러분이 좋아하는 콘텐츠를 다운받아 플레이할 수도 있습니다!"
55419,팁
55420,작업장 닫기
55421,[내 게임]을 입력하려면 클릭하십시오.
55422,[다운로드] 섹션 찾기
55423,저는 여러분이 세상을 창조하는 방법과 세상을 탐험하는 방법에 대한 여러분만의 생각을 가지고 있어야 한다고 믿습니다. 그리고 저는 항상 여러분과 동행하고 여러분을 위해 모든 문제를 해결하기 위해 여기 있을 것입니다. 자유롭게 탐험해 주세요~
55424,모험가의 성장 교육을 마친 것을 축하합니다!
55425,야! [워크샵]에서 다운로드한 지도는 여기에서 찾을 수 있습니다.
55426,건너뛰기
55427,스타터 가이드를 건너뛰시겠습니까?
55428,네!
55429,아니요
55430,"모험가님, 다시 오신 것을 환영합니다! 질문이 있으시면 저에게 물어보세요."
55431,"안녕하세요, 모험가님, 저는 당신의 질문에 답하기 위해 여기 왔습니다."
55432,[My Game] 관리 센터에 들어가면 새로운 모험을 시작하거나 완료되지 않은 모험 미션을 계속할 수 있습니다. 탐험을 위해 모시겠습니다!
55433,여기에서 상상력을 발휘하십시오! 원하는 대로 새로운 세상을 만드십시오.
55434,이 모험가는 이미 시도할 준비가 되었나요? 그럼 먼저 재미있게 놀아요!
55435,"미니 월드에 오신 것을 환영합니다! 여기에서는 다양한 게임 플레이를 자유롭게 탐색하고, 만들고, 경험할 수 있습니다. 준비됐나요, 제가 보여드릴게요!"
55436,이곳은 나만의 새로운 세상을 만들거나 오래된 모험을 계속할 수 있는 제 게임 관리 센터입니다. 먼저 탐험을 시작하겠습니다!
55437,"이 지도는 음악 지도이며, 최상의 경험을 위해 전체 오디오 패키지를 다운로드하는 것이 좋습니다."
55438,주간 상한선: %s/%s
55439,월별 한도: %s/%s
55440,출처 지도: @ 1
55441,결과를 찾을 수 없습니다
55442,분
55443,시간
55444,서버 룸을 만들기 전에 [My Game]에서 지도를 만들고 업로드하십시오.
55445,업로드된 생존 및 생성 맵을 선택하여 서버 룸을 만듭니다.
55446,작은 게임
55447,해당 객실 정보를 찾을 수 없습니다.
55448,아직 지도를 다운로드하지 않았습니다.
55449,방이 닫혔습니다
55450,게임 다운로드
55451,지도 출처:
55452,미스라
55453,[워크샵]을 클릭하면 더 많은 부티크 콘텐츠가 발견되기를 기다리고 있습니다!
55454,"여기 다른 친구들과 함께, 여러분의 첫 번째 작은 게임을 시작하세요!"
55455,다운로드를 취소하면 효과 패키지의 모든 다운로드 진행률이 손실됩니다. 정말 취소하시겠습니까?
55456,멋진 세상입니다!
55457,[내 게임]이 켜져 있습니다.
55458,샌드박스 세계를 탐험하고 게임 모드에서 살아남기 위해 최선을 다하십시오.
55459,풍부한 미니 게임을 보려면 [온라인 로비]를 먼저 클릭하십시오!
55460,아직 열리지 않았습니다. 먼저 열린 모듈을 살펴보십시오!
55461,댓글 수가 제한에 도달했습니다.
55462,"Cloud Archive는 24시간 온라인 서버 룸입니다. 집주인의 온라인 여부와 관계없이 플레이어가 가입할 수 있는 한 언제든지 가입할 수 있으며, 진행 상황은 다음에 저장됩니다. 구름."
55463,이벤트가 종료되었습니다.
55464,이벤트가 종료되었으며 보상을 청구할 수 없습니다.
55465,모든 보상이 잠금 해제되었습니다.
55466,모든 양의 미니 코인을 보충하여 얻을 수 있습니다.
55467,재충전
55468,청구되지 않은 미니 코인 재충전 보상이 있습니다.
55469,축하합니다! 청구해야 할 새로운 지출 보상이 있습니다!
55470,그것을 얻기 위해
55471,재충전하려면
55472,소비하려면
55473,현재 미니 번호가 이 장치에 바인딩되었습니다.
55474,이 작업을 시도하기 전에 암호를 설정하거나 타사 계정을 바인딩하십시오.
55475,이 장치에서 미니 번호의 바인딩을 해제하시겠습니까? 이 작업은 되돌릴 수 없는 작업입니다. 신중하게 선택하십시오!
55476,현재 미니 번호가 장치에서 바인딩되지 않았습니다.
55477,죄송합니다. 사용자 이름은 6자에서 16자 사이여야 합니다.
55478,축하합니다. 계정 등록이 성공했습니다.
55479,사용자 이름:
55480,암호:
55481,계정의 보안을 위해 이메일 주소를 계정에 바인딩하는 것이 좋습니다.
55482,지금 바인드
55483,사용자 이름 만들기
55484,비밀번호 확인
55485,계정 보안을 보호하려면 사용자 이름을 만들려면 현재 암호를 확인해야 합니다.
55486,"1. 각 미니 계정에는 사용자 이름을 등록할 수 있는 단 한 번의 기회가 있습니다. 등록에 성공한 후에는 등록할 수 없습니다. 수정. 
 2. 플레이어는 사용자 이름과 암호로 로그인하거나 팬을 계속 사용할 수 있습니다. 번호 및 암호, 바인딩된 전자 메일 주소 및 암호 등"
55487,3. 게임에 더 쉽게 로그인할 수 있는 미니 번호의 사용자 이름을 만듭니다.
55488,다음 보상부터 재충전해야 합니다.
55489,누적 재충전:
55490,이벤트가 다운로드 중입니다. 기다려 주십시오.
55491,또한 소비해야 합니다.
55492,누적 소비량:
55493,다음 보상까지 지출해야 합니다.
55494,나이를 먼저 입력해주세요~
55495,당신의 나이를 채워주세요.
55496,게임 콘텐츠를 더 잘 추천할 수 있도록 나이， 채워주세요.
55497,완료
55498,@1살
55499,나이
55500,
55501,"죄송합니다. 사용자 이름은 문자로 시작하며, 문자/숫자/밑줄 가능합니다."
55502,클라우드 아카이빙이 열려 있습니다.
55503,이제 클라우드 아카이브를 만들어 친구와 지도를 만들 수 ， 이것은 새로운 온라인 모드，가서 시도해 보세요。
55504,지도 ，를 선택하고 Cloud Archive 버튼을 클릭하여 생성을 시작합니다。
55505,클라우드 아카이브 초대
55506,"더 나은 게임 환경을 위해 이 맵을 클라우드 아카이브로 전환：
1. 이것은 클라우드 맵， 온라인 상태가 아닐 때 친구가 플레이하고 지도를 만들 수 있습니다。
2. 보다 안정적인 네트워크 연결 경험。"
55507,온라인 친구가 ， 게임을 하도록 초대합니다.
55508,@ 1이 클라우드 아카이브에 입력되었습니다.
55509,모든 초대장
55510,얻으려면 골드 패스를 활성화하세요
55511,기타 배타적 보상
55512,지금 사세요.
55513,구입하여 레벨 @1에 도달
55514,카드 즐기기
55515,디럭스 엔조이 카드
55516,다음 단계로 나아가려면 조금 더 많은 경험이 필요합니다! 작업 목록， 작업을 완료하고 경험 포인트를 얻으십시오!
55517,친구와 너무 멀리 떨어져 ， 인터넷 연결이 불안정하고，온라인에 접속할 수 없습니다.
55518,요구 사항 업데이트
55519,Mini World에 새로운 업데이트가 있습니다. (@1)
55520,Mini World에 새로운 업데이트가 있습니다. 업데이트 되었나요? (@1)
55521,아직.
55522,업데이트 실패
55523,오류가 발생했습니다. 네트워크를 확인하고 다시 업데이트하십시오.
55524,다시 시도
55525,압축 풀기 실패
55526,오류가 발생했습니다. 복구를 클릭하여 업데이트 패키지 무결성을 확인하십시오.
55527,사용자 이름/미니 번호/이메일을 입력하십시오.
55528,사용자 이름/미니/이메일
55529,클라우드 아카이브를 로컬로 다시 다운로드하고 기능을 사용할 수 없습니다.
55530,"죄송합니다. 네트워크 오류: (@1, @2)"
55531,"부족한 상환 소품, 더 많은 상환 소품을 얻기 위한 작업을 완료하십시오!"
55532,당신은 아직 이 보물 창고에서 아무것도 상환하지 않았습니다.
55533,클라우드 아카이브 현재 버전이 더 낮습니다. 동결 후 활성화 및 재시도하십시오.
55534,게임 버전이 너무 낮아서 클라우드 아카이브에 가입할 수 없습니다. 업데이트된 버전으로 이동하시겠습니까?
55535,Cloud Archive Master가 게임 버전을 업데이트하지 않았으며 입력할 수 없습니다.
55536,죄송합니다. 더 많은 미니 번호를 등록할 수 없습니다(@ 1)
55537,죄송합니다. 우편함이 다른 미니 번호로 바인딩되었습니다.
55538,클라우드 아카이브 버전이 업그레이드되었습니다. 동결 후 다시 활성화하십시오.
55539,죄송합니다. 현재 장치에서 로그인 시도가 너무 많아 로그인 기능이 비활성화되었습니다. 5분 후에 다시 시도하십시오
55540,현재 의상을 기본 의상으로 저장하시겠습니까?
55541,계속
55542,취소
55543,현재 빈 필드가 없습니다. @1을 사용하여 @1 장비 위치를 열어 현재 세트를 저장할 수 있습니다. 확인하십시오.
55544,힌트
55545,의상 변경?
55546,다음 번에는 더 이상 프롬프트 없음
55547,확인.
55548,취소
55549,미니 빈 구매
55550,"당신이 입고 있는 수트가 바뀔 텐데, 계속 하시겠습니까?"
55551,"현재 입고 있는 개성 있는 의상을 모두 벗을 예정인데, 계속 하시겠습니까?"
55552,다음 번에는 더 이상 프롬프트 없음
55553,확인.
55554,취소
55555,옷장
55556,미니 포인트 구매
55557,얻을 광고 보기
