ID,描述
30801,Quantité restante insuffisante
30802,Nombre insuffisant de pièces Star Wish
30803,Améliorez le niveau de la boîte au trésor pour recevoir le prix Ultimate Mount
30804,Grand prix du Mont
30805,Le forgeage est terminé
30806,Forgeage libre
30807,Forgeage d'étoiles
30808,Épuisé
30809,Forgé avec succès! Étoile +@1
30810,Limite d'échange :
30811,"Dessiner une étoile mettra fin à cette ronde de forgeage. Si vous avez besoin de continuer à forger, vous devez réactiver la boîte Trésor. Voulez-vous utiliser la forgeage libre?"
30812,Mini pièces insuffisantes. Voulez-vous dépenser $[color=#FF903C]%s[/color] pour acheter des Mini Coins [color=#FF903C]%s[/color] ?
30813,"Le forgeage d'étoiles ne perdra pas d'étoiles, cette utilisation fera certainement monter des étoiles"
30814,"Les récompenses du banc de forgeage magique incluent la monture [Arôme de Zongzi], la peau [Prime of Youth], l'arme [Grass Shovel] et plus encore. Les grands prix comme les montures, les peaux ou les armes ne peuvent être obtenus qu'une seule fois."
30815,"Consommer la Boule Magique Souhaits d'Étoile peut activer ou améliorer le classement par étoiles de la boîte au Trésor. Plus le classement par étoiles de la boîte au Trésor est élevé, plus la récompense est riche."
30816,Les Star Wish Coins obtenues par Treasure box peuvent être échangées au bureau de change contre de généreuses récompenses
30817,Vous avez déjà acheté le pack actuel et ne pouvez pas l'acheter à nouveau.
30818,Acheter pour obtenir
30819,Veuillez sélectionner le pack à acheter
30820,La saison se termine en :
30821,Récompense du Season Pass
30822,Tâche du Season Pass
30823,Événement Season Pass
30824,Niveau d'achat
30825,Libre
30826,Réclamation rapide
30827,Racheter
30828,Acheter un abonnement de saison
30829,Pack d'achat
30830,Season Pass débloqué
30831,Achetez et mettez à niveau Season Pass vers Lvl @1 pour obtenir
30832,Passez à Lvl @1 pour obtenir
30833,Niveau actuel : @1
30834,Pack combo niveau Season Pass
30835,Abonnement de saison
30836,Pack de mise à niveau
30837,Débloquez immédiatement les récompenses suivantes
30838,Débloquez la qualification pour réclamer immédiatement les récompenses suivantes
30839,Envoyer
30840,Demander
30841,Débloquez la qualification pour réclamer les récompenses suivantes
30842,Tâche du Season Pass
30843,Tâche du Season Pass terminée. Le Season Pass peut être mis à niveau de Lvl @1 à Lvl @2 !
30844,Conseils : Continuez à améliorer le Season Pass pour réclamer de généreuses récompenses !
30845,Plus de rappels aujourd'hui
30846,Pourboire
30847,@1 Les Mini Coins seront dépensés pour acheter des niveaux @2.
30848,Confirmer
30849,Tâche hebdomadaire
30850,Défi du Season Pass
30851,Semaine @1
30852,Réclamez les récompenses en accomplissant toutes les tâches de cette semaine.
30853,Réclamez les récompenses en complétant tous les défis du Season Pass.
30854,Revendication
30855,Atteindre
30856,Regarder des publicités
30857,Condition de déverrouillage :
30858,Les tâches de cette semaine seront déverrouillées sur @1.
30859,Jusqu'à 3 semaines de tâches peuvent être stockées
30860,Boutique d'échange
30861,Échangeable : @1/@2
30862,Max
30863,Épuisé
30864,"Points Season Pass insuffisants, impossible à échanger."
30865,Votre opération est trop fréquente. Veuillez réessayer plus tard.
30866,Le nombre d'échanges a atteint la limite
30867,Niveau d'achat
30868,Vous pouvez recevoir les récompenses suivantes après l'achat
30869,Achat pour passer de Lvl @1 à Lvl @2
30870,Récompense du Season Pass
30871,Récompense gratuite
30872,Achetez le Season Pass à débloquer
30873,Récompense du Season Pass
30874,Saison limitée
30875,"[À propos de la réclamation des récompenses] 1. Les récompenses sont classées en récompenses gratuites et en récompenses du Season Pass. Les aventuriers sans Season Pass ne peuvent réclamer que des récompenses gratuites. Pour vous qualifier pour les récompenses du Season Pass, achetez le Season Pass. 2. Les récompenses peuvent être réclamées en atteignant le niveau correspondant. [À propos de la mise à niveau] 1. Gagnez de l'expérience en accomplissant des tâches et des événements dans le Season Pass, ce qui augmente votre niveau de Season Pass et débloque des récompenses incroyables. 2. Les aventuriers ayant acheté le Season Pass peuvent directement acheter des niveaux pour passer au niveau supérieur. 3. Le niveau maximum du Season Pass est le niveau 80. Toute expérience acquise au-delà du niveau maximum sera convertie en points Season Pass dans un rapport de 50:1. [À propos des tâches] 1. Les tâches du Season Pass se composent de tâches et de défis hebdomadaires. 2. Chaque semaine, un groupe de tâches hebdomadaires sera débloqué. Effectuez toutes les sous-tâches des tâches hebdomadaires pour les marquer comme terminées. Chaque aventurier peut sauvegarder des tâches jusqu'à 3 semaines. 3. Les défis du Season Pass ne peuvent être complétés qu'une seule fois. [À propos de la date limite] À la fin de la saison en cours, l'accès à tous les contenus sera désactivé. Les récompenses, les points Season Pass et les tâches non réclamés seront perdus. Assurez-vous de réclamer toutes les récompenses avant la fin de la saison. [À propos de Ludo] 1. Atteignez la tuile Lucky Slot sur le plateau pour participer au tirage au sort. Terminez chaque partie en passant la tuile de départ orange pour obtenir les récompenses correspondantes. 2. Il existe trois façons d'obtenir des chances de lancer le dé chaque saison : Échangez des chances de dé avec des Mini Beans, que vous ayez ou non acheté un Season Pass ; Échangez des chances de dé contre des points du Season Pass après avoir atteint le niveau maximum, à condition que vous ayez acheté un Season Pass ; Invitez des amis à jouer à Ludo pour recevoir des chances de mourir, que vous ayez ou non acheté un Season Pass. L'invitation n'est considérée comme réussie que lorsque votre ami clique sur [Go] dans votre lettre d'invitation."
30876,Début de la nouvelle saison
30877,Récompenses à réclamer
30878,EXP à réclamer
30879,Se termine dans @1 jours
30880,Conclusion !
30881,Félicitations pour avoir terminé les tâches du Season Pass. Veuillez vous rendre sur le Season Pass pour le réclamer.
30882,Niveau maximum atteint
30883,Bonus publicitaire
30884,Fini de regarder la publicité ! Vous avez gagné @1 Season Pass EXP (@2 fois de plus).
30885,Fini de regarder la publicité ! Vous avez atteint le maximum d'EXP pour regarder des publicités cette semaine.
30886,Appuyez n'importe où pour fermer
30887,Débloqué la qualification pour réclamer des récompenses Season Pass
30888,Récompense Lvl @1
30889,Peut être réclamé une fois que vous avez atteint le niveau correspondant
30890,Achetez le Season Pass pour obtenir les généreuses récompenses suivantes
30891,Niveau Max Season Pass atteint
30892,Articles EXP insuffisants
30893,Tâche réclamée
30894,Tâche non terminée
30895,Cet ensemble de tâches est actuellement indisponible
30896,La récompense pour avoir accompli l'ensemble des tâches a déjà été réclamée
30897,Vous n'avez pas rempli la condition pour réclamer la récompense pour avoir accompli cet ensemble de tâches
30898,Erreur de paramètre
30899,Erreur système
30900,Achetez un Season Pass pour débloquer la qualification pour l'échange
30901,Le niveau du Season Pass a augmenté !
30902,Abonnement de saison exclusif
30903,Abonnement de saison
30904,Vous avez atteint la limite d'utilisation maximale de la carte EXP cette semaine. Veuillez réessayer la semaine prochaine.
30905,"Conseils : les points Season Pass peuvent être utilisés pour échanger des coffrets cadeaux Season Pass, qui peuvent contenir des skins ou des armes permanents !"
30906,Aller au Season Pass
30907,Collection Paradis
30908,Paradis chanceux
30909,Paradis des recharges
30910,Chanson d'été-Mengran
30911,Ouvrir
30912,Actuellement possédé : @1
30913,Paradise Treasure : [Summer Song-Mengran] sera garanti de tomber après avoir ouvert les trésors 100 fois !
30914,Force absolue ! Obtenu [Summer Song-Mengran]
30915,Terminer les tâches sur le côté droit vous accordera la qualification de déverrouillage.
30916,Peut être réclamé une fois que vous possédez des objets @1 de la série Sanrio Family (@2/@3)
30917,Aller à Collecter
30918,Revendiqué
30919,Nombre maximal de tentatives d'ouverture atteint
30920,Aperçu des récompenses
30921,Partager
30922,@1 sera dépensé pour acheter @2. Veuillez le confirmer.
30923,L'achat a échoué en raison d'un nombre insuffisant de mini-pièces.
30924,Nombre insuffisant de billets paradisiaques.
30925,Aller à la recharge
30926,"Si le niveau est réduit après le tirage, le tour de forgeage en cours se terminera et vous devrez le réactiver.\nVoulez-vous continuer le forgeage ordinaire ?"
30927,Commencer à forger
30928,"Une fois que vous réclamez les récompenses, le cycle de forgeage actuel prendra fin. Êtes-vous sûr de continuer ?"
30929,Récompense actuelle
30930,Récompense du niveau suivant
30931,Racheter
30932,À activer
30933,Sautiller
30934,Recevez au hasard des récompenses Lvl.1 à Lvl.3.
30935,Le niveau ne sera pas réduit et une mise à niveau est garantie toutes les @1 fois.
30936,Réclamer des récompenses
30937,Heure de l'événement
30938,"L'événement [Summer Fairytale Paradise] est maintenant disponible, profitez de votre temps fantastique.  [Collection Paradise]Introduction :(1) Pour participer, vous devez posséder un nombre spécifique d'objets de la série de la famille Sanrio, tels que 2, 4, 6 et 8 objets, pour recevoir des récompenses. (2) Effectuez des tâches de collecte pour obtenir des trésors paradisiaques. Opening Paradise Treasures a une chance d'obtenir [Summer Song-Mengran] (permanent), qui sera garanti de tomber après avoir ouvert les trésors 100 fois ! (Terminez toutes les tâches de collection, et Paradise Treasure x100 sera garanti !)   [Lucky Paradise]Introduction :(1) Activez la forge pour vous lancer dans un voyage de forgeage magique et recevez des récompenses en fonction de votre niveau final. (2) Ouvrez ou forgez des récompenses en achetant des billets paradisiaques. Chaque billet coûte 10 Mini Coins. (3) Dans la phase initiale, vous pouvez débloquer la forge avec 1 Paradise Ticket, et recevoir des récompenses initiales de 1 à 3 étoiles au hasard. Après l'activation, vous pouvez choisir de réclamer directement les récompenses ou de continuer à forger le niveau de récompense. (4). Pendant la phase de forgeage, vous pouvez augmenter le niveau de récompense grâce à la forge gratuite ou avancée. Plus le niveau est élevé, plus les récompenses sont riches. (5) Vous pouvez réclamer la récompense de niveau correspondante lorsque vous atteignez ce niveau. Lorsque vous atteignez lvl 6, vous pouvez réclamer le grand prix final. Après avoir réclamé la récompense pour un niveau spécifique, vous devez réactiver pour commencer le prochain tour de forgeage.  Règles de forgeage avancées :(1) Lorsque le forgeage avancé échoue, cela ne réduira pas le niveau de récompense et vous pouvez continuer à forger. (2) En ajoutant 3 forges avancées au niveau actuel, vous serez assuré d'augmenter le niveau de récompense. (3) La forge avancée nécessite un certain nombre de billets paradisiaques. Plus le niveau de récompense est élevé, plus il faut de billets Paradise pour la forge avancée (Lvl 1-Paradise Tickets*3/heure, Lvl 2-Paradise Tickets*6/heure, Lvl 3-Paradise Tickets*10/heure, Lvl.4-Paradise Tickets*30/heure, Lvl.5-Paradise Tickets*120/heure).  Règles de forgeage libre : (1) Il ne consomme aucun article. Si vous obtenez un résultat négatif, le processus de forgeage se termine. (2) Le résultat déterminera une augmentation ou une réduction du niveau correspondant. (3) Si le résultat du forgeage est supérieur à 0, vous pouvez réclamer la récompense de niveau correspondante. (4) Si le résultat du forgeage est inférieur ou égal à 0, vous pouvez réclamer la récompense minimale garantie.  Avis de chances :(1) Début de forgeage : Lvl.1-80% ; Lvl.2-19,5% ; Lvl.3-0,5%. (2) Forgeage supplémentaire : Ajouter 1 niveau-16% ; Ajouter 2 niveaux-3,9% ; Ajouter 3 niveaux-0,1% ; Déduire 1 niveau-70% ; Déduisez 2 niveaux-10%.  Règles de la boutique d'échange :(1) Les Paradise Points obtenus lors de l'événement peuvent être utilisés dans la boutique d'échange pour échanger les récompenses souhaitées. (2) Les Paradise Tickets et les Paradise Points expireront après l'événement, veuillez donc les utiliser à temps.  [Top-up Paradise]Introduction au mode Play :(1) Avoir des skins spécifiques vous permet de réclamer des billets Paradise et de participer à [Lucky Paradise]. (2) Tâches de recharge cumulées pour réclamer des récompenses lorsque votre recharge atteint le montant spécifié."
30939,Le nombre restant est insuffisant
30940,Nombre insuffisant de points paradisiaques.
30941,Racheté
30942,Appuyez pour utiliser
30943,Vous possédiez déjà cet objet. Impossible d'échanger.
30944,Possédé
30945,Extrémités de forgeage
30946,Forgeage avancé
30947,Forgeage ordinaire
30948,Libre
30949,Épuisé
30950,Force absolue !/nFélicitations pour avoir débloqué le grand prix !
30951,Achat
30952,Boutique d'échange
30953,Achat limité : @1/@2
30954,Min
30955,Max
30956,Peut être réclamé si vous possédez Belinda
30957,Aller à Obtenir
30958,Aller à la recharge
30959,Peut être réclamé une fois que votre recharge cumulative atteint $@1.
30960,Vous pouvez l'obtenir en rechargeant n'importe quel montant.
30961,"Consommera #cff0000@1 minicoins #n acheter #cff0000@2 #n, veuillez confirmer"
30962,"Les mini pièces sont insuffisantes, veuillez recharger"
30963,Nombre insuffisant de pièces forgées
30964,Autres montants
30965,Recharge #cff0000@1 #n
30966,acheter
30967,échange
30968,Mini pièces insuffisantes
30969,Magasin d'échange
30970,échange
30971,Épuisé
30972,J'ai déjà
30973,Vente chaude
30974,nouveau produit
30975,@ 1 jour restant
30976,Limite d'achat @ 1 / @ 2
30977,Limite d'achat unique 999
30978,maximum
30979,indice
30980,"Après avoir reçu la récompense, cette ronde de forgeage prendra fin. Voulez-vous la recevoir maintenant?"
30981,Récompense actuelle
30982,Récompense de niveau suivant
30983,Recevoir des récompenses
30984,Forgeage avancé
30985,Recevez une récompense de niveau 1
30986,Veuillez sélectionner une récompense à réclamer.
30987,"Si vous tirez #cff0000 -1, -2 #n, ce tour de forge se terminera.
S'il faut continuer à utiliser la forge libre"
30988,Forgeage libre
30989,"Introduction au gameplay :
(1) Activez la forge pour commencer le voyage de forge magique et recevoir des récompenses selon le niveau final
(2) Ouvrez ou forgez des récompenses en achetant des pièces forgées, les pièces forgées sont au prix de 10 mini pièces / pièce
(3) Dans la phase initiale, commencez à forger en forgeant des pièces * 1, et obtenez au hasard des niveaux de récompense initiaux de 1 à 3 niveaux. Après l'activation, vous pouvez choisir de recevoir directement des récompenses ou de continuer à forger des niveaux de récompense
(4) Au stade de la forge, le niveau de récompense est augmenté grâce à la forge libre ou avancée. Plus le niveau est élevé, plus la récompense est riche.
(5) Si vous passez au niveau correspondant, vous pouvez recevoir la récompense de niveau correspondant, c'est-à-dire que lorsque le niveau de récompense est 6, vous pouvez choisir de recevoir l'un des contenus de la récompense de niveau 6. Après avoir reçu la récompense du niveau correspondant, vous devez vous réactiver pour commencer le prochain tour de forgeage

Règles de forgeage avancées :
(1) Lorsque le forgeage avancé échoue, le niveau de récompense ne sera pas réduit et le forgeage peut continuer
(2) L'ajout de 3 temps de forgeage avancés au niveau actuel augmentera certainement le niveau de récompense
(3) La forge avancée nécessite une certaine quantité de pièces forgées. Plus le niveau de récompense est élevé, plus il faut de pièces forgées (Niveau 1 - Pièces forgées * 3 / temps, Niveau 2 - Pièces forgées * 6 / temps, Niveau 3 - Pièces forgées * 10 / temps, Niveau 4 - Pièces forgées * 30 / temps, Niveau 5 - Pièces forgées * 120 / temps)

Règles libres :
(1) Ne consomme aucun accessoire. Lorsque le forgeage échoue (c'est-à-dire tire des résultats -1 et -2), le forgeage se termine et doit être réactivé
(2) Le niveau correspondant sera mis à niveau ou abaissé en fonction du résultat d'extraction
(3) Si le résultat de forgeage est supérieur à 0, la récompense de niveau correspondante sera reçue
(4) Lorsque le résultat de forgeage est inférieur ou égal à 0, la récompense garantie sera reçue

Annonce de probabilité :
(1) Forgeage ouvert : + 1 (80%) ; + 2 (19.5%) ; + 3 (0.5%)
(2) Forgeage supplémentaire : + 1 (16%) ; + 2 (3.9%) ; + 3 (0.1%) ; -1 (70%) ; -2 (10%)

Règles de la boutique d'échange :
Le coupon d'échange obtenu par forgeage peut être échangé au magasin d'échange contre la récompense souhaitée.

Instructions d'héritage pour les niveaux de récompense :
Lorsque la table de forgeage magique met à jour le contenu de la récompense, le niveau de récompense actuellement atteint par l'aventurier sera hérité, et l'aventurier peut choisir ou continuer à forger le niveau de récompense actuel"
30990,Quantité restante insuffisante
30991,Nombre insuffisant de bons d'échange
30992,Possède déjà l'article et ne peut pas être échangé
30993,Le forgeage est terminé
30994,Atteint avec succès le sommet
30995,"Force absolue
Félicitations pour avoir atteint le sommet"
30996,"Pas de déclassement, #cff0000@1 #n doit être mis à niveau"
30997,Vous pouvez aussi utiliser #cff0000@1 cette semaine #n
30998,Forgeage ouvert
30999,
31000,@Null@
31001,Mon groupe
31002,@1 / @2 en ligne
31003,Sélectionnez Groupe Avatar
31004,Personnage
31005,Peau
31006,Créature
31007,H?te
31008,Membre du groupe
31009,Liste d'invitation ajouté avec succès
31010,êtes-vous s?r de quitter le groupe?
31011,invitation du groupe: @1 (@2 membres)
31012,Inviter: @1 (@2)
31013,H?te: @1 (@2)
31014,L'h?te vous retiré du groupe#cfa7a0f@1
31015,L'h?te a dissous le groupe#cfa7a0f@1
31016,Entrez automatiquement le groupe
31017,invitation du groupe est envoyé. S'il vous pla?t attendre la réponse.
31018,Vous avez rejoint trop de groupes. Incapable de joindre.
31019,Le groupe est plein. Incapable de joindre.
31020,Vous invitez @1 à rejoindre le groupe
31021,@1 vous invite à rejoindre le groupe
31022,Les joueurs actuels du groupe: @1
31023,Joueur @1 est retiré du groupe par l'h?te
31024,Joueur @1 est interdit de bavarder par l'h?te
31025,@1 membres au total
31026,épingle
31027,Post-it
31028,Vous faites trop vite. S'il vous pla?t reposer
31029,Nom de groupe
31030,Ouvrez l'option d'accepter toute l'invitation du groupe. êtes-vous s?r d'ouvrir?
31031,Vous rapporté à plusieurs reprises récemment. Ne peut pas discuter dans le groupe. S'il vous pla?t contacter l'h?te.
31032,Vous rapporté à plusieurs reprises récemment et en cours d'examen. Ne peut pas discuter dans le groupe.
31033,Vous rapporté à plusieurs reprises récemment. Ne peut pas discuter dans le groupe jusqu'à ce que @1.
31034,Goupillé annulé.
31035,L'h?te change le nom du groupe à @1
31036,êtes-vous s?r de transférer le groupe?
31037,Vous avez été rapporté trop de fois. Impossible de créer un groupe.
31038,Joueur @1 quitte le groupe
31039,êtes-vous s?r de lancer ce joueur hors du groupe?
31040,joint avec succès
31041,ivitation a refusé
31042,Vous êtes déjà dans ce groupe
31043,"Aucun groupe encore. S'il vous pla?t créer ou rejoindre un groupe, puis à partager."
31044,la demande expire
31045,Annonce de la libération de contenu
31046,"Veuillez ne pas publier ni diffuser d'informations qui viole les règles dans le jeu. Les contrevenants seront sévèrement traités.
Le contenu de violation inclut mais ne se limite pas à--
1. Informations personnelles de confidentialité: telles que le mot de passe de compte, le vrai nom, etc.
2. Incorporer des informations: telles que les achats de recharge, les téléchargements de liaison, etc.
3. Informations sociales: telles que les plates-formes sociales, les informations de contact, les liens de site Web, etc.
4. Contenu qui viole les lois et règlements nationaux:
 (1) violer les principes de base établis par la Constitution;
 (2) mettre fin à la sécurité nationale, aux fuites de secrets d'état, à la subvertir du pouvoir de l'état et à saper l'unité nationale;
 (3) Dommages à l'honneur national et aux intérêts;
 (4) Incitant la haine ethnique de la haine, la discrimination ethnique et la sape l'unité ethnique;
 (5) saper les politiques religieuses de l'état et promouvoir les cultes et les superstitions féodales;
 (6) répandant des rumeurs, une ordonnance sociale troublante et saper la stabilité sociale;
 (7) propager des obscénités, de la pornographie, du jeu, de la violence, de la terreur ou de l'instigation du crime;
 (8) insulter ou calmer les autres, enfreignant les droits légaux et les intérêts des autres;
 (9) Incitation d'assemblées illégales, d'associations, de processions, de démonstrations, de collecte de foules pour perturber l'ordre social;
 (10) agir au nom d'une organisation civile illégale;
 (11) Ceux qui ne se conforment pas aux ?dispositions intérimaires sur le développement et la gestion des services d'information publique pour des outils de messagerie instantanée? et se conforment aux exigences ?sept lignes finales? des lois et règlements, le système socialiste, les intérêts nationaux, le droit intérêts des citoyens, de l'ordre public, de la moralité sociale et de l'authenticité de l'information, etc.;
 (12) contenant d'autres contenus interdits par la législation et la réglementation administrative.
5. Autre contenu qui ne respecte pas les lois, les réglementations et les exigences de la plate-forme"
31047,"Ne pas diffuser ni publier des informations qui enfreint les règles au sein du groupe, y compris mais non limitées.
Informations personnelles sur la vie privée, violence et terrorisme, informations pornographiques et politiques, informations sur les médias sociaux, informations sur l'induction de la consommation et autres contenus qui ne répondent pas aux exigences des lois, des règlements et des plates-formes."
31048,#c3D4546I have agreed to ceate a Group
31049,Confirmer et Créer
31050,"S'il vous pla?t ne pas diffuser des informations illégales telles que la vie privée, le contenu violent, pornographie, et l'incitation à la consommation dans le groupe"
31051,#L#c49463F S'il vous pla?t ne postez pas de contenu illégal et de diffuser des informations inappropriées
31052,Le groupe a été rejeté. Impossible de faire fonctionner
31053,Vous n'êtes pas dans le groupe. Opération invalide
31100,"Mini capitaine recommande d'utiliser la méthode de saisie de #cFF723A SOGOU #n, en discutant avec vos amis! #r aller à #cFF723A ""Méthode de langue et d'entrée"" #n pour commencer"
31101,Entendu
31102,Guide de vue
32000,@Null@
32001,"Cher lecteur, vous recevrez @1 revenus par regarder la publicité. êtes-vous s?r de jouer?"
32002,"Cher lecteur, l'acquisition de données de la publicité a échoué. Veuillez réessayer."
32003,Le nombre de vues pour votre annonce aujourd'hui a atteint la limite supérieure。
32004,"Cher lecteur, la publicité ne supporte que la version mobile."
32005,@Null@
32006,Instruction de fente archive
32007,"#cfa7a0fHow pour étendre la fente archives? #n
Vous pouvez étendre votre emplacement archives par la mise à niveau de jardin, vérifié en tant que développeur ou l'achat des archives. fentes d'archives obtenues par la mise à niveau de jardin ne seront pas ajoutés aux téléchargements Archive et téléchargés archive d'enregistrements.
?
 #cfa7a0fCurrent Archives fente Obtenue par Récompense #n
?fente de récompense du jardin: #c0aaa1a@1#n
?slot Récompense du développeur:  #c0aaa1a@2#n
?fente de récompense d'achat archive: #c0aaa1a@3#n"
32008,Aller au jardin
32009,Vérification du développeur
32010,Acheter
32011,Confirmez l'achat
32012,Purchase Save Slot
32013,"numéro d'archive actuel: @1
Numéro d'archive après l'achat: @2"
32014,Confirmer
32015,#cfa7a0fMy #n changements d'archives:
32016,Mien
32017,Télécharger
32018,fente Archive a atteint la limite supérieure!
32019,Une fente archive déverrouillé
32020,Le nombre de créneaux horaires a atteint la limite supérieure. S'il vous pla?t acheter ou débloquer plus
32021,@Null@
32022,@Null@
32023,@Null@
32024,@Null@
32025,@Null@
32026,non téléchargé
32027,Téléchargé
32028,Téléchargé
32029,L'histoire
32030,Plans
32031,Développer
32032,Détails
32033,Donnés
32034,Commentaire
32035,Date de création:
32036,Téléchargé
32037,Révision
32038,revérifier
32039,Pour modifier
32040,Enregistré
32041,Illégal
32042,Bloqué
32043,Partager
32044,Télécharger
32045,Mettre à jour
32046,Télécharger
32047,Hier de nouveau
32048,Taux actuel
32049,Donnés
32050,Somme
32051,Téléchargements
32052,Les critiques recommandent
32053,commentaires
32054,fait un don
32055,Favoris
32056,Date jusqu'à 1
32057,carte d'état
32058,#C0AAFFFReviewing #n
32059,#C0AAFFFRechecking #n
32060,#CFA7A0FTo modifier #n
32061,#CFF3D2BIllegal #n
32062,#CFF3D2BBlocked #n
32063,La carte est en cours d'examen. Il sera affiché dans la galerie après avoir passé l'examen.
32064,Contenu illégal dans le jeu. S'il vous pla?t modifier et de télécharger à nouveau.
32065,La carte qui a passé la revue sera rechecked.It sera affiché dans la galerie après le passage du revérifier.
32066,"Contenu illégal sur la carte. La carte ne sera pas disponible, et les comptes avec de multiples violations seront interdits."
32067,Contenu illégal sur la carte. La carte ne sera pas disponible.
32068,Cliquez sur Plus pour télécharger votre première carte dans la galerie!
32069,La carte que vous avez pas joué
32070,Fantastique
32071,valeur de popularité
32072,Brancher
32073,But
32074,La personne
32075,@Null@
32076,@Null@
32077,@Null@
32078,N/A
32099,@Null@
32100,@Null@
32101,"Cher lecteur, la mise à jour est en cours de préparation. Taille du fichier: #cfa7a0f  @#n 1Mo. Veuillez confirmer. (Nous vous recommandons de mise à jour sous WI-FI)"
32102,Le téléchargement de nouveaux fichiers. S'il vous pla?t garder votre Internet connecté
32103,La progression du téléchargement: #cfa7a0f  @1%
32104,Il n'y a pas assez d'espace de stockage sur votre téléphone pour terminer la mise à jour. S'il vous pla?t nettoyer l'espace de stockage et d'essayer à nouveau.
32105,Cette fonction ne peut pas être utilisé dans la salle multi-joueurs.
32106,Seul le créateur de la carte peut utiliser cette fonction
32107,Renommé à: @1
32108,"Hack détecté , s’il vous pla?t arrêter le jeu de piratage et de relance, ou votre compte peut être enlevé par ET!"
32109,"S'il vous pla?t comporter bien ici. Si vous violez plusieurs fois les règles, votre compte sera bloqué."
32110,Réglage échoué. Mot de passe Le texte doit être 8-12 caractères.
32111,"Réglage échoué. S'il vous pla?t utiliser au moins deux combinaisons (lettres, chiffres ou symboles en anglais)"
32112,"Pour la sécurité de votre compte, il est conseillé de mettre à jour votre mot de passe régulièrement dans le cas où votre compte est perdu"
32113,S'il vous pla?t lier votre e-mail au compte avant de changer le mot de passe
32114,"Format de mot de passe pris en charge:
1. Nombre de caractères: 8-12 de bits
2. Les lettres d'entrée soutien (majuscules et minuscules), chiffres, symboles anglais. S'il vous pla?t choisir au moins deux combinaisons
3. Ne pas utiliser des espaces, des caractères chinois ou des symboles spéciaux"
32115,"Pris en charge le format de mot de passe de texte:
1. Nombre de caractères: 8-15 bits (un caractère chinois prend 3 bits)
2. Prend en charge l'entrée des lettres, des chiffres, des caractères chinois et des signes de ponctuation"
32116,S'il vous pla?t sélectionner au moins 2 types de combinaisons de caractères - numéro / lettre / symbole
32117,Mot de passe trop court ou erreur de combinaison. S'il vous pla?t réinitialiser
32118,Mot de passe Force: #cda5b0aMid
32119,Mot de passe Force: #c0aaa0fHigh
32120,Mot de passe trop court
32121,Changer le mot de passe
32122,#LSwitch à la vérification cellulaire
32123,#LSwitch à la vérification E-mail
32124,"Réglage échoué. Espace, caractères chinois ou des symboles spéciaux ne peuvent pas être utilisés comme mot de passe"
32125,Ce compte est lié à un numéro de téléphone mobile
32126,Ce compte n'est pas lié à la bo?te aux lettres
32127,UID actuel
32150,@Null@
32151,@Null@
32152,@Null@
32153,@Null@
32154,@Null@
32155,@Null@
32156,@Null@
32157,@Null@
32158,@Null@
32159,@Null@
32160,@Null@
32161,@Null@
32162,@Null@
32163,@Null@
32164,@Null@
32165,@Null@
32166,@Null@
32167,@Null@
32168,@Null@
32169,@Null@
32170,"Désolé, votre connexion Facebook a expiré, s'il vous pla?t re-connexion"
32210,@Null@
32211,@Null@
32212,@Null@
32213,"La version est trop faible, s'il vous pla?t télécharger la dernière version."
32214,"Une nouvelle version est détectée, s'il vous pla?t aller à @1 pour télécharger le jeu."
32215,"Une nouvelle version du jeu est détecté, il est suggéré de télécharger via le réseau Wi-Fi,"
32216,Taille du patch: @1M
32217,"Téléchargé @1Mo. @2, nous essayons de mettre à jour. S'il vous pla?t attendre avec patience"
32218,Erreur réseau s'il vous pla?t vérifier le réseau et essayer de mettre à jour
32219,Déballer la ressource ... @1%
32220,Chargement ... @1%
32221,"Le téléchargement a échoué, s'il vous pla?t mettre à jour le jeu."
32222,"Décompression a échoué, s'il vous pla?t redémarrer le jeu."
32223,"stockage insuffisant, s'il vous pla?t effacer l'espace."
32224,"La mise à jour est terminée, s'il vous pla?t redémarrer le jeu."
32250,@Null@
32251,Vrai nom
32252,Revenir
32253,un événement
32254,La piste étoile
32255,"[Galerie des ressources] Vous pouvez importer les modèles, plug-ins et d'autres ressources de jeu dans le jeu."
32256,@Null@
32260,@Null@
32300,@Null@
32301,lapin Rose
32350,@Null@
32500,@Null@
32501,@Null@
32502,Concours
32503,Bonus
32504,Chaud!
32505,Xiaolou
32506,Vivre
32507,Nouveautés
32508,Carte
32509,Produit
32510,Prime
32511,Limite
32512,Maintenir
32513,Système
32514,Packs
32515,Hot News
32520,Se connecter
32521,un événement
32522,Paquet cadeau
32523,Gashapon
32524,Prime
32525,Mini Vault Trésor
32526,Nom réel authentification
32527,De retour Récompenses
32528,Continuer
32529,Plus
32530,Mini chanceuse box dessiner >>
32531,Il y a un nouveau produit disponible!
32532,GASHAPON a rafra?chi!
32533,"Il y a un nouveau pack-cadeau spécial disponible, viennent et vérifiez-le."
32534,Peut être racheté
32535,Le festival est rafra?chi
32536,Les fruits sont sur le point d'être prêt pour la récolte
32537,"Le fruit est mature, venez et récolte."
32538,"Wandering Trader est ici, allez-y, vérifiez-le."
32550,@Null@
32551,
32552,petite ville
32553,caméra
32569,
33000,Survie classique
33001,Survie avancée
33002,Simulé survie
33003,Création
33004,Modifier
33005,@Null@
33006,@Null@
